times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
1	03101	6	103	03101	1	080102	8	14	1	1	002		內政部入出國及移民署103.4.29移署移輔世字第1030061764號函。	103.01.01-103.12.31	式	1	510000	510000	3-1-10	內政部入出國及移民署補助辦理「外籍配偶生活適應輔導」收入。	0800140101
1	04101	2	103	04101	1	010901	1	1	2	1	001		依中央統籌分配稅款分配辦法第12條規定辦理。	103.01.01-103.12.31	年	1	16755000	16755000	4-1-14	行政院核定為協助本府102年度因應社會福利津貼調整所需，以中央特別統籌分配稅款撥付本府辦理，較101年12月21日核定數額增加部分。	0100010201
1	04101	7	103	04101	1	010901	1	1	2	1	002		依中央統籌分配稅款分配辦法第12條規定辦理。	103.01.01-103.12.31	年	1	567819000	567819000	4-1-14	行政院核定為協助本府103年度因應社會福利津貼調整所需，以中央特別統籌分配稅款撥付本府辦理。	0100010201
1	04101	2	103	04101	1	080101	8	15	1	1	001		依行政院102年8月30日院授主預補字第1020102266A號函辦理。	103.01.01-103.12.31	年	1	81830319	81830319	4-1-16	103年度中央補助本府之教師專案退休補助經費，依本府教育局103年4月28日北市教人字第10334795100號函及同年8月15日北市教人字第10338918000號函預估退休人數及所需經費預算，按補助比率51%編列。	0800150101
1	04101	9	103	04101	1	080101	8	15	1	1	002		依財政部102年7月2日台財促字第10225510970號函辦理。	103.01.01-103.12.31	年	1	700500	700500	4-1-16	行政院頒發本府102年度第2季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800150101
1	04101	13	103	04101	1	080101	8	15	1	1	003		依財政部102年10月7日台財促字第10225515810號函辦理。	103.01.01-103.12.31	年	1	1491350	1491350	4-1-16	行政院頒發本府102年度第3季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800150101
1	04101	17	103	04101	1	080101	8	15	1	1	004		依財政部103年1月6日台財促字第10325500090號函辦理。	103.01.01-103.12.31	年	1	82096530	82096530	4-1-16	行政院頒發本府102年度第4季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800150101
1	04101	2	103	04101	1	080102	8	15	1	2	001		依財政部102年4月16日台財庫字第10203647101號函核定。	103.01.01-103.12.31	年	1	6192000	6192000	4-1-18	財政部核定撥付103年度菸品健康福利捐供私劣菸品查緝經費。	0800150102
1	05111	2	103	05111	1	080102	8	41	1	1	001		文化部102年7月15日文交字第1023020182號函。	102.01.01-102.12.31	年	1	100000	100000	5-1-10	文化部補助大安國中參加北京管樂節演出機票費。	0800410101
1	05111	6	103	05111	1	080102	8	41	1	1	002		文化部102年5月30日文交字第1023015300號函。	102.01.01-102.12.31	年	1	100000	100000	5-1-10	文化部補助北一女中樂儀旗隊參加法國巴黎音樂節演出。	0800410101
1	05112	2	103	05112	1	080102	8	16	1	1	001		依教育部102年10月21日臺教社(四)字第1020152117號函辦理。	103.01.01-103.12.31	年	1	2050000	2050000	5-2-10	教育部補助收入2,050,000元，辦理「102年推動公共圖書館資源整合發展補助專案計畫」。	0800160101
1	05117	2	103	05117	1	080102	8	42	1	1	001		教育部103.3.17臺教社(二)字第1030039166號	103.01.01-103.12.31	年	1	720000	720000	5-6-8	教育部補助103年推動家庭教育實施計畫。	0800420101
1	06101	2	103	06101	1	080102	8	17	1	1	001		行政院農業委員會103年4月8日農輔字第1030020045號函	103.01.01-103.12.31	式	1	10000	10000	6-1-14	行政院農業委員會補助辦理「103年度公所辦理申請參加農民(全民)健康保險者現地勘查補助計畫」。	0800170101
1	06101	6	103	06101	1	080102	8	17	1	1	002		行政院農業委員會103年1月21日農輔字第1020020226號函	103.01.01-103.12.31	式	1	334000	334000	6-1-14	行政院農業委員會補助辦理「103年休閒農場查核及輔導管理計畫」。	0800170101
1	06101	10	103	06101	1	080102	8	17	1	1	003		行政院農業委員會動植物防疫檢疫局102年8月19日防檢三字第1021487437號函	103.01.01-103.12.31	式	1	36000	36000	6-1-14	行政院農業委員會動植物防疫檢疫局補助辦理「102年強化植物有害生物防範措施計畫」。	0800170101
1	06101	15	103	06101	1	080102	8	17	1	1	004		行政院農業委員會農糧署103年6月24日農糧銷字第1031009025號函	103.01.01-103.12.31	式	1	204254000	204254000	6-1-14	行政院農業委員會農糧署補助「2010臺北國際花卉博覽會推動暨會後發展計畫」。	0800170101
1	06102	2	103	06102	1	080102	8	18	1	1	001		依中央對直轄市及縣市政府補助辦法與動植物防疫檢疫局102年10月1日防檢一字第1021477510號函辦理	103.01.01-103.12.31	年	1	570000	570000	6-2-10	行政院農業委員會動植物防疫檢疫局補助辦理102年度「因應H7N9亞型家禽流行性感冒計畫」。	0800180101
1	06102	8	103	06102	1	080102	8	18	1	1	002		依據中央對直轄市及縣市政府補助辦法與行政院農業委員會103年2月20日農牧字第1030042213號函辦理	103.01.01-103.12.31	年	1	486000	486000	6-2-10	行政院農業委員會補助辦理103年度「加強動物保護計畫」。	0800180101
1	06103	2	103	06103	2	060202	6	48	2	2	001		臺北市市有財產管理自治條例	103.01.01-103.12.31	式	1	1287720000	1287720000	6-3-12	出售本市南港區獎勵投資興建中南市場基地內市有地(中南段二小段525、530、531地號，面積共計1,960平方公尺)。	0600480202
1	06103	2	103	06103	1	080102	8	19	1	1	001		經濟部102年11月22日經授企字第10220396100號書函	103.01.01-103.12.31	式	1	3600000	3600000	6-3-14	經濟部「地方產業發展基金」補助辦理「臺北市士林區士林夜市商圈觀光產業發展計畫」。	0800190101
1	07106	2	103	07106	1	080102	8	21	1	1	001		依據行政院農業委員會102年10月21日農授水保字第1021862619號函辦理。	103.01.01-103.12.31	式	1	1800000	1800000	7-6-12	追加行政院農業委員會核發101年度山坡地保育利用管理工作績效考核績優機關獎金收入如列數。	0800210101
1	07106	7	103	07106	1	080102	8	21	1	1	002		依據交通部觀光局102年9月4日觀技字第1024001208號函辦理。	103.01.01-103.12.31	式	1	15000000	15000000	7-6-12	追加交通部觀光局補助辦理整備觀光遊憩設施建設計畫收入如列數。	0800210101
1	08101	2	103	08101	1	080102	8	22	1	1	001		依據中央對直轄市及縣市政府補助辦法辦理及交通部公路總局103年4月29日路監運字第1031003053號函辦理。	103.01.01-103.12.31	年	1	1106280	1106280	8-1-12	交通部公路總局「103年度公路公共運輸提昇計畫」補助辦理「研擬提振內湖科技園區公共運輸使用計畫」收入。	0800220101
1	08101	8	103	08101	1	080102	8	22	1	1	002		依據中央對直轄市及縣市政府補助辦法辦理及行政院環境保護署102年12月27日環署空字第1020113828號函辦理。	103.01.01-103.12.31	年	1	58000000	58000000	8-1-12	行政院環境保護署補助辦理「公共自行車推廣使用計畫」收入。	0800220101
1	08101	14	103	08101	1	080102	8	22	1	1	003		依據中央對直轄市及縣市政府補助辦法辦理及交通部觀光局103年6月4日觀技字第1034000701號函辦理。	103.01.01-103.12.31	年	1	1000000	1000000	8-1-12	交通部觀光局補助辦理「2014臺北自行車節活動」收入。	0800220101
1	08103	2	103	08103	1	080102	8	43	1	1	001		依據中央對直轄市及縣(市)政府補助辦法辦理及內政部營建署103年3月5日營署道字第1032903663號函辦理。	103.01.01-103.12.31	年	1	110000	110000	8-2-10	內政部營建署103年度「市區道路人本環境建設計畫」補助辦理臺北市公有停車場開場周邊人行環境整頓計畫補助款收入。	0800430101
1	08105	2	103	08105	1	080102	8	23	1	1	001		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年5月23日路監運字第1020017497號函辦理。	102.12.19-103.12.31	年	1	424322	424322	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助構建候車亭或集中式公車站牌補助款收入。	0800230101
1	08105	8	103	08105	1	080102	8	23	1	1	002		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年6月5日交路字第1020013578號函辦理。	102.11.29-103.12.31	年	1	1761583	1761583	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助服務性路線推動需求反應式公車之可行性研究計畫補助款收入。	0800230101
1	08105	14	103	08105	1	080102	8	23	1	1	003		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年6月5日交路字第1020013578號函辦理。	102.12.15-103.12.31	年	1	1000000	1000000	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助鼓勵私人運具使用者搭乘大眾運輸計畫補助款收入。	0800230101
1	08105	20	103	08105	1	080102	8	23	1	1	004		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年7月29日交路字第1020025072號函辦理。	103.01.01-103.12.31	年	1	40000000	40000000	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助無障礙計程車擴增申請補助營運計畫補助款收入。	0800230101
1	08105	26	103	08105	1	080102	8	23	1	1	005		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年8月19日路監運字第1021005746號函辦理。	102.11.29-103.12.31	年	1	3777092	3777092	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助公路汽車客運偏遠服務路線營運虧損補貼之原公路客運移撥市區公車補貼計畫補助款收入。	0800230101
1	08105	32	103	08105	1	080102	8	23	1	1	006		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年10月17日交路字第1020033847號函辦理。	103.01.01-103.12.31	年	1	31304000	31304000	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」第3波補助車輛汰舊換新汰換車齡10年以上老舊公車補助款收入。	0800230101
1	08105	38	103	08105	1	080102	8	23	1	1	007		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年12月16日路監運字第1020058306號函辦理。	103.01.01-103.12.31	年	1	33836000	33836000	8-4-16	交通部公路總局「102年度公路公共運輸提昇計畫」第7波補助市區汽車客運業車輛汰舊換新低地板公車補助款收入。	0800230101
1	08105	44	103	08105	1	080102	8	23	1	1	008		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年12月30日路監運字第1020064382號函辦理。	103.01.01-103.12.31	年	1	8800000	8800000	8-4-16	交通部公路總局「102年度公路公共運輸提昇計畫」第8波補助市區汽車客運業車輛汰舊換新低地板公車補助款收入。	0800230101
1	08105	50	103	08105	1	080102	8	23	1	1	009		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局103年3月20日路監運字第1031002009號函辦理	103.01.01-103.12.31	年	1	10000000	10000000	8-4-16	交通部公路總局「103年度公路公共運輸提昇計畫」補助市區汽車客運業營運虧損補貼(既有路線)補助款收入。	0800230101
1	09101	2	103	09101	1	080102	8	24	1	1	001		依據衛生福利部102.9.10衛部救字第1021380565號函及102.10.31衛部救字第1021381023號函等辦理。	103.01.01-103.12.31	年	1	148031000	148031000	9-1-25	衛生福利部補助辦理低收入戶家庭生活、就學生活補助之補助收入(含102年7-12月52,395,000元及103年度95,636,000元)。	0800240101
1	09101	8	103	09101	1	080102	8	24	1	1	002		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.25衛部救字第1031360369號函辦理。	103.01.01-103.12.31	年	1	8502000	8502000	9-1-25	衛生福利部補助辦理低收入戶及中低收入戶醫療補助及住院看護補助之補助收入。	0800240101
1	09101	14	103	09101	1	080102	8	24	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.5.7衛部救字第1031360831號函辦理。	103.01.01-103.12.31	年	1	170000	170000	9-1-25	衛生福利部補助辦理低收入戶健保病患住院膳食費補助之補助收入。	0800240101
1	09101	20	103	09101	1	080102	8	24	1	1	004		依據衛生福利部102.9.16衛部救字第1021380345號函及103.2.27衛部救字第1031360417號函辦理。	103.01.01-103.12.31	年	1	4214441	4214441	9-1-25	衛生福利部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(含102年7-12月及年終獎金2,173,886元、103年暫列核定數5成2,040,555元)。	0800240101
1	09101	26	103	09101	1	080102	8	24	1	1	005		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	103.01.01-103.12.31	年	1	2398673	2398673	9-1-25	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。	0800240101
1	09101	32	103	09101	1	080102	8	24	1	1	006		依據衛生福利部社會及家庭署102.8.23社家老字第1020065170號函及102.8.23社家老字第1020065107號函辦理。	103.01.01-103.12.31	年	1	34307000	34307000	9-1-25	衛生福利部社會及家庭署補助辦理中低收入老人生活津貼補助之補助收入(含102年7-12月12,841,000元及103年度21,466,000元)。	0800240101
1	09101	38	103	09101	1	080102	8	24	1	1	007		依據衛生福利部社會及家庭署102.8.9社家障字第1020063269號函及102.9.25社家障字第10200632851號函辦理。	103.01.01-103.12.31	年	1	41529000	41529000	9-1-26	衛生福利部社會及家庭署補助辦理身心障礙者生活補助之補助收入(含102年7-12月12,771,000元及103年度28,758,000元)。	0800240101
1	09101	44	103	09101	1	080102	8	24	1	1	008		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.8.9社家障字第1020063269號函辦理。	103.01.01-103.12.31	年	1	112063000	112063000	9-1-26	衛生福利部社會及家庭署補助辦理身心障礙者日間照顧及住宿式照顧費用補助之補助收入。	0800240101
1	09101	50	103	09101	1	080102	8	24	1	1	009		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.8.9社家障字第1020063269號函辦理。	103.01.01-103.12.31	年	1	3696000	3696000	9-1-26	衛生福利部社會及家庭署補助辦理身心障礙者輔具費用補助之補助收入。	0800240101
1	09101	56	103	09101	1	080102	8	24	1	1	010		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.4.15社家支字第1030900150號函辦理。	103.01.01-103.12.31	年	1	2439000	2439000	9-1-26	衛生福利部社會及家庭署補助辦理發展遲緩兒童早期療育費用補助之補助收入。	0800240101
1	09101	62	103	09101	1	080102	8	24	1	1	011		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.4.3社家老字第1030009414號函辦理。	103.01.01-103.12.31	年	1	123250	123250	9-1-26	衛生福利部社會及家庭署補助信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。	0800240101
1	09101	68	103	09101	1	080102	8	24	1	1	012		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.5.6社家老字第1030008967號函辦理。	103.01.01-103.12.31	年	1	123250	123250	9-1-27	衛生福利部社會及家庭署補助大安區群英里辦公處辦理建立社區照顧關懷據點之補助收入。	0800240101
1	09101	74	103	09101	1	080102	8	24	1	1	013		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.11社家老字第1030800023號函等辦理。	103.01.01-103.12.31	年	1	295523000	295523000	9-1-27	衛生福利部社會及家庭署補助辦理長期照顧整合第二期計畫之補助收入(含102年度增撥51,000,000元及103年度244,523,000元)。	0800240101
1	09101	80	103	09101	1	080102	8	24	1	1	014		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.2.7社家老字第1030006686號函辦理。	103.01.01-103.12.31	年	1	10000000	10000000	9-1-27	衛生福利部社會及家庭署補助辦理中低收入老人補助裝置假牙實施計畫之補助收入。	0800240101
1	09101	86	103	09101	1	080102	8	24	1	1	015		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.13社家幼字第1030064053號函辦理。	103.01.01-103.12.31	年	1	891000	891000	9-1-27	衛生福利部社會及家庭署補助辦理保母登記及父母未就業家庭育兒津貼發放人力補助計畫之補助收入。	0800240101
1	09101	92	103	09101	1	080102	8	24	1	1	016		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部102.12.11部授家字第1020850393號函辦理。	103.01.01-103.12.31	年	1	999000	999000	9-1-27	衛生福利部社會及家庭署補助辦理保母托育管理與托育費用補助實施計畫-地方政府專案人力之補助收入。	0800240101
1	09101	98	103	09101	1	080102	8	24	1	1	017		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.17社家幼字第1030064054號函辦理。	103.01.01-103.12.31	年	1	861000	861000	9-1-27	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼業務行政費用補助計畫之補助收入。	0800240101
1	09101	104	103	09101	1	080102	8	24	1	1	018		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.6社家幼字第1020064254號函辦理。	103.01.01-103.12.31	年	1	1676000	1676000	9-1-28	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫-親職教育之補助收入。	0800240101
1	09101	110	103	09101	1	080102	8	24	1	1	019		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.31社家支字第1030900031號函辦理。	103.01.01-103.12.31	年	1	6000000	6000000	9-1-28	衛生福利部社會及家庭署補助辦理公私協力平價托嬰中心補助計畫之補助收入。	0800240101
1	09101	116	103	09101	1	080102	8	24	1	1	020		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.31社家支字第1030900031號函辦理。	103.01.01-103.12.31	年	1	3000000	3000000	9-1-28	衛生福利部社會及家庭署補助辦理12處托育資源中心補助計畫之補助收入。	0800240101
1	09101	122	103	09101	1	080102	8	24	1	1	021		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.2.7社家支字第1030066267號函辦理。	103.01.01-103.12.31	年	1	19835000	19835000	9-1-28	衛生福利部社會及家庭署補助辦理特殊境遇家庭扶助之補助收入。	0800240101
1	09101	128	103	09101	1	080102	8	24	1	1	022		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.4.8社家支字第1030900048號函等辦理。	103.01.01-103.12.31	年	1	138203500	138203500	9-1-28	衛生福利部社會及家庭署補助辦理保母托育管理與托育費用補助實施計畫-家庭托育費用補助之補助收入(含102年度57,403,500元及103年度80,800,000元)。	0800240101
1	09101	134	103	09101	1	080102	8	24	1	1	023		依據衛生福利部社會及家庭署102.9.5社家幼字第1020064121號函及103.4.22社家幼字第1030600129號函辦理。	103.01.01-103.12.31	年	1	724263000	724263000	9-1-29	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫之補助收入(含102年度245,319,000元及103年度478,944,000元)。	0800240101
1	09101	140	103	09101	1	080102	8	24	1	1	024		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.1.28衛部救字第1031360009號函辦理。	103.01.01-103.12.31	年	1	1782000	1782000	9-1-29	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助辦理社會救助法低收入戶及中低收入戶審核業務人力充實計畫之補助收入。	0800240101
1	09101	146	103	09101	1	080102	8	24	1	1	025		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.12.31社家企字第1020061129號函辦理。	103.01.01-103.12.31	年	1	2605000	2605000	9-1-29	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助辦理身心障礙者自立生活支持服務(個人助理)計畫之補助收入。	0800240101
1	09101	152	103	09101	1	080102	8	24	1	1	026		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.12.31社家企字第1020061129號函辦理。	103.01.01-103.12.31	年	1	1927000	1927000	9-1-29	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助加強建構身心障礙者通報、轉銜及個管服務計畫之補助收入。	0800240101
1	09101	158	103	09101	1	080102	8	24	1	1	027		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.8.30社家障字第1020063309號函等辦理。	103.01.01-103.12.31	年	1	2989000	2989000	9-1-29	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助身心障礙者復康巴士服務油價差額補助之補助收入(102年1-12月)。	0800240101
1	09104	2	103	09104	1	080102	8	25	1	1	001		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	103.01.01-103.12.31	年	1	6310000	6310000	9-4-10	衛生福利部補助辦理增聘家庭暴力及性侵害防治社工人力計畫之補助收入。	0800250101
1	09104	8	103	09104	1	080102	8	25	1	1	002		依據衛生福利部102.9.16衛部救字第1021380345號函及103.2.27衛部救字第1031360417號函辦理。	103.01.01-103.12.31	年	1	1429549	1429549	9-4-10	衛生福利部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(含102年7-12月及年終獎金751,589元、103年暫列核定數5成677,960元)。	0800250101
1	09104	14	103	09104	1	080102	8	25	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	103.01.01-103.12.31	年	1	6155327	6155327	9-4-10	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。	0800250101
1	12101	2	103	12101	1	080102	8	28	1	1	001		衛生福利部國民健康署102年8月8日國健癌字第1020310146號函辦理。	102.06.25-102.12.31	年	1	770443	770443	12-1-18	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度癌症篩檢管理中心工作計畫收入。	0800280101
1	12101	7	103	12101	1	080102	8	28	1	1	002		衛生福利部103年2月7日衛部保字第1030103561號函辦理。	103.01.01-103.12.31	年	1	1224000	1224000	12-1-18	衛生福利部103年度公益彩券回饋金補助計畫，協辦單位為臺北市立聯合醫院及萬芳醫院，於計畫執行期間協助經濟弱勢族群排除就醫障礙，補助就醫相關費用。	0800280101
1	12101	12	103	12101	1	080102	8	28	1	1	003		法務部103年1月28日法保字第10305500350號函辦理。	103.01.01-103.12.31	年	1	707000	707000	12-1-18	法務部補助臺北市政府毒品危害防制中心藥癮者追蹤輔導處遇計畫經費。	0800280101
1	12101	16	103	12101	1	080102	8	28	1	1	004		法務部103年1月28日法保字第10305500350號函辦理。	103.01.01-103.12.31	年	1	630000	630000	12-1-18	法務部補助臺北市政府毒品危害防制中心戒毒成功專線補助計畫經費。	0800280101
1	12101	20	103	12101	1	080102	8	28	1	1	005		衛生福利部國民健康署102年12月26日國健教字第10207108191號函、103年5月14日國健企字第1031400365號函辦理	103.01.01-103.12.31	年	1	18855000	18855000	12-1-18	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市菸害防制工作計畫收入。	0800280101
1	12101	27	103	12101	1	080102	8	28	1	1	006		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	1732025	1732025	12-1-18	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市健康體能暨代謝症候群及肥胖防治健康促進計畫收入。	0800280101
1	12101	33	103	12101	1	080102	8	28	1	1	007		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	2450000	2450000	12-1-18	衛生福利部國民健康署「菸害防制及衛生保健基金」補助臺北市活躍老化計畫收入。	0800280101
1	12101	39	103	12101	1	080102	8	28	1	1	008		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	1602000	1602000	12-1-19	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市推動慢性病照護網計畫收入。	0800280101
1	12101	45	103	12101	1	080102	8	28	1	1	009		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	1500000	1500000	12-1-19	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市癌症篩檢與檳榔健康危害防制計畫收入。	0800280101
1	12101	51	103	12101	1	080102	8	28	1	1	010		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	200000	200000	12-1-19	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市出生性別比之監測與稽查計畫收入。	0800280101
1	12101	57	103	12101	1	080102	8	28	1	1	011		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	1000000	1000000	12-1-19	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市營造母嬰親善的哺乳環境計畫收入。	0800280101
1	12101	63	103	12101	1	080102	8	28	1	1	012		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	100000	100000	12-1-19	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市原、新住民與弱勢族群之婦幼健康及事故傷害防制計畫收入。	0800280101
1	12101	69	103	12101	1	080102	8	28	1	1	013		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	750000	750000	12-1-20	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市兒童牙齒塗氟計畫收入。	0800280101
1	12101	75	103	12101	1	080102	8	28	1	1	014		衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	103.01.01-103.12.31	年	1	100000	100000	12-1-20	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市新生兒聽力篩檢計畫收入。	0800280101
