pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
2-2-26	0	02102		104	02102	1	100202		003	依據臺北市市有公用房地架設行動電話基地臺使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	69334	832008	832008	832008	民營電信業者於本大樓東南區屋頂層架設行動電話基地臺，每月電費收入:¶(1)中華電信：22,200元。¶(2)臺灣大哥大：14,100元。¶(3)遠傳電信：19,100元。¶(4)亞太電信：3,500元。¶(5)大眾電信：4,454元。¶(6)威寶電信：4,000元。¶(7)威邁思電信：1,700元。¶(8)全球一動：280元。¶每月共計69,334元。					李柏（王晉）	1030310	
2-2-19	0	02102		104	02102	1	060102		004	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	2519	30228	30228	30228	保誠人壽使用本大樓土地，參酌市場行情，按比例計算每月使用費2,519元。					李柏（王晉）	1030305	
2-2-19	0	02102		104	02102	1	060102		005	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	193440	2321280	2321280	2321280	萊爾富超商使用本大樓土地採公開招標方式辦理，按比例計算每月使用費193,440元。					李柏（王晉）	1030305	
2-2-19	0	02102		104	02102	1	060102		006	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	511958	6143496	6143496	6143496	地下2樓固定展售攤位及1樓影印部採公開招標方式辦理，按比例分計土地使用費為511,958元。					李柏（王晉）	1030305	
2-2-21	0	02102		104	02102	1	060103		004	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	711	8532	8532	8532	保誠人壽使用本大樓房屋，參酌市場行情，按比例分計房屋使用費711元。					李柏（王晉）	1030305	
2-2-21	0	02102		104	02102	1	060103		005	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	54560	654720	654720	654720	萊爾富超商使用本大樓房屋，按比例分計每月房屋使用費54,560元。					李柏（王晉）	1030305	
2-2-21	0	02102		104	02102	1	060103		006	依據臺北市市有公用房地提供使用行政契約書辦理	1040101	1041231	月	12		0		0		0	12	144398	1732776	1732776	1732776	地下2樓固定展售攤位及1樓影印部採公開招標方式辦理，按比例分計每月房屋使用費144,398元。					李柏（王晉）	1030305	
2-2-17	0	02102		104	02102	1	040202		006	依據臺北市市有公用房地提供使用設置活動式臨時攤位特別約定事項同意書	1040101	1041231	日	252	家	26		0		0	252x26	650	4258800	4258800	4258800	市政大樓地下2樓附屬服務設施「市府生活廣場」活動式臨時攤位計26家攤位，每日使用費650元，全年以252個上班日計算，全年合計4,258,800元。					李柏（王晉）	1030305	
2-2-26	0	02102		104	02102	1	100202		004	依據各項標案招標文件之規定辦理	1040101	1041231	月	12		0		0		0	12	800	9600	9600	9600	發售各項標案招標文件標單費收入。					王子建	1030307	
2-3-20	0	02103		104	02103	1	060201		001	依臺北市政府98.11.10府授財產字第09832898200號函修正「臺北市市有財產報廢處理原則」辦理。	1040101	1041231	年	1		0		0		0	1	54000	54000	54000	54000	出售廢舊物品、變賣報廢小客車及電腦設備等殘值收入。					藍己秀	1030703	
2-12-18	0	02122		104	02122	1	040202		004	依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市區民活動中心場地收費基準辦理。	1040101	1041231	年	1		0		0		0	1	1018600	1018600	1018600	1018600	本區各區民活動中心場地出借收入明細如下：¶1.西村區民活動中心1,250元*1年*150次=¶　187,500元。¶2.興雅區民活動中心750元*1年*50次=¶　37,500元。¶3.黎忠區民活動中心750元*1年*150次=¶　112,500元。¶4.永春區民活動中心500元*1年*100次=¶　50,000元。¶5.正和區民活動中心350元*1年*80次=¶　28,000元。¶6.景勤區民活動中心750元*1年*100次=¶　75,000元。¶7.三張區民活動中心350元*1年*100次=¶　35,000元。¶8.六合區民活動中心350元*1年*60次=¶　21,000元。¶9.惠安區民活動中心350元*1年*60次=¶　21,000元。¶10.新仁區民活動中心750元*1年*100次=¶　75,000元。¶11.全年度電費收入341,600元、水費收入¶　34,500元。					廖振呈	1030314	BGT
2-14-23	0	02124		104	02124	1	040202		013	依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市中山區行政中心禮堂場地收費基準辦理	1040101	1041231	年	1		0		0		0	1	80000	80000	80000	80000	行政中心10樓禮堂場地租借收入。					林祐瑩	0013/17	
2-15-16	0	02125		104	02125	1	040202		003	依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理。	1040101	1041231	月	12	位	65		0		0	12x65	2000	1560000	1560000	1560000	行政中心地下停車場員工汽車使用停車費收入。					孫玉英	0013/14	
2-15-17	0	02125		104	02125	1	040202		007	依據臺北市公園場地使用辦法、臺北市公園場地使用費及保證金收費基準表、臺北市公園場地申請使用須知辦理。	1040101	1041231	年	1		0		0		0	1	76800	76800	76800	76800	中正區南昌公園營利性場地出借使用費：¶一般場次使用費4,800*1*10=48,000元。¶優惠場次使用費2,880*1*10=28,800元。					李啟瑞	1030314	
2-15-23	0	02125		104	02125	1	100202		002	依據臺北市道路挖掘管理自治條例規定辦理。	1040101	1041231	年	1		0		0		0	1	300000	300000	300000	300000	刨除料回收金。					李啟瑞	1030314	BGT
2-16-21	0	02126		104	02126	1	040203		001	依據行政程序法及臺北市政府暨所屬各機關學校處理閱卷作業要點辦理。	1040101	1041231	次	3		0		0		0	3	20	60	60	60	行政程序當事人或利害關係人申請閱卷費收入。					柯政宏	0013/07	
2-16-18	0	02126		104	02126	1	040202		003	依據臺北市區民活動中心設置管理要點辦理。	1040101	1041231	年	1		0		0		0	1	954725	954725	954725	954725	本區各區民活動中心場地出借收入明細如下：¶1.慶昌區民活動中心350元*1年*160次¶  =56,000元。¶2.老師區民活動中心750元*1年*200次¶  =150,000元。¶3.延平區民活動中心750元*1年*80次¶  =60,000元。¶4.雙連區民活動中心350元*1年*350次¶  =122,500元。¶5.臺北橋區民活動中心1,100元*1年*170¶  次=187,000元。¶6.玉泉區民活動中心350元*1年*100次¶   =35,000元。¶7.國慶區民活動中心1,250元*1年*120次¶   =150,000元。¶8.保生區民活動中心350元*1年*400次¶   =140,000元。¶9.全年度電費收入41,725元、水費收¶   入12,500元。					吳映慧	1030307	
2-16-19	0	02126		104	02126	1	040202		004	依據臺北市大同區行政中心禮堂場地收費基準辦理。	1040101	1041231	年	1		0		0		0	1	301597	302000	301597	301597	6樓禮堂場地出借收入301,597元*1年=301,597元。					吳映慧	1030702	
2-18-24	0	02128		104	02128	1	040203		001	依行政程序法及臺北市政府所屬各機關學校處理閱卷作業要點辦理	1040101	1041231	月	12		0		0		0	12	60	720	720	720	查閱費收入。					李琪惠	1030324	
2-18-26	0	02128		104	02128	1	060201		001	依臺北市市有財產報廢處理原則辦理	1040101	1041231	年	1		0		0		0	1	23000	23000	23000	23000	出售報廢財產殘值收入。					古秀芬	1030324	
2-18-30	0	02128		104	02128	1	100201		001	預算法、會計法等相關規定	1040101	1041231	年	1		0		0		0	1	10000	10000	10000	10000	收回以前年度溢付空污費等繳庫收入。					陳志佩	0013/21	
2-18-32	0	02128		104	02128	1	100202		001	依臺北市文山區行政中心地下室員工停車場使用管理注意事項辦理	1040101	1041231	次	2		0		0		0	2	500	1000	1000	1000	停車場磁卡工本費收入。					郭芳楠	0013/21	
2-18-32	0	02128		104	02128	1	100202		002	依政府採購法施行細則第28條之1規定辦理	1040101	1041231	月	12		0		0		0	12	800	9600	9600	9600	招標文件工本費收入。					林淑雲	0013/21	
2-18-21	0	02128		104	02128	1	040202		010	依臺北市立圖書館100.5.20北市圖秘字第10030553700號函辦理	1040101	1041231	年	1		0		0		0	1	136544	136544	136544	136544	文山區政中心附屬大樓停車場收入分配款。					何康群	1030716	
2-18-28	0	02128		104	02128	1	080102		001	依衛生福利部中央健康保險署102年7月29健保承字第1020030564號函	1040101	1041231	年	1		0		0		0	1	448500	448500	448500	448500	依「中央對直轄市及縣(市)政府補助辦法」規定，補助標準以各區公所在保人數計算。					劉敏伶	1030710	
2-18-32	0	02128		104	02128	1	100202		003	依據臺北市道路挖掘管理自治條例辦理	1040101	1041231	年	1		0		0		0	1	360000	360000	360000	360000	刨除料回收金收入。					陳志佩	1030716	
2-19-16	0	02129		104	02129	1	040101		001	依據農業發展條例第75條規定辦理	1040101	1041231	年	1		0		0		0	1	150000	150000	150000	150000	核發農業用地作農業使用證明書審查費收入。					林慧羽	1030411	
2-19-25	0	02129		104	02129	1	060201		001	依據臺北市政府98.11.10府授財產字第09832898200號函臺北市市有財產報廢處理原則辦理	1040101	1041231	年	1		0		0		0	1	8000	8000	8000	8000	出售報廢之事務機具等收入。					林淇勻	1030411	
2-19-18	0	02129		104	02129	1	040202		001	依據臺北市各區行政中心停車場洽公便民停車收費標準辦理	1040101	1041231	月	12		0		0		0	12	1000	12000	12000	12000	行政中心地下停車場洽公民眾停車費收入。					李季霓	1030307	
2-19-18	0	02129		104	02129	1	040202		002	依據臺北市區民活動中心設置管理要點及臺北市區民活動中心場地收費基準辦理	1040101	1041231	年	1		0		0		0	1	1275600	1275600	1275600	1275600	本區各區民活動中心場地出借收入明細如下：¶1.九如活動中心1,250元*1年*35次¶  =43,750元。¶2.中研活動中心1,500元*1年*160次¶  =240,000元。¶3.南港活動中心500元*1年*140次¶  =70,000元。¶4.三重活動中心1,250元*1年*100次¶  =125,000元。¶5.東新活動中心1,500元*1年*70次¶  =105,000元。¶6.西新活動中心750元*1年*70次¶  =52,500元。¶7.成德活動中心1,500元*1年*220次¶  =330,000元。¶8.仁福活動中心1,500元*1年*70次¶  =105,000元。¶9.舊莊活動中心1,100元*1年*110次¶  =121,000元。¶10.全年度電費收入54,350元、水費收入¶   29,000元。					蔡慧貞	1030307	
2-3-22	0	02103		104	02103	1	100202		001	依政府採購法第29條第1項及政府採購法施行細則第28條之1規定辦理。	1040101	1041231	年	1		0		0		0	1	2000	2000	2000	2000	出售採購招標文件工本費收入。					藍己秀	1030307	
2-16-18	0	02126		104	02126	1	040202		001	依據臺北市政府所屬各機關學校職務宿舍設置管理要點辦理。	1040101	1041231	年	1		0		0		0	1	28140	28140	28140	28140	1.員工配住公有房舍扣繳房租津貼收入：¶  600元*1人*12個月=7,200元。¶2.員工配住公有房舍使用費收入：¶  1,745元*1人*12月=20,940元。					李紀欣	1030311	
2-16-18	0	02126		104	02126	1	040202		002	依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理 。	1040101	1041231	年	1		0		0		0	1	1137600	1137600	1137600	1137600	1.地下停車場公務車停車費收入：¶　1,100元*23車位*12個月=303,600元。¶2.地下停車場行政中心合署辦公單位員工¶  停車費收入：¶  1,100元*45車位*12個月=594,000元。¶3.地下停車場夜間對外開放營收：¶  1,200元*10車位*12個月=144,000元。¶4.地下停車場洽公民眾停車費收入：¶  8,000元*12月=96,000元。					吳忠駿	0013/07	
7-2-33	0	07102		104	07102	1	040202		011	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	1440000	1440000	1440000	1440000	中華電信股份有限公司使用基隆河第七、十、十六號等疏散門及大直橋入閘平臺架設行動電話基地臺，每臺每月使用費收入30,000元。¶(30,000元x4臺x12月=1,440,000元)					劉淑真	1030306	
7-2-33	0	07102		104	07102	1	040202		012	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	16800	16800	16800	16800	立鉅國際實業股份有限公司於本市關渡水岸公園、大佳碼頭、大稻埕碼頭及古亭河濱公園之活動式廁所外牆設置7臺面紙自動販賣機，每臺每月使用費收入200元。¶(200元x7臺x12月=16,800元)					孫月娉	1030306	
7-2-37	0	07102		104	07102	1	060102		007	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	66132	66132	66132	66132	台灣廣播股份有限公司使用本市中正區福和段2小段57、57-4地號土地，使用面積地上共10平方公尺，地下共3,574平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，概估104年度租金收入66,132元。					劉淑真	1030306	
7-2-37	0	07102		104	07102	1	060102		008	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	101603	101603	101603	101603	正聲廣播股份有限公司使用本市士林區福順段1小段431、431-1地號土地，使用地上面積分別為5.54及28.09平方公尺，依102年度公告地價每平方公尺3,600元及33,000元，地下面積共3,014.28平方公尺，依102年度公告地價每平方公尺3,600元，地上為年息5%，地下為年息5%乘上使用係數0.1計收，概估104年度租金收入101,603元。					劉淑真	1030306	
7-2-37	0	07102		104	07102	1	060102		009	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	17543	17543	17543	17543	天南廣播股份有限公司使用本市士林區福順段1小段364、364-1地號土地，使用地上面積分別為15.25及6平方公尺，依102年度公告地價每平方公尺分別為3,600元及46,500元，地下面積共47.12平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，概估104年度租金收入17,543元。					劉淑真	1030318	
7-2-38	0	07102		104	07102	1	060102		010	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	59634	59634	59634	59634	華聲廣播股份有限公司使用本市北投區洲美段2小段462、466-2地號土地，使用面積地上分別為29及56平方公尺，地下共2,463平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，概估104年度租金收入59,634元。					盧律全	1030306	
7-2-33	0	07102		104	07102	1	040202		013	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	360000	360000	360000	360000	台灣大哥大股份有限公司使用基隆河第十號疏散門二樓平臺設置行動電話基地臺，每臺每月使用費收入30,000元。¶(30,000元x12月=360,000元)					劉淑真	1030306	
7-2-34	0	07102		104	07102	1	040202		014	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	144000	144000	144000	144000	華中河濱公園露營場營運區域場地使用費，每月使用費收入12,000元。¶(12,000元x12月=144,000元)					劉淑真	1030306	
7-2-34	0	07102		104	07102	1	040202		015	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	60000	60000	60000	60000	光泉食品股份有限公司使用本市萬華區華中段4小段440地號、中山區金泰段157地號、大同區迪化3小段832地號及北投區關渡3小段592地號等計5處土地設置5臺自動販賣機，依臺北市市有公用房地使用費收費基準表計收，每臺每月1,000元。¶(1,000元x5臺x12月=60,000元)					孫月娉	1030306	
7-2-34	0	07102		104	07102	1	040202		016	依「臺北市市有公用房地提供使用辦法」規定辦理	1040101	1041231	年	1		0		0		0	1	36000	36000	36000	36000	黑松股份有限公司使用本市大同區迪化段3小段832地號及北投區關渡3小段592地號等計2處土地設置3臺自動販賣機，依臺北市市有公用房地使用費收費基準表計收，每臺每月1,000元。¶(1,000元x3臺x12月=36,000元)					孫月娉	1030306	
7-2-34	0	07102		104	07102	1	040202		017	依「臺北市下水道管理自治條例」及「臺北市下水道橋樑隧道附掛纜線管理自治條例」規定辦理	1040101	1041231	年	1		0		0		0	1	95000000	95000000	95000000	95000000	每個行政區預計暫掛527,778公尺，本市共計有12個行政區，以1年計列收入如下:1.2元x263,889公尺x12行政區x12月(側溝)+1.3元x263,889公尺x12行政區x12月(箱涵、涵管及連接管)≒95,000,000元。					施俊達	1030708	
7-2-38	0	07102		104	07102	1	060102		011	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	6469	6469	6469	6469	漢聲廣播股份有限公司使用本市士林區福順段1小段47地號土地，使用面積地上共35.9平方公尺，地下共240平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，另公營電臺採計算額數60%計收，概估104年度租金收入6,469元。					劉淑真	1030306	
7-2-38	0	07102		104	07102	1	060102		012	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	268596	268596	268596	268596	復興廣播股份有限公司使用本市士林區福順段1小段27、35、45、47、47-1地號、永新3小段31、47、49-1、51、56、130、136地號土地，使用地上面積分別為2.16、3.24及20.12平方公尺，依102年度公告地價每平方公尺33,000元、30,400元及3,600元，地下面積共24,197.2平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，另公營電臺採計算額數60%計收，概估104年度租金收入268,596元。					劉淑真	1030306	
7-2-39	0	07102		104	07102	1	060102		013	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	131387	131387	131387	131387	民本廣播股份有限公司使用萬華區華中段4小段399-1、400地號，使用面積地上分別為2.25及5.2986平方公尺，依102年度公告地價每平方公尺41,400元及3,600元，地下共6,987.55平方公尺，依102年度公告地價每平方公尺3,600元，地上以年息5%計算，地下以年息5%乘上使用係數0.1計算，概估104年度租金收入131,387元。					陳泰元	1030306	
7-2-39	0	07102		104	07102	1	060102		014	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	45000	45000	45000	45000	古亭、道南右岸河濱公園及馬場町紀念公園─行動餐車輕食區使用中正區福和段2小段247-2地號、萬華區青年段2小段1地號、文山區木柵段4小段842-1地號等3筆土地，使用面積250平方公尺，依102年度公告地價每平方公尺3,600元，以年息5%計算，概估104年度收入45,000元。					王薏婷	1030306	
7-2-39	0	07102		104	07102	1	060102		015	依「臺北市市有土地出租租金計收基準」規定辦理	1040101	1041231	年	1		0		0		0	1	181800	181800	181800	181800	延平、大佳、美堤等河濱公園輕食區使用大同區迪化段3小段833地號、中山區大佳段1小段330地號、金泰段149地號，使用面積共1,010平方公尺，依102年度公告地價每平方公尺3,600元，以年息5%計算，概估104年度收入181,800元。					匡萃全	1030306	
7-2-39	0	07102		104	07102	1	060102		016	依「本府加強清理及處理被占用市產計畫」及「臺北市市有房地被無權占用使用補償金計收原則」規定辦理	1040101	1041231	年	1		0		0		0	1	1500000	1500000	1500000	1500000	無權占用市產使用補償金。					江明茂	1030306	
2-16-23	0	02126		104	02126	1	060201		001	依據臺北市市有財產報廢處理原則規定辦理。	1040101	1041231	年	1		0		0		0	1	10000	10000	10000	10000	財產報廢變賣收入。					李紀欣	1030311	
5-2-25	0	05112		104	05112	1	040203		002	依臺北市政府教育局87.07.07簽奉市府核示辦理。	1040101	1041231	冊	150		0		0		0	150	100	15000	15000	15000	民眾申請終身學習護照工本費收入(收支併列)。					林佳穎	1030213	
5-2-29	0	05112		104	05112	1	060201		001	依臺北市市有財產管理自治條例第95、96條及臺北市市有財產報廢處理規定辦理。	1040101	1041231	次	2		0		0		0	2	120000	240000	240000	240000	財產報廢變賣收入。					蔡承穎	1030306	
19-1-39	0	19101		104	19101	1	100202		001	土地法第70條及內政部76年3月19日台內地字第485793號函	1040101	1041231	年	1		0		0		0	1	144531850	144531850	144531850	144531850	98年度提列之土地及建物登記賠償準備超過5年保留年限予以繳庫收入。					高慈第	1030317	
19-1-23	0	19101		104	19101	1	030101		002	不動產經紀業管理條例第29條第1項第2款、第2項	1040101	1041231	件	15		0		0		0	15	30000	450000	450000	450000	不動產經紀業罰鍰收入。					薛儀君	1030317	
19-2-16	0	19102		104	19102	1	040203		007	依土地基本資料庫電子資料流通作業要點及臺北市地籍資料電子流通作業收費標準	1040101	1041231	小段	243		0		0		0	243	1000	243000	243000	243000	受理機關或民眾申請地籍圖電子檔之費用收入。					黃俊偉	1030310	
19-3-14	0	19111		104	19111	1	040101		001	地籍測量實施規則第209條	1040101	1041231	年	1		0		0		0	1	4400000	4400000	4400000	4400000	土地複丈費收入。					游茂榮	0013/11	
19-3-18	0	19111		104	19111	1	040103		002	土地法第76條	1040101	1041231	年	1		0		0		0	1	241760000	241760000	241760000	241760000	土地建物權利變更登記費收入，按申報地價或權利價值千分之一計徵。					吳思寰	1030311	
19-3-26	0	19111		104	19111	1	060201		001	臺北市市有財產管理自治條例	1040101	1041231	年	1		0		0		0	1	45000	45000	45000	45000	廢舊物品報廢變賣收入。					楊國慶	1030311	
19-3-22	0	19111		104	19111	1	040203		001	土地法第79條之2	1040101	1041231	筆	28000		0		0		0	28000	20	560000	560000	560000	電腦處理地籍資料閱覽費收入。					陳政南	0013/11	
19-3-22	0	19111		104	19111	1	040203		002	行政程序法第46條、臺北市政府及所屬機關學校提供政府資訊收費標準	1040101	1041231	年	1		0		0		0	1	1000	1000	1000	1000	民眾申請閱卷之閱覽費收入。					陳政南	0013/11	
19-3-22	0	19111		104	19111	1	040203		003	土地法第79條之2	1040101	1041231	張	472848		0		0		0	472848	20	9456960	9456960	9456960	地籍資料謄本費收入(電腦列印)。					陳政南	1030311	
19-3-22	0	19111		104	19111	1	040203		004	土地法第79條之2	1040101	1041231	張	22000		0		0		0	22000	5	110000	110000	110000	地籍登記謄本費收入(人工影印)。					陳政南	0013/11	
19-3-22	0	19111		104	19111	1	040203		005	土地法第79條之2	1040101	1041231	張	2000		0		0		0	2000	10	20000	20000	20000	登記申請書及其附件影印工本費收入。					陳政南	0013/11	
19-3-16	0	19111		104	19111	1	040102		001	土地法第67條、79條之2	1040101	1041231	張	91583		0		0		0	91583	80	7326640	7326640	7326640	土地建物登記書狀及工本費收入。					陳政南	0013/11	
19-3-24	0	19111		104	19111	1	040206		001	界標管理辦法第6條、臺北市土地界標申購辦法第4條	1040101	1041231	支	360		0		0		0	360	45	16200	16200	16200	販售塑膠土地界標收入。					游茂榮	1030311	
19-3-24	0	19111		104	19111	1	040206		002	界標管理辦法第6條、臺北市土地界標申購辦法第4條	1040101	1041231	支	1800		0		0		0	1800	10	18000	18000	18000	販售鋼釘土地界標收入。					游茂榮	1030311	
19-3-20	0	19111		104	19111	1	040202		001	臺北市政府地政處80年11月26日北市地一字第34241號函	1040101	1041231	張	500		0		0		0	500	8	4000	4000	4000	傳真機郵電費收入。					陳政南	1030311	
19-3-20	0	19111		104	19111	1	040202		002	臺北市政府地政處91年1月28日北市地一字第09130018900號函	1040101	1041231	張	350		0		0		0	350	10	3500	3500	3500	代客傳真服務收入。					楊國慶	0013/11	
19-3-22	0	19111		104	19111	1	040203		006	臺北市政府及所屬機關學校提供政府資訊收費標準第5條	1040101	1041231	件	5	月	12		0		0	5x12	34	2040	2040	2040	寄發民眾網路申請謄本郵資收入。					陳政南	0013/11	
2-15-21	0	02125		104	02125	1	080102		001	依衛生福利部中央健康保險署102年7月29日健保承字第1020030564號函辦理。	1040101	1041231	年	1		0		0		0	1	448500	448500	448500	448500	依「中央對直轄市及縣(市)政府補助辦法」規定，補助標準以各區公所在保人數計算。					黃文麗	1030716	
19-7-20	0	19115		104	19115	1	040202		001	臺北市政府地政處80年11月26日北市地一字第34241號函	1040101	1041231	張	200		0		0		0	200	8	1600	1600	1600	傳真機郵電費收入。					吳俊明	0204/13	
19-7-20	0	19115		104	19115	1	040202		002	臺北市政府地政處91年1月28日北市地一字第09130018900號函	1040101	1041231	張	420		0		0		0	420	10	4200	4200	4200	代客傳真服務收入。					吳俊明	0204/13	
19-7-20	0	19115		104	19115	1	040202		003	臺北市市有公用房地提供使用辦法	1040101	1041231	年	1		0		0		0	1	12000	12000	12000	12000	投幣式影印機場地租金收入。					吳俊明	0204/13	
19-7-22	0	19115		104	19115	1	040203		007	臺北市政府及所屬機關學校提供政府資訊收費標準第5條	1040101	1041231	件	2	月	12		0		0	2x12	34	816	816	816	寄發民眾網路申請謄本郵資收入。					徐小萍	0204/13	
19-7-22	0	19115		104	19115	1	040203		008	臺北市政府及所屬機關學校提供政府資訊收費標準	1040101	1041231	年	1		0		0		0	1	114	114	114	114	民眾閱卷影印文件材料費收入。					徐小萍	0204/13	
19-7-24	0	19115		104	19115	1	040206		002	界標管理辦法第6條、臺北市土地界標申購辦法第4條	1040101	1041231	支	300		0		0		0	300	45	13500	13500	13500	販售塑膠樁土地界標收入。					李偉菘	0204/13	
19-7-20	0	19115		104	19115	1	040202		004	全國軍公教員工待遇支給要點第4點	1040101	1041231	人	1	月	12		0		0	1x12	600	7200	7200	7200	員工(薦任第7職等隨配偶居住)住宿公有房舍房租津貼收入。					吳俊明	0204/13	
19-7-20	0	19115		104	19115	1	040202		005	全國軍公教員工待遇支給要點第4點	1040101	1041231	人	1	月	12		0		0	1x12	500	6000	6000	6000	員工(委任第1職等)住宿公有房舍房租津貼收入。					吳俊明	1030214	BGT
19-7-20	0	19115		104	19115	1	040202		006	臺北市政府所屬各機關學校職務宿舍設置管理要點	1040101	1041231	人	1	月	12		0		0	1x12	390	4680	4680	4680	員工住宿公有房舍使用費收入。					吳俊明	1030214	BGT
19-8-12	0	19116		104	19116	1	030101		001	土地法第73條	1040101	1041231	年	1		0		0		0	1	5300000	5300000	5300000	5300000	土地建物登記逾期罰鍰收入。					陳淑屏	0013/10	
19-8-14	0	19116		104	19116	1	040101		001	地籍測量實施規則第209條	1040101	1041231	年	1		0		0		0	1	9200000	9200000	9200000	9200000	土地複丈費收入。					叢淳滋	1030311	
