times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
0	02104	2	104	02104	1	040202	4	5	1	1	001		依據行政院頒定「全國軍公教員工待遇支給要點」第4點	104.01.01-104.12.31	人、月	1x12	600	7200	2-4-16	員工配住公有房舍之房租津貼收入(委任第四職等至薦任第七職等)。	0400050101
0	02104	2	104	02104	1	060201	6	5	1	1	001		依據臺北市市有財產管理作業要點暨相關規定辦理。	104.01.01-104.12.31	式	1	5000	5000	2-4-18	出售廢舊物資收入。	0600050101
0	02104	2	104	02104	1	100202	10	5	1	1	001		依據預算法暨相關規定辦理。	104.01.01-104.12.31	式	1	2000	2000	2-4-20	新生北路首長宿舍所有權人會議出席費收入。	1000050101
0	02106	2	104	02106	1	030301	3	7	1	1	001		依據政府採購法相關法令及契約規定辦理	104.01.01-104.12.31	年	1	24000	24000	2-6-14	採購案違約罰款收入。	0300070101
0	02106	2	104	02106	1	040202	4	7	1	1	001		依據臺北市政府公務人員訓練處場地收費基準辦理	104.01.01-104.12.31	年	1	1791520	1791520	2-6-16	各級機關、學校、團體等委託代辦供應場地之收入。	0400070101
0	02106	6	104	02106	1	040202	4	7	1	1	002		依據臺北市市有公用房地提供使用辦法辦理	104.01.01-104.12.31	台、月	4x12	1000	48000	2-6-16	自動販賣機場地出租收入。	0400070101
0	02106	9	104	02106	1	040202	4	7	1	1	004		依據臺北市政府所屬各機關學校職務宿舍設置管理要點辦理	104.01.01-104.12.31	人、月	1x12	990	11880	2-6-16	配住公有宿舍員工扣繳房租津貼及宿舍使用費收入。	0400070101
0	02106	13	104	02106	1	040202	4	7	1	1	005		依據臺北市市有公用房地提供使用辦法辦理	104.01.01-104.12.31	月	12	3000	36000	2-6-16	提供架設行動寬頻網路基地臺場地設施使用收入。	0400070101
0	02106	16	104	02106	1	040202	4	7	1	1	006		依據臺北市政府首長宿舍管理要點辦理	104.01.01-104.12.31	人、月	1x12	1400	16800	2-6-16	配住公有宿舍首長扣繳房租津貼及宿舍使用費收入。	0400070101
0	02106	2	104	02106	1	040207	4	7	1	2	002		依據臺北市政府公務人員訓練處場地收費基準辦理	104.01.01-104.12.31	年	1	2687280	2687280	2-6-18	各級機關、學校、團體等委託代辦服務費收入(收支併列）。	0400070102
0	02106	2	104	02106	1	060201	6	7	1	1	001		依據臺北市市有財產報廢處理規定辦理	104.01.01-104.12.31	年	1	48986	48986	2-6-20	標售報廢事務機器或電腦設備等財產之殘值收入。	0600070101
0	02106	2	104	02106	1	100202	10	6	1	1	001		依據各項招標文件規定辦理	104.01.01-104.12.31	年	1	4900	4900	2-6-22	招標圖說工本費收入。	1000060101
0	02106	5	104	02106	1	100202	10	6	1	1	002		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	104.01.01-104.12.31	人、期、季	12x7x4	2250	756000	2-6-22	夜間英日語言班收入。	1000060101
0	02106	9	104	02106	1	100202	10	6	1	1	003		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	104.01.01-104.12.31	人、期	5x3	4500	67500	2-6-22	中高階主管英語班收入。	1000060101
0	02106	13	104	02106	1	100202	10	6	1	1	004		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	104.01.01-104.12.31	人、期	12x8	675	64800	2-6-22	假日英語工作坊收入。	1000060101
0	02108	2	104	02108	1	040202	4	8	1	1	001		依據行政院頒定「全國軍公教員工待遇支給要點」第4點辦理。	104.01.01-104.12.31	人、月	1x12	700	8400	2-7-18	首長配住公有房舍之扣繳房租津貼收入。	0400080101
0	02108	6	104	02108	1	040202	4	8	1	1	002		依據「臺北市政府首長宿舍管理要點」第6點規定辦理。	104.01.01-104.12.31	人、月	1x12	700	8400	2-7-18	首長配住公有房舍使用費收入。	0400080101
0	02108	2	104	02108	1	060201	6	8	1	1	001		依據「臺北市市有財產報廢處理原則」辦理。	104.01.01-104.12.31	年	1	1000	1000	2-7-20	出售報廢財產及物品殘值收入。	0600080101
0	02112	2	104	02112	1	030301	3	9	1	1	001		依據採購契約、租賃契約暨臺北市國民住宅租賃契約書辦理。	104.01.01-104.12.31	年	1	36000	36000	2-9-20	廠商延遲履約違約金暨原住民經濟文化中心承租廠商延遲繳納場地使用費與東湖C、E基地國民住宅承租人延遲繳納租金及管理維護費之違約收入。	0300090101
0	02112	2	104	02112	1	040202	4	9	1	1	001		依據101年7月10日臺北市政府(101)府法三字第10132033100號及契約辦理。	104.01.01-104.12.31	月	12	19076	228912	2-9-23	娜魯灣原住民族商場場地使用費。	0400090101
0	02112	7	104	02112	1	040202	4	9	1	1	003		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	4x12	550	26400	2-9-23	東湖C基地國民住宅管理維護費收入。	0400090101
0	02112	13	104	02112	1	040202	4	9	1	1	004		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	70x12	650	546000	2-9-23	東湖C、E基地國民住宅管理維護費收入。	0400090101
0	02112	19	104	02112	1	040202	4	9	1	1	005		依據100年1月25日「臺北市凱達格蘭文化館場地使用管理辦法」。	104.01.01-104.12.31	月	12	5000	60000	2-9-23	凱達格蘭文化館場地使用費收入。	0400090101
0	02112	23	104	02112	1	040202	4	9	1	1	006		依據102年1月31日臺北市政府原民會「凱達格蘭文化館-原民文創賣店」提供使用行政契約。	104.01.01-104.12.31	月	12	8550	102600	2-9-23	凱達格蘭文化館原住民文化經濟中心場地使用費收入。	0400090101
0	02112	29	104	02112	1	040202	4	9	1	1	007		依據101年7月10日臺北市政府(101)府法三字第10132033100號及契約辦理。	104.01.01-104.12.31	月	12	150000	1800000	2-9-23	風味館場地使用費。	0400090101
0	02112	34	104	02112	1	040202	4	9	1	1	008		依據101年2月17日「臺北市政府原住民族事務委員會北原會館場地收費基準」辦理。	104.01.01-104.12.31	月	12	5000	60000	2-9-24	北原會館場地使用費。	0400090101
0	02112	2	104	02112	1	060103	6	9	1	1	001		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	4x12	13100	628800	2-9-26	東湖C基地國民住宅租金收入。	0600090101
0	02112	8	104	02112	1	060103	6	9	1	1	002		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	36x12	12100	5227200	2-9-26	東湖C基地國民住宅租金收入。	0600090101
0	02112	14	104	02112	1	060103	6	9	1	1	003		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	8x12	11100	1065600	2-9-26	東湖E基地國民住宅租金收入。	0600090101
0	02112	20	104	02112	1	060103	6	9	1	1	004		依據102年1月18日臺北市政府(102)府都服字第10239122400號函暨都市發展局「臺北市國民住宅租賃契約書」。	104.01.01-104.12.31	戶、月	26x12	10100	3151200	2-9-26	東湖E基地國民住宅租金收入。	0600090101
0	02112	2	104	02112	1	100202	10	9	1	1	001		依據政府採購法第29條及其子法「政府採購公告及公報發行辦法」等規定辦理。	104.01.01-104.12.31	年	1	8000	8000	2-9-28	招標文件工本費收入。	1000090101
0	02113	2	104	02113	1	040202	4	10	1	1	001		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	172	2500	430000	2-10-14	客家文化會館4樓會議室使用費。	0400100101
0	02113	6	104	02113	1	040202	4	10	1	1	002		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	48	900	43200	2-10-14	客家文化會館4樓文化教室使用費。	0400100101
0	02113	10	104	02113	1	040202	4	10	1	1	003		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	60	1800	108000	2-10-14	客家藝文活動中心會議室使用費。	0400100101
0	02113	14	104	02113	1	040202	4	10	1	1	004		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	42	2100	88200	2-10-14	客家文化會館1樓交誼廳使用費。	0400100101
0	02113	18	104	02113	1	040202	4	10	1	1	005		依「臺北市政府首長宿舍管理要點」、「全國軍公教員工待遇支給要點」辦理	104.01.01-104.12.31	月	12	1400	16800	2-10-14	首長住宿首長宿舍扣繳房租津貼及收取宿舍使用費收入。	0400100101
0	02113	23	104	02113	1	040202	4	10	1	1	006		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	20	1700	34000	2-10-14	客家文化會館地下1樓使用費。	0400100101
0	02113	27	104	02113	1	040202	4	10	1	1	007		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	7	1300	9100	2-10-14	客家藝文活動中心教室使用費。	0400100101
0	02113	31	104	02113	1	040202	4	10	1	1	008		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	22	2000	44000	2-10-14	客家文化中心DIY創作工坊使用費。	0400100101
0	02113	35	104	02113	1	040202	4	10	1	1	009		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	8	1300	10400	2-10-15	客家文化中心禾埕說唱區使用費。	0400100101
0	02113	39	104	02113	1	040202	4	10	1	1	010		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	120	2300	276000	2-10-15	客家文化中心多媒體簡報室使用費。	0400100101
0	02113	43	104	02113	1	040202	4	10	1	1	011		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	100	1300	130000	2-10-15	客家文化中心教室使用費。	0400100101
0	02113	47	104	02113	1	040202	4	10	1	1	012		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	50	1300	65000	2-10-15	客家音樂戲劇中心多功能教室使用費。	0400100101
0	02113	51	104	02113	1	040202	4	10	1	1	013		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	11	7800	85800	2-10-15	客家音樂戲劇中心劇場售票性演出場地使用費。	0400100101
0	02113	55	104	02113	1	040202	4	10	1	1	014		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	60	6630	397800	2-10-15	客家音樂戲劇中心劇場非售票性演出場地使用費。	0400100101
0	02113	59	104	02113	1	040202	4	10	1	1	015		依「臺北市政府客家事務委員會場地收費基準」辦理	104.01.01-104.12.31	次	56	3900	218400	2-10-15	客家音樂戲劇中心劇場演出前排練之場地使用費。	0400100101
0	02113	63	104	02113	1	040202	4	10	1	1	016		依「臺北市政府客家文化主題公園停車管理要點」辦理	104.01.01-104.12.31	月	12	195275	2343300	2-10-15	客家文化中心附設地下停車場之停車費。	0400100101
0	02113	2	104	02113	1	040207	4	10	1	2	001		依「臺北市客家文化語言研習收費基準表」辦理	104.01.01-104.12.31	人	200	600	120000	2-10-17	客家文化研習班藝文類學費收入。	0400100102
0	02113	6	104	02113	1	040207	4	10	1	2	002		依「臺北市客家文化語言研習收費基準表」辦理	104.01.01-104.12.31	人	90	300	27000	2-10-17	客家文化研習班語言類學費收入。	0400100102
0	02113	10	104	02113	1	040207	4	10	1	2	003		依「臺北市客家文化語言研習收費基準表」辦理	104.09.01-104.12.31	梯次	182	500	91000	2-10-17	客家文化推廣服務計畫材料費收入。	0400100102
0	02113	2	104	02113	1	100202	10	10	1	1	001		依政府採購法及相關法令辦理	104.01.01-104.12.31	年	1	500	500	2-10-19	標單出售收入。	1000100101
0	02113	5	104	02113	1	100202	10	10	1	1	002		依「政府出版品管理作業要點」規定辦理	104.01.01-104.12.31	年	1	100000	100000	2-10-19	兒童客語叢書、客語分級教材等販售收入。	1000100101
0	02121	2	104	02121	1	030301	3	11	1	1	002		依據政府採購法規定辦理。	104.01.01-104.12.31	年	1	22692	22692	2-11-16	鄰里道路及公園維護工程等逾期違約罰款收入。	0300110101
0	02121	2	104	02121	1	040202	4	11	1	1	002		依據臺北市政府民政局99.1.6府法三字第09837249100號函辦理	104.01.01-104.12.31	年	1	761146	761146	2-11-18	1.地下停車場本行政中心員工車位：¶  1,100元*20車位*12月=264,000元。¶2.夜間對外營收承租率以52.6%計算：¶　1,100元*(8車位*0.526)*12月¶  =55,546元。¶3.短停洽公逾時收費計算方式：30元*5¶  車位*22天*12月=39,600元。¶4.龍田區民活動中心地下停車場車位：¶  3,500元*3車位*12月=126,000元。¶5.自強區民活動中心地下停車場車位:¶  3,000元*1車位*12月=36,000元。¶6.精忠區民活動中心地下停車場車位:¶  3,500元*4車位*12月=168,000元。¶7.鵬程區民活動中心地下停車場車位:¶  3,000元*2車位*12月=72,000元。	0400110101
0	02121	18	104	02121	1	040202	4	11	1	1	003		依據臺北市區民活動中心場地收費基準辦理	104.01.01-104.12.31	年	1	6367000	6367000	2-11-18	本區各區民活動中心場地出借收入明細如下：¶1.民有區民活動中心1,250元*1年*920次¶  =1,150,000元。¶2.精忠區民活動中心350元*1年*450次¶  =157,500元。¶3.鵬程區民活動中心1,250元*1年*200次¶  =250,000元。¶4.民權區民活動中心1,100元*1年*280次¶  =308,000元。¶5.中正區民活動中心1,100元*1年*480次¶  =528,000元。¶6.敦化區民活動中心350元*1年*550次¶  =192,500元。¶7.三民區民活動中心500元*1年*650次¶  =325,000元。¶8.復建區民活動中心250元*1年*750次¶  =187,500元。¶9.安平區民活動中心250元*1年*650次¶  =162,500元。¶10.復盛區民活動中心350元*1年*950次¶   =332,500元。¶11.龍田區民活動中心1,250元*1年*250次¶   =312,500元。¶12.自強區民活動中心750元*1年*320次¶   =240,000元。¶13.新聚區民活動中心750元*1年*150次¶   =112,500元。¶14.松基區活動中心750元*1年*600次¶   =450,000元。¶15.全年度電費收入1,447,000元、水費¶   收入211,500元。	0400110101
0	02121	51	104	02121	1	040202	4	11	1	1	004		依據臺北市松山區行政中心禮堂場地收費基準辦理	104.01.01-104.12.31	次	5	5300	26500	2-11-19	行政中心大禮堂場地出借收入。	0400110101
0	02121	55	104	02121	1	040202	4	11	1	1	005		依據臺北市市有公用房地提供使用辦法規定辦理	104.01.01-104.12.31	月	12	2800	33600	2-11-19	行政中心1樓設置便民自動櫃員機場地使用費收入。	0400110101
0	02121	59	104	02121	1	040202	4	11	1	1	006		依據臺北市市有公用房地提供使用辦法規定辦理	104.01.01-104.12.31	月	12	1000	12000	2-11-19	行政中心1樓便民刻印服務場地出借收入。	0400110101
