pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
5-1-10	1	05111		103	05111	1	080102		002	文化部102年5月30日文交字第1023015300號函。	1020101	1021231	年	1		0		0		0	1	100000	0	100000	100000	文化部補助北一女中樂儀旗隊參加法國巴黎音樂節演出。						1030507	BGT
5-2-10	1	05112		103	05112	1	080102		001	依教育部102年10月21日臺教社(四)字第1020152117號函辦理。	1030101	1031231	年	1		0		0		0	1	2050000	0	2050000	2050000	教育部補助收入2,050,000元，辦理「102年推動公共圖書館資源整合發展補助專案計畫」。					劉振中	1030430	BGT
5-6-8	1	05117		103	05117	1	080102		001	教育部103.3.17臺教社(二)字第1030039166號	1030101	1031231	年	1		0		0		0	1	720000	0	720000	720000	教育部補助103年推動家庭教育實施計畫。					林秀如	1030505	BGT
6-1-14	1	06101		103	06101	1	080102		001	行政院農業委員會103年4月8日農輔字第1030020045號函	1030101	1031231	    式	1		0		0		0	1	10000	10000	10000	10000	行政院農業委員會補助辦理「103年度公所辦理申請參加農民(全民)健康保險者現地勘查補助計畫」。						1030429	BGT
6-1-14	1	06101		103	06101	1	080102		002	行政院農業委員會103年1月21日農輔字第1020020226號函	1030101	1031231	    式	1		0		0		0	1	334000	334000	334000	334000	行政院農業委員會補助辦理「103年休閒農場查核及輔導管理計畫」。						1030429	BGT
6-1-14	1	06101		103	06101	1	080102		003	行政院農業委員會動植物防疫檢疫局102年8月19日防檢三字第1021487437號函	1030101	1031231	    式	1		0		0		0	1	36000	36000	36000	36000	行政院農業委員會動植物防疫檢疫局補助辦理「102年強化植物有害生物防範措施計畫」。						1030506	BGT
6-1-14	1	06101		103	06101	1	080102		004	行政院農業委員會農糧署103年6月24日農糧銷字第1031009025號函	1030101	1031231	    式	1		0		0		0	1	204254000	204254000	204254000	204254000	行政院農業委員會農糧署補助「2010臺北國際花卉博覽會推動暨會後發展計畫」。						1030702	BGT
6-2-10	1	06102		103	06102	1	080102		001	依中央對直轄市及縣市政府補助辦法與動植物防疫檢疫局102年10月1日防檢一字第1021477510號函辦理	1030101	1031231	年	1		0		0		0	1	570000	0	570000	570000	行政院農業委員會動植物防疫檢疫局補助辦理102年度「因應H7N9亞型家禽流行性感冒計畫」。					林緯立	1030721	BGT
6-2-10	1	06102		103	06102	1	080102		002	依據中央對直轄市及縣市政府補助辦法與行政院農業委員會103年2月20日農牧字第1030042213號函辦理	1030101	1031231	年	1		0		0		0	1	486000	0	486000	486000	行政院農業委員會補助辦理103年度「加強動物保護計畫」。					洪崇順	1030721	BGT
6-3-14	1	06103		103	06103	1	080102		001	經濟部102年11月22日經授企字第10220396100號書函	1030101	1031231	式	1		0		0		0	1	3600000	0	3600000	3600000	經濟部「地方產業發展基金」補助辦理「臺北市士林區士林夜市商圈觀光產業發展計畫」。					江增祥	1030501	BGT
7-6-12	1	07106		103	07106	1	080102		002	依據交通部觀光局102年9月4日觀技字第1024001208號函辦理。	1030101	1031231	  式	1		0		0		0	1	15000000	0	15000000	15000000	追加交通部觀光局補助辦理整備觀光遊憩設施建設計畫收入如列數。					曾慶九	1030319	BGT
7-6-12	1	07106		103	07106	1	080102		001	依據行政院農業委員會102年10月21日農授水保字第1021862619號函辦理。	1030101	1031231	  式	1		0		0		0	1	1800000	0	1800000	1800000	追加行政院農業委員會核發101年度山坡地保育利用管理工作績效考核績優機關獎金收入如列數。					鄭復錦	1030319	BGT
8-1-12	1	08101		103	08101	1	080102		001	依據中央對直轄市及縣市政府補助辦法辦理及交通部公路總局103年4月29日路監運字第1031003053號函辦理。	1030101	1031231	年	1		0		0		0	1	1106280	0	1106280	1106280	交通部公路總局「103年度公路公共運輸提昇計畫」補助辦理「研擬提振內湖科技園區公共運輸使用計畫」收入。					李筱嬋	1030616	BGT
8-1-12	1	08101		103	08101	1	080102		002	依據中央對直轄市及縣市政府補助辦法辦理及行政院環境保護署102年12月27日環署空字第1020113828號函辦理。	1030101	1031231	年	1		0		0		0	1	58000000	0	58000000	58000000	行政院環境保護署補助辦理「公共自行車推廣使用計畫」收入。					黃皇嘉	1030710	BGT
8-1-12	1	08101		103	08101	1	080102		003	依據中央對直轄市及縣市政府補助辦法辦理及交通部觀光局103年6月4日觀技字第1034000701號函辦理。	1030101	1031231	        年	1		0		0		0	1	1000000	0	1000000	1000000	交通部觀光局補助辦理「2014臺北自行車節活動」收入。					黃皇嘉	1030716	BGT
8-4-15	1	08105		103	08105	1	080102		002	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年6月5日交路字第1020013578號函辦理。	1021129	1031231	年	1		0		0		0	1	1761583	0	1761583	1761583	交通部公路總局「102年度公路公共運輸提昇計畫」補助服務性路線推動需求反應式公車之可行性研究計畫補助款收入。					翁崇傑	1030429	BGT
8-4-15	1	08105		103	08105	1	080102		003	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年6月5日交路字第1020013578號函辦理。	1021215	1031231	年	1		0		0		0	1	1000000	0	1000000	1000000	交通部公路總局「102年度公路公共運輸提昇計畫」補助鼓勵私人運具使用者搭乘大眾運輸計畫補助款收入。					黃于嘉	1030429	BGT
8-4-15	1	08105		103	08105	1	080102		005	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年8月19日路監運字第1021005746號函辦理。	1021129	1031231	年	1		0		0		0	1	3777092	0	3777092	3777092	交通部公路總局「102年度公路公共運輸提昇計畫」補助公路汽車客運偏遠服務路線營運虧損補貼之原公路客運移撥市區公車補貼計畫補助款收入。					蘇靜雯	1030428	BGT
8-4-15	1	08105		103	08105	1	080102		004	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年7月29日交路字第1020025072號函辦理。	1030101	1031231	年	1		0		0		0	1	40000000	0	40000000	40000000	交通部公路總局「102年度公路公共運輸提昇計畫」補助無障礙計程車擴增申請補助營運計畫補助款收入。					黃于嘉	1030428	BGT
8-4-15	1	08105		103	08105	1	080102		001	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年5月23日路監運字第1020017497號函辦理。	1021219	1031231	年	1		0		0		0	1	424322	0	424322	424322	交通部公路總局「102年度公路公共運輸提昇計畫」補助構建候車亭或集中式公車站牌補助款收入。					鄒育菁	1030428	BGT
8-4-15	1	08105		103	08105	1	080102		006	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部102年10月17日交路字第1020033847號函辦理。	1030101	1031231	年	1		0		0		0	1	31304000	0	31304000	31304000	交通部公路總局「102年度公路公共運輸提昇計畫」第3波補助車輛汰舊換新汰換車齡10年以上老舊公車補助款收入。					黃于嘉	1030428	BGT
8-4-16	1	08105		103	08105	1	080102		007	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年12月16日路監運字第1020058306號函辦理。	1030101	1031231	年	1		0		0		0	1	33836000	0	33836000	33836000	交通部公路總局「102年度公路公共運輸提昇計畫」第7波補助市區汽車客運業車輛汰舊換新低地板公車補助款收入。					黃于嘉	1030423	BGT
8-4-16	1	08105		103	08105	1	080102		008	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年12月30日路監運字第1020064382號函辦理。	1030101	1031231	年	1		0		0		0	1	8800000	0	8800000	8800000	交通部公路總局「102年度公路公共運輸提昇計畫」第8波補助市區汽車客運業車輛汰舊換新低地板公車補助款收入。					黃于嘉	1030423	BGT
8-4-16	1	08105		103	08105	1	080102		009	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局103年3月20日路監運字第1031002009號函辦理	1030101	1031231	年	1		0		0		0	1	10000000	0	10000000	10000000	交通部公路總局「103年度公路公共運輸提昇計畫」補助市區汽車客運業營運虧損補貼(既有路線)補助款收入。					蘇靜雯	1030423	BGT
9-1-25	1	09101		103	09101	1	080102		003	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.5.7衛部救字第1031360831號函辦理。	1030101	1031231	年	1		0		0		0	1	170000	0	170000	170000	衛生福利部補助辦理低收入戶健保病患住院膳食費補助之補助收入。						1030509	BGT
9-1-25	1	09101		103	09101	1	080102		004	依據衛生福利部102.9.16衛部救字第1021380345號函及103.2.27衛部救字第1031360417號函辦理。	1030101	1031231	年	1		0		0		0	1	4214441	0	4214441	4214441	衛生福利部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(含102年7-12月及年終獎金2,173,886元、103年暫列核定數5成2,040,555元)。						1030509	BGT
9-1-25	1	09101		103	09101	1	080102		006	依據衛生福利部社會及家庭署102.8.23社家老字第1020065170號函及102.8.23社家老字第1020065107號函辦理。	1030101	1031231	年	1		0		0		0	1	34307000	0	34307000	34307000	衛生福利部社會及家庭署補助辦理中低收入老人生活津貼補助之補助收入(含102年7-12月12,841,000元及103年度21,466,000元)。						1030509	BGT
9-1-26	1	09101		103	09101	1	080102		007	依據衛生福利部社會及家庭署102.8.9社家障字第1020063269號函及102.9.25社家障字第10200632851號函辦理。	1030101	1031231	年	1		0		0		0	1	41529000	0	41529000	41529000	衛生福利部社會及家庭署補助辦理身心障礙者生活補助之補助收入(含102年7-12月12,771,000元及103年度28,758,000元)。						1030509	BGT
6-3-12	1	06103		103	06103	2	060202		001	臺北市市有財產管理自治條例	1030101	1031231	式	1		0		0		0	1	1287720000	0	1287720000	1287720000	出售本市南港區獎勵投資興建中南市場基地內市有地(中南段二小段525、530、531地號，面積共計1,960平方公尺)。					李欣羽	1030630	BGT
9-4-10	1	09104		103	09104	1	080102		001	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	1030101	1031231	年	1		0		0		0	1	6310000	0	6310000	6310000	衛生福利部補助辦理增聘家庭暴力及性侵害防治社工人力計畫之補助收入。					陳彥竹	1030508	BGT
9-4-10	1	09104		103	09104	1	080102		002	依據衛生福利部102.9.16衛部救字第1021380345號函及103.2.27衛部救字第1031360417號函辦理。	1030101	1031231	年	1		0		0		0	1	1429549	0	1429549	1429549	衛生福利部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(含102年7-12月及年終獎金751,589元、103年暫列核定數5成677,960元)。					陳彥竹	1030509	BGT
9-4-10	1	09104		103	09104	1	080102		003	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	1030101	1031231	年	1		0		0		0	1	6155327	0	6155327	6155327	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。					陳彥竹	1030509	BGT
9-1-26	1	09101		103	09101	1	080102		011	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.4.3社家老字第1030009414號函辦理。	1030101	1031231	年	1		0		0		0	1	123250	0	123250	123250	衛生福利部社會及家庭署補助信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。						1030509	BGT
9-1-27	1	09101		103	09101	1	080102		012	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.5.6社家老字第1030008967號函辦理。	1030101	1031231	年	1		0		0		0	1	123250	0	123250	123250	衛生福利部社會及家庭署補助大安區群英里辦公處辦理建立社區照顧關懷據點之補助收入。						1030509	BGT
9-1-27	1	09101		103	09101	1	080102		013	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.11社家老字第1030800023號函等辦理。	1030101	1031231	年	1		0		0		0	1	295523000	0	295523000	295523000	衛生福利部社會及家庭署補助辦理長期照顧整合第二期計畫之補助收入(含102年度增撥51,000,000元及103年度244,523,000元)。						1030512	BGT
9-1-27	1	09101		103	09101	1	080102		014	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.2.7社家老字第1030006686號函辦理。	1030101	1031231	年	1		0		0		0	1	10000000	0	10000000	10000000	衛生福利部社會及家庭署補助辦理中低收入老人補助裝置假牙實施計畫之補助收入。						1030512	BGT
9-1-25	1	09101		103	09101	1	080102		005	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.11衛部護字第1031460101號函辦理。	1030101	1031231	年	1		0		0		0	1	2398673	0	2398673	2398673	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。						1030507	BGT
9-1-27	1	09101		103	09101	1	080102		015	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.13社家幼字第1030064053號函辦理。	1030101	1031231	年	1		0		0		0	1	891000	0	891000	891000	衛生福利部社會及家庭署補助辦理保母登記及父母未就業家庭育兒津貼發放人力補助計畫之補助收入。					李寒英	1030507	BGT
9-1-27	1	09101		103	09101	1	080102		016	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部102.12.11部授家字第1020850393號函辦理。	1030101	1031231	年	1		0		0		0	1	999000	0	999000	999000	衛生福利部社會及家庭署補助辦理保母托育管理與托育費用補助實施計畫-地方政府專案人力之補助收入。					董女綺	1030507	BGT
9-1-27	1	09101		103	09101	1	080102		017	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.17社家幼字第1030064054號函辦理。	1030101	1031231	年	1		0		0		0	1	861000	0	861000	861000	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼業務行政費用補助計畫之補助收入。					林品均	1030507	BGT
9-1-28	1	09101		103	09101	1	080102		018	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.1.6社家幼字第1020064254號函辦理。	1030101	1031231	年	1		0		0		0	1	1676000	0	1676000	1676000	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫-親職教育之補助收入。					歐芸溱	1030507	BGT
9-1-28	1	09101		103	09101	1	080102		019	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.31社家支字第1030900031號函辦理。	1030101	1031231	年	1		0		0		0	1	6000000	0	6000000	6000000	衛生福利部社會及家庭署補助辦理公私協力平價托嬰中心補助計畫之補助收入。					鍾秀卿	1030507	BGT
9-1-28	1	09101		103	09101	1	080102		020	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.3.31社家支字第1030900031號函辦理。	1030101	1031231	年	1		0		0		0	1	3000000	0	3000000	3000000	衛生福利部社會及家庭署補助辦理12處托育資源中心補助計畫之補助收入。					賴琬鈞	1030507	BGT
9-1-28	1	09101		103	09101	1	080102		021	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.2.7社家支字第1030066267號函辦理。	1030101	1031231	年	1		0		0		0	1	19835000	0	19835000	19835000	衛生福利部社會及家庭署補助辦理特殊境遇家庭扶助之補助收入。					陳慧玲	1030507	BGT
9-1-28	1	09101		103	09101	1	080102		022	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.4.8社家支字第1030900048號函等辦理。	1030101	1031231	年	1		0		0		0	1	138203500	0	138203500	138203500	衛生福利部社會及家庭署補助辦理保母托育管理與托育費用補助實施計畫-家庭托育費用補助之補助收入(含102年度57,403,500元及103年度80,800,000元)。					董女綺	1030507	BGT
9-1-29	1	09101		103	09101	1	080102		023	依據衛生福利部社會及家庭署102.9.5社家幼字第1020064121號函及103.4.22社家幼字第1030600129號函辦理。	1030101	1031231	年	1		0		0		0	1	724263000	0	724263000	724263000	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫之補助收入(含102年度245,319,000元及103年度478,944,000元)。					王筱葳	1030507	BGT
9-1-25	1	09101		103	09101	1	080102		001	依據衛生福利部102.9.10衛部救字第1021380565號函及102.10.31衛部救字第1021381023號函等辦理。	1030101	1031231	年	1		0		0		0	1	148031000	0	148031000	148031000	衛生福利部補助辦理低收入戶家庭生活、就學生活補助之補助收入(含102年7-12月52,395,000元及103年度95,636,000元)。						1030508	BGT
9-1-25	1	09101		103	09101	1	080102		002	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.2.25衛部救字第1031360369號函辦理。	1030101	1031231	年	1		0		0		0	1	8502000	0	8502000	8502000	衛生福利部補助辦理低收入戶及中低收入戶醫療補助及住院看護補助之補助收入。						1030507	BGT
9-1-26	1	09101		103	09101	1	080102		008	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.8.9社家障字第1020063269號函辦理。	1030101	1031231	年	1		0		0		0	1	112063000	0	112063000	112063000	衛生福利部社會及家庭署補助辦理身心障礙者日間照顧及住宿式照顧費用補助之補助收入。						1030507	BGT
9-1-29	1	09101		103	09101	1	080102		024	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.1.28衛部救字第1031360009號函辦理。	1030101	1031231	年	1		0		0		0	1	1782000	0	1782000	1782000	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助辦理社會救助法低收入戶及中低收入戶審核業務人力充實計畫之補助收入。						1030507	BGT
9-1-29	1	09101		103	09101	1	080102		027	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.8.30社家障字第1020063309號函等辦理。	1030101	1031231	年	1		0		0		0	1	2989000	0	2989000	2989000	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助身心障礙者復康巴士服務油價差額補助之補助收入(102年1-12月)。						1030508	BGT
9-1-29	1	09101		103	09101	1	080102		025	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.12.31社家企字第1020061129號函辦理。	1030101	1031231	年	1		0		0		0	1	2605000	0	2605000	2605000	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助辦理身心障礙者自立生活支持服務(個人助理)計畫之補助收入。						1030508	BGT
9-1-29	1	09101		103	09101	1	080102		026	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署102.12.31社家企字第1020061129號函辦理。	1030101	1031231	年	1		0		0		0	1	1927000	0	1927000	1927000	衛生福利部社會及家庭署社會福利基金之公益彩券回饋金補助加強建構身心障礙者通報、轉銜及個管服務計畫之補助收入。						1030508	BGT
12-1-18	1	12101		103	12101	1	080102		001	衛生福利部國民健康署102年8月8日國健癌字第1020310146號函辦理。	1020625	1021231	年	1		0		0		0	1	770443	0	770443	770443	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度癌症篩檢管理中心工作計畫收入。						1030421	BGT
12-1-18	1	12101		103	12101	1	080102		002	衛生福利部103年2月7日衛部保字第1030103561號函辦理。	1030101	1031231	年	1		0		0		0	1	1224000	0	1224000	1224000	衛生福利部103年度公益彩券回饋金補助計畫，協辦單位為臺北市立聯合醫院及萬芳醫院，於計畫執行期間協助經濟弱勢族群排除就醫障礙，補助就醫相關費用。						1030513	BGT
12-1-18	1	12101		103	12101	1	080102		003	法務部103年1月28日法保字第10305500350號函辦理。	1030101	1031231	年	1		0		0		0	1	707000	0	707000	707000	法務部補助臺北市政府毒品危害防制中心藥癮者追蹤輔導處遇計畫經費。						1030410	BGT
12-1-18	1	12101		103	12101	1	080102		004	法務部103年1月28日法保字第10305500350號函辦理。	1030101	1031231	年	1		0		0		0	1	630000	0	630000	630000	法務部補助臺北市政府毒品危害防制中心戒毒成功專線補助計畫經費。						1030410	BGT
12-1-18	1	12101		103	12101	1	080102		005	衛生福利部國民健康署102年12月26日國健教字第10207108191號函、103年5月14日國健企字第1031400365號函辦理	1030101	1031231	年	1		0		0		0	1	18855000	0	18855000	18855000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市菸害防制工作計畫收入。						1030711	BGT
12-1-18	1	12101		103	12101	1	080102		006	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	1732025	0	1732025	1732025	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市健康體能暨代謝症候群及肥胖防治健康促進計畫收入。						1030618	BGT
12-1-18	1	12101		103	12101	1	080102		007	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	2450000	0	2450000	2450000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助臺北市活躍老化計畫收入。						1030618	BGT
12-1-19	1	12101		103	12101	1	080102		008	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	1602000	0	1602000	1602000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市推動慢性病照護網計畫收入。						1030618	BGT
12-1-19	1	12101		103	12101	1	080102		009	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	1500000	0	1500000	1500000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市癌症篩檢與檳榔健康危害防制計畫收入。						1030618	BGT
12-1-19	1	12101		103	12101	1	080102		010	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	200000	0	200000	200000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市出生性別比之監測與稽查計畫收入。						1030618	BGT
12-1-19	1	12101		103	12101	1	080102		011	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	1000000	0	1000000	1000000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市營造母嬰親善的哺乳環境計畫收入。						1030618	BGT
12-1-19	1	12101		103	12101	1	080102		012	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	100000	0	100000	100000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市原、新住民與弱勢族群之婦幼健康及事故傷害防制計畫收入。						1030618	BGT
12-1-20	1	12101		103	12101	1	080102		013	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	750000	0	750000	750000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市兒童牙齒塗氟計畫收入。						1030618	BGT
12-1-20	1	12101		103	12101	1	080102		014	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	100000	0	100000	100000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市新生兒聽力篩檢計畫收入。						1030618	BGT
12-1-20	1	12101		103	12101	1	080102		015	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	3620375	0	3620375	3620375	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市學前兒童近視防治計畫收入。						1030618	BGT
12-1-20	1	12101		103	12101	1	080102		016	衛生福利部國民健康署103年1月7日國健企字第1031400011號函、103年5月14日國健企字第1031400365號函辦理。	1030101	1031231	年	1		0		0		0	1	600000	0	600000	600000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市生育保健服務措施追蹤計畫收入。						1030618	BGT
12-1-20	1	12101		103	12101	1	080102		017	衛生福利部國民健康署103年2月24日國健癌字第1030300211號函辦理。	1030101	1031231	年	1		0		0		0	1	3500000	0	3500000	3500000	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度臺北市菸害防制相關癌症防治人力計畫收入。						1030421	BGT
12-1-20	1	12101		103	12101	1	080102		018	衛生福利部國民健康署103年1月27日國健癌字第1030300169號函辦理。	1030101	1031231	年	1		0		0		0	1	1426632	0	1426632	1426632	衛生福利部國民健康署「菸害防制及衛生保健基金」補助103年度癌症篩檢管理中心工作計畫收入。						1030421	BGT
13-1-16	1	13101		103	13101	1	080102		001	依交通部民用航空局臺北國際航空站102年12月30日北站航字第1020015408號函辦理	1030101	1031231	年	1		0		0		0	1	1280000	0	1280000	1280000	103年度松山機場航空噪音防制設施補助工作執行計畫收入（交通部民用航空局臺北國際航空站補助）。					劉昕嵐	1030501	BGT
13-1-16	1	13101		103	13101	1	080102		002	依交通部民用航空局臺北國際航空站102年12月30日北站航字第1020015408號函辦理	1030101	1031231	年	1		0		0		0	1	272000	0	272000	272000	103年度航空噪音監測工作執行計畫收入（交通部民用航空局臺北國際航空站補助）。					劉昕嵐	1030501	BGT
13-1-16	1	13101		103	13101	1	080102		004	依行政院環境保護署102年10月14日環署土字第1020087160號函辦理	1030101	1031231	年	1		0		0		0	1	4529000	0	4529000	4529000	103年度臺北市土壤及地下水污染調查及查證工作計畫收入（行政院環境保護署補助）。					劉玟玲	1030501	BGT
