times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
0	02102	2	102	02102	1	060102	6	3	1	1	001		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	584129	7009548	2-2-19	台北富邦銀行公庫部及市府分行使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶(1)公庫部（地下1樓）：¶　　216,000*218.62*5%/12=196,758元。¶(2)市府分行（1樓及地下1樓）依市場¶   租金行情計收為387,371元。¶每月共計584,129元。	0600030101
0	02102	11	102	02102	1	060102	6	3	1	1	002		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	85158	1021896	2-2-19	臺北郵局第49支局使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶(216,000*94.62*5%)/12=85,158元。	0600030101
0	02102	17	102	02102	1	060102	6	3	1	1	003		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	17190	206280	2-2-19	財團法人中華血液基金會臺北捐血中心使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶按比例分計地租17,190元。	0600030101
0	02102	22	102	02102	1	060102	6	3	1	1	004		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	27300	327600	2-2-19	本大樓2樓餐飲部採公開招標方式辦理，按比例分計每月土地使用費為27,300元。	0600030101
0	02102	26	102	02102	1	060102	6	3	1	1	005		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	2519	30228	2-2-19	保誠人壽使用本大樓土地，參酌市場行情，按比例計算每月使用費2,519元。	0600030101
0	02102	30	102	02102	1	060102	6	3	1	1	006		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	250380	3004560	2-2-19	全家超商使用本大樓土地採公開招標方式辦理，按比例計算每月使用費250,380元。	0600030101
0	02102	34	102	02102	1	060102	6	3	1	1	007		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	585193	7022316	2-2-20	地下2樓固定展售攤位及1樓影印部採公開招標方式辦理，按比例分計土地使用費為585,193元。	0600030101
0	02102	2	102	02102	1	060103	6	3	1	2	001		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	175781	2109372	2-2-22	台北富邦銀行公庫部及市府分行使用本大樓房屋，每月使用費：計算公式：(評定現值*建物使用面積(m2)*10%) / 樓地板面積(m2) / 12¶(1)公庫部（地下1樓）　(2,109,551,200*744*10%/196,615.5)/12=66,522元。¶(2)市府分行（1樓及地下1樓)依市場租金行情計收為109,259元。¶每月共計175,781元。	0600030102
0	02102	12	102	02102	1	060103	6	3	1	2	002		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	24496	293952	2-2-22	臺北郵局第49支局使用本大樓房屋，每月使用費：計算公式：(評定現值*建物使用面積(m2)*10%) / 樓地板面積(m2) / 12¶(1,794,884,600*322*10%/196,615.5)/12=24,496 元。	0600030102
0	02102	18	102	02102	1	060103	6	3	1	2	003		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	5812	69744	2-2-22	財團法人中華血液基金會臺北捐血中心使用本大樓房屋，每月使用費：計算公式：(評定按比例分計房屋使用費現值* 建物使用面積(m2)* 10% / 樓地板面積(m2))/ 12﹞按比例分計房屋使用費5,812元。	0600030102
0	02102	25	102	02102	1	060103	6	3	1	2	004		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	7700	92400	2-2-22	本大樓2樓餐飲部採公開招標方式辦理，按比例分計每月房屋使用費為7,700元。	0600030102
0	02102	29	102	02102	1	060103	6	3	1	2	005		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	711	8532	2-2-22	保誠人壽使用本大樓房屋，參酌市場行情，按比例分計房屋使用費711元。	0600030102
0	02102	33	102	02102	1	060103	6	3	1	2	006		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	70620	847440	2-2-22	全家超商使用本大樓房屋，按比例分計每月房屋使用費70,620元。	0600030102
0	02102	37	102	02102	1	060103	6	3	1	2	007		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	165055	1980660	2-2-23	地下2樓固定展售攤位及1樓影印部採公開招標方式辦理，按比例分計每月房屋使用費165,055元。	0600030102
0	02102	2	102	02102	1	060201	6	3	2	1	001		依據相關法令及規定辦理	102.01.01-102.12.31	次	1	175517	175517	2-2-25	變賣已逾耐用年限且不堪使用之廢舊物資收入。	0600030201
0	02102	2	102	02102	1	100202	10	3	1	1	001		依據臺北市市有公用房地提供使用行政契約書辦理	102.01.01-102.12.31	月	12	105919	1271028	2-2-27	台北富邦銀行、郵局、販賣機等場地，每月水電費收入:¶(1) 台北富邦銀行市府分行23,000元。¶(2) 台北富邦銀行公庫部23,585元。¶(3) 郵局22,298元。¶(4) 飲料及食品販賣機2,115元。¶(5) 自動照相機496元。¶(6) 捐血中心3,665元。¶(7) 保誠人壽760元。¶(8) 全家超商30,000元。¶每月共計105,919元。	1000030101
0	02102	14	102	02102	1	100202	10	3	1	1	002		依據臺北市市政大樓員工餐廳供膳業務契約書辦理	102.01.01-102.12.31	月	12	103261	1239132	2-2-27	員工餐廳水電費預估收入(廠商自行負擔50%)。	1000030101
0	02102	18	102	02102	1	100202	10	3	1	1	003		依據臺北市市有公用房地架設行動電話基地臺使用行政契約書辦理	102.01.01-102.12.31	月	12	42034	504408	2-2-27	民營電信業者於本大樓東南區屋頂層架設行動電話基地臺，每月電費收入:¶(1)中華電信：17,800元。¶(2)臺灣大哥大：5,800元。¶(3)遠傳電信：4,800元。¶(4)亞太電信：3,500元。¶(5)大眾電信：4,454元。¶(6)威寶電信：3,900元。¶(7)威邁思電信：1,500元。¶(8)全球一動：280元。¶每月共計42,034元。	1000030101
0	02102	30	102	02102	1	100202	10	3	1	1	004		依據各項標案招標文件之規定辦理	102.01.01-102.12.31	月	12	800	9600	2-2-27	發售各項標案招標文件標單費收入。	1000030101
0	02103	2	102	02103	1	040202	4	4	1	1	001		依行政院所屬實施單一薪給機關員工配住宿舍扣收使用費要點及行政院78.06.16臺78人政肆字22000號函辦理。	102.01.01-102.12.31	人、月	2x12	600	14400	2-3-16	配住公有房舍員工扣繳房租津貼收入(薦任第七職等至委任第四職等)。	0400040101
0	02103	8	102	02103	1	040202	4	4	1	1	002		依行政院所屬實施單一薪給機關員工配住宿舍扣收使用費要點及行政院78.06.16臺78人政肆字22000號函辦理。	102.01.01-102.12.31	人、月	1x12	500	6000	2-3-16	配住公有房舍員工扣繳房租津貼收入(委任第三職等以下)。	0400040101
0	02103	14	102	02103	1	040202	4	4	1	1	003		依「臺北市政府所屬各機關學校職務宿舍設置管理要點」第10點規定辦理。	102.01.01-102.12.31	人、月	3x12	390	14040	2-3-16	員工住宿公有房舍使用費。	0400040101
0	02103	2	102	02103	1	060201	6	4	1	1	001		依臺北市政府98.11.10府授財產字第09832898200號函「臺北市市有財產報廢處理原則」辦理。	102.01.01-102.12.31	年	1	92000	92000	2-3-18	出售廢舊物品、變賣報廢電腦設備及公務車等殘值收入繳庫。	0600040101
0	02103	2	102	02103	1	100202	10	4	1	1	001		依臺北市政府96.11.15府授研四字第09633843500號函「臺北市政府所屬各機關政府出版品管理要點」規定辦理。	102.01.01-102.12.31	本	10	500	5000	2-3-20	出售統計年報收入。	1000040101
0	02103	8	102	02103	1	100202	10	4	1	1	002		依臺北市政府96.11.15府授研四字第09633843500號函「臺北市政府所屬各機關政府出版品管理要點」規定辦理。	102.01.01-102.12.31	本	5	200	1000	2-3-20	出售統計摘要收入。	1000040101
0	02103	14	102	02103	1	100202	10	4	1	1	003		依政府採購法第29條第1項及政府採購法施行細則第28條之1規定辦理。	102.01.01-102.12.31	年	1	7000	7000	2-3-20	出售採購招標文件工本費收入。	1000040101
0	02103	19	102	02103	1	100202	10	4	1	1	004		依行政院96.9.12院授人給字第0960063509號函修正「軍公教人員兼職費及講座鐘點費支給規定」辦理。	102.01.01-102.12.31	月	12	10000	120000	2-3-20	員工兼職費超過規定標準部分繳庫數。	1000040101
0	02103	25	102	02103	1	100202	10	4	1	1	006		依臺北市政府96.11.15府授研四字第09633843500號函「臺北市政府所屬各機關政府出版品管理要點」規定辦理。	102.01.01-102.12.31	本	10	350	3500	2-3-20	出售主計法規彙編收入。	1000040101
0	02104	2	102	02104	1	060201	6	5	1	1	001		依據臺北市市有財產管理作業要點暨相關規定辦理。	102.01.01-102.12.31	次	1	30000	30000	2-4-16	出售報廢公務小客車，以每輛30,000元估算。	0600050101
0	02106	2	102	02106	1	030301	3	7	1	1	001		依據政府採購法相關法令及契約規定辦理	102.01.01-102.12.31	年	1	24000	24000	2-6-14	採購案違約罰款收入。	0300070101
0	02106	2	102	02106	1	040202	4	7	1	1	001		依據臺北市政府公務人員訓練處場地收費基準辦理	102.01.01-102.12.31	年	1	15007000	15007000	2-6-16	各級機關、學校、團體等委託代辦供應場地之收入。	0400070101
0	02106	6	102	02106	1	040202	4	7	1	1	002		依據臺北市市有公用房地提供使用辦法辦理	102.01.01-102.12.31	台、月	4x12	1000	48000	2-6-16	自動販賣機場地出租收入。	0400070101
0	02106	9	102	02106	1	040202	4	7	1	1	003		依據臺北市市有公用房地提供使用辦法辦理	102.01.01-102.12.31	月	12	2000	24000	2-6-16	提供架設低功率行動電話基地臺場地設施使用收入。	0400070101
0	02106	12	102	02106	1	040202	4	7	1	1	004		依據臺北市政府所屬各機關學校職務宿舍設置管理要點辦理	102.01.01-102.12.31	人、月	1x12	990	11880	2-6-16	配住公有宿舍員工扣繳房租津貼及宿舍使用費收入。	0400070101
0	02106	16	102	02106	1	040202	4	7	1	1	005		依據臺北市市有公用房地提供使用辦法辦理	102.01.01-102.12.31	月	12	3000	36000	2-6-16	提供架設行動寬頻網路基地臺場地設施使用收入。	0400070101
0	02106	19	102	02106	1	040202	4	7	1	1	006		依據臺北市政府首長宿舍管理要點辦理	102.01.01-102.12.31	人、月	1x12	1400	16800	2-6-16	配住公有宿舍首長扣繳房租津貼及宿舍使用費收入。	0400070101
0	02106	2	102	02106	1	040207	4	7	1	2	001		依據臺北市政府「臺北e大」平臺使用服務辦法辦理	102.01.01-102.12.31	年	1	20000	20000	2-6-18	臺北e大課程平臺使用規費收入。	0400070102
0	02106	6	102	02106	1	040207	4	7	1	2	002		依據臺北市政府公務人員訓練處場地收費基準辦理	102.01.01-102.12.31	年	1	13227000	13227000	2-6-18	各級機關、學校、團體等委託代辦服務費收入(收支併列）。	0400070102
0	02106	2	102	02106	1	060201	6	7	1	1	001		依據臺北市市有財產報廢處理規定辦理	102.01.01-102.12.31	年	1	21000	21000	2-6-20	標售報廢事務機器或電腦設備等財產之殘值收入。	0600070101
0	02106	2	102	02106	1	100202	10	7	1	1	001		依據各項招標文件規定辦理	102.01.01-102.12.31	年	1	4900	4900	2-6-22	招標圖說工本費收入。	1000070101
0	02106	5	102	02106	1	100202	10	7	1	1	002		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	102.01.01-102.12.31	人、期	80x4	2250	720000	2-6-22	夜間英日語言班收入。	1000070101
0	02106	9	102	02106	1	100202	10	7	1	1	003		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	102.01.01-102.12.31	人、期	5x4	4500	90000	2-6-22	首長英語班收入。	1000070101
0	02106	13	102	02106	1	100202	10	7	1	1	004		依據臺北市政府公務人員訓練處辦理休假進修要點辦理	102.01.01-102.12.31	人、期	12x6	675	48600	2-6-22	假日英語工作坊收入。	1000070101
0	02108	2	102	02108	1	040202	4	8	1	1	001		依據行政院頒定「全國軍公教員工待遇支給要點」第4點規定辦理。	102.01.01-102.12.31	人、月	2x12	700	16800	2-7-18	首長及員工（10職等）配住公有房舍之扣繳房租津貼收入。	0400080101
0	02108	6	102	02108	1	040202	4	8	1	1	002		依據「臺北市政府首長宿舍管理要點」第6點規定辦理	102.01.01-102.12.31	人、月	1x12	700	8400	2-7-18	首長配住公有房舍使用費收入。	0400080101
0	02108	2	102	02108	1	060201	6	8	1	1	001		依據臺北市市有財產報廢處理原則辦理。	102.01.01-102.12.31	年	1	1000	1000	2-7-20	出售報廢財產及物品殘值收入。	0600080101
0	02111	2	102	02111	1	100202	10	9	1	1	001		依據會計法、預算法、審計法及有關法令規定辦理。	102.01.01-102.12.31	年	1	12000	12000	2-8-10	出售臺北市都市計畫參考圖集(92年版)收入。	1000090101
0	02112	2	102	02112	1	030301	3	8	1	1	001		依據採購契約、租賃契約暨臺北市國民住宅租賃契約書辦理。	102.01.01-102.12.31	年	1	14184	14184	2-9-18	廠商延遲履約違約金暨原住民經濟文化中心承租廠商延遲繳納場地使用費與東湖C、E基地國民住宅承租人延遲繳納租金及管理維護費之違約收入。	0300080101
0	02112	2	102	02112	1	040202	4	9	1	1	001		依據101年2月17日「臺北市政府原住民族事務委員會北原會館場地收費基準」辦理。	102.01.01-102.12.31	月	12	3600	43200	2-9-21	北原會館場地使用費。	0400090101
0	02112	7	102	02112	1	040202	4	9	1	1	002		依據100年4月15日臺北市政府(100)府法三字第10031004300號及契約辦理。	102.01.01-102.12.31	月	12	109257	1311084	2-9-21	風味館場地使用費。	0400090101
0	02112	12	102	02112	1	040202	4	9	1	1	003		依據100年4月15日臺北市政府(100)府法三字第10031004300號及契約辦理。	102.01.01-102.12.31	月	12	19076	228912	2-9-21	娜魯灣原住民族商場場地使用費。	0400090101
0	02112	17	102	02112	1	040202	4	9	1	1	004		依據100年4月15日臺北市政府(100)府法三字第10031004300號及契約辦理。	102.01.01-102.12.31	月	12	10277	123324	2-9-21	臺北捷運市政府站文化經濟中心場地使用費。	0400090101
0	02112	22	102	02112	1	040202	4	9	1	1	005		依據100年1月25日「臺北市凱達格蘭文化館場地使用管理辦法」。	102.01.01-102.12.31	月	12	5000	60000	2-9-21	凱達格蘭文化館場地使用費收入。	0400090101
0	02112	26	102	02112	1	040202	4	9	1	1	006		依據98年11月25日臺北市政府原民會「臺北市原住民文化經濟中心-凱達格蘭文化館」提供使用行政契約。	102.01.01-102.12.31	月	12	5500	66000	2-9-21	凱達格蘭文化館原住民文化經濟中心場地使用費收入。	0400090101
0	02112	32	102	02112	1	040202	4	9	1	1	007		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	4x12	550	26400	2-9-21	東湖C基地國民住宅管理維護費收入。	0400090101
0	02112	38	102	02112	1	040202	4	9	1	1	008		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	70x12	650	546000	2-9-22	東湖C、E基地國民住宅管理維護費收入。	0400090101
0	02112	2	102	02112	1	060103	6	9	1	1	001		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	4x12	12100	580800	2-9-24	東湖C基地國民住宅租金收入。	0600090101
0	02112	8	102	02112	1	060103	6	9	1	1	002		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	36x12	11100	4795200	2-9-24	東湖C基地國民住宅租金收入。	0600090101
0	02112	14	102	02112	1	060103	6	9	1	1	003		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	8x12	11100	1065600	2-9-24	東湖E基地國民住宅租金收入。	0600090101
0	02112	20	102	02112	1	060103	6	9	1	1	004		依據98年6月25日臺北市政府(98)府都住字第09813248400號函暨都市發展局「臺北市國民住宅租賃契約書」。	102.01.01-102.12.31	戶、月	26x12	10100	3151200	2-9-24	東湖E基地國民住宅租金收入。	0600090101
0	02112	2	102	02112	1	100202	10	10	1	1	001		依據政府採購法第29條及其子法「政府採購公告及公報發行辦法」等規定辦理。	102.01.01-102.12.31	年	1	8000	8000	2-9-26	招標文件工本費收入。	1000100101
0	02112	7	102	02112	1	100202	10	10	1	1	002		依據96年11月15日府授研四字第09633843500號函「臺北市政府所屬各機關政府出版品管理要點」辦理。	102.01.01-102.12.31	年	1	700	700	2-9-26	政府出版品銷售收入。	1000100101
0	02113	2	102	02113	1	040202	4	10	1	1	001		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	65	2500	162500	2-10-14	客家文化會館4樓會議室使用費。	0400100101
0	02113	6	102	02113	1	040202	4	10	1	1	002		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	20	900	18000	2-10-14	客家文化會館4樓文化教室使用費。	0400100101
0	02113	10	102	02113	1	040202	4	10	1	1	003		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	25	1800	45000	2-10-14	客家藝文活動中心會議室使用費。	0400100101
0	02113	14	102	02113	1	040202	4	10	1	1	004		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	16	2100	33600	2-10-14	客家文化會館1樓交誼廳使用費。	0400100101
0	02113	18	102	02113	1	040202	4	10	1	1	005		依「臺北市政府首長宿舍管理要點」、「全國軍公教員工待遇支給管理要點」辦理	102.01.01-102.12.31	月	12	1400	16800	2-10-14	首長住宿首長宿舍扣繳房租津貼及收取宿舍使用費收入。	0400100101
0	02113	23	102	02113	1	040202	4	10	1	1	006		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	5	1700	8500	2-10-14	客家文化會館地下1樓使用費。	0400100101
0	02113	27	102	02113	1	040202	4	10	1	1	007		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	7	1300	9100	2-10-14	客家藝文活動中心教室使用費。	0400100101
0	02113	31	102	02113	1	040202	4	10	1	1	008		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	12	2000	24000	2-10-14	客家文化中心DIY創作工坊使用費。	0400100101
0	02113	35	102	02113	1	040202	4	10	1	1	009		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	16	1300	20800	2-10-15	客家文化中心禾埕說唱區使用費。	0400100101
0	02113	39	102	02113	1	040202	4	10	1	1	010		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	24	2300	55200	2-10-15	客家文化中心多媒體簡報室使用費。	0400100101
0	02113	43	102	02113	1	040202	4	10	1	1	011		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	16	1300	20800	2-10-15	客家文化中心教室使用費。	0400100101
0	02113	47	102	02113	1	040202	4	10	1	1	012		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	16	1300	20800	2-10-15	客家音樂戲劇中心多功能教室使用費。	0400100101
0	02113	51	102	02113	1	040202	4	10	1	1	013		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	12	7800	93600	2-10-15	客家音樂戲劇中心劇場售票性演出場地使用費。	0400100101
0	02113	55	102	02113	1	040202	4	10	1	1	014		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	30	6630	198900	2-10-15	客家音樂戲劇中心劇場非售票性演出場地使用費。	0400100101
0	02113	59	102	02113	1	040202	4	10	1	1	015		依「臺北市政府客家事務委員會場地收費基準」辦理	102.01.01-102.12.31	次	36	3900	140400	2-10-15	客家音樂戲劇中心劇場演出前彩排之場地使用費。	0400100101
0	02113	63	102	02113	1	040202	4	10	1	1	016		依「臺北市政府客家文化主題公園附設停車場收費辦法」辦理	102.01.01-102.12.31	月	12	31000	372000	2-10-15	客家文化中心附設地下停車場之停車費。	0400100101
0	02113	2	102	02113	1	040207	4	10	1	2	001		依「臺北市客家文化語言研習收費基準表」辦理	102.01.01-102.12.31	人	200	600	120000	2-10-17	客家文化研習班藝文類學費收入。	0400100102
0	02113	6	102	02113	1	040207	4	10	1	2	002		依「臺北市客家文化語言研習收費基準表」辦理	102.01.01-102.12.31	人	90	300	27000	2-10-17	客家文化研習班語言類學費收入。	0400100102
0	02113	10	102	02113	1	040207	4	10	1	2	003		依「臺北市客家文化語言研習收費基準表」辦理	102.09.01-102.12.31	梯次	91	500	45500	2-10-17	客家文化推廣服務計畫材料費收入。	0400100102
0	02113	2	102	02113	1	100202	10	11	1	1	001		依政府採購法及相關法令辦理	102.01.01-102.12.31	年	1	500	500	2-10-19	標單出售收入。	1000110101
0	02113	5	102	02113	1	100202	10	11	1	1	002		依「政府出版品管理作業要點」規定辦理	102.01.01-102.12.31	年	1	100000	100000	2-10-19	兒童客語叢書、客語分級教材等販售收入。	1000110101
0	02121	2	102	02121	1	040202	4	13	1	1	001		依據臺北市政府所屬各機關學校職務及單身宿舍設置管理要點規定辦理	102.01.01-102.12.31	年	1	17652	17652	2-11-16	1.配住公有眷舍，扣繳房租津貼收入(委¶  任1人，職工1人)：¶  (600元*1人+400元*1人)*12月=12,000¶   元。¶2.宿舍使用費計算方式：¶  (使用面積*單價*年代折扣)*月¶  =(21.41平方公尺*50元*0.44)*12月¶  =5,652元。	0400130101
