pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
12-1-44	1	12101		101	12101	1	453902017		0401	002			0	0		年	1		0		0		0	1.00	300000	0	300000	300000	0	0	0	補助病患於臺北市立萬芳醫院之門診、急診、住院健保部分負擔費用。									0	402	122	0	0112	0	0	0		1010530	BGT
12-1-44	1	12101		101	12101	1	453902017		0401	003			0	0		年	1		0		0		0	1.00	2000	0	2000	2000	0	0	0	補助病患於臺北市立萬芳醫院門診、急診、住院掛號費。									0	402	122	0	0113	0	0	0		1010529	BGT
12-1-44	1	12101		101	12101	1	453902017		0401	004			0	0		年	1		0		0		0	1.00	150000	0	150000	150000	0	0	0	補助病患於臺北市立萬芳醫院住院期間之健保不給付之膳食費用，以發生費用覈實補助。									0	402	122	0	0114	0	0	0		1010530	BGT
9-1-32	1	09101		101	09101	1	433902001		0414	003			0	0		年	1		0		0		0	1.00	123250	0	123250	123250	0	0	0	信義區五全里辦公處辦理建立社區照顧關懷據點經費。										440	210	0	0021	0	0	0		1010523	BGT
9-1-31	1	09101		101	09101	1	433902001		0414	001			0	0		年	1		0		0		0	1.00	108292100	0	108292100	108292100	0	0	0	辦理長期照顧整合計畫經費(含100年度45,640,000元及101年度62,652,100元)。										440	210	0	0019	0	0	0		1010523	BGT
9-1-30	1	09101		101	09101	1	433902001		0216	002			0	0		年	1		0		0		0	1.00	55027900	0	55027900	55027900	0	0	0	辦理長期照顧整合計畫-委託服務提供單位辦理長期照顧服務(含督導費、專案管理費、勞健保及勞退金等)。										254	210	0	0008					1010604	BGT
9-1-36	1	09101		101	09101	2	438302001		0401	002			0	0		年	1		0		0		0	1.00	881000	0	881000	881000	0	0	0	補助辦理老人福利設施修繕及充實設備專案計畫經費(含100年度145,000元及101年度736,000元)。										402	210	0	0002					1010604	BGT
9-1-36	1	09101		101	09101	2	438302001		0401	001			0	0		年	1		0		0		0	1.00	2320000	0	2320000	2320000	0	0	0	辦理長期照顧整合計畫-補助長期照顧服務提供單位充實設施設備及修繕經費。										402	210	0	0001	0	0	0		1010524	BGT
9-1-32	1	09101		101	09101	1	433902002		0103	001			0	0		年	1		0		0		0		1676976	0	1676976	1676976	0	0	0	約僱4人人事費(詳聘僱人員薪津及保險費彙計表)。										110	113		0022		1				
9-1-32	1	09101		101	09101	1	433902002		0110	001			0	0		年	1		0		0		0		444468	0	444468	444468	0	0	0	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。										144	113		0026		1				
9-1-32	1	09101		101	09101	1	433902002		0110	002			0	0		年	1		0		0		0		433254	0	433254	433254	0	0	0	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。										139	113		0027		1				
9-1-32	1	09101		101	09101	1	433902002		0109	001			0	0		年	1		0		0		0		479724	0	479724	479724	0	0	0	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。										137	113		0025		1				
9-1-32	1	09101		101	09101	1	433902002		0103	002			0	0		年	1		0		0		0		7928578	0	7928578	7928578	0	0	0	聘用30人人事費(詳聘僱人員薪津及保險費彙計表)。										109	113		0023		1				
9-1-31	1	09101		101	09101	1	433902001		0406	008			0	0		年	1		0		0		0	1.00	3689000	0	3689000	3689000	0	0	0	辦理低收入戶及中低收入住院看護補助。										419	210	0	0017					1010523	BGT
9-1-31	1	09101		101	09101	1	433902001		0406	002	'		0	0		年	1		0		0		0	1.00	21466000	0	21466000	21466000	0	0	0	辦理中低收入老人生活津貼補助。										419	210	0	0012	0	0	0		1010529	BGT
9-1-31	1	09101		101	09101	1	433902001		0406	004			0	0		年	1		0		0		0	1.00	43615000	0	43615000	43615000	0	0	0	辦理身心障礙者生活補助。										420	210	0	0014	0	0	0		1010524	BGT
9-1-31	1	09101		101	09101	1	433902001		0406	001			0	0		年	1		0		0		0	1.00	62219000	0	62219000	62219000	0	0	0	辦理低收入戶家庭生活、就學生活、低收入戶及中低收入醫療補助。										419	210	0	0011	0	0	0		1010524	BGT
9-9-14	1	09115		101	09115	1	432701002		0204	002			0	0		部	4	月	5		0		0	4.00×5.00	-1300	0	-26000	-26000	0	0	0	電話費。									0	209	122	0	0011	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0211	001			0	0		人	5	次	1		0		0	5.00×1.00	-80	0	-400	-400	0	0	0	訪視兒童家庭等業務外勤誤餐費(含臨時人員)。									0	231	122	0	0012	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0211	002			0	0		人	3	次	3		0		0	3.00×3.00	-30	0	-270	-270	0	0	0	訪視兒童家庭等業務外勤交通費(含臨時人員)。									0	232	122	0	0013	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0214	001			0	0		節	63		0		0		0	63.00	-1600	0	-100800	-100800	0	0	0	外聘講師鐘點費。									0	242	122	0	0014	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0215	001			0	0		人	150	學期	1		0		0	150.00×1.00	-50	0	-7500	-7500	0	0	0	兒童用文具紙張。									0	250	122	0	0015	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0215	002			0	0		人	150	學期	1		0		0	150.00×1.00	-300	0	-45000	-45000	0	0	0	教具教材及相關用品。									0	250	122	0	0016	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0220	001			0	0		人	150	學期	1		0		0	150.00×1.00	-45	0	-6750	-6750	0	0	0	資料印刷費。									0	261	122	0	0017	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0220	002			0	0		人	150	學期	1		0		0	150.00×1.00	-150	0	-22500	-22500	0	0	0	兒童活動佈置及相關費用。									0	272	122	0	0018	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0220	003			0	0		月	5		0		0		0	5.00	-5453	0	-27265	-27265	0	0	0	清潔用品及整理環境垃圾清運費。									0	268	122	0	0019	0	0	0		1010510	BGT
9-9-14	1	09115		101	09115	1	432701002		0220	004			0	0		學期	1		0		0		0	1.00	-3000	0	-3000	-3000	0	0	0	研習觀摩活動費。									0	272	122	0	0020	0	0	0		1010510	BGT
9-9-15	1	09115		101	09115	1	432701002		0220	005			0	0		人	150	學期	1		0		0	150.00×1.00	-100	0	-15000	-15000	0	0	0	衛生保健及疾病防治相關經費。									0	272	122	0	0021	0	0	0		1010510	BGT
9-9-15	1	09115		101	09115	1	432701002		0224	001			0	0		學期	1		0		0		0	1.00	-29000	0	-29000	-29000	0	0	0	兒童活動器具修繕及教學設備養護費。									0	281	122	0	0022	0	0	0		1010528	BGT
9-9-15	1	09115		101	09115	1	432701002		0232	001			0	0		人	2	月	5	時	200		0	2.00×5.00×200.00	-165	0	-330000	-330000	0	0	0	聘用按時計酬保育員鐘點費。									0	293	122	0	0023	0	0	0		1010510	BGT
9-9-15	1	09115		101	09115	1	432701002		0232	002			0	0		人	2	月	5		0		0	2.00×5.00	-1980	0	-19800	-19800	0	0	0	聘用按時計酬保育員勞工退休金(6%)機關補助部分。									0	293	122	0	0024	0	0	0		1010510	BGT
9-12-11	1	09118		101	09118	1	430101002		0222	002			0	0	2402	坪	471	年	1		0		0	471.00×1.00	-46.2	0	-21760	-21760	0	0	0	房屋修繕費(超過30坪部分)。								依共同編列標準。	0	275	122	0	0021	0	0	0		1010522	BGT
9-12-11	1	09118		101	09118	1	430101002		0223	001			0	0		月	5		0		0		0	5.00	-4400	0	-22000	-22000	0	0	0	室內設施養護費。									0	280	122	0	0022	0	0	0		1010508	BGT
9-12-11	1	09118		101	09118	1	430101002		0225	001			0	0	2205	天	1		0		0		0	1.00	-1550	0	-1550	-1550	0	0	0	市外出差旅費。									0	283	122	0	0023	0	0	0		1010508	BGT
9-12-11	1	09118		101	09118	1	430101003		0108	001			0	0	1701	人	1	小時	35		0		0	1.00×35.00	-185	0	-6475	-6475	0	0	0	趕辦概算、預算、決算及月報等加班費。									0	130	122	0	0024	0	0	0		1010508	BGT
9-12-11	1	09118		101	09118	1	430101003		0220	001			0	0		年	1		0		0		0	1.00	-6090	0	-6090	-6090	0	0	0	印製會計業務表報等。									0	261	122	0	0025	0	0	0		1010522	BGT
9-12-11	1	09118		101	09118	1	430101004		0204	001			0	0		月	5		0		0		0	5.00	-324	0	-1620	-1620	0	0	0	保全專線電話費。									0	209	122	0	0026	0	0	0		1010514	BGT
9-12-11	1	09118		101	09118	1	430101004		0220	001			0	0		年	1		0		0		0	1.00	-490	0	-490	-490	0	0	0	印製人事業務表報。									0	261	122	0	0027	0	0	0		1010522	BGT
9-12-11	1	09118		101	09118	1	430101004		0220	002			0	0		月	5		0		0		0	5.00	-3420	0	-17100	-17100	0	0	0	保全系統服務費。									0	269	122	0	0028	0	0	0		1010508	BGT
9-12-14	1	09118		101	09118	1	432701002		0108	001			0	0	1701	人	3	小時	52		0		0	3.00×52.00	-185	0	-28860	-28860	0	0	0	監護兒童加班費。									0	130	111	0	0009	0	0	0		1010514	BGT
9-12-14	1	09118		101	09118	1	432701002		0108	002			0	0	1701	人	8	小時	21		0		0	8.00×21.00	-185	0	-31080	-31080	0	0	0	趕辦業務加班費。									0	130	111	0	0010	0	0	0		1010509	BGT
9-12-14	1	09118		101	09118	1	432701002		0203	001			0	0		年	1		0		0		0	1.00	-35280	0	-35280	-35280	0	0	0	水費。								核實增列。	0	204	122	0	0011	0	0	0		1010522	BGT
9-12-14	1	09118		101	09118	1	432701002		0203	002			0	0		年	1		0		0		0	1.00	-15139	0	-15139	-15139	0	0	0	瓦斯費。									0	206	122	0	0012	0	0	0		1010522	BGT
9-12-14	1	09118		101	09118	1	432701002		0203	003			0	0		年	1		0		0		0	1.00	-96979	0	-96979	-96979	0	0	0	電費。								核實增列。	0	205	122	0	0013	0	0	0		1010522	BGT
9-12-14	1	09118		101	09118	1	432701002		0204	001			0	0		件	150		0		0		0	150.00	-5	0	-750	-750	0	0	0	郵票費。									0	208	122	0	0014	0	0	0		1010508	BGT
9-1-31	1	09101		101	09101	1	433902001		0406	003	'		0	0		年	1		0		0		0	1.00	170000	0	170000	170000	0	0	0	辦理低收入戶健保病患住院膳食費補助。										419	210	0	0013	0	0	0		1010529	BGT
9-9-15	1	09115		101	09115	1	432701002		0232	003			0	0		人	2	月	5		0		0	2.00×5.00	-3483	0	-34830	-34830	0	0	0	聘用按時計酬保育員保險費。									0	293	122	0	0025	0	0	0		1010510	BGT
12-1-45	1	12101		101	12101	1	453902017		0401	005			0	0		年	1		0		0		0	1.00	12000	0	12000	12000	0	0	0	補助病患因緊急狀況就醫、院間轉診或強制至臺北市立萬芳醫院就醫時之救護車費用。									0	402	122	0	0115	0	0	0		1010529	BGT
6-2-12	1	06102		101	06102	1	313902003		0108	001			0	0		年	1		0		0		0	1.00	1000	0	1000	1000	0	0	0	辦理業務加班費用。										130	111	0	0006					1010528	BGT
	1	19114		101	19114	1	133902001		0108	001			0	0		年	1		0		0		0	1.00	158000	0	158000	158000	0	0	0	趕辦地籍清理相關業務加班費。									0	130	111	0	0001					1010531	BGT
9-12-14	1	09118		101	09118	1	432701002		0204	002			0	0		部	4	月	5		0		0	4.00×5.00	-1300	0	-26000	-26000	0	0	0	電話費。									0	209	122	0	0015	0	0	0		1010508	BGT
24-1-31	1	24101		101	24101	1	120201002		0211	004			0	0	1801	人次	112		0		0		0	112.00	80	26880	8960	8960	0	0	0	訴願諮詢區里服務外勤誤餐費。								依業務需求核實增列	1	231	122	0	0016	0	0	0		1010822	BGT
5-6-58	1	05116		101	05116	1	220202017		0215	001			0	0		式	-1		0		0		0	-1.00	60000	0	-60000	-60000	0	0	0	文具事務用品。										250	122	0	0046	0	0	0		1010722	BGT
5-6-47	1	05116		101	05116	1	220201012		0220	001			0	0		式	-1		0		0		0	-1.00	7500	0	-7500	-7500	0	0	0	環境清潔衛生消毒。										259	122	0	0187	0	0	0		1010808	BGT
5-6-77	1	05116		101	05116	1	220203035		0220	002			0	0		式	-1		0		0		0	-1.00	55600	0	-55600	-55600	0	0	0	參賽人員紀念品。										265	122	0	0054	0	0	0		1010810	BGT
22-1-66	1	22101		101	22101	1	220202020		0401	001			0	0		隊	25		0		0		0	25.00	20000	0	500000	500000	0	0	0	補助各隊參賽經費及獎勵金。										402	122	0	0075	0	0	0		1010729	BGT
22-1-54	1	22101		101	22101	1	220201012		0224	001			0	0		式	1		0		0		0	1.00	39900	0	39900	39900	0	0	0	大、小池底牆壁磁磚、護欄等修護。									0	281	122	0	0192	0	0	0		1010808	BGT
2-9-8	1	02109		101	02109	1	120101002		0107	003			0	0	1901	人	23	月	-3	段	3		0	23.00×-3.00×3.00	630	521640	-130410	-130410	0	0	0	員工上下班交通費。									1	125	113	0	0010					1010720	BGT
6-2-12	1	06102		101	06102	1	313902003		0214	001			0	0		年	1		0		0		0	1.00	370800	0	370800	370800	0	0	0	辦理辦理無國家標準之飼料或飼料添加物登記之審查費及臨時短工酬金等。										242	122	0	0007	0	0	0		1010529	BGT
6-2-12	1	06102		101	06102	1	313902003		0215	001			0	0		年	1		0		0		0	1.00	1000	0	1000	1000	0	0	0	抽檢飼料樣品、採樣用塑膠袋或容器、清潔除臭等用品所需費用。										250	122	0	0008	0	0	0		1010528	BGT
6-2-12	1	06102		101	06102	1	313902003		0220	001			0	0		年	1		0		0		0	1.00	1000	0	1000	1000	0	0	0	辦理計畫所需文具用紙張、影印資料、資訊耗材等雜項業務支出。										272	122	0	0009	0	0	0		1010528	BGT
6-2-13	1	06102		101	06102	1	313902003		0225	001			0	0		年	1		0		0		0	1.00	6200	0	6200	6200	0	0	0	飼料相關業務查驗、輔導及管理等旅費。										283	122	0	0010	0	0	0		1010528	BGT
6-4-8	1	06104		101	06104	1	343902001		0108	001			0	0		人	10	小時	100		0		0	10.00×100.00	185	0	185000	185000	0	0	0	辦理私劣菸品查緝及管理有關加班費。									0	130	111	0	0001					1010425	BGT
6-4-8	1	06104		101	06104	1	343902001		0220	001			0	0		小時	575		0		0		0	575.00	200	0	115000	115000	0	0	0	聯合查緝委外駕駛勞務費。									0	259	122	0	0002	0	0	0		1010515	BGT
6-4-7	1	06104		101	06104	1	340501007		0401	001			0	0		年	1		0		0		0	1.00	850000	0	850000	850000	0	0	0	補助民間團體舉辦活動租用硬體設備、臨時人力、環境清潔等相關支出。									0	402	122	0	0002	0	0	0		1010607	BGT
6-4-7	1	06104		101	06104	1	340501006		0216	001			0	0		年	1		0		0		0	1.00	5000000	0	5000000	5000000	0	0	0	為促進本市產業發展，鼓勵創業投資，辦理「臺北好當家計畫」委託專業規劃執行費用。									0	254	122	0	0001	0	0	0		1010614	BGT
6-1-20	1	06101		101	06101	1	313902001		0215	001			0	0		年	1		0		0		0	1.00	100000	0	100000	100000	0	0	0	碳粉匣、墨水匣、影印紙、檔案卷皮、檔案夾、電池、訂書針等耗材。									0	250	122	0	0001					1010723	BGT
6-1-20	1	06101		101	06101	1	313902002		0216	001			0	0		年	1		0		0		0	1.00	1215000	0	1215000	1215000	0	0	0	辦理北臺創意設計聯合發展計畫委託服務案。									0	254	122	0	0002					1010606	BGT
6-1-24	1	06101		101	06101	1	313901002		0216	001			0	0		式	1		0		0		0	1.00	10000000	0	10000000	10000000	0	0	0	辦理展館營運管理所需勞務及其他經費等人力派遣委託服務案。									0	254	122	0	0001	0	0	0		1010608	BGT
6-1-20	1	06101		101	06101	1	313902003		0216	001			0	0		式	1		0		0		0	1.00	4500000	0	4500000	4500000	0	0	0	辦理本市數位內容產業發展策略規劃、人才培訓、產業輔導、建構展示平台、內科探索館設備更新，以促進本市數位內容產業發展(本計畫為101-103年分年延續性計畫，總計畫經費15,000,000元,101年度編列4,500,000元,102年度預計編列7,500,000元,103年度預計編列3,000,000元)。									0	254	122	0	0003	0	0	0		1010718	BGT
6-1-21	1	06101		101	06101	1	313902004		0108	001			0	0	1701	人	6	小時	20		0		0	6.00×20.00	185	0	22200	22200	0	0	0	行政作業費（臨時人員違法水井查緝加班費）。									1	130	111	0	0004	0	0	0		1010719	BGT
6-1-21	1	06101		101	06101	1	313902004		0220	001			0	0		式	1		0		0		0	1.00	245800	0	245800	245800	0	0	0	委外辦理店家用水情形查察。									0	259	122	0	0005	0	0	0		1010719	BGT
22-1-66	1	22101		101	22101	1	220202028		0108	001			0	0		人	11	小時	25		0		0	11.00×25.00	185	0	50875	50875	0	0	0	賽會及籌備期間工作人員加班費。										130	111	0	0076	0	0	0		1010721	BGT
22-1-66	1	22101		101	22101	1	220202028		0208	001			0	0		式	1		0		0		0	1.00	40000	0	40000	40000	0	0	0	保險費。										220	122	0	0077	0	0	0		1010721	BGT
22-1-66	1	22101		101	22101	1	220202028		0211	001			0	0		人	145	次	10		0		0	145.00×10.00	80	0	116000	116000	0	0	0	工作人員誤餐費。										231	122	0	0078	0	0	0		1010721	BGT
22-1-66	1	22101		101	22101	1	220202028		0214	001			0	0		人	75	天	10		0		0	75.00×10.00	1000	0	750000	750000	0	0	0	裁判工作費。										245	122	0	0079	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0214	002			0	0		人	40	天	10		0		0	40.00×10.00	1000	0	400000	400000	0	0	0	賽會及籌備期間工作人員工作費。										238	122	0	0080	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0215	001			0	0		年	1		0		0		0	1.00	49125	0	49125	49125	0	0	0	文具、紙張、表格、郵資。										250	122	0	0081	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0215	002			0	0		批	1		0		0		0	1.00	148000	0	148000	148000	0	0	0	各項比賽器材購置。										251	122	0	0082	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0215	003			0	0		批	1		0		0		0	1.00	45000	0	45000	45000	0	0	0	醫療用品。										250	122	0	0083	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0215	004			0	0		箱	500		0		0		0	500.00	108	0	54000	54000	0	0	0	活動蒸餾水。										250	122	0	0084	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0220	001			0	0		年	1		0		0		0	1.00	200000	0	200000	200000	0	0	0	競賽規程秩序冊、報告書、文宣製作。										261	122	0	0085	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0220	002			0	0		項	4	組	4		0		0	4.00×4.00	2000	0	32000	32000	0	0	0	獎盃及紀念品。										265	122	0	0086	0	0	0		1010729	BGT
22-1-67	1	22101		101	22101	1	220202028		0220	003			0	0		式	1		0		0		0	1.00	70000	0	70000	70000	0	0	0	開閉幕場地佈置。										267	122	0	0087	0	0	0		1010721	BGT
22-1-67	1	22101		101	22101	1	220202028		0220	004			0	0		套	120		0		0		0	120.00	600	0	72000	72000	0	0	0	裁判及工作人員服裝費。										272	122	0	0088	0	0	0		1010721	BGT
22-1-68	1	22101		101	22101	1	220202032		0214	001			0	0		人	20	次	15		0		0	20.00×15.00	1000	0	300000	300000	0	0	0	基層訓練站強化、輔導委員訪視出席費。										240	122	0	0099	0	0	0		1010729	BGT
24-1-35	1	24101		101	24101	1	120301001		0109	001			0	0		年	1		0		0		0		301668	0	301668	301668	0	0	0	職員退休離職儲金(詳人事費分析表)。										134	113		0003	1					
22-1-68	1	22101		101	22101	1	220202032		0214	002			0	0		人	20	份	100		0		0	20.00×100.00	100	0	200000	200000	0	0	0	基層訓練站強化、輔導委員審查費¶。										238	122	0	0100	0	0	0		1010721	BGT
2-9-8	1	02109		101	02109	1	120101002		0108	001			0	0		人	1	天	-122		0		0	1.00×-122.00	800	184000	-97600	-97600	0	0	0	府會聯絡員職務加班費。									0	131	111	0	0011					1010628	BGT
2-9-8	1	02109		101	02109	1	120101002		0108	002			0	0		人	6	小時	-27		0		0	6.00×-27.00	120	172800	-19440	-19440	0	0	0	技工、工友、駕駛加班費。									0	130	111	0	0012					1010706	BGT
2-9-9	1	02109		101	02109	1	120101002		0201	001			0	0	1601	人	37	月	-3.5		0		0	37.00×-3.50	445	197580	-57628	-57628	0	0	0	職員37人，按每人每月445元編列。									0	201	122	0	0013					1010721	BGT
2-9-9	1	02109		101	02109	1	120101002		0201	002			0	0	1603	人	6	月	-3.5		0		0	6.00×-3.50	80	5760	-1680	-1680	0	0	0	技工、工友及駕駛共6人，按每人每月80元編列。									1	201	122	0	0014					1010721	BGT
2-9-9	1	02109		101	02109	1	120101002		0201	003			0	0	1602	人	7	月	-3.5		0		0	7.00×-3.50	160	13440	-3920	-3920	0	0	0	約聘僱人員7人，按每人每月160元編列。									1	201	122	0	0015					1010721	BGT
2-9-9	1	02109		101	02109	1	120101002		0203	001			0	0		月	-4		0		0		0	-4.00	2000	14400	-8000	-8000	0	0	0	本會第二檔案室分攤松德大樓水電費。									0	205	122	0	0016					1010629	BGT
2-9-9	1	02109		101	02109	1	120101002		0211	001			0	0	1801	人	2	次	-4		2		0	2.00×-4.00×2.00	80	3840	-640	-640	0	0	0	因公外勤誤餐費。									1	231	122	0	0023					1010628	BGT
2-9-9	1	02109		101	02109	1	120101002		0211	002			0	0	1802	人	2	次	-4		2		0	2.00×-4.00×2.00	30	1440	-240	-240	1440	0	0	因公外勤交通費。									1	232	122	0	0024					1010628	BGT
2-9-9	1	02109		101	02109	1	120101002		0218	001			0	0		年	-1		0		0		0	-1.00	29025	116100	-29025	-29025	0	0	0	電腦耗材。									0	256	310	0	0025					1010626	BGT
2-9-10	1	02109		101	02109	1	120101002		0218	002			0	0		年	-1		0		0		0	-1.00	138790	250000	-138790	-138790	0	0	0	電腦設備及資訊安全維護費。									0	256	310	0	0026					1010626	BGT
2-9-10	1	02109		101	02109	1	120101002		0220	001			0	0		月	-4		0		0		0	-4.00	5115	31380	-20460	-20460	0	0	0	研考業務相關表冊、報告等印刷費。									0	261	122	0	0027					1010626	BGT
2-9-10	1	02109		101	02109	1	120101002		0220	002			0	0		年	-1		0		0		0	-1.00	17820	18490	-17820	-17820	0	0	0	檔案封底面對照表印刷費。								依業務需求核實增列	0	261	122	0	0028					1010626	BGT
5-6-58	1	05116		101	05116	1	220202017		0215	002			0	0		式	-1		0		0		0	-1.00	60000	0	-60000	-60000	0	0	0	醫療用品。										250	122	0	0047	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	001			0	0		式	-1		0		0		0	-1.00	48600	0	-48600	-48600	0	0	0	獎盃。										262	122	0	0048	0	0	0		1010724	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	002			0	0		式	-1		0		0		0	-1.00	18900	0	-18900	-18900	0	0	0	獎牌。										262	122	0	0049	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	003			0	0		式	-1		0		0		0	-1.00	200000	0	-200000	-200000	0	0	0	選手之夜。										259	122	0	0050	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	004			0	0		式	-1		0		0		0	-1.00	30000	0	-30000	-30000	0	0	0	獎狀。										261	122	0	0051	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	005			0	0		式	-1		0		0		0	-1.00	294500	0	-294500	-294500	0	0	0	開、閉幕典禮場地佈置。										267	122	0	0052	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	006			0	0		式	-1		0		0		0	-1.00	60000	0	-60000	-60000	0	0	0	籌備委員及工作人員服裝。										270	122	0	0053	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	007			0	0		式	-1		0		0		0	-1.00	1250000	0	-1250000	-1250000	0	0	0	裁判及各國代表隊職員膳宿費。										259	122	0	0054	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0220	008			0	0		式	-1		0		0		0	-1.00	120000	0	-120000	-120000	0	0	0	紀念品。										265	122	0	0055	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0228	001			0	0		式	-1		0		0		0	-1.00	192000	0	-192000	-192000	0	0	0	各委員訪視及接送貴賓、選手及隊職員交通費。										286	122	0	0056	0	0	0		1010722	BGT
5-6-58	1	05116		101	05116	1	220202017		0228	002			0	0		式	-1		0		0		0	-1.00	132000	0	-132000	-132000	0	0	0	比賽器材搬運及組裝。										286	122	0	0057	0	0	0		1010722	BGT
