pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
2-20-34	0	02130		102	02130	1	130101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0053				0002	1010815	BGT
2-21-34	0	02131		102	02131	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0060				0002	1010814	BGT
2-22-35	0	02132		102	02132	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0063				0002	1010411	BGT
3-1-47	0	03101		102	03101	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0055				0002	1010327	BGT
3-1-47	0	03101		102	03101	1	130101002		0221	002			0	0		月	12	人	2		0		0	12.00×2.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0056				0002	1010327	BGT
3-2-14	0	03102		102	03102	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	執行秘書特別費。									0	274	122	0	0035				0002	1010508	BGT
3-3-52	0	03103		102	03103	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0073				0002	1010430	BGT
3-4-30	0	03111		102	03111	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0039				0002	1010507	BGT
3-5-30	0	03112		102	03112	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0040				0002	1010511	BGT
3-6-30	0	03113		102	03113	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	11000	132000	132000	132000	132000	0	0	主任特別費。									0	274	122	0	0038				0002	1010508	BGT
3-7-28	0	03114		102	03114	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				0002	1010508	BGT
3-8-30	0	03115		102	03115	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0037				0002	1010328	BGT
3-9-28	0	03116		102	03116	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0039				0002	1010511	BGT
3-10-26	0	03121		102	03121	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0042				0002	1010508	BGT
3-11-28	0	03122		102	03122	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0040				0002	1010501	BGT
3-12-28	0	03123		102	03123	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0047				0002	1010508	BGT
3-13-26	0	03124		102	03124	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0039				0002	1010508	BGT
3-14-30	0	03125		102	03125	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				0002	1010506	BGT
3-15-28	0	03126		102	03126	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				0002	1010508	BGT
4-1-72	0	04101		102	04101	1	140101020		0221	001			0	0		月	12		0		0		0	12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0062				0002	1010327	BGT
4-1-72	0	04101		102	04101	1	140101020		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0063				0002	1010327	BGT
4-2-63	0	04102		102	04102	1	140101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0057				0002	1010828	BGT
5-2-37	0	05112		102	05112	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	館長特別費。									0	274	122	0	0059				0002	1010827	BGT
5-3-44	0	05113		102	05113	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	園長特別費。									0	274	122	0	0060				0002	1010828	BGT
5-4-30	0	05114		102	05114	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	館長特別費。									0	274	122	0	0053				0002	1010828	BGT
5-5-29	0	05115		102	05115	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	主任特別費。									0	274	122	0	0053				0002	1010327	BGT
5-6-13	0	05117		102	05117	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	主任特別費。									0	274	122	0	0023				0002	1010828	BGT
6-1-75	0	06101		102	06101	1	310101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0070				0002	1010503	BGT
6-1-75	0	06101		102	06101	1	310101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0071				0002	1010503	BGT
6-2-39	0	06102		102	06102	1	310101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0048				0002	1010816	BGT
6-3-43	0	06103		102	06103	1	310101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0077				0002	1010814	BGT
6-4-40	0	06104		102	06104	1	340101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0054				0002	1010327	BGT
7-1-30	0	07101		102	07101	1	320101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0056				0002	1010828	BGT
7-1-30	0	07101		102	07101	1	320101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0057				0002	1010828	BGT
7-2-52	0	07102		102	07102	1	310101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。								核實編列	0	274	122	0	0055				0002	1010327	BGT
7-3-48	0	07103		102	07103	1	330101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0046				0002	1010828	BGT
7-4-73	0	07104		102	07104	1	510101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0078				0002	1010327	BGT
7-5-51	0	07105		102	07105	1	520101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0108				0002	1010828	BGT
7-6-58	0	07106		102	07106	1	310101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	20000	240000	240000	240000	204000	0	0	處長特別費。									0	274	122	0	0079				0002	1010430	BGT
8-1-40	0	08101		102	08101	1	330101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0067				0002	1010327	BGT
8-1-40	0	08101		102	08101	1	330101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0068				0002	1010327	BGT
8-3-36	0	08104		102	08104	1	330101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0061				0002	1020220	BGT
8-4-58	0	08105		102	08105	1	330101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	20000	240000	240000	240000	204000	0	0	處長特別費。								本處組織修編，預算員額達150人，依編列基準增列之。	0	274	122	0	0059				0002	1010327	BGT
8-5-28	0	08108		102	08108	1	330101020		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	所長特別費。									0	274	122	0	0059				0002	1010328	BGT
9-1-63	0	09101		102	09101	1	430101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0093				0002	1010329	BGT
9-1-63	0	09101		102	09101	1	430101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0094				0002	1010329	BGT
9-2-26	0	09102		102	09102	1	430101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	院長特別費。									0	274	122	0	0071				0002	1010328	BGT
9-3-25	0	09103		102	09103	1	430101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	院長特別費。									0	274	122	0	0051				0002	1010814	BGT
9-4-18	0	09104		102	09104	1	430101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	17000	204000	204000	204000	204000	0	0	主任特別費。									0	274	122	0	0036				0002	1010330	BGT
10-1-44	0	10101		102	10101	1	430101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0094				0002	1010327	BGT
10-1-44	0	10101		102	10101	1	430101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	312000	0	0	副局長特別費。								因應組織修編，增加1位副首長	0	274	122	0	0095				0002	1010704	BGT
10-2-26	0	10102		102	10102	1	440101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0067				0002	1010517	BGT
10-3-28	0	10103		102	10103	1	440101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	院長特別費。									0	274	122	0	0063				0002	1010719	BGT
10-4-25	0	10105		102	10105	1	430101020		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0055				0002	1010328	BGT
10-5-17	0	10106		102	10106	1	440101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	0	0	0	處長特別費。									0	274	122	0	0052	0	0	0	0002	1010702	BGT
11-1-1-34	0	11111		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0022				0002	1010501	BGT
11-1-1-34	0	11111		102	11101	1	710101002		0221	002			0	0		人	3	月	12		0		0	3.00×12.00	26000	936000	936000	936000	936000	0	0	副局長特別費。									0	274	122	0	0023				0002	1010328	BGT
11-1-2-16	0	11121		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0019				0002	1010328	BGT
11-1-3-16	0	11122		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010501	BGT
11-1-4-16	0	11123		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010328	BGT
11-1-5-16	0	11124		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0016				0002	1010406	BGT
11-1-6-16	0	11125		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0019				0002	1010328	BGT
11-1-7-16	0	11126		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010330	BGT
11-1-8-16	0	11127		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010816	BGT
11-1-9-16	0	11128		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0016				0002	1010501	BGT
11-1-10-16	0	11129		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010328	BGT
11-1-11-16	0	11130		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010410	BGT
11-1-12-16	0	11131		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010430	BGT
11-1-13-16	0	11132		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010430	BGT
11-1-14-16	0	11133		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				0002	1010328	BGT
11-1-15-16	0	11134		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0018				0002	1010402	BGT
11-1-16-15	0	11141		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0019				0002	1010330	BGT
11-1-17-17	0	11142		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0019				0002	1010430	BGT
11-1-18-26	0	11143		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0018				0002	1010506	BGT
11-1-19-12	0	11144		102	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	11000	132000	132000	132000	132000	0	0	隊長特別費。									0	274	122	0	0018				0002	1010328	BGT
11-1-20-12	0	11145		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	隊長特別費。									0	274	122	0	0018				0002	1010328	BGT
11-1-21-8	0	11146		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	14000	168000	168000	168000	132000	0	0	隊長特別費。								增列員警17人	0	274	122	0	0019				0002	1010329	BGT
11-1-22-13	0	11147		102	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	隊長特別費。									0	274	122	0	0019				0002	1010328	BGT
12-1-59	0	12101		102	12101	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0076				0002	1010403	BGT
12-1-59	0	12101		102	12101	1	450101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0077				0002	1010403	BGT
12-2-12	0	12111		102	12111	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0038				0002	1010813	BGT
12-3-12	0	12112		102	12112	1	450101020		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0037				0002	1010813	BGT
12-4-12	0	12113		102	12113	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				0002	1010326	BGT
12-5-12	0	12114		102	12114	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0034				0002	1010814	BGT
12-6-12	0	12115		102	12115	1	450101020		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0044				0002	1010328	BGT
12-7-12	0	12116		102	12116	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				0002	1010523	BGT
12-8-14	0	12117		102	12117	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0038				0002	1010326	BGT
12-9-12	0	12118		102	12118	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				0002	1010328	BGT
12-10-12	0	12119		102	12119	1	450101020		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0034				0002	1010814	BGT
12-11-12	0	12120		102	12120	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0044				0002	1010814	BGT
12-12-12	0	12121		102	12121	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0038				0002	1010523	BGT
12-13-12	0	12122		102	12122	1	450101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				0002	1010814	BGT
13-1-68	0	13101		102	13101	1	520101002		0221	001			0	0		月	12		0		0		0	12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0069				0002	1010329	BGT
13-1-69	0	13101		102	13101	1	520101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0070				0002	1010329	BGT
13-2-20	0	13102		102	13102	1	520101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	大隊長特別費。									0	274	122	0	0047				0002	1010327	BGT
13-3-30	0	13103		102	13103	1	520101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	廠長特別費。									0	274	122	0	0032				0002	1010828	BGT
13-4-30	0	13104		102	13104	1	520101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	廠長特別費。									0	274	122	0	0044				0002	1010423	BGT
13-5-34	0	13105		102	13105	1	520101020		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	廠長特別費。									0	274	122	0	0033				0002	1010418	BGT
14-1-47	0	14101		102	14101	1	340101002		0221	001			0	0		月	12		0		0		0	12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0054				0002	1010828	BGT
14-1-47	0	14101		102	14101	1	340101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0055				0002	1010828	BGT
14-2-17	0	14102		102	14102	1	340101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0073				0002	1010828	BGT
14-3-47	0	14103		102	14103	1	320101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0089				0002	1010828	BGT
15-1-50	0	15101		102	15101	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0064				0002	1010828	BGT
15-1-50	0	15101		102	15101	1	220101002		0221	002			0	0		月	12		0		0		0	12.00	26000	312000	312000	312000	312000	0	0	副局長特別費。									0	274	122	0	0065				0002	1010828	BGT
15-2-18	0	15102		102	15102	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	主任特別費。									0	274	122	1	0043				0002	1010328	BGT
15-3-14	0	15103		102	15103	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	8000	96000	96000	96000	96000	0	0	執行秘書特別費。									0	274	122	0	0037				0002	1010328	BGT
15-4-29	0	15104		102	15104	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	館長特別費。									0	274	122	0	0047				0002	1010828	BGT
15-5-18	0	15105		102	15105	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	團長特別費。									0	274	122	0	0034				0002	1010828	BGT
15-6-27	0	15106		102	15106	1	220101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	團長特別費。									0	274	122	0	0034				0002	1010828	BGT
