pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
4-1-53	0	04101		105	04101	2	060202		001	依臺北市市有財產管理自治條例有關規定辦理。	1050101	1051231	年	1		0		0		0	1	290003000	247800000	290003000	0	1.處理本市信義區雅祥段一小段41地號¶  等非公用市有土地出售收入。¶  483,338,337元×60％=290,003,000元¶2.依「臺北市產業發展基金收支保管及運¶  用自治條例」第3條規定，臺北市市有 ¶  非公用財產出售收入20％撥該基金；另¶  依「臺北市市有財產開發基金收支保管¶  及運用自治條例」第3條規定，臺北市¶  市有非公用財產出售收入20％撥該基金¶  ，其餘60％撥繳市庫。					陳思燕	1040714	
4-1-61	0	04101		105	04101	1	100202		001	依預算法、公庫法及其他有關規定辦理。	1050101	1051231	年	1		0		0		0	1	60000000	60000000	60000000	0	遺產及贈與稅之實物變賣現值超過抵繳數額部分，由財政部臺北國稅局俟國有財產署處分後，分配本市50％，本數係依104年度預算數暫估。					楊美華	1040713	
4-1-61	0	04101		105	04101	1	100202		002	依富邦金融控股股份有限公司章程規定。	1050101	1051231	年	1		0		0		0	1	7720780	7720780	7720780	0	依富邦金控所訂之董事及監察人酬勞給付辦法，預估分配本府公股股權代表為7,720,780元(以103年度獲配酬勞金估列)。					李至永	1040713	
4-1-46	0	04101		105	04101	1	060102		002	依財政部國有財產署104年1月12日台財產署主字第10400005250號函辦理。	1050101	1051231	年	1		0		0		0	1	1613000	1613000	1613000	0	基隆河新生地非公用土地租金收入。					劉永康	1040713	
4-1-46	0	04101		105	04101	1	060102		003	依臺北市市有房地被無權占用使用補償金計收原則有關規定辦理。	1050101	1051231	年	1		0		0		0	1	53400000	53400000	53400000	0	被占用之市有非公用土地應收無權占用使用補償金收入。					劉永康	1040713	
4-1-48	0	04101		105	04101	1	060103		002	依臺北市市有財產管理自治條例第65、66條規定辦理。	1050101	1051231	年	1		0		0		0	1	13356003	16106151	13356003	0	1.房屋現值×年租率(0.1)=年租金收入。¶2.捷運淡水線中山地下街租金收入 ¶  23,856,430元×0.1=2,385,643元¶3.捷運南港線東區地下街租金收入¶  20,338,733元×0.1=2,033,873元¶4.中山地下街及東區地下街年度結算稅後¶  盈餘估計數50％交本局作為租金收入¶  17,872,975元×0.5=8,936,487元					邱智美	1040721	
4-1-53	0	04101		105	04101	2	060202		002	依財政部國有財產署104年1月12日台財產署主字第10400005250號函辦理。	1050101	1051231	年	1		0		0		0	1	111000	111000	111000	0	1.基隆河新生地之非公用土地售價收入。¶  185,000元×60％=111,000元¶2.依「臺北市產業發展基金收支保管及運¶  用自治條例」第3條規定，臺北市市有 ¶  非公用財產出售收入20％撥該基金；另¶  依「臺北市市有財產開發基金收支保管¶  及運用自治條例」第3條規定，臺北市¶  市有非公用財產出售收入20％撥該基金¶  ，其餘60％撥繳市庫。					陳思燕	1040714	
4-1-61	0	04101		105	04101	1	100202		003	台北富邦銀行96年11月29日北富銀個行字第0960004773號函及100年11月23日北富銀個行字第1000003317號函。	1050101	1051231	年	1		0		0		0	1	70000	70000	70000	0	本府各機關以公務卡、採購卡(實體卡)簽帳消費，台北富邦銀行依約定以每月消費總金額之3.2/1,000給予回饋金，另該行自99年度起，每月提撥「臺北市政府公務卡/採購卡推廣與宣導贊助金」予本府。					周莉伊	1040713	
4-1-36	0	04101		105	04101	1	030101		001	依菸酒管理法所定罰則。	1050101	1051231	年	1		0		0		0	1	2000000	2000000	2000000	0	違反菸酒管理法規定之罰鍰收入，依違規情形分別按菸酒管理法第45至55條規定處罰，並援引行政罰法第18條第3項規定減輕處罰，預估全年罰鍰金額200萬元。					王君生	1040316	
4-1-38	0	04101		105	04101	1	030301		001	依臺北市市有財產管理自治條例及臺北市市有土地出租租金計收基準有關規定辦理。	1050101	1051231	年	1		0		0		0	1	500000	500000	500000	0	承租市有房地違反租約約定之違約金收入：¶1.房屋現值×年租率(0.1)÷12=每月房¶  租。¶2.公告地價×承租面積×年租率(0.05)÷¶  12=每月地租。¶3.違約金計算式¶　(1)租金逾期繳納之違約金¶     當月租金×2％(4％、10％、15％，¶     最高以1倍為限)。¶　(2)逾期辦理過戶承租之違約金¶     當月租金×1倍(或2倍、或3倍，¶     最高6倍)。					劉永康	1040318	
4-1-40	0	04101		105	04101	1	040201		001	依汽車燃料使用費徵收及分配辦法。	1050101	1051231	年	1		0		0		0	1	6784639000	6784639000	6784639000	0	目前交通部尚未核定汽車燃料使用費分配數，本年度預算數暫依104年度預算數編列，俟交通部核定數額確定後再配合調整。					陳瑄翎	1040318	
4-1-42	0	04101		105	04101	1	040202		001	依「臺北市政府所屬各機關學校職務宿舍設置管理要點」辦理。	1050101	1051231	月	12		0		0		0	12	2805	13464	33660	0	員工住宿公有房舍使用費收入。¶依職務宿舍屋齡級距對應之「每平方公尺單價」乘以使用面積，即為每月應繳納之使用費。本局職務宿舍屋齡級距對應之「每平方公尺單價」為60元。¶1號房12.77㎡，766元；2號房10.36㎡，¶622元；3號房13.94㎡，836元；4號房9.68㎡，581元，共計2,805元。					林郁庭	1040720	
4-1-44	0	04101		105	04101	1	060101		001	依臺北市政府委託台北富邦商業銀行股份有限公司代理臺北市市庫契約及本局預估市庫安全存量辦理。	1050101	1051231	年	1		0		0		0	1	7420000	7420000	7420000	0	市庫存款戶平均日存量估計上半年為47億元，下半年為40億元，按台北富邦銀行活期存款牌告利率計息(0.17％)。					陳佳欣	1040803	
4-1-44	0	04101		105	04101	1	060101		002	依臺北市市有房地被無權占用使用補償金計收原則有關規定辦理。	1050101	1051231	年	1		0		0		0	1	500000	500000	500000	0	占用市有房地逾期繳納使用補償金之遲延利息收入：¶1.每月房屋使用補償金=房屋現值×年租¶  率(0.1)÷12。¶2.每月土地使用補償金=公告地價×面積¶  ×年租率(0.05)÷12。¶3.遲延利息=(每月房屋使用補償金+每月　土地使用補償金)×5％÷365×逾期繳¶　納天數。					劉永康	1040713	
4-1-61	0	04101		105	04101	1	100202		004	依軍公教人員兼職費及講座鐘點費支給規定。	1050101	1051231	人	1	月	12		0		0	1x12	22000	264000	264000	0	局長擔任富邦金融控股公司董事超額兼職費繳庫收入。					蔣竹慧	1040713	
4-1-42	0	04101		105	04101	1	040202		002	依「全國軍公教員工待遇支給要點」辦理。	1050101	1051231	人	4	月	12		0		0	4x12	600	28800	28800	0	收回員工住宿公有房舍房租津貼收入。					林郁庭	1040318	
4-1-48	0	04101		105	04101	1	060103		003	依臺北市市有財產管理自治條例第65、66條規定辦理。	1050101	1051231	年	1		0		0		0	1	140110911	140110911	140110911	0	捷運聯合開發分配之房屋租金：¶1.捷運古亭站交15聯合開發分配之房屋租¶  金收入。¶  月租金×財政局持分比例×月份¶  632,328元×26.19％×12個月¶  =1,987,281元¶2.捷運忠孝復興站聯合開發分配之房屋租¶  金收入。¶  固定租金+抽成租金¶  固定租金:¶  8,412,815元×12個月=100,953,780元¶  抽成租金:¶  (10,000,000,000元-7,500,000,000元)¶  ×4％×18.33％+(11,911,595,241元-¶  10,000,000,000元)×5％×18.33％¶  =35,849,770元¶3.捷運後山埤站交25聯合開發分配之房屋¶  租金收入。¶  月租金×財政局持分比例×月份¶  (66,000元×10.49％×9個月+¶  271,000元×10.49％×12個月+¶  27,495元×10.49％×9個月+¶  4,500元×10.49％×2個月)¶  =430,343元¶4.捷運後山埤站交24聯合開發分配之房屋¶  租金收入。¶  月租金×財政局持分比例×月份¶　905,094元×5.59％×12個月=607,137¶　元¶5.捷運萬隆站交6/7聯合開發分配之房屋¶  租金收入。¶  月租金×財政局持分比例×月份¶  388,800元×6.057％×12個月=282,600¶  元					胡同森	1040721	
4-1-49	0	04101		105	04101	1	060103		004	依臺北市市有財產管理自治條例第65、66條規定辦理。	1050101	1051231	年	1		0		0		0	1	53222688	44399988	53222688	0	K區地下街租金收入。¶4,435,224元×12個月=53,222,688元					蘇心怡	1040721	
4-1-55	0	04101		105	04101	2	060203		001	依臺北市市有財產管理自治條例及臺北市市有眷舍房地處理自治條例等相關規定辦理。	1050101	1051231	年	1		0		0		0	1	11150750	600000	11150750	0	1.處理本市市有非公用房屋出售收入。¶  18,584,584元×60％=11,150,750元¶2.依「臺北市產業發展基金收支保管及運¶  用自治條例」第3條規定，臺北市市有 ¶  非公用財產出售收入20％撥該基金；另¶  依「臺北市市有財產開發基金收支保管¶  及運用自治條例」第3條規定，臺北市¶  市有非公用財產出售收入20％撥該基金¶  ，其餘60％撥繳市庫。					陳思燕	1040714	
4-1-57	0	04101		105	04101	1	070301		001	依臺北市政府投資事業管理監督自治條例第19條規定辦理。	1050101	1051231	年	1		0		0		0	1	2012219690	1341479793	2012219690	0	依富邦金控公司近5年(發放年度100年至104年)平均每股現金股利1.5元估算，總計2,012,219,690元暫列。					李至永	1040721	
4-1-57	0	04101		105	04101	1	070301		002	依臺北市政府投資事業管理監督自治條例第19條規定辦理。	1050101	1051231	年	1		0		0		0	1	16920228	16920228	16920228	0	依臺灣肥料股份有限公司103年度股利發放情形及104年經濟趨勢以每股股息2元估算，總計16,920,228元暫列。					陳惠琴	1040713	
4-1-59	0	04101		105	04101	1	080101		001	依「加值型及非加值型營業稅法」第11條第4項規定之專案補助款。	1050101	1051231	年	1		0		0		0	1	1418350000	1418350000	1418350000	0	財政部尚未核定本市105年度依「加值型及非加值型營業稅法」第11條第4項規定之專案補助款，本年度預算數暫依104年度預算數編列，俟財政部核定數額確定後再配合調整。					陳瑄翎	1040713	
4-1-59	0	04101		105	04101	1	080101		002	依「中央對直轄市及縣(市)政府補助辦法」第3條規定之一般性及專案補助款。	1050101	1051231	年	1		0		0		0	1	11881301000	11881301000	11881301000	0	行政院尚未核定本市105年度一般性及專案補助款數額，本年度預算數暫依104年度預算數編列，俟行政院核定數額確定後再配合調整。					陳瑄翎	1040713	
4-1-59	0	04101		105	04101	1	080101		003	依土地稅法第34條規定編列。	1050101	1051231	年	1		0		0		0	1	219093000	219093000	219093000	0	因增訂放寬自用住宅優惠稅率次數限制規定造成直轄市政府及縣(市)政府稅收之實質損失，於財政收支劃分法修正擴大中央統籌分配稅款規模之規定施行前，由中央政府補足之，並經協商以各直轄市政府及縣(市)政府實際發生損失數為準。本年度預算數暫依103年度土地增值稅實質稅收損失金額219,093,000元編列，俟財政部賦稅署核定數額確定後再配合調整。					李至永	1040713	
4-1-59	0	04101		105	04101	1	080101		004	依遺產及贈與稅法第58條之1第1項規定編列。	1050101	1051231	年	1		0		0		0	1	677000000	677000000	677000000	0	依遺產及贈與稅法第58條之1第1項規定，因修法調降遺贈稅稅率，中央對地方政府年度稅收實質損失之專案補助款。本年度預算數暫依95至97年度平均實徵數6,690,000,000元，與104年度遺贈稅法定預算數6,013,000,000元之差額677,000,000元編列，俟財政部賦稅署核定數額確定後再配合調整。					楊美華	1040807	
4-1-61	0	04101		105	04101	1	100202		006	依本府與國防部之公有土地合作開發契約書及與財政部國有財產署北區分署之合作改良利用契約書辦理。	1050101	1051231	年	1		0		0		0	1	11075933	11075933	11075933	0	與國防部及財政部國有財產署合作開發本府分收收入。					曾琬詒、胡同森	1040713	
4-1-61	0	04101		105	04101	1	100202		005	依軍公教人員兼職費及講座鐘點費支給規定。	1050101	1051231	人	1	月	12		0		0	1x12	2000	24000	24000	0	副局長擔任悠遊卡投資控股股份有限公司董事超額兼職費繳庫收入(新增)。					蔣竹慧	1040713	BGT
4-1-44	0	04101		105	04101	1	060101		003	依臺北市政府委託台北富邦商業銀行股份有限公司代理臺北市市庫契約規定辦理。	1050101	1051231	年	1		0		0		0	1	250000	0	250000	0	保管金專戶等孳生之利息收入(新增)。					游素蘭	1040803	BGT
4-1-51	0	04101		105	04101	1	060105		001	依都市更新條例第9、27條規定辦理。	1050101	1051231	年	1		0		0		0	1	552360361	0	552360361	0	本府公開評選臺北市北投區新民段二小段472地號等5筆公有土地都市更新事業實施者案權利金收入。					周世敏	1040713	BGT
4-2-26	0	04102		105	04102	1	010201		001	稅捐稽徵法、印花稅法及相關法令。	1050101	1051231	年	1		0		0		0	1	4300000000	4300000000	4300000000	0	1.101、102、103年度之實徵淨額分別為¶  4,478,000,000元、4,381,000,000元、¶  4,559,000,000元；惟101年度營業人自¶  動補報補繳印花稅大額稅款之特殊案件¶  ，致稅收增加73,000,000元，是以¶  101至103年度調整後平均實徵淨額¶  4,448,000,000元為基礎。¶¶2.本年度預算數係以101至103年度平均¶  實徵淨額為基礎，考量房地產相關產業¶  受政府抑制炒房措施及經濟景氣影響，¶  將使印花稅應稅憑證減少，預估105年¶  度稅收將較101至103年度平均實徵淨額¶  減少1.5%。¶¶3.預算數計算如下：¶  4,448,000,000x(1-1.5%)x(1-1.5%)¶  ≒4,300,000,000元。					楊文玲	1040727	
4-2-28	0	04102		105	04102	1	010301		001	使用牌照稅法、臺北市使用牌照稅徵收自治條例。	1050101	1051231	年	1		0		0		0	1	6900000000	6900000000	6900000000	0	1.101、102、103年度之實徵淨額分別為¶  6,827,000,000元、6,950,000,000元、¶  7,113,000,000元；101至103年度之平¶  均實徵淨額為6,963,000,000元。¶¶2.104年度預算數6,800,000,000元已較¶  103年度預算數6,600,000,000元增加¶  200,000,000元，本年度預算數係以¶  101至103年度平均實徵淨額為基礎，考¶  量捷運路網陸續通車及實質所得未成長¶  ，將使新車成長趨緩及舊車加速淘汰，¶  預估105年度之稅收將較101至103年度¶  平均實徵淨額減少0.4%。¶¶3.預算數計算如下：¶  6,963,000,000x(1-0.4%)x(1-0.4%)¶  ≒6,900,000,000元。					楊文玲	1040727	
4-2-30	0	04102		105	04102	1	010401		001	土地稅法及其施行細則、土地稅減免規則、平均地權條例及其施行細則。	1050101	1051231	年	1		0		0		0	1	26732000000	23800000000	26732000000	0	1.因本年度重新規定地價，依地政局提供¶  105年公告地價占公告現值比率28%估算¶  105年公告地價漲幅為21.97%，如以¶  103年查定數22,063,000,000元估算，¶  105年查定數約為26,900,000,000元， ¶  惟考量平均徵起率97%、且因土地開發¶  後產權細分致一般用地稅額減少，以¶  101年至103年自用住宅用地增加致一般¶  用地稅額平均減少273,000,000元，及¶  歷年清查改課補徵、欠稅執行增加¶  962,000,000元等因素，預估105年預算¶  數為26,732,000,000元。¶　¶2.預算數計算如下：¶  22,063,000,000x(1+21.97％)x97％¶  -273,000,000x(1+21.97％¶  )+962,000,000≒26,732,000,000元。					林嘉貞	1040729	
4-2-32	0	04102		105	04102	1	010402		001	土地稅法及其施行細則、平均地權條例及其施行細則。	1050101	1051231	年	1		0		0		0	1	18200000000	18200000000	18200000000	0	1.本年度預算數係以101年度至103年度之¶  平均實徵淨額18,145,650,000元為基礎¶  ，並考量下列因素：¶ （1）104年公告土地現值平均調漲¶      10.63%，考量公告土地現值將趨於¶      市價，預估105年僅調漲7.5%。¶ （2）房地產景氣受政府多項抑制房價措¶      施、奢侈稅開徵及實施不動產交易¶      實價登錄等影響，持續呈現衰退趨¶      勢，預期交易量將減少18%。¶¶2.預算數計算如下：¶　18,145,650,000x(1+10.63%+7.5%-18%)¶  ≒18,200,000,000元。					洪聖堯	1040727	
4-2-34	0	04102		105	04102	1	010501		001	房屋稅條例、臺北市房屋稅徵收自治條例。	1050101	1051231	年	1		0		0		0	1	13400000000	13400000000	13400000000	0	1.本年度預算數係以103年度實徵淨額¶  12,217,000,000元為基礎，並考量下列¶  因素：¶  (1)因房屋折舊致房屋現值降低，預估¶     稅收減少240,000,000元。¶  (2)因103年重行評定房屋標準價格與修¶     正本市房屋稅徵收自治條例，提高¶     非自住之其他供住家用房屋稅率及¶     供私人醫院、診所或自由職業事務¶     所使用房屋等稅率，致稅基及稅率¶     提高，預估將使稅收增加約¶     1,400,000,000元。¶  ¶2.預算數計算如下：¶  12,217,000,000-240,000,000+1,400,0¶  00,000≒13,400,000,000元。					邱耀生	1040727	
4-2-36	0	04102		105	04102	1	010601		001	契稅條例。	1050101	1051231	年	1		0		0		0	1	1800000000	1800000000	1800000000	0	1.本年度預算數係以103年度實徵淨額 ¶  1,651,000,000元為基礎。¶                                                                                 2.103年度不動產評價委員會通過調升103¶  年7月1日起取得使用執照之新建房屋標¶  準單價，致課稅現值因標準單價調升而¶  提高，另配合捷運新蘆線、信義線開通¶  ，提升交通便利性，調整部分路段之房¶  屋街路等級調整率，預估105年度實徵¶  淨額將較103年度增加8%。¶¶3.預算數計算如下： ¶  1,651,000,000x(1+8%)¶  ≒1,800,000,000元。					邱耀生	1040727	
4-2-38	0	04102		105	04102	1	010701		001	娛樂稅法、臺北市娛樂稅徵收自治條例。	1050101	1051231	年	1		0		0		0	1	215000000	215000000	215000000	0	1.101、102、103年度之實徵淨額分別為¶  224,000,000元、228,000,000元、¶  234,000,000元，101至103年度平均實¶  徵淨額為228,000,000元。¶¶2.本年度預算數係以101至103年度平均¶  實徵淨額為基礎，考量景氣因素及實質¶  所得未成長，民眾縮減娛樂開支，致部¶  分娛樂業者營運狀況變數增多及臨時公¶  演場次減少，預估105年度之稅收將較¶  101至103年度平均實徵淨額減少3%。¶¶3.預算數計算如下：¶  228,000,000x(1-3%)x(1-3%)¶  ≒215,000,000元。					楊文玲	1040727	
4-2-40	0	04102		105	04102	1	030101		001	稅捐稽徵法及各稅法所定罰則。	1050101	1051231	年	1		0		0		0	1	41000000	41000000	41000000	0	1.本年度預算係以100、101、102、103年¶  度罰金罰鍰實徵淨額55,536,411元、¶  56,118,783元、56,102,381元及¶  42,721,728元為基礎，扣除100、101、¶  102年度特殊案件金額分別為¶  10,889,372元、26,294,154元及¶  7,461,951元後，以100年至103年之平¶  均數41,458,457元，以41,000,000元採¶  整數編列。¶¶2.預算數計算如下：¶ 〔(55,536,411-10,889,372)+¶  (56,118,783-26,294,154)+¶  (56,102,381-7,461,951)+¶  42,721,728〕÷4¶  ≒41,000,000元。					簡淑如	1040727	
4-2-42	0	04102		105	04102	1	030102		001	各稅法之規定罰則。	1050101	1051231	年	1		0		0		0	1	64000000	64000000	64000000	0	滯納金、滯報金及怠報金。參照101年度61,648,810元、102年度73,709,276元及103年度59,164,160元之實徵淨額平均數64,840,749元，以64,000,000元採整數估列。					林鴻源	1040729	
4-2-44	0	04102		105	04102	1	030301		001	政府採購法及其他有關規定。	1050101	1051231	年	1		0		0		0	1	10000	10000	10000	0	各項採購案違約罰款收入等。					王文英	1040310	
4-2-56	0	04102		105	04102	1	100202		001	決算法。　	1050101	1051231	年	1		0		0		0	1	5000	5000	5000	0	1.徵課會計清理逾4年待查稅款繳庫收入¶  5,000元。					蕭珮珊	1040318	
4-2-48	0	04102		105	04102	1	040203		001	財政部98.10.29臺財稅字第09804566570號令。	1050101	1051231	年	1		0		0		0	1	760000	760000	760000	0	債權人申請查調債務人財產、所得及納稅等資料，與納稅義務人申請閱覽課稅資料或查閱卷宗之收入。參照101年度654,500元、102年度634,500元及103年度990,250元之實收平均數759,750元，以760,000元採整數估列。					林鴻源	1040318	
4-2-46	0	04102		105	04102	1	040202		001	全國軍公教員工待遇支給要點。	1050101	1051231	年	1		0		0		0	1	74400	94800	74400	0	1.員工配借住職務宿舍扣繳房租津貼收入¶  ，計算方式如下：¶  (1)500元x4人x12月=24,000元。¶  (2)600元x7人x12月=50,400元。¶  合計74,400元。					王文英	1040731	
4-2-56	0	04102		105	04102	1	100202		002	強制執行法及其他有關規定。　	1050101	1051231	年	1		0		0		0	1	1870000	1870000	1870000	0	2.欠稅案件移送法務部各行政執行分署後¶  本處所代墊傳繳通知、扣押及收取(解¶  除)命令等郵資回收及民事執行事件欠¶  稅參與分配回收執行費用。參照101年¶  度1,938,374元、102年度1,819,252元¶  及103年度1,874,481元之實收平均數¶  1,877,369元，以1,870,000元採整數¶  估列。					林鴻源	1040318	
4-2-46	0	04102		105	04102	1	040202		002	臺北市政府所屬各機關學校職務宿舍設置管理要點。	1050101	1051231	年	1		0		0		0	1	110600	69200	110600	0	2.員工配借住職務宿舍扣繳使用費收入，¶  計算方式如下:¶  (1)48元x73.35平方公尺/2x¶     x1人x12月≒21,100元。¶  (2)48元x184.36平方公尺/7x1人¶     x12月≒15,200元。¶  (3)48元x46.78平方公尺/3x6人¶     x12月≒53,900元。¶  (4)48元x53平方公尺/3x2人¶     x12月≒20,400元。¶  合計110,600元。					王文英	1040731	
4-2-52	0	04102		105	04102	1	060103		001	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1050101	1051231	年	1		0		0		0	1	145000	145000	145000	0	1.民眾使用本市房舍之租金145,000元。					王文英	1040310	
4-2-50	0	04102		105	04102	1	060102		001	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1050101	1051231	年	1		0		0		0	1	93000	93000	93000	0	民眾使用本市市有土地之租金。					王文英	1040310	
4-2-54	0	04102		105	04102	1	060201		001	臺北市市有財產管理自治條例及其他有關規定。	1050101	1051231	年	1		0		0		0	1	42000	42000	42000	0	回收電腦螢幕、主機、印表機、碳粉匣及墨水匣變賣收入等，計算如下：¶電腦螢幕：500元x20=10,000元。¶主機：800元x20=16,000元。¶印表機：1,000元x10=10,000元。¶碳粉匣：50元x60=3,000元。¶墨水匣：30元x100=3,000元。¶合計42,000元。					王文英	1040310	
4-2-52	0	04102		105	04102	1	060103		002	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1050101	1051231	年	1		0		0		0	1	10292000	10292000	10292000	0	2.財政部臺北國稅局使用本市房舍之租¶  金10,292,000元。					王文英	1040310	
4-2-46	0	04102		105	04102	1	040202		003	臺北市市有財產管理自治條例、臺北市市有公用房地使用費收費基準。	1050101	1051231	年	1		0		0		0	1	675000	675000	675000	0	3.民營電信業者使用本市房地設置行動電¶  話基地臺使用費收入675,000元。					王文英	1040310	
4-2-46	0	04102		105	04102	1	040202		004	規費法、臺北市政府各機關場地使用管理辦法、臺北市稅捐稽徵處停車場收費基準。	1050101	1051231	年	1		0		0		0	1	260000	260000	260000	0	4.員工停車費收入，計算方式如下：    ¶  1,200元x18位x12月≒260,000元(新增 ¶  )。					王文英	1040803	BGT
4-1-28	0	04101		105	04101	1	010101		001	依遺產及贈與稅法及施行細則徵收，按財政收支劃分法劃撥。	1050101	1051231	年	1		0		0		0	1	3660000000	4553643765	3660000000	0	凡人民於死亡時在中華民國領域內遺有財產或中華民國人民在本國領域內有住所，而在外國有遺產者，均依法課徵遺產稅，課徵範圍以被繼承人之財產及其他一切有財產價值之權利為計算標準徵收之，本市遺產稅由財政部臺北國稅局徵收，依財政收支劃分法規定分配本市50％。					楊美華	1040807	
4-1-30	0	04101		105	04101	1	010102		001	依遺產及贈與稅法及施行細則徵收，按財政收支劃分法劃撥。	1050101	1051231	年	1		0		0		0	1	2400000000	2725985450	2400000000	0	凡人民在中華民國領域內為贈與者或中華民國人民在本國領域內有住所而在外國為贈與者，均依法課徵贈與稅，贈與財產價值之計算，以贈與人贈與時之時價為準，本市贈與稅由財政部臺北國稅局徵收，依財政收支劃分法規定分配本市50％。					楊美華	1040807	
4-1-32	0	04101		105	04101	1	010901		001	依中央統籌分配稅款分配辦法辦理。	1050101	1051231	年	1		0		0		0	1	34956489000	34956489000	34956489000	0	目前行政院尚未核定中央統籌分配稅款分配辦法，本年度預算數暫依104年度預算數編列，俟財政部核定數額確定後再配合調整。					陳瑄翎	1040713	
5-2-31	0	05112		105	05112	1	100202		002	依政府採購法等相關規定。	1050101	1051231	件	85		0		0		0	85	100	8500	8500	0	設備及工程發包圖說費收入。					陳永渠	1040325	
5-4-25	0	05114		105	05114	1	060201		001	依臺北市市有財產報廢處理規定辦理。	1050101	1051231	年	1		0		0		0	1	40000	40000	40000	0	財產報廢變賣收入。					廖素霞	1040320	
2-2-26	0	02102		105	02102	1	100202		001	依據臺北市市有公用房地提供使用行政契約書辦理	1050101	1051231	月	12		0		0		0	12	128076	1536912	1536912	0	台北富邦銀行、郵局、販賣機等場地，每月水電費收入:¶(1) 台北富邦銀行市府分行29,000元。¶(2) 台北富邦銀行公庫處28,390元。¶(3) 郵局27,257元。¶(4) 飲料及食品販賣機2,245元。¶(5) 自動照相機458元。¶(6) 捐血中心5,820元。¶(7) 國泰人壽906元。¶(8) 萊爾富超商34,000元。¶每月共計128,076元。					李柏（王晉）	1040407	
2-2-26	0	02102		105	02102	1	100202		002	依據臺北市市政大樓員工餐廳供膳業務契約書辦理	1050101	1051231	月	12		0		0		0	12	105189	1262268	1262268	0	員工餐廳水電費預估收入(廠商自行負擔50%)。					李柏（王晉）	1040407	
