times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
1	09101	2	104	09101	1	080102	8	24	1	1	001		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.20衛部救字第1041360671號函辦理。	104.01.01-104.12.31	年	1	83837000	83837000	9-1-25	衛生福利部補助辦理低收入戶家庭生活、¶就學生活補助之補助收入。	0800240101
1	09101	8	104	09101	1	080102	8	24	1	1	002		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.20衛部救字第1041360671號函辦理。	104.01.01-104.12.31	年	1	1813000	1813000	9-1-25	衛生福利部補助辦理低收入戶及中低收入¶戶醫療補助及住院看護補助之補助收入。	0800240101
1	09101	14	104	09101	1	080102	8	24	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.5.6衛部救字第1041361072號函辦理。	104.01.01-104.12.31	年	1	170000	170000	9-1-25	衛生福利部補助辦理低收入戶健保病患住院膳食費補助之補助收入。	0800240101
1	09101	20	104	09101	1	080102	8	24	1	1	004		依據衛生福利部103.8.8衛部救字第1031361513號函及104.1.12衛部救字第1031362766號函辦理。	104.01.01-104.12.31	年	1	4305246	4305246	9-1-25	衛生福利部補助辦理充實地方政府社工人¶力配置及進用計畫之補助收入(含103年7-¶12月及年終獎金2,270,656元、104年暫列¶核定數5成2,034,590元)。	0800240101
1	09101	26	104	09101	1	080102	8	24	1	1	005		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.25衛部護字第1041460241號函辦理。	104.01.01-104.12.31	年	1	2251580	2251580	9-1-25	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。	0800240101
1	09101	32	104	09101	1	080102	8	24	1	1	006		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.4社家障字第1040700596號函辦理。	104.01.01-104.12.31	年	1	68000000	68000000	9-1-25	衛生福利部社會及家庭署補助辦理身心障¶礙者生活補助之補助收入。	0800240101
1	09101	38	104	09101	1	080102	8	24	1	1	007		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.4.20社家老字第1040800329號函辦理。	104.01.01-104.12.31	年	1	22000000	22000000	9-1-26	衛生福利部社會及家庭署補助辦理中低收¶入老人生活津貼補助之補助收入。	0800240101
1	09101	44	104	09101	1	080102	8	24	1	1	008		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.4社家障字第1040700596號函辦理。	104.01.01-104.12.31	年	1	31000000	31000000	9-1-26	衛生福利部社會及家庭署補助辦理身心障¶礙者日間照顧及住宿式照顧費用補助之補¶助收入。	0800240101
1	09101	50	104	09101	1	080102	8	24	1	1	009		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.4社家障字第1040700596號函辦理。	104.01.01-104.12.31	年	1	1000000	1000000	9-1-26	衛生福利部社會及家庭署補助辦理身心障¶礙者輔具費用補助之補助收入。	0800240101
1	09101	56	104	09101	1	080102	8	24	1	1	010		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.5社家支字第1040900498號函辦理。	104.01.01-104.12.31	年	1	2650000	2650000	9-1-26	衛生福利部社會及家庭署補助辦理發展遲¶緩兒童早期療育費用補助之補助收入。	0800240101
1	09101	62	104	09101	1	080102	8	24	1	1	011		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.8.28社家障字第1030015720號函辦理。	104.01.01-104.12.31	年	1	9725000	9725000	9-1-26	衛生福利部社會及家庭署補助辦理身心障¶礙者居家生活照顧服務之補助收入(103年 度)。	0800240101
1	09101	68	104	09101	1	080102	8	24	1	1	012		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.3.24社家老字第1040006043號函辦理。	104.01.01-104.12.31	年	1	246500	246500	9-1-27	衛生福利部社會及家庭署補助大安區群英里及信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。	0800240101
1	09101	74	104	09101	1	080102	8	24	1	1	013		依據衛生福利部社會及家庭署103.10.23社家老字第1030017572號函及104.2.6社家老字第1040800085號函辦理。	104.01.01-104.12.31	年	1	254660626	254660626	9-1-27	衛生福利部社會及家庭署補助辦理長期照顧整合第二期計畫之補助收入(含103年度增撥13,375,000元及104年度241,285,626元)。	0800240101
1	09101	80	104	09101	1	080102	8	24	1	1	014		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.6社家老字第1040002092號函辦理。	104.01.01-104.12.31	年	1	9000000	9000000	9-1-27	衛生福利部社會及家庭署補助辦理中低收入老人補助裝置假牙實施計畫之補助收入。	0800240101
1	09101	86	104	09101	1	080102	8	24	1	1	015		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.3社家幼字第1040600084號函辦理。	104.01.01-104.12.31	年	1	891000	891000	9-1-27	衛生福利部社會及家庭署補助辦理保母登記及父母未就業家庭育兒津貼發放人力補助計畫之補助收入。	0800240101
1	09101	92	104	09101	1	080102	8	24	1	1	016		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.3社家幼字第1040600084號函辦理。	104.01.01-104.12.31	年	1	773000	773000	9-1-27	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼行政費用補助計畫之補助收入。	0800240101
1	09101	98	104	09101	1	080102	8	24	1	1	017		依據衛生福利部社會及家庭署103.9.25社家幼字第1030600683號函及104.5.5社家幼字第1040600358號函辦理。	104.01.01-104.12.31	年	1	622190000	622190000	9-1-27	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫-育兒津貼之補助收入(含103年度100,430,000元及104年度521,760,000元)。	0800240101
1	05112	2	104	05112	1	080102	8	17	1	1	001		依內政部營建署104年3月10日營署建管字第10429036282號函辦理。	104.01.01-104.12.31	年	1	197900	197900	5-2-10	內政部營建署補助收入197,500元，辦理「加強綠建築推動計畫」。	0800170101
1	05117	2	104	05117	1	080102	8	42	1	1	001		教育部104.4.29臺教社(二)字第1040057051號	104.01.01-104.12.31	年	1	740000	740000	5-5-8	教育部補助104年度推動家庭教育實施計畫。	0800420101
1	06101	2	104	06101	1	080102	8	18	1	1	001		行政院農業委員會104年3月20日農輔字第1040020018號函	104.01.01-104.12.31	式	1	333600	333600	6-1-14	行政院農業委員會補助「104年度休閒農場查核及輔導管理計畫」。	0800180101
1	06101	6	104	06101	1	080102	8	18	1	1	002		行政院農業委員會動植物防疫檢疫局103年5月14日防檢三字第1031488692號函	104.01.01-104.12.31	式	1	41000	41000	6-1-14	行政院農業委員會動植物防疫檢疫局補助「103年度強化植物有害生物防範措施計畫」。	0800180101
1	06101	11	104	06101	1	080102	8	18	1	1	003		行政院農業委員會動植物防疫檢疫局104年4月14日防檢三字第1041488374號函	104.01.01-104.12.31	式	1	95000	95000	6-1-14	行政院農業委員會動植物防疫檢疫局補助「104年度強化植物有害生物防範措施計畫」。	0800180101
1	06101	16	104	06101	1	080102	8	18	1	1	004		經濟部102年3月18日經授企字第10220391510號函	104.01.01-104.12.31	式	1	600000	600000	6-1-14	經濟部「地方產業發展基金」補助「臺北市大稻埕創意生活產業發展計畫」。	0800180101
1	07102	2	104	07102	1	080102	8	45	1	1	001		依據內政部營建署104年4月20日營署水字第1042906289號函辦理。	104.01.01-104.12.31	年	1	75000000	75000000	7-2-10	追加內政部營建署補助配合流域綜合治理計畫辦理文山區滯洪池新建及周邊排水改善工程收入如列數。	0800450101
1	07103	2	104	07103	1	080102	8	46	1	1	002		依內政部營建署104年4月17日營署道字第1042906024號函辦理。	104.01.01-104.12.31	年	1	8000000	8000000	7-3-10	追加內政部營建署補助辦理市區道路人本環境建設計畫收入如列數。	0800460101
1	07106	2	104	07106	1	080102	8	21	1	1	001		依據行政院農業委員會103年10月7日農授水保字第1031862399號函辦理。	104.01.01-104.12.31	式	1	1800000	1800000	7-6-12	追加行政院農業委員會核發102年度山坡地保育利用管理工作績效考核績優機關獎金收入如列數。	0800210101
1	07106	7	104	07106	1	080102	8	21	1	1	002		依據交通部觀光局103年9月24日觀技字第1030913277號函辦理。	104.01.01-104.12.31	式	1	17000000	17000000	7-6-12	追加交通部觀光局補助辦理整備觀光遊憩設施建設計畫收入如列數。	0800210101
1	08105	2	104	08105	1	080102	8	23	1	1	001		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局103年9月30日路監運字第1031006978號函辦理。	104.01.01-104.12.31	年	1	3777092	3777092	8-4-15	交通部公路總局「103年度公路公共運輸提昇計畫」補助公路汽車客運偏遠服務路線營運虧損補貼之原公路客運移撥市區公車補貼計畫補助款收入。	0800230101
1	08105	8	104	08105	1	080102	8	23	1	1	002		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局104年2月17日路監運字第1041001189號函辦理。	104.01.01-104.12.31	年	1	10000000	10000000	8-4-15	交通部公路總局「104年度公路公共運輸提昇計畫」補助市區汽車客運業營運虧損補貼(既有路線)補助款收入。	0800230101
1	08105	14	104	08105	1	080102	8	23	1	1	003		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局103年10月8日路監運字第1031007228號函辦理。	104.01.01-104.12.31	年	1	3690671	3690671	8-4-15	交通部公路總局「103年度公路公共運輸提昇計畫」補助本市聯營公車動態資訊輔助乘客OD調查案補助款收入。	0800230101
1	08105	20	104	08105	1	080102	8	23	1	1	004		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局103年10月1日路監運字第1030048091號函辦理。	104.01.01-104.12.31	年	1	3510000	3510000	8-4-15	交通部公路總局「103年度公路公共運輸提昇計畫」補助結合觀光遊憩行銷山區小巴補助款收入。	0800230101
1	08105	26	104	08105	1	080102	8	23	1	1	005		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局103年9月24日路監運字第1030044758號函辦。	104.01.01-104.12.31	年	1	6483920	6483920	8-4-15	交通部公路總局「103年度公路公共運輸提昇計畫」補助強化臺鐵車站計程車轉乘服務(空間及設施)計畫補助款收入。	0800230101
1	08105	32	104	08105	1	080102	8	23	1	1	006		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部103年7月8日交路字第1030014811號函辦理。	104.01.01-104.12.31	年	1	14000000	14000000	8-4-15	交通部公路總局「103年度公路公共運輸提昇計畫」補助本市無障礙計程車擴增推動計畫補助款收入。	0800230101
1	08105	38	104	08105	1	080102	8	23	1	1	007		依據中央對直轄市及縣（市）政府補助辦法辦理及交通部公路總局104年3月30日路監規字第1040014000號函辦理。	104.01.01-104.12.31	年	1	1400000	1400000	8-4-16	交通部公路總局「104年度公路公共運輸提昇計畫」補助大臺北都會區市區公車費率結構調整研究案補助款收入。	0800230101
1	08105	44	104	08105	1	080102	8	23	1	1	008		依據中央對直轄市及縣（市）政府補助辦法辦理、交通部公路總局104年5月21日路監規字第1041003616號函辦理。	104.01.01-104.12.31	年	1	62900	62900	8-4-16	交通部公路總局「104年度公路公共運輸提昇計畫」補助年度主題專車載客量成長績效獎勵計畫補助款收入。	0800230101
1	09101	104	104	09101	1	080102	8	24	1	1	018		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.5.5社家幼字第1040600358號函辦理。	104.01.01-104.12.31	年	1	1676000	1676000	9-1-28	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼實施計畫-親職教育之補助收入。	0800240101
1	09101	110	104	09101	1	080102	8	24	1	1	019		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.1.26社家支字第1040900080號函辦理。	104.01.01-104.12.31	年	1	6860000	6860000	9-1-28	衛生福利部社會及家庭署補助辦理公私協力托育資源中心及托嬰中心計畫之補助收入。	0800240101
1	09101	116	104	09101	1	080102	8	24	1	1	020		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.12.11社家支字第1030901128號函辦理。	104.01.01-104.12.31	年	1	1012500	1012500	9-1-28	衛生福利部社會及家庭署補助建構托育管理制度實施計畫-專案人力之補助收入。	0800240101
1	09101	122	104	09101	1	080102	8	24	1	1	021		依據衛生福利部社會及家庭署103.10.20社家支字第1030900918號函及104.1.12社家支字第1030901240號函等辦理	104.01.01-104.12.31	年	1	200925000	200925000	9-1-28	衛生福利部社會及家庭署補助建構托育管理制度實施計畫-就業者家庭部分托育費用補助之補助收入(含103年度83,700,000元及104年度117,225,000元)。	0800240101
1	09101	128	104	09101	1	080102	8	24	1	1	022		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.12社家支字第1040900140號函辦理。	104.01.01-104.12.31	年	1	19884000	19884000	9-1-28	衛生福利部社會及家庭署補助辦理特殊境遇家庭扶助之補助收入。	0800240101
1	09101	134	104	09101	1	080102	8	24	1	1	023		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.4.9衛部救字第1040007433號函辦理。	104.01.01-104.12.31	年	1	1782000	1782000	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助辦理低收入戶及中低收入戶家庭自立脫貧服務方案及促進就業服務方案計畫之補助收入。	0800240101
1	09101	140	104	09101	1	080102	8	24	1	1	024		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.11.20社家企字第1030500891號函辦理。	104.01.01-104.12.31	年	1	2358000	2358000	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助辦理身心障礙者自立¶生活支持服務(個人助理)計畫之補助收入。	0800240101
1	09101	146	104	09101	1	080102	8	24	1	1	025		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.11.20社家企字第1030500891號函辦理。	104.01.01-104.12.31	年	1	1927000	1927000	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助加強建構身心障礙者¶通報、轉銜及個管服務計畫之補助收入。	0800240101
1	09101	152	104	09101	1	080102	8	24	1	1	026		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.6衛部救字第1040104357號函辦理。	104.01.01-104.12.31	年	1	205900	205900	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助辦理推動社工人身安全保障競爭型計畫之補助收入(103年度)。	0800240101
1	09101	158	104	09101	1	080102	8	24	1	1	027		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.25社家老字第1040800553號函辦理。	104.01.01-104.12.31	年	1	259000	259000	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助辦理多元照顧中心(小規模多機能)服務計畫之補助收入。	0800240101
1	09101	164	104	09101	1	080102	8	24	1	1	028		依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部103.12.23衛部護字第1031461527號函辦理。	104.01.01-104.12.31	年	1	517000	517000	9-1-29	衛生福利部社會及家庭署社會福利基金之¶公益彩券回饋金補助建構性騷擾防治服務系統競爭型計畫之補助收入。	0800240101
1	12101	2	104	12101	1	080102	8	28	1	1	001		衛生福利部103年7月21日衛部保字第1030121289號函辦理。	104.01.01-104.12.31	年	1	2922000	2922000	12-1-18	衛生福利部104年度公益彩券回饋金補助計畫，協辦單位為臺大醫院、萬芳醫院、三軍總醫院、三軍總醫院松山分院及三軍總醫院北投分院，於計畫執行期間協助經濟弱勢族群排除就醫障礙，補助就醫相關費用。	0800280101
1	12101	9	104	12101	1	080102	8	28	1	1	002		法務部104年1月8日法保字第10305518180號函辦理。	104.01.01-104.12.31	年	1	1930000	1930000	12-1-18	法務部補助臺北市政府毒品危害防制中心辦理強化藥癮者輔導處遇計畫經費。	0800280101
1	12101	13	104	12101	1	080102	8	28	1	1	003		衛生福利部國民健康署103年12月18日國健教字第10307016421號函、104年5月25日國健企字第1041400512號函辦理	104.01.01-104.12.31	年	1	19030000	19030000	12-1-18	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市菸害防制工作計畫收入。	0800280101
1	15101	50	104	15101	1	080102	8	33	1	1	013		文化部文化資產局104年2月5日文資蹟字第1043001217號函。	104.01.01-104.12.31	年	1	200000	200000	15-1-13	文化部文化資產局補助104年度有形文化資產之文化資產保存維護計畫－臺北市定古蹟北投文物館古蹟管理維護計畫。	0800330101
1	15104	6	104	15104	1	080102	8	34	1	1	002		文化部104年1月26日文藝字第1043001985號函。	104.01.01-104.12.31	年	1	600000	600000	15-4-8	文化部補助辦理「『李元佳文獻收藏暨出版案』第一期計畫：藝術家影片製作」案收入。	0800340101
1	15104	10	104	15104	1	080102	8	34	1	1	003		文化部104年1月28日文藝字第1043002004號函。	104.01.01-104.12.31	年	1	1200000	1200000	15-4-8	文化部補助辦理「建築之境：路易‧康」計畫收入。	0800340101
1	22101	50	104	22101	1	080102	8	40	1	1	011		教育部體育署104年3月27日臺教體署競（三)字第1040008756號函核定補助。	104.01.01-104.12.31	式	1	3230000	3230000	22-1-17	教育部體育署補助辦理104年度深耕基層棒球扎根工作培訓計畫。	0800400101
1	22101	55	104	22101	1	080102	8	40	1	1	012		教育部體育署104年3月31日臺教體署競（三)字第1040009344號函核定補助。	104.01.01-104.12.31	式	1	7500000	7500000	22-1-17	教育部體育署補助辦理104年度強化社會甲組棒球隊組訓計畫。	0800400101
1	22101	60	104	22101	1	080102	8	40	1	1	013		教育部體育署104年5月1日臺教體署競（一)字第1040012615號函核定補助。	104.01.01-104.12.31	式	1	1998000	1998000	22-1-17	教育部體育署補助辦理104年度補助基層運動選手訓練站訓練環境及器材設備計畫。	0800400101
1	22101	65	104	22101	1	080102	8	40	1	1	014		教育部體育署104年5月5日臺教體署國（一)字第1040010763號函核定補助。	104.01.01-104.12.31	式	1	136000000	136000000	22-1-18	教育部體育署補助辦理2017臺北世大運104年度軟體經費補助計畫。	0800400101
1	22101	70	104	22101	1	080102	8	40	1	1	015		教育部體育署104年5月20日臺教體署競（一)字第1040014746號函核定補助	104.01.01-104.12.31	式	1	500000	500000	22-1-18	教育部體育署補助104年度基層運動選手訓練站區域對抗賽	0800400101
1	22101	75	104	22101	1	080102	8	40	1	1	016		教育部體育署104年5月18日臺教體署國（二)字第1040014581號函核定補助	104.01.01-104.12.31	式	1	1000000	1000000	22-1-18	教育部體育署補助2015第五屆臺北城市盃國際拳擊邀請賽	0800400101
1	22101	80	104	22101	1	080102	8	40	1	1	017		教育部體育署104年5月28日臺教體署競（一)字第1040015880號函核定補助	104.01.01-104.12.31	式	1	3000000	3000000	22-1-18	教育部體育署補助104年度補助高中重點學校基層運動選手訓練站訓練環境及器材設備計畫	0800400101
1	15104	2	104	15104	1	080102	8	34	1	1	001		文化部103年7月2日文藝字第1033016220號函。	104.01.01-104.12.31	年	1	1100000	1100000	15-4-8	文化部補助辦理「2014台北雙年展」活動收入。	0800340101
1	16101	2	104	16101	2	080102	8	35	1	1	001		依內政部104年4月24日內授消字第1040821718號函規定辦理	104.01.01-104.12.31	具	28	300000	8400000	16-1-14	內政部補助購置熱顯像儀(熱影像探測器)收入如列數。	0800350101
1	16101	6	104	16101	2	080102	8	35	1	1	002		依內政部104年4月24日內授消字第1040821718號函規定辦理	104.01.01-104.12.31	具	85	4000	340000	16-1-14	內政部補助購置個人用救命器收入如列數。	0800350101
1	16101	2	104	16101	1	080102	8	35	1	1	001		依內政部104年4月24日內授消字第1040821718號函規定辦理	104.01.01-104.12.31	個	85	4000	340000	16-1-12	內政部補助購置個人用救命器收入如列數。	0800350101
1	16101	6	104	16101	1	080102	8	35	1	1	002		依內政部104年4月24日內授消字第1040821718號函規定辦理	104.01.01-104.12.31	具	28	300000	8400000	16-1-12	內政部補助購置熱顯像儀(熱影像探測器)收入如列數。	0800350101
1	16101	10	104	16101	1	080102	8	35	1	1	003		依內政部104年1月30日內授消字第1040821220號函規定辦理	104.01.01-104.12.31	戶	200	3000	600000	16-1-12	內政部補助本市辦理104年燃氣熱水器遷移或更換收入如列數。	0800350101
1	16101	14	104	16101	1	080102	8	35	1	1	004		依內政部消防署104年1月29日消署預字第1040500095號函規定辦理	104.01.01-104.12.31	個	994	500	497000	16-1-12	內政部消防署補助本市市民安裝住宅用火災警報器收入如列數。	0800350101
1	16101	18	104	16101	1	080102	8	35	1	1	005		依內政部消防署104年7月8日消署民字第1041500281號函規定辦理	104.01.01-104.12.31	批	1	847671	847671	16-1-12	內政部消防署補助民間救難團體及救難志願組織購置裝備器材經費收入如列數。	0800350101
1	18111	2	104	18111	1	080102	8	37	1	1	001		依交通部觀光局104年2月17日觀旅字第1045000194號函辦理。	104.01.01-104.12.31	年	1	900000	900000	18-1-10	交通部觀光局補助辦理「104年度台灣好行旅遊服務升級計畫-北投竹子湖線」之補助款收入。	0800370101
1	18111	6	104	18111	1	080102	8	37	1	1	002		依交通部觀光局103年11月5日觀旅字第1035001983號函辦理。	104.01.01-104.12.31	年	1	5776650	5776650	18-1-10	交通部觀光局補助辦理「104年度臺北市旅遊服務中心營運管理補助計畫」之補助款收入。	0800370101
1	19101	2	104	19101	1	080102	8	38	1	1	001		內政部104年2月25日台內地字第1041301648號函	104.01.01-104.12.31	年	1	1262000	1262000	19-1-14	內政部補助辦理地籍清理第2期實施計畫收入。	0800380101
1	19101	2	104	19101	2	060202	6	98	2	2	001		依行政院103年5月27日院授內中地字第1036034085號核准撥用函	104.01.01-104.12.31	年	1	976854	976854	19-1-12	交通部民用航空局有償撥用本局經管本市中山區大佳段二小段804-1、804-2、806-2地號等3筆土地收入(地上物補償、遷移費)。	0600980202
1	20101	2	104	20101	1	080102	8	39	1	1	001		依據內政部役政署103年08月07日役署主字第1035006653號函核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	26300000	26300000	20-1-10	內政部補助本市辦理役男新制體檢收入。	0800390101
1	20101	8	104	20101	1	080102	8	39	1	1	002		依據內政部役政署104年04月23日役署權字第1045003476號函核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	7053000	7053000	20-1-10	內政部補助本市辦理在營軍人家屬生活扶助及慰助工作收入。	0800390101
1	20101	14	104	20101	1	080102	8	39	1	1	003		依據內政部役政署104年04月23日役署權字第1045003476號函核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	8490000	8490000	20-1-10	內政部補助本市辦理替代役役男家屬生活扶助及慰助工作收入。	0800390101
1	20101	20	104	20101	1	080102	8	39	1	1	004		依據內政部役政署103年07月18日役署甄字第1035006145號函等核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	1347000	1347000	20-1-10	內政部補助本市辦理替代役役男入營輸送工作收入。	0800390101
1	20101	26	104	20101	1	080102	8	39	1	1	005		依據內政部役政署103年08月07日役署主字第1035006653號函核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	1307000	1307000	20-1-10	內政部補助本市辦理軍人公墓管理維護及災害修護收入。	0800390101
1	20101	32	104	20101	1	080102	8	39	1	1	006		依據內政部役政署103年08月07日役署主字第1035006653號函核定之役政業務補助計畫規定辦理。	104.01.01-104.12.31	年	1	1200000	1200000	20-1-10	內政部補助本市辦理軍人公墓整修建工程收入。	0800390101
1	22101	2	104	22101	1	080102	8	40	1	1	001		教育部體育署103年12月2日臺教體署競（一)字第1030036603號函核定補助。	104.01.01-104.12.31	式	1	3217100	3217100	22-1-16	教育部體育署補助辦理103年度運動選手輔導照顧實施計畫。	0800400101
1	22101	7	104	22101	1	080102	8	40	1	1	002		教育部體育署103年9月30日臺教體署競（一)字第1030030109號函核定補助。	104.01.01-104.12.31	式	1	510000	510000	22-1-16	教育部體育署補助辦理103年度基層運動選手訓練站區域對抗。	0800400101
1	22101	12	104	22101	1	080102	8	40	1	1	003		教育部體育署103年9月24日臺教體署競（一)字第1030029418號函核定補助。	104.01.01-104.12.31	式	1	2231900	2231900	22-1-16	教育部體育署補助辦理103年度補助高中重點學校基層運動選手訓練站訓練環境及器材設備計畫。	0800400101
