pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
12-1-18	1	12101		104	12101	1	080102		004	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	1300000	0	1300000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市健康體能暨代謝症候群及肥胖防治健康促進計畫收入。						1040617	BGT
12-1-18	1	12101		104	12101	1	080102		005	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	2450000	0	2450000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市活耀老化計畫收入。						1040617	BGT
12-1-18	1	12101		104	12101	1	080102		006	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	1902000	0	1902000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市推動慢性病照護網計畫收入。						1040617	BGT
9-1-27	1	09101		104	09101	1	080102		014	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.6社家老字第1040002092號函辦理。	1040101	1041231	年	1		0		0		0	1	9000000	0	9000000	0	衛生福利部社會及家庭署補助辦理中低收入老人補助裝置假牙實施計畫之補助收入。					孫倖寬	1040521	BGT
9-1-25	1	09101		104	09101	1	080102		005	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.25衛部護字第1041460241號函辦理。	1040101	1041231	年	1		0		0		0	1	2251580	0	2251580	0	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。					黃國紘	1040528	BGT
9-1-26	1	09101		104	09101	1	080102		008	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.4社家障字第1040700596號函辦理。	1040101	1041231	年	1		0		0		0	1	31000000	0	31000000	0	衛生福利部社會及家庭署補助辦理身心障¶礙者日間照顧及住宿式照顧費用補助之補¶助收入。					陳宣如	1040703	BGT
9-1-26	1	09101		104	09101	1	080102		009	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.4社家障字第1040700596號函辦理。	1040101	1041231	年	1		0		0		0	1	1000000	0	1000000	0	衛生福利部社會及家庭署補助辦理身心障¶礙者輔具費用補助之補助收入。					林菊美	1040703	BGT
9-1-26	1	09101		104	09101	1	080102		010	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.6.5社家支字第1040900498號函辦理。	1040101	1041231	年	1		0		0		0	1	2650000	0	2650000	0	衛生福利部社會及家庭署補助辦理發展遲¶緩兒童早期療育費用補助之補助收入。					蔡幸足	1040703	BGT
9-1-26	1	09101		104	09101	1	080102		011	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.8.28社家障字第1030015720號函辦理。	1040101	1041231	年	1		0		0		0	1	9725000	0	9725000	0	衛生福利部社會及家庭署補助辦理身心障¶礙者居家生活照顧服務之補助收入(103年 度)。					余柏勳	1040527	BGT
9-1-27	1	09101		104	09101	1	080102		015	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.3社家幼字第1040600084號函辦理。	1040101	1041231	年	1		0		0		0	1	891000	0	891000	0	衛生福利部社會及家庭署補助辦理保母登記及父母未就業家庭育兒津貼發放人力補助計畫之補助收入。					董女綺	1040527	BGT
9-1-28	1	09101		104	09101	1	080102		020	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署103.12.11社家支字第1030901128號函辦理。	1040101	1041231	年	1		0		0		0	1	1012500	0	1012500	0	衛生福利部社會及家庭署補助建構托育管理制度實施計畫-專案人力之補助收入。					董女綺	1040522	BGT
9-1-25	1	09101		104	09101	1	080102		004	依據衛生福利部103.8.8衛部救字第1031361513號函及104.1.12衛部救字第1031362766號函辦理。	1040101	1041231	年	1		0		0		0	1	4305246	0	4305246	0	衛生福利部補助辦理充實地方政府社工人¶力配置及進用計畫之補助收入(含103年7-¶12月及年終獎金2,270,656元、104年暫列¶核定數5成2,034,590元)。					陳琬蓁	1040527	BGT
3-1-8	1	03101		104	03101	1	080102		001	交通部觀光局104.5.4觀旅字第1040090509號函。	1040101	1041231	式	1		0		0		0	1	2000291	0	2000291	0	交通部觀光局補助辦理「2015臺北燈節」收入。					王千豪	1040518	BGT
3-1-8	1	03101		104	03101	1	080102		002	內政部移民署104.7.20移署移輔世字第1040075369號函。	1040101	1041231	式	1		0		0		0	1	430000	0	430000	0	內政部移民署補助辦理「外籍與大陸配偶生活適應輔導」收入。					楊麗玉	1040721	BGT
4-1-14	1	04101		104	04101	1	010901		001	依中央統籌分配稅款分配辦法第12條規定辦理。	1040101	1041231	年	1		0		0		0	1	8425000	0	8425000	0	行政院核定為協助本府103年度因應社會福利津貼調整所需，以中央特別統籌分配稅款撥付本府辦理，其中中低收入老人生活津貼及身心障礙者生活補助較102年12月23日核定數額增加部分。					陳瑄翎	1040506	BGT
4-1-14	1	04101		104	04101	1	010901		002	依中央統籌分配稅款分配辦法第12條規定辦理。	1040101	1041231	年	1		0		0		0	1	563725000	0	563725000	0	行政院核定為協助本府104年度因應社會福利津貼調整所需，以中央特別統籌分配稅款撥付本府辦理。					陳瑄翎	1040506	BGT
4-1-20	1	04101		104	04101	1	080102		001	依財政部103年4月21日台財庫字第10303655321號函核定。	1040101	1041231	年	1		0		0		0	1	6273000	0	6273000	0	財政部核定撥付104年度菸品健康福利捐供私劣菸品查緝經費。					陳克明	1040506	BGT
4-1-16	1	04101		104	04101	2	060202		001	依行政院103年5月27日院授內中地字第1036034085號核准撥用函。	1040101	1041231	年	1		0		0		0	1	355436616	0	355436616	0	1.交通部民用航空局有償撥用本府地政局¶  經管本市中山區大佳段二小段804-1、¶  804-2、806-2地號等3筆土地總地價款¶  484,686,294元，依「平均地權條例施¶  行細則」第9條第2項規定，公有出租耕¶  地依法撥用時，應按核准撥用當期公告¶  土地現值之三分之一，補償承租人。¶  484,686,294元x1/3=161,562,098元¶2.本案有償撥用總地價款經作為前項補償¶  費之財源後，再依「臺北市產業發展基¶  金收支保管及運用自治條例」第3條規¶  定，臺北市市有非公用財產出售收入¶  20％撥該基金；另依「臺北市市有財產¶  開發基金收支保管及運用自治條例」第¶  3條規定，臺北市市有非公用財產出售¶  收入20％撥該基金，其餘60％撥繳市¶  庫。¶  (484,686,294元-161,562,098元)x60％¶  +161,562,098元=355,436,616元					劉永康	1040617	BGT
4-1-22	1	04101		104	04101	1	100202		001	依本府與國防部之公有土地合作開發契約書辦理。	1040101	1041231	年	1		0		0		0	1	105420891	0	105420891	0	與國防部合作開發「臺北市中正區銅山街國有土地設定地上權案」本府分收收入計算方法：¶1.本案權利金688,000,000元，分2期收取¶  ，103年度收取第1期50％，本年度收取¶  第2期50％，依本府與國防部簽訂之合¶  作開發契約約定，本府分收比例為30％¶  ，計103,200,000元。¶2.本案土地租金係依本府與國防部簽訂之¶  合作開發契約約定，以當年度公告地價¶  5％計算年土地租金7,402,970元，本府¶  分收比例為30％，計2,220,891元。¶3.以上1-2項共計105,420,891元。					陳映竹	1040520	BGT
4-1-18	1	04101		104	04101	1	080101		003	依財政部103年4月8日台財促字第10325504910號函辦理。	1040101	1041231	年	1		0		0		0	1	5255899	0	5255899	0	行政院頒發本府103年度第1季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。					陳秋敏	1040529	BGT
4-1-18	1	04101		104	04101	1	080101		004	依財政部103年7月3日台財促字第10325510100號函辦理。	1040101	1041231	年	1		0		0		0	1	198309315	0	198309315	0	行政院頒發本府103年度第2季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。					陳秋敏	1040529	BGT
4-1-18	1	04101		104	04101	1	080101		005	依財政部103年10月3日台財促字第10325515270號函辦理。	1040101	1041231	年	1		0		0		0	1	221713930	0	221713930	0	行政院頒發本府103年度第3季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。					陳秋敏	1040529	BGT
4-1-18	1	04101		104	04101	1	080101		006	依財政部104年1月7日台財促字第10425500130號函辦理。	1040101	1041231	年	1		0		0		0	1	58977950	0	58977950	0	行政院頒發本府103年度第4季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。					陳秋敏	1040529	BGT
4-1-14	1	04101		104	04101	1	010901		003	依中央統籌分配稅款分配辦法第12條規定辦理。	1040101	1041231	年	1		0		0		0	1	207253725	0	207253725	0	行政院核定為協助本府推動「智慧節電計畫」，以中央特別統籌分配稅款撥付本府辦理(本計畫補助經費計345,422,875元，分3階段撥付，本年度撥付第1、2階段60％，105年度撥付第3階段40％)。					陳瑄翎	1040522	BGT
4-1-18	1	04101		104	04101	1	080101		001	依行政院103年8月27日院授主預補字第10301021520號函辦理。	1040101	1041231	年	1		0		0		0	1	125185971	0	125185971	0	104年度中央補助本府之教師專案退休補助經費，依本府教育局104年5月14日北市教人字第10434850600號函預估退休人數及所需經費預算，按補助比率51％編列。					陳瑄翎	1040529	BGT
4-1-18	1	04101		104	04101	1	080101		002	依行政院主計總處104年2月6日主預補字第1040001680A號函辦理。	1040101	1041231	年	1		0		0		0	1	42418867	0	42418867	0	104年度中央撥付本府因應行政院放寬退休(伍)軍公教人員年終慰問金發放對象所增經費補助。					陳瑄翎	1040529	BGT
19-1-14	1	19101		104	19101	1	080102		001	內政部104年2月25日台內地字第1041301648號函	1040101	1041231	年	1		0		0		0	1	1262000	0	1262000	0	內政部補助辦理地籍清理第2期實施計畫收入。					周于晴	1040525	BGT
19-1-12	1	19101		104	19101	2	060202		001	依行政院103年5月27日院授內中地字第1036034085號核准撥用函	1040101	1041231	年	1		0		0		0	1	976854	0	976854	0	交通部民用航空局有償撥用本局經管本市中山區大佳段二小段804-1、804-2、806-2地號等3筆土地收入(地上物補償、遷移費)。					許家豪	1040622	BGT
12-1-19	1	12101		104	12101	1	080102		007	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	2440000	0	2440000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市癌症篩檢與檳榔健康危害防制計畫收入。						1040617	BGT
2-9-13	1	02112		104	02112	1	080102		006	原住民族委員會104年2月6日原民教字第1040004988號函核定	1040101	1041231	年	1		0		0		0	1	300000	0	300000	0	103年度評鑑績優原住民族部落大學獎勵金收入。					陳誼誠	1040529	BGT
2-9-14	1	02112		104	02112	1	080102		010	原住民族委員會103年12月15日原民建字第1030063246號	1040101	1041231	年	1		0		0		0	1	850000	0	850000	0	中低收入戶原住民建購、修繕住宅補助計畫暨原住民住宅改善相關業務行政業務費收入。					易君強	1040601	BGT
2-9-13	1	02112		104	02112	1	080102		007	行政院原住民族委員會文化園區管理局104年5月11日原民園展字第1040002020號函核定	1040101	1041231	年	1		0		0		0	1	50000	0	50000	0	原住民文物（化）館改善計畫收入。					陳誼誠	1040529	BGT
2-9-14	1	02112		104	02112	1	080102		009	原住民族委員會104年3月17日原民教字第1040013099號函核定	1040101	1041231	年	1		0		0		0	1	900000	0	900000	0	推動原住民族語言振興細部執行計畫收入。					陳誼誠	1040529	BGT
2-9-13	1	02112		104	02112	1	080102		004	原住民族委員會103年8月28日原民經字第1030046080號函核定	1040101	1041231	年	1		0		0		0	1	1000000	0	1000000	0	補助地方政府推展原住民族產業深耕及行銷推廣實施計畫收入。					盧吉勇	1040529	BGT
2-9-14	1	02112		104	02112	1	080102		011	原住民族委員會103年12月2日原民建字第1030061424號函核定	1040101	1041231	年	1		0		0		0	1	750000	0	750000	0	輔助都市原住民承租國宅暨生活品質促進計畫收入。					易君強	1040528	BGT
2-9-13	1	02112		104	02112	1	080102		002	原住民族委員會103年8月12日原民社字第1030041931號函核定	1040101	1041231	年	1		0		0		0	1	70000	0	70000	0	辦理就業服務相關業務之業務費收入。					盧吉勇	1040528	BGT
2-9-13	1	02112		104	02112	1	080102		001	原住民族委員會104年5月6日原民教字第1040023426號函核定	1040101	1041231	年	1		0		0		0	1	1000000	0	1000000	0	2015第1屆全國原住民行政盃桌球錦標賽計畫收入。					陳思穎	1040529	BGT
2-9-13	1	02112		104	02112	1	080102		005	原住民族委員會104年3月6日原民教字第1040009354號、教育部104年4月20日臺教社（一）字第1040050631號函	1040101	1041231	年	1		0		0		0	1	1550000	0	1550000	0	原住民族部落大學實施計畫收入（原住民族委員會補助80萬元及教育部補助75萬元）。					陳誼誠	1040529	BGT
2-9-13	1	02112		104	02112	1	080102		003	原住民族委員會103年6月27日原民經字第1030033198號函核定	1040101	1041231	年	1		0		0		0	1	459690	0	459690	0	推動原住民族知識發展創意經濟計畫收入。					盧吉勇	1040601	BGT
2-9-13	1	02112		104	02112	1	080102		008	原住民族委員會104年3月27日原民綜字第1040015263號函核定	1040101	1041231	年	1		0		0		0	1	5048000	0	5048000	0	都市原住民族發展計畫104年度執行計畫收入。					陳麗年	1040529	BGT
2-11-10	1	02121		104	02121	1	080102		001	依交通部民用航空局臺北國際航空站104年4月21日北站航字第1045002376號函辦理。	1040101	1041231	年	1		0		0		0	1	6677547	0	6677547	0	依「臺北市臺北松山機場回饋金分配及使用辦法」規定，回饋標準以區(理)噪音量、戶口數、人口數及其他因素計算。					鄭淑姿	1040528	BGT
12-1-19	1	12101		104	12101	1	080102		008	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	200000	0	200000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市出生性別比之監測與稽查計畫收入。						1040617	BGT
12-1-19	1	12101		104	12101	1	080102		009	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	1100000	0	1100000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市營造母嬰親善的哺乳環境計畫收入。						1040617	BGT
12-1-19	1	12101		104	12101	1	080102		010	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	100000	0	100000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市新生兒聽力篩檢計畫收入。						1040617	BGT
12-1-19	1	12101		104	12101	1	080102		011	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	4352000	0	4352000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市兒童近視防治計畫收入。						1040617	BGT
12-1-20	1	12101		104	12101	1	080102		012	衛生福利部國民健康署104年1月14日國健企字第1031401063號函、104年5月25日國健企字第1041400512號函辦理。	1040101	1041231	年	1		0		0		0	1	600000	0	600000	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市生育保健服務措施追蹤計畫收入。						1040617	BGT
12-1-20	1	12101		104	12101	1	080102		013	衛生福利部國民健康署104年1月13日國健癌字第1040300063號函辦理。	1040101	1041231	年	1		0		0		0	1	3496359	0	3496359	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市菸害防制相關癌症防治人力計畫收入。						1040518	BGT
12-1-20	1	12101		104	12101	1	080102		014	衛生福利部國民健康署104年1月28日國健癌字第1040300121號函辦理。	1040101	1041231	年	1		0		0		0	1	1499038	0	1499038	0	衛生福利部國民健康署「菸害防制及衛生保健基金」補助104年度臺北市癌症篩檢管理中心工作計畫收入。						1040518	BGT
12-1-20	1	12101		104	12101	1	080102		015	衛生福利部103年12月8日衛部心字第1031762029號函辦理。	1040101	1041231	年	1		0		0		0	1	999000	0	999000	0	衛生福利部104年度公益彩券回饋金補助透過親職功能維繫以促進物質濫用母親改變的家暴防治計畫收入。						1040521	BGT
12-1-20	1	12101		104	12101	1	080102		016	衛生福利部103年12月8日衛部心字第1031762029號函辦理。	1040101	1041231	年	1		0		0		0	1	110000	0	110000	0	衛生福利部104年度公益彩券回饋金補助酒癮患者的家庭重建-以修復式正義觀點計畫收入。						1040521	BGT
12-1-20	1	12101		104	12101	1	080102		017	衛生福利部103年12月8日衛部心字第1031762029號函辦理。	1040101	1041231	年	1		0		0		0	1	434000	0	434000	0	衛生福利部104年度公益彩券回饋金補助提升遭受精障家暴之被害家屬暴力因應和預防計畫收入。						1040521	BGT
2-16-10	1	02126		104	02126	1	080102		001	依交通部民用航空局臺北國際航空站104年4月21日北站航字第1045002376號函辦理。	1040101	1041231	年	1		0		0		0	1	2332325	0	2332325	0	依「臺北市臺北松山機場回饋金分配及使用辦法」規定，回饋標準以區(里)噪音量、戶口數、人口數及其他因素計算。					黃欣怡	1040528	BGT
2-19-10	1	02129		104	02129	1	080102		001	依交通部民用航空局臺北國際航空站104年4月21日北站航字第1045002376號	1040101	1041231	年	1		0		0		0	1	757310	0	757310	0	依「臺北國際航空站(松山機場)回饋金分配及使用辦法」規定，回饋標準以區(里)噪音量、戶口數、人口數及其他因素計算。					許敬群	1040527	BGT
2-20-10	1	02130		104	02130	1	080102		001	依交通部民用航空法第37條及交通部民用航空局臺北國際航空站104年4月21日北站航字第1045002376號函辦理。	1040101	1041231	年	1		0		0		0	1	4256849	0	4256849	0	依「臺北市臺北松山機場回饋金分配及使用辦法」規定，回饋標準以區(理)噪音量、戶口數、人口數及其他因素計算。					蔡宜綺	1040528	BGT
2-14-10	1	02124		104	02124	1	080102		001	依交通部民用航空局臺北國際航空站104年4月21日北站航字第1045002376號函辦理	1040101	1041231	年	1		0		0		0	1	10303392	0	10303392	0	依「臺北市臺北松山機場回饋金分配及使用辦法」規定，回饋標準以區(里)噪音量、戶口數、人口數及其他因素計算。					石淵能	1040528	BGT
9-1-27	1	09101		104	09101	1	080102		016	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部社會及家庭署104.2.3社家幼字第1040600084號函辦理。	1040101	1041231	年	1		0		0		0	1	773000	0	773000	0	衛生福利部社會及家庭署補助辦理父母未就業家庭育兒津貼行政費用補助計畫之補助收入。					王筱葳	1040522	BGT
12-1-18	1	12101		104	12101	1	080102		001	衛生福利部103年7月21日衛部保字第1030121289號函辦理。	1040101	1041231	年	1		0		0		0	1	2922000	0	2922000	0	衛生福利部104年度公益彩券回饋金補助計畫，協辦單位為臺大醫院、萬芳醫院、三軍總醫院、三軍總醫院松山分院及三軍總醫院北投分院，於計畫執行期間協助經濟弱勢族群排除就醫障礙，補助就醫相關費用。					陳紫晴	1040513	BGT
12-1-18	1	12101		104	12101	1	080102		002	法務部104年1月8日法保字第10305518180號函辦理。	1040101	1041231	年	1		0		0		0	1	1930000	0	1930000	0	法務部補助臺北市政府毒品危害防制中心辦理強化藥癮者輔導處遇計畫經費。						1040514	BGT
13-1-12	1	13101		104	13101	1	080102		003	依行政院環境保護署103年9月18日環署土字第1030077659號辦理	1040101	1041231	年	1		0		0		0	1	5370000	0	5370000	0	104年度臺北市土壤及地下水污染調查及查證工作計畫收入（行政院環境保護署補助）。					劉玟玲	1040526	BGT
13-1-12	1	13101		104	13101	1	080102		001	依交通部民用航空局臺北國際航空站103年12月27日北站航字第1035023015號函辦理	1040101	1041231	年	1		0		0		0	1	1280000	0	1280000	0	104年度松山機場航空噪音防制設施補助工作執行計畫收入（交通部民用航空局臺北國際航空站補助）。					劉昕嵐	1040526	BGT
13-1-12	1	13101		104	13101	1	080102		002	依交通部民用航空局臺北國際航空站103年12月27日北站航字第1035023015號函辦理	1040101	1041231	年	1		0		0		0	1	272000	0	272000	0	104年度航空噪音監測工作執行計畫收入（交通部民用航空局臺北國際航空站補助）。					劉昕嵐	1040527	BGT
14-1-12	1	14101		104	14101	1	080102		004	依據內政部營建署103年8月28日營署土字第1030056194號函辦理。	1040101	1041231	年	1		0		0		0	1	2074000	2074000	2074000	0	追加內政部營建署辦理「103年度輔導獎勵民間成立租屋服務平臺」補助經費收入。					游雅晴	1040513	BGT
14-1-12	1	14101		104	14101	1	080102		005	依據內政部營建署104年4月17日營署道字第1042906024號函辦理。	1040101	1041231	年	1		0		0		0	1	6779000	8612000	6779000	0	追加內政部營建署辦理「市區道路人本環境建設計畫」補助經費收入。					劉建佑	1040520	BGT
14-1-12	1	14101		104	14101	1	080102		002	依據內政部103年10月31日台內營字第1030811990號函辦理。	1040101	1041231	年	1		0		0		0	1	1500000	0	1500000	0	追加內政部辦理「都市計畫公共設施用地專案通盤檢討」補助經費收入。					林璇姿	1040522	BGT
14-3-10	1	14103		104	14103	1	080102		001	依據內政部營建署104年3月10日營署建管字第10429036282號函辦理。	1040101	1041231	年	1		0		0		0	1	1300000	0	1300000	0	追加內政部營建署辦理建立綠建築審核及抽查計畫補助經費收入。					蘇志展	1040520	BGT
14-3-10	1	14103		104	14103	1	080102		002	依據內政部營建署104年3月19日營署建管字第1042904129號函辦理。	1040101	1041231	年	1		0		0		0	1	70000	0	70000	0	追加內政部營建署辦理建築物實施耐震能力評估及補強方案補助經費收入。					盧韻如	1040520	BGT
14-2-10	1	14102		104	14102	1	080102		001	依據文化部104年2月26日文源字第1043005381號函辦理。	1040101	1041231	年	1		0		0		0	1	3960000	3960000	3960000	0	追加文化部辦理「臺北市104年度新故鄉社區營造第二期計畫」補助經費收入。					張家源	1040526	BGT
14-2-10	1	14102		104	14102	1	080102		002	依據內政部104年3月12日台內營字第1040802716號函辦理。	1040101	1041231	年	1		0		0		0	1	3290000	3290000	3290000	0	追加內政部辦理「104年度城鎮風貌型塑整體計畫」補助經費收入。					張家源	1040526	BGT
15-1-13	1	15101		104	15101	1	080102		012	文化部104年2月13日文藝字第1043004659號函。	1040101	1041231	年	1		0		0		0	1	500000	0	500000	0	文化部補助104年度直轄市及縣市政府辦理縣市傑出演藝團隊徵選及獎勵計畫。						1040526	BGT
15-1-12	1	15101		104	15101	1	080102		001	文化部104年2月11日文源字第1043004156號函。	1040101	1041231	年	1		0		0		0	1	1500000	0	1500000	0	文化部補助104年度地方文化館第二期計畫-先期規劃-辦理臺北市藝文館舍跨域加值中長程計畫。						1040526	BGT
15-1-12	1	15101		104	15101	1	080102		002	文化部104年2月11日文源字第1043004156號函。	1040101	1041231	年	1		0		0		0	1	1370000	0	1370000	0	文化部補助104年度地方文化館第二期計畫-重點館舍升級計畫-鳳甲美術館。						1040526	BGT
15-1-12	1	15101		104	15101	1	080102		003	文化部104年2月11日文源字第1043004156號函。	1040101	1041231	年	1		0		0		0	1	1490000	0	1490000	0	文化部補助104年度地方文化館第二期計畫-重點館舍升級計畫-納豆劇場。						1040526	BGT
15-1-12	1	15101		104	15101	1	080102		004	文化部104年2月11日文源字第1043004156號函。	1040101	1041231	年	1		0		0		0	1	2780000	0	2780000	0	文化部補助104年度地方文化館第二期計畫-重點館舍升級計畫-臺北之家。						1040526	BGT
15-1-12	1	15101		104	15101	1	080102		005	文化部104年2月11日文源字第1043004156號函。	1040101	1041231	年	1		0		0		0	1	800000	0	800000	0	文化部補助104年度地方文化館第二期計畫-重點館舍升級計畫-順益臺灣原住民博物館。						1040526	BGT
9-4-10	1	09104		104	09104	1	080102		001	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.25衛部護字第1041460241號函辦理。	1040101	1041231	年	1		0		0		0	1	6308420	0	6308420	0	衛生福利部補助辦理增聘兒少保護社會工作人力實施計畫之補助收入。					許美玉	1040527	BGT
9-4-10	1	09104		104	09104	1	080102		002	依據中央對直轄市及縣(市)政府補助辦法暨衛生福利部104.3.25衛部護字第1041460241號函辦理。	1040101	1041231	年	1		0		0		0	1	6201137	0	6201137	0	衛生福利部補助辦理增聘家庭暴力及性侵害防治社工人力計畫之補助收入。					許美玉	1040528	BGT
