times	borg	recid	yearno	orgno	itemno	dno	workid	obj	seqno	statcd	workname	budget	lastbudget	unit	quantity	unitprice	price	newitem	pageno	notes	src	bybase
1	07106	10	105	07106	1	313902002		0215	001	250	　　　　	0	0	年	1	100,000	100000	0	7-6-13	辦理山坡地保育利用管理所需宣導品。	0700060701	一般
1	07106	12	105	07106	1	313902002		0215	002	250	　　　　	0	0	年	1	15,000	15000	0	7-6-13	辦理山坡地保育利用管理業務所需事務用品及耗材。	0700060701	一般
1	07106	16	105	07106	1	313902002		0220	001	272	　　　　	0	0	年	1	229,946	229946	0	7-6-13	辦理山坡地保育利用管理相關會議、研習活動、檢討餐會所需費用。	0700060701	一般
1	07106	19	105	07106	1	313902002		0220	002	259	　　　　	0	0	式	1	13,650	13650	0	7-6-13	編修山坡地保育利用短片。	0700060701	一般
1	07106	21	105	07106	1	313902002		0224	001	282	　　　設施及機械設備養護費	10000	0	年	1	10,000	10000	0	7-6-13	山坡地保育利用管理相關器材保養維修費。	0700060701	一般
1	07106	24	105	07106	1	313902002		0232	001	292	　　　臨時人員酬金	1431404	0	年	1	1,431,404	1431404	0	7-6-13	僱用辦理山坡地保育利用管理業務之臨時人員所需費用。	0700060701	一般
1	08101	8	105	08101	1	333902006		0220	001	259	　　　一般事務費	1000000	0	式	1	1,000,000	1000000	0	8-1-13	辦理2016全球自行車城市大會相關費用。	0800010601	一般
1	08104	9	105	08104	1	333902001		0220	001	259	　　　一般事務費	1980000	0	年	1	1,980,000	1980000	0	8-3-11	公共運輸接駁車輛監控與跨區域交控整合之研究-以「2017臺北世界大學運動會」進行實證。	0800030701	一般
1	08105	5	105	08105	1	330202002		0414	001	440	　　　其他補助及捐助	340607023	0	年	1	340,607,023	340607023	0	8-4-17	公車票價差額補貼：			1.老殘孩童優待票補貼款：46,035,418元2.價差補貼款：294,571,605元	0800040202	通盤
1	08105	9	105	08105	1	333902002		0401	001	402	　　　　	0	0	年	1	3,522,514	3522514	0	8-4-19	辦理原公路客運(皇家客運1717路)移撥市區公車服務性路線虧損補貼。	0800040501	通盤
1	08105	12	105	08105	1	333902002		0401	002	402	　　　　	0	0	年	1	10,000,000	10000000	0	8-4-19	辦理本市聯營公車服務性路線虧損補貼。	0800040501	通盤
1	08105	21	105	08105	1	333902001		0216	001	253	　　　委辦費	2000000	0	年	1	2,000,000	2000000	0	8-4-19	辦理雙北市公共運輸旅次起迄需求系統建置計畫費用，內容如下：1.人事費用：1,606,092元2.軟硬體設備資源 :124,733元3.路廊與旅次狀態分析 :69,465元4.專案管理費用 :199,710元	0800040501	一般
1	08105	36	105	08105	1	333902007		0205	001	210	　　　　	0	0	年	1	3,992,969	3992969	0	8-4-20	臺北車站東、西側停車場計程車排班區土地租金(104年度)。	0800040501	一般
1	08105	39	105	08105	1	333902007		0205	002	210	　　　　	0	0	年	1	134,657	134657	0	8-4-20	臺北車站東、西側停車場計程車排班區土地租金(105年度)。	0800040501	一般
1	08105	43	105	08105	1	333902007		0206	001	213	　　　　	0	0	年	1	327,293	327293	0	8-4-20	路外計程車招呼站活動式廁所租賃(104年度)。	0800040501	一般
1	08105	46	105	08105	1	333902007		0206	002	213	　　　　	0	0	年	1	99,857	99857	0	8-4-20	路外計程車招呼站活動式廁所租賃(105年度)。	0800040501	一般
1	08105	50	105	08105	1	333902007		0220	001	268	　　　　	0	0	年	1	176,738	176738	0	8-4-20	計程車排班區委外清潔費(104年度)。	0800040501	一般
1	08105	52	105	08105	1	333902007		0220	002	268	　　　　	0	0	年	1	44,184	44184	0	8-4-20	計程車排班區委外清潔費(105年度)。	0800040501	一般
1	08105	61	105	08105	1	333902008		0220	001	259	　　　一般事務費	2100000	0	具	30000	70	2100000	0	8-4-20	辦理臺北市計程車計費表更新補助之行政作業費用。	0800040501	一般
1	08105	66	105	08105	1	333902008		0401	001	402	　　　對國內團體之捐助	120000000	0	具	30000	4,000	120000000	0	8-4-21	辦理臺北市申請計程車計費表更新計畫。	0800040501	通盤
1	08105	9	105	08105	2	338302005		0401	001	402	　　　　	0	0	式	1	13,535,000	13535000	0	8-4-22	104年度辦理本市無障礙計程車擴增申請補助營運計畫-補貼購車補助30輛及相關費用。	0800040601	通盤
1	08105	13	105	08105	2	338302005		0401	002	402	　　　　	0	0	式	1	12,730,000	12730000	0	8-4-22	105年度辦理本市無障礙計程車申請補助營運計畫-補貼購車補助30輛及相關費用。	0800040601	通盤
1	09101	9	105	09101	1	420301002		0406	001	417	　　　　	0	0	年	1	372,104,000	372104000	0	9-1-32	行政院核定以中央特別統籌分配稅款補助辦理調增低收入戶家庭生活及就學生活補助。依105年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010301	通盤
1	09101	15	105	09101	1	420301002		0406	003	417	　　　　	0	0	年	1	-100,000,000	-100000000	0	9-1-32	低收入戶生活扶助(含低收入戶生活扶助、低收入戶兒童、少年生活補助、低收入戶18歲以上就學生活補助、低收入戶懷孕加成補助、三節改善低收入戶營養品實物代金、低收入戶老人、孕產婦及嬰幼兒營養品代金)。	0900010301	通盤
1	09101	5	105	09101	1	430401003		0406	001	417	　　　社會福利津貼及濟助	183612000	0	年	1	183,612,000	183612000	0	9-1-33	行政院核定以中央特別統籌分配稅款補助辦理調增身心障礙者生活補助。依105年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010401	通盤
1	09101	5	105	09101	1	430501002		0406	001	417	　　　社會福利津貼及濟助	190081000	0	年	1	190,081,000	190081000	0	9-1-34	行政院核定以中央特別統籌分配稅款補助辦理調增中低收入老人生活津貼補助(含104年增撥2,444,000元、104年度留用至105年度1,690,000元及105年度185,947,000元)。依105年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010501	通盤
1	09101	12	105	09101	1	433902001		0103	001	109	　　　約聘僱人員待遇	5575547	0	年	1	5,575,547	5575547	0	9-1-36	聘用26人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	15	105	09101	1	433902001		0107	001	128	　　　其他給與	1387200	0	年	1	1,387,200	1387200	0	9-1-36	辦理社會工作人員執業安全方案-社工人員執行風險工作補助費。	0900011501	人事
1	09101	18	105	09101	1	433902001		0109	001	137	　　　退休離職儲金	287062	0	年	1	287,062	287062	0	9-1-36	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	22	105	09101	1	433902001		0110	001	144	　　　　	0	0	年	1	335,791	335791	0	9-1-36	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	25	105	09101	1	433902001		0110	002	139	　　　　	0	0	年	1	230,199	230199	0	9-1-36	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	30	105	09101	1	433902001		0216	001	254	　　　委辦費	1977600	0	年	1	1,977,600	1977600	0	9-1-36	辦理社會工作人員執業安全方案-委外單位社工人員執行風險工作補助費。	0900011501	一般
1	09101	36	105	09101	1	433902001		0406	001	417	　　　　	0	0	年	1	73,118,000	73118000	0	9-1-37	辦理低收入戶家庭生活、就學生活補助。	0900011501	通盤
1	09101	38	105	09101	1	433902001		0406	002	417	　　　　	0	0	年	1	1,732,000	1732000	0	9-1-37	辦理低收入戶及中低收入戶醫療補助及住院看護補助。	0900011501	通盤
1	09101	41	105	09101	1	433902001		0406	003	417	　　　　	0	0	年	1	200,000	200000	0	9-1-37	辦理低收入戶健保病患住院膳食費補助。	0900011501	通盤
1	09101	53	105	09101	1	433902002		0103	003	110	　　　約聘僱人員待遇	1699896	0	年	1	1,699,896	1699896	0	9-1-37	約僱4人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	56	105	09101	1	433902002		0108	001	130	　　　加班費	623000	0	年	1	623,000	623000	0	9-1-37	辦理父母未就業家庭育兒津貼行政費用補助計畫之加班費。	0900011501	人事
1	09101	59	105	09101	1	433902002		0109	003	137	　　　退休離職儲金	81936	0	年	1	81,936	81936	0	9-1-37	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	63	105	09101	1	433902002		0110	005	144	　　　　	0	0	年	1	99,216	99216	0	9-1-37	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	66	105	09101	1	433902002		0110	006	139	　　　　	0	0	年	1	62,952	62952	0	9-1-37	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	71	105	09101	1	433902002		0214	001	242	　　　按日按件計資酬金	244800	0	年	1	244,800	244800	0	9-1-38	辦理失智症居家服務訓練計畫之講師鐘點費及交通費(104年度)。	0900011501	一般
1	09101	75	105	09101	1	433902002		0216	001	254	　　　　	0	0	年	1	1,632,400	1632400	0	9-1-38	辦理身心障礙者居家照顧服務督導費用及相關費用(含104年度791,200元及105年度841,200元)。	0900011501	通盤
1	09101	79	105	09101	1	433902002		0216	002	254	　　　　	0	0	年	1	82,333,070	82333070	0	9-1-38	辦理長期照顧十年計畫-委託服務提供單位辦理居家服務、家庭托顧及交通接送服務(含督導費、專案管理費、勞健保、勞退金、營運費、車輛及GPS租金等)。	0900011501	通盤
1	09101	84	105	09101	1	433902002		0216	003	254	　　　　	0	0	年	1	1,545,300	1545300	0	9-1-38	辦理居家服務人力留任專案補助計畫-委託服務提供單位辦理居家服務(含照顧服務員專業證照加給、失智症照顧加給)(104年度)。	0900011501	通盤
1	09101	89	105	09101	1	433902002		0220	001	272	　　　一般事務費	188700	0	年	1	188,700	188700	0	9-1-38	辦理失智症居家服務訓練計畫之印刷、雜支等(104年度)。	0900011501	一般
1	09101	95	105	09101	1	433902002		0406	001	417	　　　　	0	0	年	1	22,000,000	22000000	0	9-1-38	辦理中低收入老人生活津貼補助。	0900011501	通盤
1	09101	97	105	09101	1	433902002		0406	002	417	　　　　	0	0	年	1	52,000,000	52000000	0	9-1-38	辦理身心障礙者生活補助。	0900011501	通盤
1	09101	99	105	09101	1	433902002		0406	003	417	　　　　	0	0	年	1	800,000	800000	0	9-1-38	辦理身心障礙者輔具費用補助。	0900011501	通盤
1	09101	101	105	09101	1	433902002		0406	004	420	　　　　	0	0	年	1	2,288,000	2288000	0	9-1-39	辦理發展遲緩兒童早期療育費用補助。	0900011501	通盤
1	09101	103	105	09101	1	433902002		0406	005	424	　　　　	0	0	年	1	19,947,000	19947000	0	9-1-39	辦理特殊境遇家庭扶助經費。	0900011501	通盤
1	09101	105	105	09101	1	433902002		0406	006	417	　　　　	0	0	年	1	396,731,000	396731000	0	9-1-39	辦理父母未就業家庭育兒津貼實施計畫-育兒津貼。	0900011501	通盤
1	09101	108	105	09101	1	433902002		0407	001	428	　　　公費就養及醫療補助	27200000	0	年	1	27,200,000	27200000	0	9-1-39	辦理身心障礙者日間照顧及住宿式照顧費用補助。	0900011501	通盤
1	09101	112	105	09101	1	433902002		0414	001	440	　　　　	0	0	年	1	17,433,600	17433600	0	9-1-39	辦理身心障礙者居家照顧服務補助(含104年度9,076,800元及105年度8,356,800元)。	0900011501	通盤
1	09101	116	105	09101	1	433902002		0414	002	443	　　　　	0	0	年	1	444,100	444100	0	9-1-39	信義區松光里、信義區五全里、大安區群英里及中正區南門里辦公處辦理建立社區照顧關懷據點經費(含104年度中正區南門里39,100元及105年度信義區松光里、信義區五全里、大安區群英里、中正區南門里405,000元)。	0900011501	通盤
1	09101	123	105	09101	1	433902002		0414	003	440	　　　　	0	0	年	1	173,666,930	173666930	0	9-1-39	辦理長期照顧十年計畫-居家服務、日間照顧、家庭托顧、交通接送及老人餐飲服務。	0900011501	通盤
1	09101	127	105	09101	1	433902002		0414	004	443	　　　　	0	0	年	1	206,127,000	206127000	0	9-1-39	建構托育管理制度實施計畫-就業者家庭部分托育費用補助(含104年度63,000,000元及105年度143,127,000元)。	0900011501	通盤
1	09101	131	105	09101	1	433902002		0414	005	443	　　　　	0	0	年	1	1,676,000	1676000	0	9-1-39	辦理父母未就業家庭育兒津貼實施計畫-親職教育經費。	0900011501	通盤
1	09101	134	105	09101	1	433902002		0414	006	443	　　　　	0	0	年	1	4,784,000	4784000	0	9-1-40	辦理公私協力托育資源中心及托嬰中心補助計畫-補助辦理托育資源中心經費。	0900011501	通盤
1	09101	137	105	09101	1	433902002		0414	007	443	　　　　	0	0	年	1	3,342,000	3342000	0	9-1-40	辦理公私協力托育資源中心及托嬰中心補助計畫-補助辦理托嬰中心經費。	0900011501	通盤
1	09101	151	105	09101	1	433902003		0103	003	109	　　　　	0	0	年	1	1,386,000	1386000	0	9-1-40	聘用4人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	154	105	09101	1	433902003		0103	004	110	　　　　	0	0	年	1	1,037,360	1037360	0	9-1-40	約僱3人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	157	105	09101	1	433902003		0107	001	125	　　　其他給與	36336	0	年	1	36,336	36336	0	9-1-40	辦理低收入戶及中低收入戶家庭自立脫貧服務方案及促進就業服務方案計畫聘用人員上下班交通費。	0900011501	人事
1	09101	161	105	09101	1	433902003		0108	001	130	　　　加班費	188400	0	年	1	188,400	188400	0	9-1-40	辦理低收入戶及中低收入戶家庭自立脫貧服務方案及促進就業服務方案計畫聘用人員加班費。	0900011501	加班
1	09101	165	105	09101	1	433902003		0109	002	137	　　　退休離職儲金	140184	0	年	1	140,184	140184	0	9-1-40	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	169	105	09101	1	433902003		0110	003	144	　　　　	0	0	年	1	121,740	121740	0	9-1-41	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	172	105	09101	1	433902003		0110	004	139	　　　　	0	0	年	1	107,168	107168	0	9-1-41	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	177	105	09101	1	433902003		0214	001	242	　　　按日按件計資酬金	71500	0	年	1	71,500	71500	0	9-1-41	辦理性騷擾防治查核輔導教育訓練與被害人服務計畫之講師鐘點費。	0900011501	通盤
1	09101	180	105	09101	1	433902003		0216	001	254	　　　委辦費	745000	0	年	1	745,000	745000	0	9-1-41	辦理身心障礙者自立生活支持服務計畫之委託費。	0900011501	一般
1	09101	183	105	09101	1	433902003		0220	001	272	　　　一般事務費	54400	0	年	1	54,400	54400	0	9-1-41	加強建構身心障礙者通報、轉銜及個管服務計畫之專案計畫管理費。	0900011501	一般
1	09101	186	105	09101	1	433902003		0232	001	293	　　　臨時人員酬金	1101600	0	年	1	1,101,600	1101600	0	9-1-41	加強建構身心障礙者通報、轉銜及個管服務計畫之進用臨時人員專業服務費。	0900011501	一般
1	09101	191	105	09101	1	433902003		0414	001	440	　　　其他補助及捐助	668000	0	年	1	668,000	668000	0	9-1-41	辦理身心障礙者自立生活支持服務計畫之個人助理支持服務費。	0900011501	通盤
1	09101	200	105	09101	1	433902004		0108	001	130	　　　加班費	195360	0	人、小時	11x96	185	195360	0	9-1-42	加班費。	0900011501	通盤
1	09101	205	105	09101	1	433902004		0215	001	249	　　　物品及材料	25240	0	批	1	25,240	25240	0	9-1-42	文具紙張及物品等相關費用。	0900011501	通盤
1	09101	6	105	09101	2	438302001		0401	001	402	　　　對國內團體之捐助	3372000	0	年	1	3,372,000	3372000	0	9-1-44	辦理長期照顧十年計畫-補助長期照顧服務提供單位充實設施設備費、修繕費及辦公設施設備費。	0900011602	一般
1	09101	10	105	09101	2	438302001		0414	001	443	　　　其他補助及捐助	20000	0	年	1	20,000	20000	0	9-1-44	信義區松光里辦公處辦理建立社區照顧關懷據點開辦設施設備費。	0900011602	一般
