org1	pdept	bgtyy	org	item	srcid	workid	workna	workbr	pworkid	plancd	chap	chappna	chapnote	sysdat	usno
05113		106	05113	2	227102104	A04	總工程費明細如下：	總工程費明細如下：						1050406	BGT
05113		106	05113	2	227102102		企鵝展示意象與管理介面更新工程	企鵝展示意象與管理介面更新工程		2				1050405	BGT
05113		106	05113	2	227102102	A02	總規劃費明細如下：	總規劃費明細如下：						1050404	BGT
05112		106	05112	1	220301002	003	中崙分館漫畫活動	中崙分館漫畫活動						1050412	BGT
05112		106	05112	1	220301002	004	啟明分館愛盲業務	啟明分館愛盲業務						1050412	BGT
05112		106	05112	1	220301003	001	推動志工制度	推動志工制度						1050412	BGT
05112		106	05112	1	220301003	002	社區藝文活動	社區藝文活動						1050412	BGT
05112		106	05112	1	220301004	001	推動志工制度	推動志工制度						1050412	BGT
05112		106	05112	1	220301004	002	社區藝文活動	社區藝文活動						1050412	BGT
05112		106	05112	1	220301005	001	推動志工制度	推動志工制度						1050412	BGT
05112		106	05112	1	220301005	002	社區藝文活動	社區藝文活動						1050412	BGT
05112		106	05112	1	220301005	003	北投分館綠建築館舍維護	北投分館綠建築館舍維護						1050412	BGT
05112		106	05112	1	220301006	001	推動志工制度	推動志工制度						1050412	BGT
05112		106	05112	1	220301006	002	社區藝文活動	社區藝文活動						1050412	BGT
05112		106	05112	1	220301006	003	柳鄉民眾閱覽室玩具圖書館業務	柳鄉民眾閱覽室玩具圖書館業務						1050412	BGT
05112		106	05112	1	220301007	001	太陽圖書館暨節能展示館綠建築推廣計畫	太陽圖書館暨節能展示館綠建築推廣計畫						1050412	BGT
05112		106	05112	2	227102007	001	民生分館館舍及廁所整修工程	民生分館館舍及廁所整修工程		2				1050412	BGT
05112		106	05112	2	227102007	002	成功民眾閱覽室整修工程	成功民眾閱覽室整修工程		2				1050412	BGT
05112		106	05112	2	227102007	003	廣慈博愛園區南區新建工程(工程費)	廣慈博愛園區南區新建工程(工程費)		1			廣慈博愛園區南區新建工程(工程費)，本項係合建工程，由臺北市都市發展局主辦，總經費9,876,646,056元，本館分攤207,409,567元，本年度編列2,409,501元。	1050811	BGT
05112		106	05112	2	227102007	004	廣慈博愛園區南區新建工程(委託技術服務費)	廣慈博愛園區南區新建工程(委託技術服務費)		2			廣慈博愛園區南區新建工程(委託技術服務費)，本項係合建工程，由臺北市都市發展局主辦，總經費365,287,651元，本館分攤7,601,715元，本年度編列60,397元。	1050811	BGT
05112		106	05112	2	227102007	A03	廣慈博愛園區第二期(南基地)新建工程分攤款	廣慈博愛園區第二期(南基地)新建工程分攤款		2				1050412	BGT
05112		106	05112	2	227104001	001	電子書	電子書						1050412	BGT
05112		106	05112	2	227104001	002	兒童外文書	兒童外文書						1050412	BGT
05112		106	05112	2	227104002	001	FastBook全自動借還書服務站建置計畫	FastBook全自動借還書服務站建置計畫						1050412	BGT
05112		106	05112	2	227104002	002	智慧型圖書館建置計畫	智慧型圖書館建置計畫						1050412	BGT
05112		106	05112	2	227104002	003	微型圖書館建置計畫	微型圖書館建置計畫						1050412	BGT
05112		106	05112	2	227102007	005	文山分館空調機房設備更新工程	文山分館空調機房設備更新工程						1050419	BGT
05112		106	05112	2	227102007	006	文山分館館舍整修工程	文山分館館舍整修工程		1				1050801	BGT
05112		106	05112	2	227102007	007	北投分館東側木棧道整修工程	北投分館東側木棧道整修工程						1050419	BGT
05112		106	05112	2	227102007	008	總館外牆整修工程	總館外牆整修工程		1				1050505	BGT
05112		106	05112	2	227102007	009	總館8樓視聽室工程	總館8樓視聽室工程						1050419	BGT
05112		106	05112	2	227102007	010	石牌分館空調整修工程	石牌分館空調整修工程						1050419	BGT
05112		106	05112	2	227102007	011	石牌分館外牆沖孔鋁版修建工程	石牌分館外牆沖孔鋁版修建工程						1050419	BGT
11146		106	11101	1	710204001	002	警勤加給刑事加成	警勤加給刑事加成			04015900	002	市政白皮書計畫	1050303	BGT
11146		106	11101	1	710204001	003	超勤加班費	超勤加班費			04015900	003		1050303	BGT
11146		106	11101	1	710204001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書計畫	1050323	BGT
11147		106	11101	1	710101001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050411	BGT
11147		106	11101	2	717102990		警用無線電系統汰換工程	警用無線電系統汰換工程						1050222	BGT
11147		106	11101	2	717102990	002	警用無線電系統汰換工程(工程費)	警用無線電系統汰換工程(工程費)		2				1050720	BGT
11147		106	11101	2	717102990	004	警用無線電系統汰換工程(委託技術服務費)	警用無線電系統汰換工程(委託技術服務費)		2				1050720	BGT
11124		106	11101	1	710202001	002	警勤加給刑事加成	警勤加給刑事加成			04015900	002	市政白皮書	1050314	BGT
11124		106	11101	1	710202001	003	超勤加班費	超勤加班費			04015900	003	市政白皮書	1050314	BGT
11124		106	11101	1	710202002									1050308	BGT
11124		106	11101	1	710101001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050411	BGT
11130		106	11101	1	710202001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050304	BGT
11130		106	11101	1	710202001	002	警勤加給刑事加成	警勤加給刑事加成			04015900	002	市政白皮書	1050304	BGT
11130		106	11101	1	710214002	001	超勤加班費	超勤加班費			04015900	003	市政白皮書	1050304	BGT
11131		106	11101	1	710202001	003	警勤加給刑事加成	警勤加給刑事加成			04015900	002		1050322	BGT
11131		106	11101	1	710202002	004	超勤加班費	超勤加班費			04015900	003		1050322	BGT
11131		106	11101	1	710101001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001		1050322	BGT
11131		106	11101	1	710202001	002	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001		1050322	BGT
11111		106	11101	2	717102064	002	南港分局南港派出所新建工程(委託技術服務費)	南港分局南港派出所新建工程(委託技術服務		2			2,488,341元於以後年度不再編列。	1050720	BGT
11111		106	11101	2	717102064	001	南港分局南港派出所新建工程(工程費)	南港分局南港派出所新建工程(工程費)		2			1.總經費需求514,530,908元，連同核定總工程費前之行政作業費1,200,000元，合計515,730,908元。¶2.以前年度已編列56,700,000元，其中104年度施工費500,000元未獲保留。	1050720	BGT
11111		106	11101	2	717102065	006	萬華分局新建工程(工程費)	萬華分局新建工程(工程費)		2			1.總經費需求為施工費358,344,255元、工程管理費3,236,129元及建物拆遷及整地費18,316,000元，共計379,896,384元，連同核定總工程費前之行政作業費1,000,000元，合計380,896,384元。¶2.以前年度預算數已編列106,396,000元，其中42,008,736元未獲保留(103-104年度施工費27,300,000元、102-103年度建物拆遷及整地費14,708,736元)。	1050720	BGT
11111		106	11101	2	717102065	002	萬華分局新建工程(委託技術服務費)	萬華分局新建工程(委託技術服務費)		2			含鑽探費800,000元。	1050720	BGT
11111		106	11101	2	717102065	004	萬華分局新建工程(建物拆遷及整地費)	萬華分局新建工程(建物拆遷及整地費)		2			以前年度已編列18,316,000元，其中14,708,736元未獲保留(102年度3,200,000元及103年度11,508,736元)。	1050729	BGT
11111		106	11101	2	717102086	001	刑事警察大隊興建工程(工程費)	刑事警察大隊興建工程(工程費)		2			1.總經費需求為1,337,559,314元，連同核定總工程費前之行政作業費688,127元，合計1,338,247,441元。¶2.以前年度已編列90,000,000元，其中104年度施工費27,000,000元未獲保留。	1050720	BGT
11111		106	11101	2	717102086	002	刑事警察大隊興建工程(委託技術服務費)	刑事警察大隊興建工程(委託技術服務費)		2				1050720	BGT
11111		106	11101	2	717102088	001	廣慈博愛園區第二期南基地新建工程(工程費)	廣慈博愛園區第二期南基地新建工程(工程費)	001	1			本項係合建工程，由臺北市住宅基金主辦，總經費9,876,646,056元，本局(少年警察隊信義少輔組)分攤14,431,778元。	1050805	BGT
11111		106	11101	2	717102088	002	廣慈博愛園區第二期南基地新建工程(委託技術服務費)	廣慈博愛園區第二期南基地新建工程(委託技	003	2			本項係合建工程，由臺北市住宅基金主辦，總經費修正為365,287,651元，本局(少年警察隊信義少輔組)分攤532,713元。	1050805	BGT
11111		106	11101	2	717102089	002	北投區大同街職務宿舍新建工程(委託技術服務費)	北投區大同街職務宿舍新建工程(委託技術服		2			含鑽探費800,000元	1050719	BGT
11111		106	11101	2	717102089	003	北投區大同街職務宿舍新建工程(眷舍補助費)	北投區大同街職務宿舍新建工程(眷舍補助費)						1050323	BGT
11111		106	11101	2	717102091	002	中正區中華路職務宿舍新建工程(委託技術服務費)	中正區中華路職務宿舍新建工程(委託技術服		2			含鑽探費800,000元	1050719	BGT
11111		106	11101	2	717102090	002	大安區瑞安街職務宿舍新建工程(委託技術服務費)	大安區瑞安街職務宿舍新建工程(委託技術服		2			含鑽探費800,000元	1050719	BGT
11111		106	11101	2	717104000		汰換及增購110e化勤務指管系統設備	汰換及增購110e化勤務指管系統設備			04016200	002	市政白皮書	1050719	BGT
11111		106	11101	1	710301000		補助義勇警察大隊	補助義勇警察大隊			04016100	001	市政白皮書	1050505	BGT
11111		106	11101	1	710302000		補助民防團隊	補助民防團隊			04016100	002	市政白皮書	1050328	BGT
11111		106	11101	1	710101001		警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050719	BGT
11111		106	11101	1	710201002		超勤加班費	超勤加班費			04015900	003	市政白皮書	1050719	BGT
11111		106	11101	1	710201006		超勤加班費	超勤加班費			04015900	003	市政白皮書	1050719	BGT
11111		106	11101	1	710201010		超勤加班費	超勤加班費			04015900	003	市政白皮書	1050719	BGT
11111		106	11101	1	710101007		110e化勤務指管系統維護費	110e化勤務指管系統維護費			04016200	001	市政白皮書	1050719	BGT
11111		106	11101	2	717102088		廣慈博愛園區第二期南基地新建工程委託技術服務費	廣慈博愛園區第二期南基地新建工程委託技術		2			本項係合建工程，由臺北市住宅基金主辦，總經費365,287,651元，本局(少年警察隊信義少輔組)分攤532,713元。	1050805	BGT
11111		106	11101	2	717102094	A01	總工程經費如下：	總工程經費如下：		3				1050805	BGT
11111		106	11101	2	717102094		廣慈博愛園區第二期南基地新建工程工程費	廣慈博愛園區第二期南基地新建工程工程費		1			本項係合建工程，由臺北市住宅基金主辦，總經費9,876,646,056元，本局(少年警察隊信義少輔組)分攤14,431,778元。	1050805	BGT
09101		106	09101	2	437102128	A01	本局分攤總經費修正後明細如下:	本局分攤總經費修正後明細如下:		2				1050718	BGT
06102		106	06102	1	310301002	002	委託民間動保團體辦理推廣台北市寵物友善商圈	推廣台北市寵物友善商圈			03011400	001	白皮書	1050508	BGT
06102		106	06102	1	310301002	001	新手飼主教育推廣計畫	新手飼主教育推廣計畫			03011700	001	白皮書	1050508	BGT
06102		106	06102	2	317102021	005	臺北市公園設置狗活動柵欄隔間工程	臺北市公園設置狗活動柵欄隔間工程			03011200	001	白皮書	1050508	BGT
06102		106	06102	1	310301006	003	輔導民間成立動物安養場所租金補助	輔導民間成立動物安養場所租金補助			03012200	001	白皮書	1050508	BGT
06102		106	06102	1	310301007	004	街犬絕育防疫TNVR執行計畫	街犬絕育防疫TNVR執行計畫			03012100	001	白皮書	1050508	BGT
06102		106	06102	1	310401004	006	本市指標生物資源調查計畫	本市指標生物資源調查計畫		2				1050727	BGT
06103		106	06103	2	317102030	002	大龍社區及市場重建工程(工程費)	大龍社區及市場重建工程(工程費)		2				1050727	BGT
06103		106	06103	2	317102030	001	大龍社區及市場重建工程(委託技術服務)	大龍社區及市場重建工程(委託技術服務)		2				1050722	BGT
06103		106	06103	2	317102031		第二果菜批發市場地下3樓停車場購置價款	第二果菜批發市場地下3樓停車場購置價款		2				1050425	BGT
06103		106	06103	2	317102035		萬大漁市華中橋下臨時中繼拍賣場工程	萬大漁市華中橋下臨時中繼拍賣場工程		2				1050801	BGT
06103		106	06103	1	310101009		河濱一商場無權占用土地租金	河濱一商場無權占用土地租金		2			餘8,902,150元，以後年度不再編列。	1050722	BGT
06103		106	06103	2	317102038		萬大第一果菜及漁類批發市場改建工程	萬大第一果菜及漁類批發市場改建工程		1				1050728	BGT
06103		106	06103	2	317102038	A01	總工程經費明細如下：			3				1050726	BGT
06103		106	06103	2	317102037		第一果菜批發市場華中橋堤外中繼拍賣場工程	第一果菜批發市場華中橋堤外中繼拍賣場工程		1				1050801	BGT
06103		106	06103	2	317102037	A01	總工程經費明細如下:			3				1050801	BGT
06101		106	06101	1	320301014	001	推動工商業節約能源及節能績優評獎計畫	推動工商業節約能源及節能績優評獎計畫			03010600	001		1050411	BGT
06101		106	06101	1	320301014	002	太陽光電發展推動計畫(經常門)暨補助太陽能設備費(資本門)	太陽光電發展推動計畫(經常門)暨補助太陽能			03010800	001		1050809	BGT
06101		106	06101	1	320301014	003	智慧社區節能及示範實證計畫	智慧社區節能及示範實證計畫			03011000	001		1050411	BGT
06101		106	06101	1	320301014	004	綠能政策及行動方案推動與執行	綠能政策及行動方案推動與執行			03011000	002		1050809	BGT
06101		106	06101	1	310401017	005	補助社區辦理田園城市				03013500	001		1050308	BGT
06101		106	06101	1	317102021	006	田園城市農園設置及維護	田園城市農園設置及維護			03013500	002		1050411	BGT
06101		106	06101	1	310401016	007	辦理本市機關、民間團體或教育組織辦理田園城市計畫相關綠化推廣	辦理本市機關、民間團體或教育組織辦理田園			03013500	003		1050307	BGT
06101		106	06101	1	317102023	008	學校示範屋頂垂直農園工程				03013500	004		1050303	BGT
07103		106	07103	2	337501004	C61	總工程費明細如下：	總工程費明細如下：	059	3				1050726	BGT
07101		106	07101	1	320101008	002	本府Microstation軟體無限人版更新及維護費	本府Microstation軟體無限人版更新及維護費		2				1050804	BGT
07101		106	07101	2	338201002	003	北投洲美堤防外灘地整建工程	北投洲美堤防外灘地整建工程	020					1050309	BGT
07101		106	07101	2	338201002	108	中正中正橋改建工程	中正中正橋改建工程	024					1050309	BGT
07101		106	07101	2	338201002	110	中正忠孝西路北門周邊路型改善工程	中正忠孝西路北門周邊路型改善工程	003	2				1050803	BGT
07105		106	07105	2	527102001	623	行政大樓廁所再生水設施、設備、帷幕、窗戶、屋頂防水及窗簾汰換等改善工程	行政大樓廁所再生水設施、設備、帷幕、窗戶	005					1050422	BGT
07105		106	07105	2	527601001	155	第3期南港及內湖區分管網工程	第3期南港及內湖區分管網工程	050					1050727	BGT
07105		106	07105	2	527601001	121	淡水河系污水下水道系統相關設施更新汰換工程第3期委託設計服務案	淡水河系污水下水道系統相關設施更新汰換工	030				本市負擔總經費之18.81%。	1050805	BGT
07103		106	07103	2	337102002	002	養護工程隊保養場辦公房舍新建工程	養護工程隊保養場辦公房舍新建工程	001	1				1050516	BGT
07103		106	07103	2	337501004	001	忠孝東路4段地下通廊連通口新建工程	忠孝東路4段地下通廊連通口新建工程	001	2				1050516	BGT
07103		106	07103	2	337501004	004	福國路延伸工程(第2期)	福國路延伸工程(第2期)	003	2				1050516	BGT
07103		106	07103	2	337501004	003	信義線共同管道工程(第1期)配合款	信義線共同管道工程(第1期)配合款	002	2				1050315	BGT
07103		106	07103	2	337501004	009	中正忠孝橋引橋拆除及周邊平面道路路型改善工程	中正忠孝橋引橋拆除及周邊平面道路路型改善	004	2				1050315	BGT
07103		106	07103	2	337501004									1050315	BGT
07103		106	07103	2	337501004	035	105年度道路橋樑委託監造技術服務費	105年度道路橋樑委託監造技術服務費	005	2			餘4,975,831元不再編列。	1050729	BGT
07103		106	07103	2	337501004	018	105-106年度橋樑鋼構油漆改善工程	105-106年度橋樑鋼構油漆改善工程	006	2				1050315	BGT
07103		106	07103	2	337501004	017	橋樑結構耐震補強工作(第3期)	橋樑結構耐震補強工作(第3期)	007	2				1050707	BGT
07103		106	07103	2	337501004	014	士林重陽橋機車引道彎度過大改善工程	士林重陽橋機車引道彎度過大改善工程	008	2				1050516	BGT
11125		106	11101	1	710202002	004	超勤加班費	超勤加班費			04015900	003	市政白皮書計畫	1050315	BGT
11126		106	11101	1	710101001	000	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001		1050311	BGT
11126		106	11101	1	710202001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001		1050311	BGT
11126		106	11101	1	710202001	002	警勤加給刑事加成	警勤加給刑事加成			04015900	002		1050311	BGT
11126		106	11101	1	710202001	003	超勤加班費	超勤加班費			04015900	003		1050311	BGT
11127		106	11101	1	710101001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050315	BGT
11127		106	11101	1	710202001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書	1050315	BGT
11127		106	11101	1	710202001	002	警勤加給刑事加成	警勤加給刑事加成			04015900	002	市政白皮書	1050315	BGT
11127		106	11101	1	710202002	003	超勤加班費	超勤加班費			04015900	003	市政白皮書	1050315	BGT
11128		106	11101	1	710202002	003	超勤加班費	超勤加班費			04015900	003	市政白皮書計畫	1050310	BGT
11128		106	11101	1	710202001	001	警勤加給勤務繁重加成	警勤加給勤務繁重加成			04015900	001	市政白皮書計畫	1050310	BGT
22101		106	22101	1	220204020	017	委託專業服務公司辦理「非選手人員住宿服務」規劃及執行管理等事宜	委託專業服務公司辦理「非選手人員住宿服務		2				1050809	BGT
22101		106	22101	1	220204020	018	文化活動與儀典籌備業務之委託辦理2017臺北世大運開閉幕統籌規劃費	文化活動與儀典籌備業務之委託辦理2017臺北		2				1050809	BGT
22101		106	22101	1	220204020	019	文化活動與儀典籌備業務之2017臺北世大運文化活動委託規劃費	文化活動與儀典籌備業務之2017臺北世大運文		2				1050809	BGT
22101		106	22101	1	220204020	020	委託專業廠商辦理「國際裁判住宿及餐飲服務」	委託專業廠商辦理「國際裁判住宿及餐飲服務		2				1050809	BGT
22101		106	22101	1	220204020	021	委託專業廠商辦理「世大運總部飯店住宿服務」	委託專業廠商辦理「世大運總部飯店住宿服務		2				1050809	BGT
22101		106	22101	1	220204020	022	後勤清潔-委託專業機構進行「規劃巡檢、督導各競賽場館、選手村及非競場館及其周邊公廁之清潔維護管理計畫	後勤清潔-委託專業機構進行「規劃巡檢、督		2				1050809	BGT
22101		106	22101	1	220204020	023	運動禁藥管制作業計畫-辦理藥管人員培訓、藥管作業文件編印、運動禁藥採樣及檢測費用等有關工作。	運動禁藥管制作業計畫-辦理藥管人員培訓、		2				1050809	BGT
22101		106	22101	1	220204020	024	選手村選手餐廳實際營運及試營運相關費用	選手村選手餐廳實際營運及試營運相關費用		2				1050809	BGT
22101		106	22101	1	220204020	025	國際餐飲顧問公司顧問費	國際餐飲顧問公司顧問費		2				1050809	BGT
22101		106	22101	1	220204020	026	開閉幕式茶點服務	開閉幕式茶點服務		2				1050809	BGT
22101		106	22101	1	220204020	027	非選手人員餐盒及茶點供應服務	非選手人員餐盒及茶點供應服務		2				1050809	BGT
22101		106	22101	1	220204020	028	2017臺北世界大學運動會官方物流廠商	2017臺北世界大學運動會官方物流廠商		2				1050809	BGT
22101		106	22101	1	220204020	029	測試賽場館營運相關費用	測試賽場館營運相關費用		2				1050809	BGT
22101		106	22101	1	220204020	030	接駁車輛租賃費	接駁車輛租賃費		2				1050809	BGT
22101		106	22101	1	220204020	031	選手村營運相關功能規劃案之住宿管理經費	選手村營運相關功能規劃案之住宿管理經費		2				1050809	BGT
22101		106	22101	1	220204020	032	選手村營運相關功能規劃案之附屬設施管理經費	選手村營運相關功能規劃案之附屬設施管理經		2				1050809	BGT
22101		106	22101	1	220204020	033	選手村內各類標示指引、具大會意象之大型海報輸出等費用	選手村內各類標示指引、具大會意象之大型海		2				1050809	BGT
22101		106	22101	1	220204020	034	2017臺北世大運開閉幕儀典活動製作執行費	2017臺北世大運開閉幕儀典活動製作執行費		2				1050809	BGT
22101		106	22101	1	220204020	035	市場開發處籌備業務-辦理票務系統設置營運費用	市場開發處籌備業務-辦理票務系統設置營運		2				1050809	BGT
