times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
0	02113	6	106	02113	1	040202	4	7	1	1	002		依「臺北市政府客家事務委員會場地收費基準」辦理	106.01.01-106.12.31	次	48	900	43200	2-10-16	客家文化會館4樓文化教室使用費。	0400070101
0	02113	10	106	02113	1	040202	4	7	1	1	003		依「臺北市政府客家事務委員會場地收費基準」辦理	106.01.01-106.12.31	次	42	2100	88200	2-10-16	客家文化會館1樓交誼廳使用費。	0400070101
0	02113	14	106	02113	1	040202	4	7	1	1	005		依「臺北市政府客家事務委員會場地收費基準」辦理	106.01.01-106.12.31	次	20	1700	34000	2-10-16	客家文化會館地下1樓使用費。	0400070101
0	02113	18	106	02113	1	040202	4	7	1	1	006		依「臺北市政府客家事務委員會場地收費基準」辦理	106.01.01-106.12.31	次	60	1800	108000	2-10-16	客家藝文活動中心會議室使用費。	0400070101
0	02113	22	106	02113	1	040202	4	7	1	1	007		依「臺北市政府客家事務委員會場地收費基準」辦理	106.01.01-106.12.31	次	7	1300	9100	2-10-16	客家藝文活動中心教室使用費。	0400070101
0	02113	2	106	02113	1	040207	4	7	1	2	001		依「臺北市客家文化語言研習收費基準表」辦理	106.01.01-106.12.31	人	80	600	48000	2-10-18	客家文化研習班藝文類學費收入。	0400070102
0	02113	6	106	02113	1	040207	4	7	1	2	002		依「臺北市客家文化語言研習收費基準表」辦理	106.01.01-106.12.31	人	20	300	6000	2-10-18	客家文化研習班語言類學費收入。	0400070102
0	02113	10	106	02113	1	040207	4	7	1	2	003		依「臺北市客家文化語言研習收費基準表」辦理	106.09.01-106.12.31	梯次	190	500	95000	2-10-18	客家文化推廣服務計畫材料費收入。	0400070102
0	02121	2	106	02121	1	030301	3	11	1	1	001		依據政府採購法規定辦理。	106.01.01-106.12.31	年	1	22692	22692	2-11-16	區民活動中心工程等逾期違約罰款收入。	0300110101
0	02121	2	106	02121	1	040202	4	8	1	1	001		依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理	106.01.01-106.12.31	年	1	977146	977146	2-11-18	1.地下停車場本行政中心員工車位：¶  2,000元*20車位*12月=480,000元。¶2.夜間對外營收承租率以52.6%計算：¶　1,100元*(8車位*0.526)*12月¶  =55,546元。¶3.短停洽公逾時收費計算方式：30元*5¶  車位*22天*12月=39,600元。¶4.龍田區民活動中心地下停車場車位：¶  3,500元*3車位*12月=126,000元。¶5.自強區民活動中心地下停車場車位:¶  3,000元*1車位*12月=36,000元。¶6.精忠區民活動中心地下停車場車位:¶  3,500元*4車位*12月=168,000元。¶7.鵬程區民活動中心地下停車場車位:¶  3,000元*2車位*12月=72,000元。	0400080101
0	02121	18	106	02121	1	040202	4	8	1	1	002		依據臺北市區民活動中心場地收費基準辦理	106.01.01-106.12.31	年	1	7056500	7056500	2-11-18	本區各區民活動中心場地出借收入明細如下：¶1.民有區民活動中心1,250元*1年*920次¶  =1,150,000元。¶2.精忠區民活動中心350元*1年*450次¶  =157,500元。¶3.鵬程區民活動中心1,250元*1年*300次¶  =375,000元。¶4.民權區民活動中心1,100元*1年*350次¶  =385,000元。¶5.中正區民活動中心1,100元*1年*550次¶  =605,000元。¶6.敦化區民活動中心350元*1年*550次¶  =192,500元。¶7.三民區民活動中心500元*1年*650次¶  =325,000元。¶8.復建區民活動中心250元*1年*750次¶  =187,500元。¶9.安平區民活動中心250元*1年*650次¶  =162,500元。¶10.復盛區民活動中心350元*1年*950次¶   =332,500元。¶11.龍田區民活動中心1,250元*1年*350次¶   =437,500元。¶12.自強區民活動中心750元*1年*320次¶   =240,000元。¶13.新聚區民活動中心750元*1年*250次¶   =187,500元。¶14.松基區活動中心750元*1年*600次¶   =450,000元。¶15.全年度電費收入1,624,000元、水費¶   收入245,000元。	0400080101
0	02121	51	106	02121	1	040202	4	8	1	1	003		依據臺北市松山區行政中心禮堂場地收費基準辦理	106.01.01-106.12.31	次	5	5300	26500	2-11-19	行政中心大禮堂場地出借收入。	0400080101
0	02121	55	106	02121	1	040202	4	8	1	1	004		依據臺北市市有公用房地提供使用辦法規定辦理	106.01.01-106.12.31	月	12	2800	33600	2-11-19	行政中心1樓設置便民自動櫃員機場地使用費收入。	0400080101
0	02121	59	106	02121	1	040202	4	8	1	1	005		依據臺北市市有公用房地提供使用辦法規定辦理	106.01.01-106.12.31	月	12	1000	12000	2-11-19	行政中心1樓便民刻印服務場地出借收入。	0400080101
0	02121	2	106	02121	1	040203	4	8	1	2	001		依據行政程序法及臺北市政府及所屬各機關學校處理閱卷作業要點辦理	106.01.01-106.12.31	次	4	20	80	2-11-21	行政程序當事人或利害關係人申請閱卷費收入。	0400080102
0	02121	7	106	02121	1	040203	4	8	1	2	002		依據行政程序法及臺北市政府及所屬各機關學校處理閱卷作業要點辦理	106.01.01-106.12.31	年	1	180	180	2-11-21	行政程序當事人或利害關係人申請抄寫、複印或攝影有關資料或卷宗材料費收入。	0400080102
0	02121	2	106	02121	1	060401	6	11	1	1	001		依據臺北市市有財產報廢處理原則辦理。	106.01.01-106.12.31	年	1	4938	4938	2-11-23	出售報廢財產及物品等殘值收入。	0600110101
0	02121	2	106	02121	1	080102	8	2	1	1	001		依衛生福利部中央健康保險署105年7月15日健保承字第1050030512號函辦理	106.01.01-106.12.31	年	1	448500	448500	2-11-25	依「中央對直轄市及縣(市)政府補助辦法」規定，補助標準以各區公所在保人數計算。	0800020101
0	02121	7	106	02121	1	080102	8	2	1	1	002		依交通部民用航空局臺北國際航空站105年6月20日北站航字第1055004021號函辦理	106.01.01-106.12.31	年	1	9594992	9594992	2-11-25	依「臺北市臺北松山機場回饋金分配及使¶用辦法」規定，回饋標準以區(里)噪音量¶、戶口數、人口數及其他因素計算。	0800020101
0	02121	2	106	02121	1	100202	10	11	1	1	001		依據政府採購法施行細則第28條之1辦理	106.01.01-106.12.31	次、件	4x5	200	4000	2-11-27	辦理採購招標圖說費收入。	1000110101
0	02122	2	106	02122	1	040101	4	9	1	1	001		依據農業發展條例第75條規定辦理。	106.01.01-106.12.31	年	1	18400	18400	2-12-16	農業用地作農業使用證明書審查費收入。	0400090101
0	02122	2	106	02122	1	040202	4	9	2	1	001		依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理。	106.01.01-106.12.31	位、月	47x12	2000	1128000	2-12-18	行政中心地下停車場停車費收入。	0400090201
0	02122	7	106	02122	1	040202	4	9	2	1	002		依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理。	106.01.01-106.12.31	位、月	6x12	2000	144000	2-12-18	行政中心1樓平面停車場停車費收入。	0400090201
0	02122	12	106	02122	1	040202	4	9	2	1	003		依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理。	106.01.01-106.12.31	位、月	100x12	100	120000	2-12-18	行政中心地下停車場機車停車費收入。	0400090201
0	02122	17	106	02122	1	040202	4	9	2	1	004		依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市區民活動中心場地收費基準辦理。	106.01.01-106.12.31	年	1	1018600	1018600	2-12-18	本區各區民活動中心場地出借收入明細如下：¶1.西村區民活動中心1,250元*1年*150次=¶　187,500元。¶2.興雅區民活動中心750元*1年*50次=¶　37,500元。¶3.黎忠區民活動中心750元*1年*150次=¶　112,500元。¶4.永春區民活動中心500元*1年*100次=¶　50,000元。¶5.正和區民活動中心350元*1年*80次=¶　28,000元。¶6.景勤區民活動中心750元*1年*100次=¶　75,000元。¶7.三張區民活動中心350元*1年*100次=¶　35,000元。¶8.六合區民活動中心350元*1年*60次=¶　21,000元。¶9.惠安區民活動中心350元*1年*60次=¶　21,000元。¶10.新仁區民活動中心750元*1年*100次=¶　75,000元。¶11.全年度電費收入341,600元、水費收入¶　34,500元。	0400090201
0	02122	42	106	02122	1	040202	4	9	2	1	005		依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市信義區行政中心禮堂場地收費基準辦理。	106.01.01-106.12.31	年	1	288000	288000	2-12-19	行政中心大禮堂及地下1樓臨時攤位出借收入。	0400090201
0	02122	48	106	02122	1	040202	4	9	2	1	006		依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市信義公民會館場地收費基準辦理。	106.01.01-106.12.31	次	100	3000	300000	2-12-19	信義公民會館場地出借收入。	0400090201
0	02122	2	106	02122	1	060103	6	12	1	1	001		依據臺北市市有公用房地提供使用辦法規定辦理。	106.01.01-106.12.31	月	12	176562	2118744	2-12-21	臺北市信義區行政中心地下1樓固定攤位租金收入。	0600120101
0	02122	6	106	02122	1	060103	6	12	1	1	002		依據臺北市市有公用房地提供使用辦法規定辦理。	106.01.01-106.12.31	年	1	3022656	3022656	2-12-21	信義公民會館C館租金收入。	0600120101
0	02122	2	106	02122	1	060401	6	12	2	1	001		依據臺北市市有財產報廢處理原則辦理。	106.01.01-106.12.31	年	1	5000	5000	2-12-23	出售報廢財產及物品等殘值收入。	0600120201
