pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
3-13-20	0	03124		103	03124	1	040203		001	依據戶籍法第69條規定辦理。	1030101	1031231	張	248415		0		0		0	248415	15	3726225	3726225	3726225	中文戶籍謄本工本費收入。					謝佳欣	1020319	
3-13-14	0	03124		103	03124	1	040102		001	依據戶籍法第69條規定辦理。	1030101	1031231	件	25400		0		0		0	25400	50	1270000	1270000	1270000	國民身分證初、換核發工本費收入。					郭怡妏	1020319	
3-13-14	0	03124		103	03124	1	040102		002	依據戶籍法第69條規定辦理。	1030101	1031231	件	5300		0		0		0	5300	200	1060000	1060000	1060000	國民身分證補發工本費收入。					郭怡妏	1020319	
3-13-14	0	03124		103	03124	1	040102		003	依據戶籍法第69條規定辦理。	1030101	1031231	張	10000		0		0		0	10000	30	300000	300000	300000	戶口名簿工本費收入。					賴淑芬	1020319	
3-13-14	0	03124		103	03124	1	040102		004	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1030101	1031231	面	1000		0		0		0	1000	64	64000	64000	64000	門牌工本費收入。					劉芫滄	1020319	
3-13-14	0	03124		103	03124	1	040102		005	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1030101	1031231	張	700		0		0		0	700	20	14000	14000	14000	門牌證明工本費收入。					劉芫滄	1020319	
3-13-16	0	03124		103	03124	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1030101	1031231	件	7240		0		0		0	7240	20	144800	144800	144800	印鑑登記、變更及註銷工本費收入。					鄭同晟	1020319	
3-9-14	0	03116		103	03116	1	040102		002	依據戶籍法第69條規定辦理。	1030101	1031231	件	2576		0		0		0	2576	200	515200	515200	515200	國民身分證補發工本費收入。					楊妍盈	1020320	
5-5-27	0	05115		103	05115	1	100202		001	依據本府相關規定辦理。	1030101	1030930	人	1190		0		0		0	1190	400	476000	476000	476000	民俗技藝研習報名費收入〈收支併列〉。					羅組長婉綺	1020329	
6-3-34	0	06103		103	06103	1	070301		003	臺北市市有財產管理自治條例、公司法、臺北畜產公司章程。	1030101	1031231	年	1		0		0		0	1	1920000	1920000	1920000	1920000	投資臺北畜產公司股息收入(投資額8%)(新增)。					鄧淇尹	1020321	BGT
6-2-22	0	06102		103	06102	1	040102		002	動物用藥品販賣業管理辦法	1030101	1031231	件	25		0		0		0	25	1000	25000	25000	25000	動物用藥品販賣許可證。					曾佳怡	1020328	
6-1-57	0	06101		103	06101	1	040203		002	同上	1030101	1031231	件	250		0		0		0	250	120	30000	30000	30000	動產擔保交易查閱費。					許維倫	1020311	
6-1-44	0	06101		103	06101	1	030202		001	石油管理法及扣押石油價購辦法	1030101	1031231	公秉	1		0		0		0	1	8017	8017	8017	8017	查扣沒入油品處理收入。					孫樹深	1020311	
6-1-52	0	06101		103	06101	1	040103		004	同上	1030101	1031231	件	1		0		0		0	1	500	500	500	500	公用天然氣導管承裝業變更登記。					徐淑珍	1020408	
7-6-38	0	07106		103	07106	1	060102		004	依「臺北市市有土地出租租金計收基準」及「臺北市市有公用房地提供使用辦法」辦理	1030101	1031231	年	1		0		0		0	1	5103359	5103359	5103359	5103359	臺北市美僑協會使用中山區北安段4小段337、340地號，面積9,411平方公尺。337地號，面積373平方公尺，每平方公尺年使用費595元，公告地價：11,900元/平方公尺；340地號，面積9,038平方公尺，每平方公尺年使用費540.1元，公告地價：10,802元/平方公尺。					陳怡如	1020318	
7-6-38	0	07106		103	07106	1	060102		005	依「臺北市市有土地出租租金計收基準」及「臺北市市有公用房地提供使用辦法」辦理	1030101	1031231	年	1		0		0		0	1	14675265	14675265	14675265	14675265	中國青年救國團劍潭青年活動中心使用士林區百齡段6小段676、676-1、678-1、678-2、680-1、680-2、681-1、682-1、702、702-1、703-1、704、705、707、707-1、702-3、678、680、681、682地號等20筆，面積29,647平方公尺，每平方公尺年使用費495元(公益團體以6折計)，公告地價：16,500元/平方公尺					陳怡如	1020318	
7-6-39	0	07106		103	07106	1	060102		006	依「臺北市市有土地出租租金計收基準」及「臺北市市有公用房地提供使用辦法」辦理	1030101	1031231	年	1		0		0		0	1	44462	44462	44462	44462	林百清使用中山區北安段4小段340-7地號，面積103.1平方公尺，每平方公尺年使用費431.25元，公告地價：8,625元/平方公尺。					陳怡如	1020318	
7-6-39	0	07106		103	07106	1	060102		007	依「臺北市市有土地出租租金計收基準」及「臺北市市有公用房地提供使用辦法」辦理	1030101	1031231	年	1		0		0		0	1	52498	52498	52498	52498	陳芳如使用中山區北安段4小段340-7地號，面積202.89平方公尺，每平方公尺年使用費258.75元（身心障礙者以6折計），公告地價：8,625元/平方公尺。					陳怡如	1020318	
7-6-39	0	07106		103	07106	1	060102		008	依「臺北市市有土地出租租金計收基準」及「臺北市市有公用房地提供使用辦法」辦理	1030101	1031231	年	1		0		0		0	1	9912	9912	9912	9912	朱玉燕使用中山區北安段4小段339-1地號，面積94.4平方公尺，每平方公尺年使用費105元，公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-39	0	07106		103	07106	1	060102		009	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	173420	173420	173420	173420	指南宮管理委員會使用文山區指南段1小段314地號及指南段3小段200地號、208地號，面積1,188平方公尺。指南段1小段314地號，面積154平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費70元（寺廟以6折計），公告地價：1,400元/平方公尺；指南段3小段200地號，面積260平方公尺，每平方公尺年使用費160元，公告地價：3,200元/平方公尺；208地號，面積774平方公尺，每平方公尺年使用費160元，公告地價：3,200元/平方公尺。					陳怡如	1020318	
7-6-40	0	07106		103	07106	1	060102		010	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	27090	27090	27090	27090	金剛寺管理委員會使用中山區北安段4小段339-6地號，面積298平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費105元（寺廟以6折計），公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-40	0	07106		103	07106	1	060102		011	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	111615	111615	111615	111615	大忠宮管理委員會使用中山區北安段4小段339-6地號，面積1,103平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費105元（寺廟以6折計），公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-40	0	07106		103	07106	1	060102		012	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	24780	24780	24780	24780	圓山藥師寺管理委員會使用中山區北安段4小段339地號，面積276平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費105元（寺廟以6折計），公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-40	0	07106		103	07106	1	060102		013	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	142590	142590	142590	142590	圓通巖管理委員會使用中山區北安段4小段339地號，面積1,398平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費105元（寺廟以6折計），公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-40	0	07106		103	07106	1	060102		014	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	38745	38745	38745	38745	靖心殿管理委員會使用中山區北安段4小段324地號，面積409平方公尺（含寺廟面積100平方公尺），每平方公尺年使用費105元（寺廟以6折計），公告地價：2,100元/平方公尺。					陳怡如	1020318	
7-6-41	0	07106		103	07106	1	060102		015	依「臺北市市有土地出租租金計收基準」及「臺北市寺廟使用市有土地處理要點」辦理	1030101	1031231	年	1		0		0		0	1	7007	7007	7007	7007	福正宮管理委員會使用中山區北安段4小段340-7地號，面積27.08平方公尺，每平方公尺年使用費258.75元（寺廟以6折計），公告地價：8,625元/平方公尺。					陳怡如	1020318	
7-5-22	0	07105		103	07105	1	030101		001	依「臺北市政府工務局衛生下水道工程處處理違反下水道法污水下水道部分案件執行要點」規定辦理	1030101	1031231	年	1		0		0		0	1	27000	27000	27000	27000	預估違規案件：¶1.3,000元/件×5件＝15,000元。¶(未經下水道管理機關查驗合格，即行聯接使用污水下水道者罰3,000元。)¶2.6,000元/件×2件＝12,000元。¶(未於公告開始使用之日起6個月內與污水¶下水道完成聯接使用者，罰6,000元。)¶3.以上1-2項共計27,000元。					莫海龍	1020814	
3-1-33	0	03101		103	03101	1	040207		002	臺北市聯合婚禮參加辦法。	1030101	1031231	對	250		0		0		0	250	1000	150000	250000	250000	聯合婚禮參加新人服務費。					江淑婷	1020708	
3-1-37	0	03101		103	03101	1	060201		001	臺北市市有財產報廢處理原則。	1030101	1031231	年	1		0		0		0	1	120000	10000	120000	120000	出售報廢財產及物品等殘值收入。					楊碧雲	1020708	
3-1-31	0	03101		103	03101	1	040203		003	行政程序法第46條暨臺北市政府及所屬各機關學校處理閱卷作業要點。	1030101	1031231	張	1500		0		0		0	1500	2	3000	3000	3000	受理閱卷影印材料費收入。					葉豐枝	1020311	
3-1-29	0	03101		103	03101	1	040202		016	臺北市非政府組織會館場地收費基準。	1030101	1031231	場次	20	月	12		0		0	20x12	1300	312000	312000	312000	臺北市非政府組織會館場地使用費收入。					林蕙雅	1020311	
3-1-39	0	03101		103	03101	1	100202		001	規費法及政府採購法。	1030101	1031231	年	1		0		0		0	1	10000	10000	10000	10000	工程圖說工本費收入。					郭素蓉	1020311	
3-1-39	0	03101		103	03101	1	100202		002	臺北市政府所屬各機關政府出版品管理要點。	1030101	1031231	幅	10		0		0		0	10	120	1200	1200	1200	全市圖出售收入。					黃泓翔	1020311	
3-1-39	0	03101		103	03101	1	100202		003	臺北市政府所屬各機關政府出版品管理要點。	1030101	1031231	幅	110		0		0		0	110	80	8800	8800	8800	各區圖出售收入。					黃泓翔	1020311	
3-1-24	0	03101		103	03101	1	030101		001	依據民法第33條第1項及臺北市政府民政局處理宗教（祠）財團法人違反民法第33條第1項案件統一裁罰基準。	1030101	1031231	年	1		0		0		0	1	36500	36500	36500	36500	受設立許可法人之董事或監察人，不遵民政局監督之命令者或妨礙民政局檢查者裁罰收入。					欉俊杰	1020311	
3-2-10	0	03102		103	03102	1	040202		001	依據臺北市市有公用房地提供使用辦法。	1030101	1031231	月	12		0		0		0	12	28300	339600	339600	339600	明倫堂1樓設置紀念品販賣部租金收入。					余斌豪	1020325	
3-3-24	0	03103		103	03103	1	030301		001	依據政府採購法及相關法令辦理。	1030101	1031231	年	1		0		0		0	1	60000	40000	60000	60000	辦理採購事項廠商違約罰款賠償收入。					左宜庭	1020717	
3-3-40	0	03103		103	03103	1	060102		001	依據臺北市政府加強清理及處理被占用市產計畫辦理。	1030101	1031231	年	1		0		0		0	1	938400	938400	938400	938400	違建戶占用市有地租金及無權占用使用補償金收入（依占用筆數、面積及公告地價計收）。					張凱證	1020320	
3-3-46	0	03103		103	03103	1	060201		001	臺北市市有財產報廢處理原則。	1030101	1031231	年	1		0		0		0	1	50000	30000	50000	50000	出售報廢財產及物品等殘值收入。					蕭玉苹	1020717	
3-3-31	0	03103		103	03103	1	040202		001	依據行政院頒定全國軍公教員工待遇支給要點第4點規定辦理。	1030101	1031231	人	1	月	12		0		0	1x12	400	4800	4800	4800	技工配住公有房舍扣繳房租津貼收入。					蕭玉苹	1020320	
19-3-22	0	19111		103	19111	1	040203		003	土地法第79條之2	1030101	1031231	張	505348		0		0		0	505348	20	10106960	10106960	10106960	地籍資料謄本費收入(電腦列印)。					陳政南	1020325	
19-3-22	0	19111		103	19111	1	040203		004	土地法第79條之2	1030101	1031231	張	22000		0		0		0	22000	5	110000	110000	110000	地籍登記謄本費收入(人工影印)。					陳政南	1020325	
19-3-22	0	19111		103	19111	1	040203		005	土地法第79條之2	1030101	1031231	張	2000		0		0		0	2000	10	20000	20000	20000	登記申請書及其附件影印工本費收入。					陳政南	1020325	
19-3-16	0	19111		103	19111	1	040102		001	土地法第67條、79條之2	1030101	1031231	張	91583		0		0		0	91583	80	7326640	7326640	7326640	土地建物登記書狀及工本費收入。					陳政南	1020322	
19-3-24	0	19111		103	19111	1	040206		001	界標管理辦法第6條、臺北市土地界標申購辦法第4條	1030101	1031231	支	400		0		0		0	400	45	18000	18000	18000	販售塑膠土地界標收入。					游茂榮	1020322	
19-3-24	0	19111		103	19111	1	040206		002	界標管理辦法第6條、臺北市土地界標申購辦法第4條	1030101	1031231	支	2000		0		0		0	2000	10	20000	20000	20000	販售鋼釘土地界標收入。					游茂榮	1020322	
19-3-20	0	19111		103	19111	1	040202		001	臺北市政府地政處80年11月26日北市地一字第34241號函	1030101	1031231	張	400		0		0		0	400	8	3200	3200	3200	傳真機郵電費收入。					陳政南	1020322	
2-1-20	0	02101		103	02101	1	040202		001	行政院78年6月16日臺78人政肆字第22000號函辦理	1030101	1031231	人	2	月	12		0		0	2x12	700	16800	16800	16800	配住公有房舍員工扣繳房租津貼收入(薦任第八職等至簡任第十四職等)。					陳其宗	1020322	
2-1-20	0	02101		103	02101	1	040202		002	同上	1030101	1031231	人	2	月	12		0		0	2x12	500	12000	12000	12000	配住公有房舍員工扣繳房租津貼收入(委任第三職等以下)。					陳其宗	1020322	
2-1-20	0	02101		103	02101	1	040202		004	依「臺北市政府所屬各機關學校職務宿舍設置管理要點」第10點規定辦理	1030101	1031231	人	1	月	12		0		0	1x12	460	5520	5520	5520	員工住宿公有房舍使用費。					陳其宗	1020322	
2-1-20	0	02101		103	02101	1	040202		005	同上	1030101	1031231	人	2	月	12		0		0	2x12	390	9360	9360	9360	員工住宿公有房舍使用費。					陳其宗	1020322	
2-1-20	0	02101		103	02101	1	040202		006	依「臺北市政府首長宿舍管理要點」第6點規定辦理	1030101	1031231	人	2	月	12		0		0	2x12	700	16800	16800	16800	首長住宿公有房舍使用費。					陳其宗	1020322	
2-1-24	0	02101		103	02101	1	100202		001	依據臺北市政府公報編輯發行作業要點規定辦理	1030101	1031231	份	40		0		0		0	40	2400	96000	96000	96000	出售市府公報收入。					吳沖蓉	1020322	
2-1-24	0	02101		103	02101	1	100202		002	依政府出版品編印作業規定並由臺北市政府年鑑編輯工作小組審核定價	1030101	1031231	本	15		0		0		0	15	600	9000	9000	9000	出售臺北市年鑑收入。					吳沖蓉	1020322	
2-1-20	0	02101		103	02101	1	040202		003	同上	1030101	1031231	人	1	月	12		0		0	1x12	400	4800	4800	4800	配住公有房舍員工扣繳房租津貼收入(駕駛)。					陳其宗	1020322	
2-1-22	0	02101		103	02101	1	060103		001	臺北市市有公用房地提供使用辦法附表規定辦理	1030101	1031231	月	12		0		0		0	12	30000	360000	360000	360000	西園路單房間職務宿舍樓頂出租設置基地臺租金收入。					陳其宗	1020408	BGT
2-2-14	0	02102		103	02102	1	030301		001	依據相關法令及市政大樓清潔、機電維護外包等契約書規定辦理	1030101	1031231	月	12		0		0		0	12	25000	300000	300000	300000	市政大樓清潔、機電及消防設備維護外包等承商違約罰款繳庫數。					李柏（王晉）、樂秀隆	1020402	
2-2-24	0	02102		103	02102	1	060201		001	依據相關法令及規定辦理	1030101	1031231	次	1		0		0		0	1	1080402	1080402	1080402	1080402	變賣已逾耐用年限且不堪使用之廢舊物資收入。					李柏（王晉）	1020402	
2-2-19	0	02102		103	02102	1	060102		001	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	584129	7009548	7009548	7009548	台北富邦銀行公庫部及市府分行使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶(1)公庫部（地下1樓）：¶　　216,000*218.62*5%/12=196,758元。¶(2)市府分行（1樓及地下1樓）依市場¶   租金行情計收為387,371元。¶每月共計584,129元。					李柏（王晉）	1020402	
2-2-19	0	02102		103	02102	1	060102		002	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	85158	1021896	1021896	1021896	臺北郵局第49支局使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶(216,000*94.62*5%)/12=85,158元。					李柏（王晉）	1020402	
2-2-19	0	02102		103	02102	1	060102		003	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	17190	206280	206280	206280	財團法人中華血液基金會臺北捐血中心使用本大樓土地，每月使用費：計算公式：(公告地價*基地使用面積(m2)*5%) / 12¶按比例分計地租17,190元。					李柏（王晉）	1020402	
2-2-21	0	02102		103	02102	1	060103		001	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	175781	2109372	2109372	2109372	台北富邦銀行公庫部及市府分行使用本大樓房屋，每月使用費：計算公式：(評定現值*建物使用面積(m2)*10%) / 樓地板面積(m2) / 12¶(1)公庫部（地下1樓）　(2,109,551,200*744*10%/196,615.5)/12=66,522元。¶(2)市府分行（1樓及地下1樓)依市場租金行情計收為109,259元。¶每月共計175,781元。					李柏（王晉）	1020402	
2-2-21	0	02102		103	02102	1	060103		002	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	24496	293952	293952	293952	臺北郵局第49支局使用本大樓房屋，每月使用費：計算公式：(評定現值*建物使用面積(m2)*10%) / 樓地板面積(m2) / 12¶(1,794,884,600*322*10%/196,615.5)/12=24,496 元。					李柏（王晉）	1020402	
2-2-21	0	02102		103	02102	1	060103		003	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	5812	69744	69744	69744	財團法人中華血液基金會臺北捐血中心使用本大樓房屋，每月使用費：計算公式：(評定按比例分計房屋使用費現值* 建物使用面積(m2)* 10% / 樓地板面積(m2))/ 12﹞按比例分計房屋使用費5,812元。					李柏（王晉）	1020402	
2-2-16	0	02102		103	02102	1	040202		001	依據臺北市市政大樓及市民廣場場地收費基準	1030101	1031231	月	12		0		0		0	12	23500	282000	282000	282000	(1)市政大樓沈葆楨廳場地：預計每月出    　  租1次，每次4小時5,000元¶　　5,000元*1=5,000元。¶(2)東門廣場：預計每月出租1次，每次　　　4小時2,500元¶　　2,500元*1次=2,500元。¶(3)街舞區：預計每月出租1次，每次4小　　時3,500元¶　　3,500元*1次=3,500元。¶(4)好望角步道區：預計每月出租1次，　　　每次4小時2,500元¶　　2,500元*1次=2,500元。 ¶(5)新仁愛路段：預計每月假日出租1次　　 ，每次4小時5,000元¶　　5,000元*1次=5,000元。¶(6)小型集會廣場：預計每月假日出租1次，每次4小時3,000元¶　　3,000元*1次=3,000元。¶(7)流水噴泉區：預計每月假日出租1次，每次4小時2,000元¶　　2,000元*1次=2,000元。¶每月共計23,500元。					李柏（王晉）	1020402	
2-2-16	0	02102		103	02102	1	040202		002	依據臺北市市政大樓員工餐廳供膳業務契約書辦理	1030101	1031231	月	12		0		0		0	12	180000	2160000	2160000	2160000	員工餐廳場地設備使用費收入，依契約每月單價180,000元計收。					李柏（王晉）	1020402	
2-2-16	0	02102		103	02102	1	040202		003	依據臺北市市有公用房地提供使用行政契約書辦理	1030101	1031231	月	12		0		0		0	12	4500	54000	54000	54000	市政大樓1樓設置飲料及食品自動販賣機、自動照相機等，每月使用費：¶(1) 飲料及食品自動販賣機：3,300元。¶(2) 自動照相機：1,200元。¶每月合計：4,500元。					李柏（王晉）	1020402	
3-3-31	0	03103		103	03103	1	040202		002	依據臺北市市立殯葬設施及服務收費基準表辦理。	1030101	1031231	具	13400	天	15		0		0	13400x15	400	80400000	80400000	80400000	遺體寄存費(設籍本市者)收入。					周淑真、黃帝穎	1020320	
4-1-30	0	04101		103	04101	1	010101		001	依遺產及贈與稅法及施行細則徵收，按財政收支劃分法劃撥。	1030101	1031231	年	1		0		0		0	1	3831000000	2961292582	3831000000	3831000000	凡人民於死亡時在中華民國領域內遺有財產或中華民國人民在本國領域內有住所，而在外國有遺產者，均依法課徵遺產稅，課徵範圍以被繼承人之財產及其他一切有財產價值之權利為計算標準徵收之，本市遺產稅由財政部臺北國稅局徵收，依財政收支劃分法規定分配本市50%。					楊美華	1020815	
