times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
1	08105	26	102	08105	1	080102	8	30	1	1	005		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部101年12月24日交路字第1010047948號函辦理。	102.01.01-102.12.31	年	1	12000000	12000000	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助本市無障礙計程車申請補助營運計畫補助款收入。	0800300101
1	08105	32	102	08105	1	080102	8	30	1	1	006		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年3月6日路監運字第1020004395B號函辦理。	102.01.01-102.12.31	年	1	10000000	10000000	8-4-15	交通部公路總局「102年度公路公共運輸提昇計畫」補助本市聯營公車服務性路線營運虧損補貼計畫補助款收入。	0800300101
1	09101	152	102	09101	1	080102	8	31	1	1	026		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.12.7台內社字第1010385856號函辦理。	102.01.01-102.12.31	年	1	2605000	2605000	9-1-29	內政部社會福利基金之公益彩券回饋金補助辦理身心障礙者自立生活支持服務(個人助理)試辦計畫之補助收入。	0800310101
1	09101	158	102	09101	1	080102	8	31	1	1	027		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.12.7台內社字第1010385856號函辦理。	102.01.01-102.12.31	年	1	1927000	1927000	9-1-29	內政部社會福利基金之公益彩券回饋金補助加強建構身心障礙者通報、轉銜及個管服務計畫之補助收入。	0800310101
1	09101	2	102	09101	1	100202	10	63	1	2	001		依據台灣電力股份有限公司促進電力開發協助金執行要點暨其101.11.13電公字第10111067491號函辦理。	102.01.01-102.12.31	年	1	3411638	3411638	9-1-31	台灣電力股份有限公司核發辦理公設民營及財團法人社會福利機構申請生活扶助補助計畫之協助金收入(含101年度1,365,000元及102年度2,046,638元)。	1000630102
1	15101	26	102	15101	1	080102	8	40	1	1	020		文化部102年2月8日文源字第1023004177號函。	102.01.01-102.12.31	年	1	1072000	1072000	15-1-14	文化部補助102年度地方文化館第二期計畫-文化生活圈整合計畫-臺北故事館。	0800400101
1	15101	30	102	15101	1	080102	8	40	1	1	021		文化部102年2月8日文源字第1023004177號函。	102.01.01-102.12.31	年	1	1346000	1346000	15-1-14	文化部補助102年度地方文化館第二期計畫-文化生活圈整合計畫-永安藝文館。	0800400101
1	15101	34	102	15101	1	080102	8	40	1	1	022		文化部102年2月8日文源字第1023004177號函。	102.01.01-102.12.31	年	1	906000	906000	15-1-15	文化部補助102年度地方文化館第二期計畫-文化生活圈整合計畫-牯嶺街小劇場。	0800400101
1	15101	38	102	15101	1	080102	8	40	1	1	023		文化部102年2月8日文源字第1023004177號函。	102.01.01-102.12.31	年	1	1500000	1500000	15-1-15	文化部補助102年度地方文化館第二期計畫-文化生活圈整合計畫-芝山岩展示館。	0800400101
1	15101	42	102	15101	1	080102	8	40	1	1	024		文化部102年2月8日文源字第1023004177號函。	102.01.01-102.12.31	年	1	996000	996000	15-1-15	文化部補助102年度地方文化館第二期計畫-文化生活圈整合計畫-紀州庵新館。	0800400101
1	15104	2	102	15104	1	080102	8	41	1	1	001		依據中央對直轄市及縣(市)政府補助辦法辦理，並經文化部102年4月24日文交字第1023011356號函。	102.01.01-102.12.31	年	1	2500000	2500000	15-4-8	文化部補助辦理第55屆威尼斯國際美術雙年展活動收入。	0800410101
1	15104	8	102	15104	1	080102	8	41	1	1	002		依據中央對直轄市及縣(市)政府補助辦法辦理，並經文化部102年6月18日文藝字第1023016452號函。	102.01.01-102.12.31	年	1	1500000	1500000	15-4-8	文化部補助辦理「迫聲音」展覽計畫活動收入。	0800410101
1	16101	2	102	16101	1	080102	8	42	1	1	001		依內政部102年3月14日內授消字第1020821902號函規定辦理	102.01.01-102.12.31	套	20	13000	260000	16-1-10	內政部補助臺北市義勇特種搜救隊購置裝備器材經費收入如列數。	0800420101
1	16101	6	102	16101	1	080102	8	42	1	1	002		依內政部消防署102年5月13日消署民字第1021500133號函規定辦理	102.01.01-102.12.31	批	1	547120	547120	16-1-10	內政部消防署補助民間救難團體及救難志願組織購置裝備器材經費收入如列數。	0800420101
1	17101	2	102	17101	1	080102	8	43	1	1	001		依據行政院環境保護署101年3月28日環署空字第1010026179號函辦理。	102.01.01-102.12.31	式	1	752150	752150	17-1-10	行政院環境保護署空氣污染防制基金補助辦理翡翠水庫電動車載具示範運行計畫收入。	0800430101
1	18111	2	102	18111	1	080102	8	44	1	1	001		依交通部觀光局102年3月29日觀旅字第1025000782號函辦理。	102.01.01-102.12.31	年	1	1000000	1000000	18-1-12	交通部觀光局補助辦理「觀光景點無縫隙旅遊服務計畫」之補助款收入。	0800440101
1	18111	6	102	18111	1	080102	8	44	1	1	002		依交通部觀光局101年12月7日觀旅字第1015002855號函辦理。	102.01.01-102.12.31	年	1	5134800	5134800	18-1-12	交通部觀光局補助辦理「旅遊服務中心營運管理補助計畫」之補助款收入。	0800440101
1	03101	2	102	03101	1	080102	8	17	1	1	001		交通部觀光局102.7.16觀旅字第1020024694號函。	102.01.01-102.12.31	式	1	2997837	2997837	3-1-10	交通部觀光局補助辦理「2013臺北燈節」收入。	0800170101
1	03101	6	102	03101	1	080102	8	17	1	1	002		內政部入出國及移民署102.3.5移署移輔世字第1020039487號函。	102.01.01-102.12.31	式	1	540000	540000	3-1-10	內政部入出國及移民署補助辦理「外籍配偶生活適應輔導」收入。	0800170101
1	03111	2	102	03111	1	100202	10	29	1	1	001		台灣電力股份有限公司促進電力開發協助金執行要點及台電公司促進電力開發之申撥作業、查核作業注意事項。	102.01.01-102.12.31	年	1	1440000	1440000	3-4-8	台灣電力股份有限公司輸變電協助金補助本所辦理4樓天花板、地板、鐵捲門汰換及3樓會議室整修收入。	1000290101
1	04101	2	102	04101	1	010901	1	1	2	1	001		依中央統籌分配稅款分配辦法第12條規定辦理。	102.01.01-102.12.31	年	1	247728704	247728704	4-1-16	行政院核定補助本府辦理「擴大設置LED路燈專案計畫」，以中央特別統籌分配稅款撥付本府辦理。	0100010201
1	04101	6	102	04101	1	010901	1	1	2	1	002		依中央統籌分配稅款分配辦法第12條規定辦理。	102.01.01-102.12.31	年	1	18978000	18978000	4-1-16	行政院主計總處101年10月25日函核定以中央特別統籌分配稅款撥付本府101年度因應社會福利津貼調整所需經費，較該總處101年6月28日核定數額調整增加部分。	0100010201
1	04101	11	102	04101	1	010901	1	1	2	1	003		依中央統籌分配稅款分配辦法第12條規定辦理。	102.01.01-102.12.31	年	1	539658000	539658000	4-1-16	行政院核定為協助本府102年度因應社會福利津貼調整所需，以中央特別統籌分配稅款撥付本府辦理。	0100010201
1	04101	2	102	04101	1	080101	8	18	1	1	001		依行政院101年9月12日院授主預補字第1010101983Q號函辦理。	102.01.01-102.12.31	年	1	88441946	88441946	4-1-18	102年度中央補助本府之教師專案退休補助經費，依本府教育局102年5月24日北市教人字第10236487701號函及同年7月30日北市教人字第10237930700號函預估退休人數及所需經費預算，按補助比率50%編列。	0800180101
1	04101	9	102	04101	1	080101	8	18	1	1	002		依擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵作業要點。	102.01.01-102.12.31	年	1	505252537	505252537	4-1-18	行政院頒發本府101年度第1季至第4季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入，明細如下：¶1.依行政院公共工程委員會101年4月10日¶  工程促字第10100127900號函辦理101年¶  度第1季促參獎勵金收入120,251,235元¶  。¶2.依行政院公共工程委員會101年7月17日¶  工程促字第10100268910號函辦理101年¶  度第2季促參獎勵金收入62,054,830元¶  。¶3.依行政院公共工程委員會101年10月9日¶  工程促字第10100380610號函辦理101年¶  度第3季促參獎勵金收入53,293,207元¶  。¶4.依財政部102年1月8日台財促字第10225¶  500260號函辦理101年度第4季促參獎勵¶  金收入299,465,640元。¶5.以上1-4項共計535,064,912元，惟審計¶  部臺北市審計處於102年6月13日以審北¶  市三字第1020000926號函，將截至102¶  年5月底止尚未分配支用之獎勵金餘額¶  計29,812,375元，決定依法修正101年¶  度單位決算，如數增列歲入實現數，爰¶  102年度追加預算編列505,252,537元。	0800180101
1	04101	2	102	04101	1	080102	8	18	1	2	001		依財政部101年4月19日台財庫中字第10103643671號函核定。	102.01.01-102.12.31	年	1	6150000	6150000	4-1-20	財政部核定撥付102年度菸品健康福利捐供私劣菸品查緝經費。	0800180102
1	04101	6	102	04101	1	080102	8	18	1	2	002		依財政部102年1月23日台財促字第10225501431號函核定。	102.01.01-102.12.31	年	1	1500000	1500000	4-1-20	財政部核定補助臺北市中正運動中心ROT前置作業計畫經費。	0800180102
1	04101	2	102	04101	1	100202	10	39	1	1	001		依本府與國防部之公有土地合作開發契約書及與財政部國有財產署北區分署之合作改良利用契約書辦理。	102.01.01-102.12.31	年	1	381656400	381656400	4-1-22	「臺北市立成功高中旁國有土地設定地上權案」本府分收收入計算方法:¶1.本案權利金2,608,000,000元，分3期¶　收取，本年度收取第1期20%、第2期 ¶  30%，103年度收取第3期50%。¶2.依本府分別與國防部及國有財產署簽訂¶  之合作開發契約及合作改良利用契約約¶  定，本府收入係先由國防部與國有財產¶  署各自依其所有土地之101年公告現值¶  比例【國防部96.3％、國有財產署3％¶  (87-3、87-4地號)及0.7％(96地號)】¶  分算後，再由本府就其各自之收益分收¶  30％、30％及35％。¶3.並自第1期收入提撥10,000,000元至本¶  市市有財產開發基金，以支應本府與國¶  防部辦理合作開發業務所需人力費用。	1000390101
1	19101	2	102	19101	1	080102	8	45	1	1	001		內政部102年2月22日台內地字第1020107155號函	102.01.01-102.12.31	年	1	1192000	1192000	19-1-12	內政部補助辦理地籍清理實施計畫收入。	0800450101
1	20101	2	102	20101	1	080102	8	46	1	1	001		依據內政部役政署101年08月13日役署會字第1015011552號函核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	25000000	25000000	20-1-10	內政部補助本市辦理役男新制體檢收入。	0800460101
1	20101	8	102	20101	1	080102	8	46	1	1	002		依據內政部役政署101年08月13日役署會字第1015011552號函等核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	11711475	11711475	20-1-10	內政部補助本市辦理在營軍人家屬生活扶助及慰助工作收入。	0800460101
1	20101	14	102	20101	1	080102	8	46	1	1	003		依據內政部役政署101年08月13日役署會字第1015011552號函等核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	12159000	12159000	20-1-10	內政部補助本市辦理替代役役男家屬生活扶助及慰助工作收入。	0800460101
1	20101	20	102	20101	1	080102	8	46	1	1	004		依據內政部役政署101年08月13日役署會字第1015011552號函等核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	1540000	1540000	20-1-10	內政部補助本市辦理替代役役男入營輸送工作收入。	0800460101
1	20101	26	102	20101	1	080102	8	46	1	1	005		依據內政部役政署101年08月13日役署會字第1015011552號函核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	1228000	1228000	20-1-10	內政部補助本市辦理軍人公墓管理維護及災害修護收入。	0800460101
1	20101	32	102	20101	1	080102	8	46	1	1	006		依據內政部役政署101年08月13日役署會字第1015011552號函核定之役政業務補助計畫規定辦理。	102.01.01-102.12.31	年	1	4450000	4450000	20-1-10	內政部補助本市辦理軍人公墓整修建工程收入。	0800460101
1	22101	2	102	22101	1	060102	6	124	1	1	001		依據「臺北文化體育園區-大型室內體育館開發計畫案設定地上權契約」第3條土地租金規定計收。	102.01.01-102.12.31	式	1	67066156	67066156	22-1-12	信義區逸仙段2小段350-1、355-1、356-1按季土地租金16,766,539元。¶16,766,539元*4季 = 67,066,156元。	0601240101
1	22101	2	102	22101	1	080102	8	47	1	1	001		行政院體育委員會101年9月19日體委競字第1010034768號函核定補助。	102.01.01-102.12.31	式	1	60000000	60000000	22-1-14	教育部體育署補助辦理102年全國運動會。	0800470101
1	22101	7	102	22101	1	080102	8	47	1	1	002		行政院體育委員會101年7月23日體委競字第10100321712號函核定補助。	102.01.01-102.12.31	式	1	1908625	1908625	22-1-14	教育部體育署補助辦理101年度補助基層運動選手訓練站訓練環境及器材設備計畫。	0800470101
1	22101	12	102	22101	1	080102	8	47	1	1	003		行政院體育委員會101年7月31日體委競字第1010033007B號函核定補助。	102.01.01-102.12.31	式	1	430000	430000	22-1-14	教育部體育署補助辦理101年度基層運動選手訓練站區域性對抗賽。	0800470101
1	22101	17	102	22101	1	080102	8	47	1	1	004		行政院體育委員會101年9月7日體委競字第1010036035號函核定補助。	102.01.01-102.12.31	式	1	2085064	2085064	22-1-14	教育部體育署補助辦理101年度運動選手輔導照顧實施計畫。	0800470101
1	22101	22	102	22101	1	080102	8	47	1	1	005		行政院體育委員會101年9月3日體委國字第10100357843號函核定補助。	102.01.01-102.12.31	式	1	300000	300000	22-1-14	教育部體育署補助辦理2012年第二屆臺北城市盃國際拳擊邀請賽。	0800470101
1	09101	2	102	09101	1	080102	8	31	1	1	001		依據內政部101.8.23台內社字第1010283114號函及102.2.8台內社字第1020099237號函辦理。	102.01.01-102.12.31	年	1	77482000	77482000	9-1-25	內政部補助辦理低收入戶家庭生活、就學生活補助之補助收入(含101年度39,812,000元及102年1-6月37,670,000元)。	0800310101
1	09101	8	102	09101	1	080102	8	31	1	1	002		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.2.27內授中社字第1020116642號函辦理。	102.01.01-102.12.31	年	1	12842000	12842000	9-1-25	內政部補助辦理中低收入老人生活津貼補助之補助收入(102年1-6月)。	0800310101
1	09101	14	102	09101	1	080102	8	31	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.23台內社字第1010287195號函辦理。	102.01.01-102.12.31	年	1	14587000	14587000	9-1-25	內政部補助辦理低收入戶及中低收入戶醫療補助及住院看護補助之補助收入。	0800310101
1	09101	20	102	09101	1	080102	8	31	1	1	004		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.17內授中社字第1015934268號函辦理。	102.01.01-102.12.31	年	1	170000	170000	9-1-25	內政部補助辦理低收入戶健保病患住院膳食費補助之補助收入。	0800310101
1	09101	26	102	09101	1	080102	8	31	1	1	005		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.7.10內授中社字第1025932357號函辦理。	102.01.01-102.12.31	年	1	12771000	12771000	9-1-25	內政部補助辦理身心障礙者生活補助之補助收入(102年1-6月)。	0800310101
1	09101	32	102	09101	1	080102	8	31	1	1	006		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	102.01.01-102.12.31	年	1	112062000	112062000	9-1-25	內政部補助辦理身心障礙者日間照顧及住宿式照顧費補助之補助收入。	0800310101
1	09101	38	102	09101	1	080102	8	31	1	1	007		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	102.01.01-102.12.31	年	1	3696000	3696000	9-1-26	內政部補助辦理身心障礙者輔助器具補助之補助收入。	0800310101
1	09101	44	102	09101	1	080102	8	31	1	1	008		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	102.01.01-102.12.31	年	1	8725000	8725000	9-1-26	內政部補助辦理身心障礙者居家照顧服務之補助收入。	0800310101
1	09101	50	102	09101	1	080102	8	31	1	1	009		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.3.4內授中社字第1025052198號函辦理。	102.01.01-102.12.31	年	1	1908801	1908801	9-1-26	內政部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(102年1-6月)。	0800310101
1	09101	56	102	09101	1	080102	8	31	1	1	010		依據內政部101.12.12台內社字第1010384568號函及102.2.18台內社字第1020096639號函辦理。	102.01.01-102.12.31	年	1	191815000	191815000	9-1-26	內政部補助辦理長期照顧整合第二期計畫之補助收入(含101年度50,400,000元及102年度141,415,000元)。	0800310101
1	09101	62	102	09101	1	080102	8	31	1	1	011		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.22台內社字第1010283821號函辦理。	102.01.01-102.12.31	年	1	12650000	12650000	9-1-26	內政部補助辦理中低收入老人補助裝置假牙計畫之補助收入。	0800310101
1	09101	68	102	09101	1	080102	8	31	1	1	012		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.5.3台內社字第1020150779號函辦理。	102.01.01-102.12.31	年	1	123250	123250	9-1-27	內政部補助信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。	0800310101
1	09101	74	102	09101	1	080102	8	31	1	1	013		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.2.5台內社字第1020097152號函辦理。	102.01.01-102.12.31	年	1	20089000	20089000	9-1-27	內政部補助辦理特殊境遇家庭扶助之補助收入。	0800310101
1	09101	80	102	09101	1	080102	8	31	1	1	014		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.4.22童托字第1020054204號函辦理。	102.01.01-102.12.31	年	1	4260000	4260000	9-1-27	內政部兒童局補助辦理發展遲緩兒童早期療育補助之補助收入。	0800310101
1	09101	86	102	09101	1	080102	8	31	1	1	015		依據內政部兒童局101.8.16童托字第1010054516號函及102.1.14童托字第1020054023號函等辦理。	102.01.01-102.12.31	年	1	137437000	137437000	9-1-27	內政部兒童局補助辦理保母托育管理與托育費用補助實施計畫-家庭托育費用補助之補助收入(含101年度54,237,000元及102年度83,200,000元)。	0800310101
1	09101	92	102	09101	1	080102	8	31	1	1	016		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.4童托字第1020054015號函辦理。	102.01.01-102.12.31	年	1	1026000	1026000	9-1-27	內政部兒童局補助辦理保母托育管理與托育費用補助實施計畫-地方政府專案人力之補助收入。	0800310101
1	09101	98	102	09101	1	080102	8	31	1	1	017		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.9童福字第1020052003號函辦理。	102.01.01-102.12.31	年	1	298850000	298850000	9-1-27	內政部兒童局補助辦理父母未就業家庭育兒津貼實施計畫之補助收入。	0800310101
1	09101	104	102	09101	1	080102	8	31	1	1	018		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.2童福字第1010052869號函辦理。	102.01.01-102.12.31	年	1	985000	985000	9-1-28	內政部兒童局補助執行父母未就業家庭育兒津貼業務行政費用補助計畫之補助收入。	0800310101
1	09101	110	102	09101	1	080102	8	31	1	1	019		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.9童福字第1020052077號函辦理。	102.01.01-102.12.31	年	1	1676000	1676000	9-1-28	內政部兒童局補助辦理父母未就業家庭育兒津貼實施計畫-親職教育之補助收入。	0800310101
1	09101	116	102	09101	1	080102	8	31	1	1	020		依據內政部兒童局102.1.7童托字第1020054016號函及102.1.16童托字第1020000947號函辦理。	102.01.01-102.12.31	年	1	5000000	5000000	9-1-28	內政部兒童局補助辦理公私協力托育資源中心計畫之補助收入。	0800310101
1	09101	122	102	09101	1	080102	8	31	1	1	021		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.9童托字第1020054021號函辦理。	102.01.01-102.12.31	年	1	12800000	12800000	9-1-28	內政部兒童局補助辦理公私協力平價托嬰中心計畫之補助收入。	0800310101
1	09101	128	102	09101	1	080102	8	31	1	1	022		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局101.7.11童保字第1010053212號函辦理。	102.01.01-102.12.31	年	1	2605200	2605200	9-1-28	內政部兒童局補助辦理增聘兒童及少年保護社會工作人力實施計畫之補助收入。	0800310101
1	09101	134	102	09101	1	080102	8	31	1	1	023		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.12.7台內社字第1010385856號函辦理。	102.01.01-102.12.31	年	1	2227000	2227000	9-1-29	內政部社會福利基金之公益彩券回饋金補助辦理社會救助法低收入戶及中低收入戶審核業務人力充實計畫之補助收入。	0800310101
1	09101	140	102	09101	1	080102	8	31	1	1	024		依據內政部101.7.26台內社字第1010261545號函及101.12.13台內社字第1010387067號函辦理。	102.01.01-102.12.31	年	1	1627000	1627000	9-1-29	內政部社會福利基金之公益彩券回饋金補助身心障礙者復康巴士服務油價差額補助之補助收入(101年4-12月)。	0800310101
1	09101	146	102	09101	1	080102	8	31	1	1	025		依據中央對直轄市及縣(市)政府補助辦法暨內政部101.12.7台內社字第1010385856號函辦理。	102.01.01-102.12.31	年	1	2661000	2661000	9-1-29	內政部社會福利基金之公益彩券回饋金補助辦理提升復康巴士服務能量計畫之補助收入。	0800310101
1	09104	2	102	09104	1	080102	8	33	1	1	002		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.2.25台內防字第1020103112號函辦理。	102.01.01-102.12.31	年	1	5824000	5824000	9-4-10	內政部補助辦理增聘家庭暴力及性侵害防治社工人力計畫之補助收入。	0800330101
1	09104	8	102	09104	1	080102	8	33	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨內政部102.3.4內授中社字第1025052198號函辦理。	102.01.01-102.12.31	年	1	637757	637757	9-4-10	內政部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(102年1-6月)。	0800330101
1	09104	14	102	09104	1	080102	8	33	1	1	004		依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局101.7.11童保字第1010053212號函辦理。	102.01.01-102.12.31	年	1	6518800	6518800	9-4-10	內政部兒童局補助辦理增聘兒童及少年保護社會工作人力實施計畫之補助收入。	0800330101
1	12101	2	102	12101	1	080102	8	36	1	1	003		行政院衛生署中央健康保險局102年3月11日健保財字第1020054280號函辦理。	102.01.01-102.12.31	年	1	1475120	1475120	12-1-20	衛生福利部102年度公益彩券回饋金補助計畫，協辦單位為臺北市立聯合醫院及萬芳醫院，於計畫執行期間協助經濟弱勢族群排除就醫障礙，補助就醫相關費用。	0800360101
1	12101	7	102	12101	1	080102	8	36	1	1	004		內政部102年1月18日台內防字第1020080546號函辦理。	102.01.01-102.12.31	年	1	128000	128000	12-1-20	內政部102年度公益彩券回饋金補助計畫，協辦單位為臺北市立聯合醫院松德院區精神社工科，於計畫執行期間協助遭受家庭暴力受害者進行家庭關係修復。	0800360101
1	12101	12	102	12101	1	080102	8	36	1	1	005		法務部102年1月25日法保字第10205501600號辦理。	102.01.01-102.12.31	年	1	834000	834000	12-1-20	法務部補助本府毒品危害防制中心藥癮者追蹤輔導經費。	0800360101
1	12101	16	102	12101	1	080102	8	36	1	1	006		法務部102年1月25日法保字第10205501600號辦理。	102.01.01-102.12.31	年	1	851000	851000	12-1-20	法務部補助本府毒品危害防制中心戒毒成功專線經費。	0800360101
1	12101	20	102	12101	1	080102	8	36	1	1	007		行政院衛生署國民健康局101年12月21日、102年7月1日國健教字第10107610621、1020700763號函辦理。	102.01.01-102.12.31	年	1	18881699	18881699	12-1-20	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市菸害防制工作計畫收入。	0800360101
1	12101	26	102	12101	1	080102	8	36	1	1	008		行政院衛生署國民健康局101年12月28日、102年7月3日國健企字第1011460543、1021400590號函辦理。	102.01.01-102.12.31	年	1	2577710	2577710	12-1-20	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市健康體能暨代謝症候群及肥胖防治健康促進計畫收入。	0800360101
1	12101	32	102	12101	1	080102	8	36	1	1	009		行政院衛生署國民健康局101年12月28日、102年7月3日國健企字第1011460543、1021400590號函辦理。	102.01.01-102.12.31	年	1	2960174	2960174	12-1-20	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市活躍老化計畫收入。	0800360101
1	12101	38	102	12101	1	080102	8	36	1	1	010		行政院衛生署國民健康局101年12月28日、102年7月3日國健企字第1011460543、1021400590號函辦理。	102.01.01-102.12.31	年	1	1932827	1932827	12-1-21	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市推動慢性病照護網計畫收入。	0800360101
1	12101	44	102	12101	1	080102	8	36	1	1	011		行政院衛生署國民健康局101年12月28日、102年7月3日國健企字第1011460543、1021400590號函辦理。	102.01.01-102.12.31	年	1	2509451	2509451	12-1-21	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市癌症篩檢與檳榔健康危害防制計畫收入。	0800360101
1	12101	50	102	12101	1	080102	8	36	1	1	012		行政院衛生署國民健康局101年12月28日、102年7月3日國健企字第1011460543、1021400590號函辦理。	102.01.01-102.12.31	年	1	200000	200000	12-1-21	衛生福利部國民健康署「菸害防制及衛生保健基金」補助102年度臺北市出生性別比之監測與稽查計畫收入。	0800360101
