pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
4-1-18	1	04101		102	04101	1	080101		002	依擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵作業要點。	1020101	1021231	年	1		0		0		0	1	505252537	0	505252537	505252537	行政院頒發本府101年度第1季至第4季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入，明細如下：¶1.依行政院公共工程委員會101年4月10日¶  工程促字第10100127900號函辦理101年¶  度第1季促參獎勵金收入120,251,235元¶  。¶2.依行政院公共工程委員會101年7月17日¶  工程促字第10100268910號函辦理101年¶  度第2季促參獎勵金收入62,054,830元¶  。¶3.依行政院公共工程委員會101年10月9日¶  工程促字第10100380610號函辦理101年¶  度第3季促參獎勵金收入53,293,207元¶  。¶4.依財政部102年1月8日台財促字第10225¶  500260號函辦理101年度第4季促參獎勵¶  金收入299,465,640元。¶5.以上1-4項共計535,064,912元，惟審計¶  部臺北市審計處於102年6月13日以審北¶  市三字第1020000926號函，將截至102¶  年5月底止尚未分配支用之獎勵金餘額¶  計29,812,375元，決定依法修正101年¶  度單位決算，如數增列歲入實現數，爰¶  102年度追加預算編列505,252,537元。						1020805	BGT
4-1-20	1	04101		102	04101	1	080102		001	依財政部101年4月19日台財庫中字第10103643671號函核定。	1020101	1021231	年	1		0		0		0	1	6150000	0	6150000	6150000	財政部核定撥付102年度菸品健康福利捐供私劣菸品查緝經費。						1020607	BGT
4-1-20	1	04101		102	04101	1	080102		002	依財政部102年1月23日台財促字第10225501431號函核定。	1020101	1021231	年	1		0		0		0	1	1500000	0	1500000	1500000	財政部核定補助臺北市中正運動中心ROT前置作業計畫經費。						1020731	BGT
4-1-22	1	04101		102	04101	1	100202		001	依本府與國防部之公有土地合作開發契約書及與財政部國有財產署北區分署之合作改良利用契約書辦理。	1020101	1021231	年	1		0		0		0	1	381656400	0	381656400	381656400	「臺北市立成功高中旁國有土地設定地上權案」本府分收收入計算方法:¶1.本案權利金2,608,000,000元，分3期¶　收取，本年度收取第1期20%、第2期 ¶  30%，103年度收取第3期50%。¶2.依本府分別與國防部及國有財產署簽訂¶  之合作開發契約及合作改良利用契約約¶  定，本府收入係先由國防部與國有財產¶  署各自依其所有土地之101年公告現值¶  比例【國防部96.3％、國有財產署3％¶  (87-3、87-4地號)及0.7％(96地號)】¶  分算後，再由本府就其各自之收益分收¶  30％、30％及35％。¶3.並自第1期收入提撥10,000,000元至本¶  市市有財產開發基金，以支應本府與國¶  防部辦理合作開發業務所需人力費用。						1021224	BGT
5-1-10	1	05111		102	05111	1	080102		003	內政部101年1月12日內授都字第1010800189號函。	1020101	1021231	年	1		0		0		0	1	4500000	0	4500000	4500000	內政部補助「臺灣城鄉風貌整體規劃示範計畫」。						1020610	BGT
5-2-10	1	05112		102	05112	1	080102		001	依教育部102年6月6日臺教社(四)字第1020086215A號函辦理。	1020101	1021231	年	1		0		0		0	1	4052605	0	4052605	4052605	教育部補助收入4,052,605元，辦理「102年度閱讀推廣與館藏充實補助專案計畫」。					林君諭	1020614	BGT
5-2-10	1	05112		102	05112	1	080102		002	依教育部102年6月6日臺教社(四)字第1020086203號函辦理。	1020101	1021231	年	1		0		0		0	1	3948000	0	3948000	3948000	教育部補助收入3,948,000元，辦理「102年度公共圖書館閱讀環境與設備升級實施計畫」。					蔡承穎	1020624	BGT
5-6-8	1	05117		102	05117	1	080102		001	教育部102.04.02臺教社(二)字第1020049943號函	1020101	1021231	年	1		0		0		0	1	4414400	0	4414400	4414400	教育部補助102年推展家庭教育實施計畫。					林秀如	1020823	BGT
6-1-16	1	06101		102	06101	1	080102		001	經濟部101年4月24日經授企字第10120391390號函	1020101	1021231	式	1		0		0		0	1	9000000	0	9000000	9000000	經濟部「地方產業發展基金」補助辦理「邁向世界設計之都-臺北市數位內容產業整備接軌輔導專案」。					徐書尹	1020604	BGT
6-1-16	1	06101		102	06101	1	080102		002	經濟部102年3月4日經授企字第10220391180號函	1020101	1021231	式	1		0		0		0	1	4500000	0	4500000	4500000	經濟部「地方產業發展基金」補助辦理「臺北市溫泉湯花多元發展計畫輔導推廣專案」。					王玟婷	1020604	BGT
6-1-16	1	06101		102	06101	1	080102		003	經濟部水利署102年1月3日經水政字第10153277520號函	1020101	1021231	式	1		0		0		0	1	300000	0	300000	300000	經濟部水利署補助辦理「地下水管制區縣市政府違法水井處置實施計畫」。					王玟婷	1020604	BGT
6-1-16	1	06101		102	06101	1	080102		005	經濟部102年3月18日經授企字第10220391510號函	1020101	1021231	式	1		0		0		0	1	1800000	0	1800000	1800000	經濟部「地方產業發展基金」補助辦理「臺北市大稻埕創意生活產業發展計畫」。					陳佩吟	1020604	BGT
6-1-16	1	06101		102	06101	1	080102		006	行政院農業委員會農糧署102年4月15日農糧銷字第1021057365號函	1020101	1021231	式	1		0		0		0	1	216434000	0	216434000	216434000	行政院農業委員會農糧署補助「2010臺北國際花卉博覽會推動暨會後發展計畫」。					楊依凡	1020604	BGT
6-1-16	1	06101		102	06101	1	080102		007	行政院農業委員會102年3月15日農輔字第1020020043號函	1020101	1021231	式	1		0		0		0	1	210000	0	210000	210000	行政院農業委員會補助辦理「102年強化農業旅遊與休閒農場輔導管理功能計畫」。					蔡宜達	1020604	BGT
6-2-10	1	06102		102	06102	1	080102		001	依據中央對直轄市及縣(市)政府補助辦法與行政院農業委員會102年3月27日農牧字第1020042358號函辦理。	1020101	1021231	年	1		0		0		0	1	850000	0	850000	850000	行政院農業委員會補助辦理加強動物保護計畫					華心惠	1020527	BGT
6-3-10	1	06103		102	06103	1	080102		001	依據行政院農業委員會101年9月25日農授糧字第1010125088號函辦理。	1020101	1021231	式	1		0		0		0	1	65003000	0	65003000	65003000	行政院農業委員會農糧署補助臺北花卉批發市場遷建計畫收入。					王婉玉	1020523	BGT
7-6-12	1	07106		102	07106	1	080102		001	依據行政院農業委員會101年10月12日農授水保字第1011862664號函辦理。	1020101	1021231	式	1		0		0		0	1	1800000	0	1800000	1800000	追加行政院農業委員會核發100年度山坡地保育利用管理工作績效考核績優機關獎金收入如列數。					黃凱暉	1020321	BGT
7-6-12	1	07106		102	07106	1	080102		002	依據交通部觀光局101年8月31日觀技字第1014000961號函辦理。	1020101	1021231	式	1		0		0		0	1	25000000	0	25000000	25000000	追加交通部觀光局補助辦理整備觀光遊憩設施建設計畫收入如列數。					陳怡如	1020327	BGT
8-1-12	1	08101		102	08101	1	080102		002	依據中央對直轄市及縣市政府補助辦法辦理及內政部102年6月14日台內營字第1020806137號函辦理。	1020101	1021231	年	1		0		0		0	1	2702000	0	2702000	2702000	內政部營建署「102年度市區道路人本環境建設計畫」補助辦理「臺北市12公尺以下道路人本環境推動計畫」收入。					薛乃嘉	1020725	BGT
8-1-12	1	08101		102	08101	1	080102		003	依據中央對直轄市及縣市政府補助辦法辦理及行政院環境保護署102年5月20日環署空字第1020041497號函辦理。	1020101	1021231	年	1		0		0		0	1	2400000	0	2400000	2400000	行政院環境保護署補助辦理「公共自行車永續經營研究」收入。					梁郁英	1020725	BGT
8-4-15	1	08105		102	08105	1	080102		001	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部101年7月2日交路字第1015009479號函辦理。	1011201	1021231	年	1		0		0		0	1	1890000	0	1890000	1890000	交通部公路總局「101年度公路公共運輸發展計畫」補助南港轉運站規劃設計及開發模式評估計畫補助款收入。					辛孟鑫	1020521	BGT
8-4-15	1	08105		102	08105	1	080102		002	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部101年7月2日交路字第1015009479號函辦理。	1020101	1021231	年	1		0		0		0	1	9314485	0	9314485	9314485	交通部公路總局「101年度公路公共運輸發展計畫」補助強化臺鐵車站計程車轉乘服務(空間及設施)計畫補助款收入。					王郁凱	1020521	BGT
8-4-15	1	08105		102	08105	1	080102		003	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局101年7月25日路監運字第1011005358號函辦理。	1011128	1021231	年	1		0		0		0	1	4921782	0	4921782	4921782	交通部公路總局「101年度公路公共運輸發展計畫」補助公路汽車客運動態資訊管理系統後續車上設備建置案補助款收入。					黃偉程	1020523	BGT
8-4-15	1	08105		102	08105	1	080102		004	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部101年11月8日交路字第1015016540號函辦理。	1011201	1021231	年	1		0		0		0	1	935000	0	935000	935000	交通部公路總局「101年度公路公共運輸發展計畫」補助本市聯營公車試辦公車動態資訊輔助乘客OD調查程式開發計畫補助款收入。					葉瑋婷	1020517	BGT
8-4-15	1	08105		102	08105	1	080102		005	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部101年12月24日交路字第1010047948號函辦理。	1020101	1021231	年	1		0		0		0	1	12000000	0	12000000	12000000	交通部公路總局「102年度公路公共運輸提昇計畫」補助本市無障礙計程車申請補助營運計畫補助款收入。					王郁凱	1020521	BGT
8-4-15	1	08105		102	08105	1	080102		006	依據中央對直轄市及縣(市)政府補助辦法辦理及交通部公路總局102年3月6日路監運字第1020004395B號函辦理。	1020101	1021231	年	1		0		0		0	1	10000000	0	10000000	10000000	交通部公路總局「102年度公路公共運輸提昇計畫」補助本市聯營公車服務性路線營運虧損補貼計畫補助款收入。					梁筠翎	1020523	BGT
9-1-25	1	09101		102	09101	1	080102		001	依據內政部101.8.23台內社字第1010283114號函及102.2.8台內社字第1020099237號函辦理。	1020101	1021231	年	1		0		0		0	1	77482000	0	77482000	77482000	內政部補助辦理低收入戶家庭生活、就學生活補助之補助收入(含101年度39,812,000元及102年1-6月37,670,000元)。					賴佩吟	1020717	BGT
9-1-25	1	09101		102	09101	1	080102		002	依據中央對直轄市及縣(市)政府補助辦法暨內政部102.2.27內授中社字第1020116642號函辦理。	1020101	1021231	年	1		0		0		0	1	12842000	0	12842000	12842000	內政部補助辦理中低收入老人生活津貼補助之補助收入(102年1-6月)。					賴佩吟	1020717	BGT
9-1-25	1	09101		102	09101	1	080102		003	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.23台內社字第1010287195號函辦理。	1020101	1021231	年	1		0		0		0	1	14587000	0	14587000	14587000	內政部補助辦理低收入戶及中低收入戶醫療補助及住院看護補助之補助收入。					陳姿婷	1020523	BGT
9-1-25	1	09101		102	09101	1	080102		004	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.17內授中社字第1015934268號函辦理。	1020101	1021231	年	1		0		0		0	1	170000	0	170000	170000	內政部補助辦理低收入戶健保病患住院膳食費補助之補助收入。					賴美蒨	1020523	BGT
9-1-25	1	09101		102	09101	1	080102		005	依據中央對直轄市及縣(市)政府補助辦法暨內政部102.7.10內授中社字第1025932357號函辦理。	1020101	1021231	年	1		0		0		0	1	12771000	0	12771000	12771000	內政部補助辦理身心障礙者生活補助之補助收入(102年1-6月)。					賴珮吟	1020717	BGT
9-1-25	1	09101		102	09101	1	080102		006	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	1020101	1021231	年	1		0		0		0	1	112062000	0	112062000	112062000	內政部補助辦理身心障礙者日間照顧及住宿式照顧費補助之補助收入。					梁郁苹	1020523	BGT
9-1-26	1	09101		102	09101	1	080102		007	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	1020101	1021231	年	1		0		0		0	1	3696000	0	3696000	3696000	內政部補助辦理身心障礙者輔助器具補助之補助收入。					林菊美	1020523	BGT
9-1-26	1	09101		102	09101	1	080102		008	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.20內授中社字第1015934436號函辦理。	1020101	1021231	年	1		0		0		0	1	8725000	0	8725000	8725000	內政部補助辦理身心障礙者居家照顧服務之補助收入。					許櫪文	1020523	BGT
9-1-26	1	09101		102	09101	1	080102		009	依據中央對直轄市及縣(市)政府補助辦法暨內政部102.3.4內授中社字第1025052198號函辦理。	1020101	1021231	年	1		0		0		0	1	1908801	0	1908801	1908801	內政部補助辦理充實地方政府社工人力配置及進用計畫之補助收入(102年1-6月)。					陳琬蓁	1020523	BGT
9-1-26	1	09101		102	09101	1	080102		010	依據內政部101.12.12台內社字第1010384568號函及102.2.18台內社字第1020096639號函辦理。	1020101	1021231	年	1		0		0		0	1	191815000	0	191815000	191815000	內政部補助辦理長期照顧整合第二期計畫之補助收入(含101年度50,400,000元及102年度141,415,000元)。					林佳玫	1020523	BGT
9-1-26	1	09101		102	09101	1	080102		011	依據中央對直轄市及縣(市)政府補助辦法暨內政部101.8.22台內社字第1010283821號函辦理。	1020101	1021231	年	1		0		0		0	1	12650000	0	12650000	12650000	內政部補助辦理中低收入老人補助裝置假牙計畫之補助收入。					林佳玫	1020531	BGT
9-1-27	1	09101		102	09101	1	080102		012	依據中央對直轄市及縣(市)政府補助辦法暨內政部102.5.3台內社字第1020150779號函辦理。	1020101	1021231	年	1		0		0		0	1	123250	0	123250	123250	內政部補助信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。					林佳玫	1020523	BGT
9-1-27	1	09101		102	09101	1	080102		013	依據中央對直轄市及縣(市)政府補助辦法暨內政部102.2.5台內社字第1020097152號函辦理。	1020101	1021231	年	1		0		0		0	1	20089000	0	20089000	20089000	內政部補助辦理特殊境遇家庭扶助之補助收入。					陳慧玲	1020523	BGT
9-1-27	1	09101		102	09101	1	080102		014	依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.4.22童托字第1020054204號函辦理。	1020101	1021231	年	1		0		0		0	1	4260000	0	4260000	4260000	內政部兒童局補助辦理發展遲緩兒童早期療育補助之補助收入。					卓尹鈞	1020523	BGT
9-1-27	1	09101		102	09101	1	080102		015	依據內政部兒童局101.8.16童托字第1010054516號函及102.1.14童托字第1020054023號函等辦理。	1020101	1021231	年	1		0		0		0	1	137437000	0	137437000	137437000	內政部兒童局補助辦理保母托育管理與托育費用補助實施計畫-家庭托育費用補助之補助收入(含101年度54,237,000元及102年度83,200,000元)。					董女綺	1020523	BGT
9-1-27	1	09101		102	09101	1	080102		016	依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.4童托字第1020054015號函辦理。	1020101	1021231	年	1		0		0		0	1	1026000	0	1026000	1026000	內政部兒童局補助辦理保母托育管理與托育費用補助實施計畫-地方政府專案人力之補助收入。					董女綺	1020523	BGT
9-1-27	1	09101		102	09101	1	080102		017	依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.9童福字第1020052003號函辦理。	1020101	1021231	年	1		0		0		0	1	298850000	0	298850000	298850000	內政部兒童局補助辦理父母未就業家庭育兒津貼實施計畫之補助收入。					楊雅菁	1020523	BGT
9-1-28	1	09101		102	09101	1	080102		018	依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.2童福字第1010052869號函辦理。	1020101	1021231	年	1		0		0		0	1	985000	0	985000	985000	內政部兒童局補助執行父母未就業家庭育兒津貼業務行政費用補助計畫之補助收入。					廖雅筑	1020531	BGT
9-1-28	1	09101		102	09101	1	080102		019	依據中央對直轄市及縣(市)政府補助辦法暨內政部兒童局102.1.9童福字第1020052077號函辦理。	1020101	1021231	年	1		0		0		0	1	1676000	0	1676000	1676000	內政部兒童局補助辦理父母未就業家庭育兒津貼實施計畫-親職教育之補助收入。					廖雅筑	1020523	BGT
