org1	pdept	bgtyy	org	item	srcid	workid	workna	workbr	pworkid	plancd	chap	chappna	chapnote	sysdat	usno
06101		103	06101	1	320202002	006	對生物科技產業之推動成效優良者提供獎勵金	對生物科技產業之推動成效優良者提供獎勵金			01010401	004		1020515	BGT
06101		103	06101	1	320202004	001	中小企業知識學苑系列計畫	中小企業知識學苑系列計畫			01010503	001		1020515	BGT
06101		103	06101	1	320202004	002	臺北市青年創業融資貸款利息補貼	臺北市青年創業融資貸款利息補貼			03010101	001		1020715	BGT
06101		103	06101	1	320202004	003	中小企業、策略性及創新升級、青年創業融資貸款審議	中小企業、策略性及創新升級、青年創業融資			03010102	001		1020515	BGT
08105		103	08105	1	330203003	001	計程車駕駛人免費職業病體檢補助	計程車駕駛人免費職業病體檢						1020401	BGT
08105		103	08105	1	330203003	003	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租金暨維護費	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租			11010303	001		1020401	BGT
08105		103	08105	1	330202002	001	公車間轉乘優惠				11010301	001		1020724	BGT
08105		103	08105	1	330202002	002	公車票價補貼				11010301	002		1030102	BGT
08105		103	08105	1	330202002		臺北市市民小巴服務性路線營運虧損補助	臺北市市民小巴服務性路線營運虧損補助						1020401	BGT
08104		103	08104	2	337201039	002	自行車道工程	自行車道工程			04010113	002		1020407	BGT
08104		103	08104	2	337201002	001	臺北市主要道路交通監控系統工程	臺北市主要道路交通監控系統工程		2				1021212	BGT
08108		103	08108	2	337102001		水源大廈耐震力補強工程	水源大廈耐震力補強工程		1				1020809	BGT
08108		103	08108	2	337102002		水源大廈冰水主機汰換工程	水源大廈冰水主機汰換工程		1				1020809	BGT
08101		103	08101	1	330203002		臺北市即時交通資訊系統及智慧型手機軟體等功能擴充及維護費用							1020801	BGT
06101		103	06101	1	320202004	004	中小企業、策略性及創新升級、青年創業融資貸款行政支援計畫	中小企業、策略性及創新升級、青年創業融資			03010102	002		1020515	BGT
06101		103	06101	1	320202004	005	企業關懷及輔導計畫	企業關懷及輔導計畫			03010102	003		1020515	BGT
06101		103	06101	1	320202004	006	青年創業融資貸款業務	青年創業融資貸款業務						1020515	BGT
06101		103	06101	1	320202005	001	亞太經貿商機拓展與推動計畫	亞太經貿商機拓展與推動計畫			01010204	001		1020515	BGT
06101		103	06101	1	320202005	002	赴海外參展、招商、企業參訪及城市交流	赴海外參展、招商、企業參訪及城市交流			01010204	002		1020715	BGT
06101		103	06101	1	320202002	007	北投士林科技園區產業進駐及招商先期規劃暨評估作業	北投士林科技園區產業進駐及招商先期規劃暨			01010104	002		1020515	BGT
06101		103	06101	1	320301014	001	再生能源運用示範設施設置計畫	再生能源運用示範設施設置計畫			07010202	001		1020515	BGT
06101		103	06101	1	320301014	002	工商產業用電場所節能評估輔導及查核	工商產業用電場所節能評估輔導及查核			07010204	001		1020515	BGT
06101		103	06101	1	320301014	003	推廣節能產品	推廣節能產品			07010204	002		1020722	BGT
06101		103	06101	1	320301014	004	工商產業營業場所室內溫度量測及照明設備檢視暨節能減碳技術交流與成果觀摩研討會計畫	工商產業營業場所室內溫度量測及照明設備檢			07010204	003		1020515	BGT
06101		103	06101	1	320301014	005	工商業節能減碳法令宣導計畫	工商業節能減碳法令宣導計畫			07010204	004		1020515	BGT
06101		103	06101	2	320301014	006	補助工商業汰換節能設備	補助工商業汰換節能設備			07010204	005		1020515	BGT
06101		103	06101	1	323902005		臺北市數位內容產業整備接軌輔導案	臺北市數位內容產業整備接軌輔導案		2				1020802	BGT
06101		103	06101	1	323902003		臺北市大稻埕創意生活產業發展計畫	臺北市大稻埕創意生活產業發展計畫		2				1020806	BGT
02124		103	02124	2	137102045		民安區民活動中心耐震補強工程	民安區民活動中心耐震補強工程		1			民安區民活動中心耐震補強工程係103-104年度連續性計畫，自103年度起配合臺北市市場處主辦之中山市場合署大樓耐震補強工程，總經費為36,259,446元，本所應分攤1,117,388元，本年度編列35,646元。	1020516	BGT
02131		103	02131	2	517701003	001	巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1020805	BGT
02112		103	02112	1	130401005	001	設置原住民文創基地，鼓勵文創人才開發原創藝品，建立原創商品銷售旗艦。	市政白皮書			09010307	001	主標題＿九、臺北品牌文化領先¶計畫工作重點＿設置原住民文創基地，鼓勵文創人才開發原創藝品，建立原創商品銷售旗艦。	1020816	BGT
02112		103	02112	1	130401004	001	辦理原住民族認證商品創新升級輔導計畫	市政白皮書			09010308	001	主標題＿九、臺北品牌文化領先¶計畫工作重點＿開發原住民特色禮品，結合各據點設立展售專櫃，並積極參與國際商展，拓展國際市場。	1020816	BGT
02132		103	02132	2	137104001		電話主機系統資本租賃	電話主機系統資本租賃		2				1020813	BGT
02132		103	02132	1	132801006		新移民生活適應業務及各類研習課程	新移民生活適應業務及各類研習課程			04010105	001		1020715	BGT
02132		103	02132	2	517701003		巷弄綠美化工程	巷弄綠美化工程			07010502	001		1020729	BGT
13101		103	13101	2	527603007		內湖垃圾山清除工程	內湖垃圾山清除工程		2	07010103	002		1020726	BGT
13101		103	13101	2	527101001		修車廠暨資源回收隊新建工程土地購置			2				1020421	BGT
13101		103	13101	2	527101007		信義區五分埔及三張犁鄰接畸零地土地購置			2				1020421	BGT
13101		103	13101	2	527101002		萬華區清潔隊青年分隊部土地價購款			2				1020424	BGT
13101		103	13101	2	527102027	020	文山區隊木柵復興分隊新建工程			2				1030102	BGT
13101		103	13101	2	527102027	022	內湖區隊內湖分隊新建工程			2				1030102	BGT
13101		103	13101	2	527102027	051	文山區博嘉分隊新建工程	文山區博嘉分隊新建工程		2				1020726	BGT
13101		103	13101	2	527102055		水源大廈耐震力補強工程	水源大廈耐震力補強工程		1				1020514	BGT
13101		103	13101	2	527102055	A01	總工程費明細如下：			3				1020726	BGT
13101		103	13101	2	527102060		民生超市合署大樓耐震補強工程	民生超市合署大樓耐震補強工程		1				1020425	BGT
05112		103	05112	1	220301002	004	啟明分館愛盲業務	啟明分館愛盲業務						1020408	BGT
05112		103	05112	1	220301005	002	社區藝文活動	社區藝文活動			08010303	004		1020816	BGT
11111		103	11101	1	710201011	002	員警教育訓練─術科訓練	員警教育訓練─術科訓練			12010301	002	市政白皮書	1020325	BGT
11111		103	11101	2	717102054	001	中山分局大直派出所新建工程(施工費)	中山分局大直派出所新建工程(施工費)		2				1020816	BGT
11111		103	11101	2	717102054	006	中山分局大直派出所新建工程(工程費)	中山分局大直派出所新建工程(工程費)	001	2			經費需求為786,415,362元，連同101年度已編列行政作業費625,500元，合計787,040,862元。	1020816	BGT
11111		103	11101	2	717102055	006	士林分局社子派出所新建工程(工程費)	士林分局社子派出所新建工程(工程費)	001	2			經費需求為758,476,897元，連同101年度已編列行政作業費468,419元，合計758,945,316元。	1020816	BGT
11121		103	11101	1	710101005		本市錄影監視系統各派出所機房電費	本市錄影監視系統建置案			02010401	001	市政白皮書	1020325	BGT
08101		103	08101	1	330302004		交通安全宣導				04010111	001		1030107	BGT
08101		103	08101	1	330205002		辦理臺北市公共自行車租賃系統建置及營運管理案			2				1020801	BGT
08101		103	08101	1	333902008					2				1020801	BGT
09101		103	09101	1	430401002	038	捷運港墘站三合一服務辦公場所作為身心障礙者資源中心之用	捷運港墘站三合一服務辦公場所作為身心障礙			05010401	002		1020513	BGT
09101		103	09101	1	430401002	039	捷運港墘站三合一服務辦公場所作為身心障礙者資源中心之用	捷運港墘站三合一服務辦公場所作為身心障礙			05010401	002		1020513	BGT
09101		103	09101	2	437102096		松山區寶清段公營住宅參建老服暨日照中心工程分攤款	松山區寶清段公營住宅參建老服暨日照中心工		2				1020725	BGT
09101		103	09101	2	437102066		文山區木柵段3小段670地號等興建公營住宅工程分攤款	文山區木柵段3小段670地號等興建公營住宅工		2				1020725	BGT
09101		103	09101	2	437102097		松山區寶清段公營住宅參建托嬰中心工程分攤款	松山區寶清段公營住宅參建托嬰中心工程分攤		2				1020725	BGT
09101		103	09101	2	437102098		萬華區青年段公營住宅參建托嬰中心工程分攤款	萬華區青年段公營住宅參建托嬰中心工程分攤		2				1020725	BGT
09101		103	09101	2	437102092	B05	本局分攤總工程費明細如下：							1020725	BGT
09101		103	09101	2	437102092		大同區行政中心中央空調設備汰換工程分攤款	大同區行政中心中央空調設備汰換工程分攤款		1				1020725	BGT
09101		103	09101	2	437102099	B06	本局分攤總工程費明細如下：							1020807	BGT
09101		103	09101	2	437102099		永樂大樓外牆(含屋頂防水)整修工程分攤款	永樂大樓外牆(含屋頂防水)整修工程分攤款		1				1020807	BGT
07101		103	07101	2	338201002	109	北投復興三路201巷道路局部拓寬(棧橋方式)工程	北投復興三路201巷道路局部拓寬(棧橋方式)	012					1020809	BGT
07105		103	07105	1	520204004	907	設施管理第7期委託代操作維護費(103-106)	設施管理第7期委託代操作維護費(103-106)		1			本市負擔總經費之30%。	1021230	BGT
07105		103	07105	2	527601001	C06	總工程費明細如下:	總工程費明細如下:	038	1				1020819	BGT
07102		103	07102	2	317605001	013	雨水下水道結構修補工程	雨水下水道結構修補工程	003	2				1020422	BGT
07102		103	07102	2	317605001	050	雨水下水道人孔調升降工程	雨水下水道人孔調升降工程	006					1021218	BGT
07102		103	07102	2	317605001	011	零星排水改善工程	零星排水改善工程	007					1021218	BGT
07102		103	07102	2	317605001	238	士林區通河西街二段排水改善工程	士林區通河西街二段排水改善工程	009					1021218	BGT
07102		103	07102	2	317605001	239	信義區吳興街側溝更新工程	信義區吳興街側溝更新工程	010					1021218	BGT
07102		103	07102	2	317605001	240	文山區興隆排水系統新建及改善工程	文山區興隆排水系統新建及改善工程	004	1				1021218	BGT
07102		103	07102	2	317102002	101	高灘地東區管理站遷移工程	高灘地東區管理站遷移工程	001					1020726	BGT
07102		103	07102	2	317602001	130	景美溪(萬芳交流道至萬芳路段)右岸堤防新建及河道整治工程	景美溪(萬芳交流道至萬芳路段)右岸堤防新建	036		13010301	001		1020522	BGT
21101		103	21101	2	327102005		臺北市老舊高地社區自設加壓受水設備改善計畫	臺北市老舊高地社區自設加壓受水設備改善計		1				1020503	BGT
20101		103	20101	2	137102003		水源大廈耐震力補強工程分攤款	水源大廈耐震力補強工程分攤款		1				1020722	BGT
20101		103	20101	2	137102005		水源大廈冰水主機汰換工程分攤款	水源大廈冰水主機汰換工程分攤款		1				1020722	BGT
04101		103	04101	2	147102006		中山地下街電梯重置工程	中山地下街電梯重置工程		2				1020716	BGT
04101		103	04101	2	147102028		東區及西門地下街空調系統汰換工程	東區及西門地下街空調系統汰換工程		1				1020716	BGT
04101		103	04101	2	140206030		委託辦理本府主導都市更新案評估與評選實施者等相關作業費	委託辦理本府主導都市更新案評估與評選實施		2			基地座落:中山區中山段四小段474地號等12筆土地(103年度已依決標金額調整，餘363,636元不再編列)。	1020819	BGT
04101		103	04101	2	140206040		委托辦理本府主導都市更新案評估與評選實施者等相關作業費	委托辦理本府主導都市更新案評估與評選實施		2			基地座落:中山區中山段四小段553地號等11筆暨同小段568地號等12筆土地(103年度已依決標金額調整，餘636,363元不再編列)。	1020819	BGT
04101		103	04101	2	147102028	A01	總工程經費明細如下：	總工程經費明細如下：		3				1020704	BGT
04101		103	04101	2	147102026	A01	總分攤款明細如下：	總分攤款明細如下：		3				1020806	BGT
04101		103	04101	2	147102026		水源大廈耐震力補強工程分攤款	水源大廈耐震力補強工程分攤款		1				1020716	BGT
04101		103	04101	2	147102022		水源大廈冰水主機汰換工程	水源大廈冰水主機汰換工程		1				1020716	BGT
04101		103	04101	2	147102022	A01	總分攤款明細如下：	總分攤款明細如下：		3				1020806	BGT
04101		103	04101	2	140206020	001	委託辦理本府主導都市更新案評估與評選實施者等相關作業費	委託辦理本府主導都市更新案評估與評選實施			03010404	001		1020731	BGT
04102		103	04102	2	147102007	002	配合文山區公所辦理文山區行政中心大樓耐震補強工程	配合文山區公所辦理文山區行政中心大樓耐震	003	1			配合文山區公所辦理文山區行政中心大樓耐震補強工程分攤款，                                      本工程係103-104年度連續性工程，總工程費64,356,885元，依面積比率12.6%分攤，本處應分攤8,108,967元，分年編列預算辦理，103年度編列257,310元，104年度編列7,851,657元。	1020815	BGT
04102		103	04102	2	147102007	001	配合大同區公所辦理大同區行政中心大樓中央空調系統汰換工程	配合大同區公所辦理大同區行政中心大樓中央	001	1			配合大同區公所辦理大同區行政中心大樓中央空調系統汰換工程分攤款，本工程係103-104年度連續性工程，總工程費27,919,063元，依使用面積1,432.03平方公尺佔總面積13,773.12平方公尺之比率分攤，本處應分攤金額2,902,823元，分年編列預算辦理，103年度編列203,537元，104年度編列2,699,286元。	1020815	BGT
04102		103	04102	2	147102008	001	總處空調改善工程	總處空調改善工程	001	1			總處空調改善工程，本工程係103-104年度連續性工程，總工程費28,694,129元，分年編列預算辦理，103年度編列2,180,098元，104年度編列26,514,031元。	1020815	BGT
17101		103	17101	2	327102026		備勤區房舍興建工程	備勤區房舍興建工程		2				1020731	BGT
05112		103	05112	2	227102007	011	大同區行政中心中央空調設備汰換工程	大同區行政中心中央空調設備汰換工程		1				1020802	BGT
05112		103	05112	2	227102007	012	景新大樓電梯汰舊換新工程	景新大樓電梯汰舊換新工程						1020416	BGT
05112		103	05112	2	227102007	013	文山區政大樓空調更新工程	文山區政大樓空調更新工程						1020416	BGT
05112		103	05112	2	227102007	014	公有華榮大樓高氯離子鑑定	公有華榮大樓高氯離子鑑定						1020416	BGT
05112		103	05112	2	227102007	015	稻香合署辦公大樓建物高氯離子鑑定	稻香合署辦公大樓建物高氯離子鑑定						1020416	BGT
05112		103	05112	2	227102007	016	南港分館合署大樓耐震修復工程	南港分館合署大樓耐震修復工程						1020416	BGT
05112		103	05112	2	227102007	017	公有中山市場合署辦公大樓耐震補強工程	公有中山市場合署辦公大樓耐震補強工程		1				1020802	BGT
07105		103	07105	2	527601001	C07	總工程費明細如下:	總工程費明細如下:	040	1				1020819	BGT
07102		103	07102	2	317102002	100	高灘地北區管理站整修工程	高灘地北區管理站整修工程	004					1020319	BGT
07102		103	07102	2	317602001	158	芝山、福德、錦州抽水站機組更新工程	芝山、福德、錦州抽水站機組更新工程	001	2				1020520	BGT
07102		103	07102	2	317602001	190	中港河碼頭及周邊環境改造工程	中港河碼頭及周邊環境改造工程	002	2	13010301	005		1020520	BGT
07102		103	07102	2	317602001	192	基隆河低水護岸整建工程	基隆河低水護岸整建工程	003	2				1020520	BGT
07102		103	07102	2	317602001	193	抽水站等建築物耐震能力補強工程(第1期)	抽水站等建築物耐震能力補強工程(第1期)	004	2				1020520	BGT
03103		103	03103	2	227102056	A01	總工程經費如下：	總工程經費如下：						1020507	BGT
03103		103	03103	2	227102056	052	臻愛樓設置一樓鐵捲門等工程	臻愛樓設置一樓鐵捲門等工程						1020515	BGT
03103		103	03103	2	227102057	052	富德靈骨樓及陽明山靈骨塔建築物耐震力評估	富德靈骨樓及陽明山靈骨塔建築物耐震力評估						1020515	BGT
03103		103	03103	2	227102037	A01	總工程經費如下：	總工程經費如下：		2				1020506	BGT
03103		103	03103	2	227102037	037	第二殯儀館整建工程(設計及監造)	第二殯儀館整建工程(設計及監造)		2	05010601	001	本工程原為99-103年度連續性計畫，修正為99-105年度連續性計畫。	1020806	BGT
03103		103	03103	2	227102037	038	第二殯儀館整建工程(工程專案管理技術費)	第二殯儀館整建工程(工程專案管理技術費)		2	05010601	002	本工程原為101-103年度連續性計畫，修正為101-105年度連續性計畫。	1020806	BGT
03103		103	03103	2	227102037	040	第二殯儀館整建工程(工程費)	第二殯儀館整建工程(工程費)		2	05010601	003	本工程原為101-103年度連續性計畫，修正為101-105年度連續性計畫。	1020806	BGT
03103		103	03103	2	227102049		第二殯儀館館區機電及消防等改善工程	第二殯儀館館區機電及消防等改善工程		2				1020508	BGT
03103		103	03103	2	227102053		陽明山公墓、富德公墓及列管公墓墓區整修及綠美化工程	陽明山公墓、富德公墓及列管公墓墓區整修及		1				1020717	BGT
03103		103	03103	2	227102053	A01	總工程經費如下：	總工程經費如下：		3				1020717	BGT
03103		103	03103	2	227102048		第一殯儀館館區設施整修工程	第一殯儀館館區設施整修工程		2				1020508	BGT
03103		103	03103	2	227102022		富德公墓興建納骨設施環境影響評估	富德公墓興建納骨設施環境影響評估			05010602	001		1020515	BGT
03103		103	03103	2	227102023		墓區整理遷置工程(景美第12、內湖2甲及松山第3公墓)	墓區整理遷置工程(景美第12、內湖2甲及松山						1020515	BGT
03116		103	03116	2	137102001	001				1				1020717	BGT
03116		103	03116	2	137102001	A01	行政中心大樓空調系統汰換工程分攤款	行政中心大樓空調系統汰換工程分攤款		3				1020802	BGT
03126		103	03126	2	137102002	A01	文山區行政中心大樓耐震補強工程分攤款	文山區行政中心大樓耐震補強工程分攤款		3				1020513	BGT
03126		103	03126	2	137102002	001	文山區行政中心大樓耐震補強工程分攤款	文山區行政中心大樓耐震補強工程分攤款		1			文山區行政中心大樓耐震補強工程分攤款係103-104年度連續性計畫，總分攤款804萬4,610元，本年度編列第1年設計規劃費分攤款25萬5,268元，餘778萬9,342元編列於以後年度。	1020717	BGT
04102		103	04102	2	147102007	003	配合中正區公所辦理中正區行政大樓緊急電源發電機汰換工程分攤款	配合中正區公所辦理中正區行政大樓緊急電源	005					1020814	BGT
06103		103	06103	2	317102022								餘4,301,233元，以後年度不再編列。	1020501	BGT
06103		103	06103	2	317102026	A01	總工程經費明細如下：			3				1020501	BGT
06103		103	06103	2	317102001					2				1020708	BGT
06103		103	06103	2	317102010					2			經費需求570,808,924元，連同98年度已編列規劃設計費及工程管理費26,350,763元，合計工程經費為597,159,687元。	1020722	BGT
06103		103	06103	2	317102026					1				1020708	BGT
06104		103	06104	2	347102001								鵬程大樓外牆翻新防水透氣塗料暨屋頂防水透氣工程分攤款	1020326	BGT
06104		103	06104	1	340501005	007	臺北市創業人才培訓計畫	臺北市創業人才培訓計畫			03010105	002		1020509	BGT
06104		103	06104	1	340501005	001	打造公館水岸樂活計畫				13010302	001		1020802	BGT
06102		103	06102	1	310401004	003	本市生物資源調查計畫	本市生物資源調查計畫		2	12011502	001	白皮書	1020802	BGT
06102		103	06102	1	310401004	005	自然公園環境清潔整理及棲地管理費	自然公園環境清潔整理及棲地管理費			12011502	002	白皮書	1020507	BGT
06102		103	06102	1	310401004	006	自然公園與保護區高灘地植栽養護	自然公園與保護區高灘地植栽養護			12011502	005	白皮書	1020507	BGT
06102		103	06102	2	317102005	007	臺北市野生動物棲息地清疏維護工程	臺北市野生動物棲息地清疏維護工程			12011502	003	白皮書	1020802	BGT
06102		103	06102	2	317102007	008	自然公園設施環境改善工程	自然公園設施環境改善工程			12011502	004	白皮書	1020802	BGT
06102		103	06102	1	310401004	004	辦理濕地合作備忘錄規劃案	辦理濕地合作備忘錄規劃案			12011502	007	白皮書	1020510	BGT
06102		103	06102	2	317102014		臺北市華江濕地雁鴨棲息整體改善規劃	臺北市華江濕地雁鴨棲息整體改善規劃			12011502	006	白皮書	1020513	BGT
06101		103	06101	1	320301014	007	辦理金省能獎工商業組及高耗能行業評比計畫	辦理金省能獎工商業組及高耗能行業評比計畫			07010204	006		1020722	BGT
02125		103	02125	2	137102003	A01	水源大廈冰水主機汰換工程總工程經費明細如下：	水源大廈冰水主機汰換工程總工程經費明細如		1				1020814	BGT
02125		103	02125	2	137102004	A01	水源大廈耐震力補強工程總工程經費如下：	水源大廈耐震力補強工程總工程經費如下：		1				1020814	BGT
02126		103	02126	1	132801009		新移民活動及課程	新移民活動及課程			04010105	001		1020514	BGT
02126		103	02126	2	517701002		巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1020801	BGT
02126		103	02126	2	137102024		行政中心大樓中央空調系統汰換工程	行政中心大樓中央空調系統汰換工程		1				1020801	BGT
02126		103	02126	2	137102024	A01	行政中心大樓中央空調系統汰換工程總工程經費明細如下：	行政中心大樓中央空調系統汰換工程		1				1020814	BGT
02127		103	02127	1	132801010	003	新移民會館各項業務費	新移民會館各項業務費			04010105	002		1020716	BGT
02127		103	02127	1	132801010	004	萬華區新移民會館設備	萬華區新移民會館設備			04010105	004		1020716	BGT
02127		103	02127	2	137102030	A01	萬華區新移民會館整修工程總工程經費明細如下：	萬華區新移民會館整修工程總工程經費						1020408	BGT
02127		103	02127	2	137102030	001	萬華區新移民會館整修工程	萬華區新移民會館整修工程		2	04010105	003		1020716	BGT
02127		103	02127	1	132801009	002	新移民活動及課程	新移民活動及課程			04010105	001		1020514	BGT
02127		103	02127	2	517701003	001	巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1020514	BGT
02127		103	02127	2	137102034	001	日祥區民活動中心新建工程	日祥區民活動中心新建工程		2				1020426	BGT
02127		103	02127	2	137102034	A01	日祥區民活動中心新建工程總工程經費明細如下：	日祥區民活動中心新建工程總工程經費明細如						1020514	BGT
02127		103	02127	2	137102034		日祥區民活動中心新建工程	日祥區民活動中心新建工程		2				1020801	BGT
02127		103	02127	2	137102030		萬華區新移民會館整修工程	萬華區新移民會館整修工程		2				1020716	BGT
02127		103	02127	2	137104003		電話總機系統資本租賃	電話總機系統資本租賃		1				1020716	BGT
02128		103	02128	2	137102134	A01	木新市場大樓建築物耐震補強工程分攤款	木新市場大樓建築物耐震補強工程分攤款					木新市場大樓建築物耐震補強工程分攤款總工程經費明細如下：	1020513	
02128		103	02128	2	137102133	A01	文山區行政中心大樓耐震補強工程分攤款	文山區行政中心大樓耐震補強工程分攤款		1			文山區行政中心大樓耐震補強工程分攤款經費明細如下：	1020814	BGT
02128		103	02128	2	137102133		文山區行政中心大樓耐震補強工程分攤款	文山區行政中心大樓耐震補強工程分攤款		1			本工程為103-104年度連續性計畫，總工程經費64,356,885元，本所應分攤總工程經費26,321,969元，本年度編列第1年經費835,238元，餘25,486,731元編列於以後年度。	1020820	BGT
02128		103	02128	1	132801060		新移民生活適應業務與各類研習課程	新移民生活適應業務與各類研習課程			04010105	001		1020801	BGT
02128		103	02128	2	517701060		巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1020801	BGT
02128		103	02128	2	137501011		指南里高地供水工程	指南里高地供水工程		2			本工程為102-103年度之連續性計畫，總工程經費43,700,000元，上年度已編列20,000,000元，本年度編列最後1年經費23,700,000元。	1020815	BGT
02129		103	02129	2	137102032	032	南港區新移民會館整修工程	南港區新移民會館整修工程		2	04010105	002		1020723	BGT
02129		103	02129	1	132801008	001	新移民生活適應相關業務	新移民生活適應相關業務			04010105	001		1020503	BGT
02129		103	02129	1	132801009	001	新移民生活適應相關業務	新移民生活適應相關業務			04010105	001		1020718	BGT
02129		103	02129	2	137501001		道路及橋樑工程	道路及橋樑工程						1020411	BGT
02129		103	02129	2	137102032	A01	南港區新移民會館整修工程總工程經費明細如下：	南港區新移民會館整修工程總工程經費明細如						1020411	BGT
02129		103	02129	2	137102035	035	三重區民活動中心結構耐震補強工程分攤款	三重區民活動中心結構耐震補強工程分攤款		1				1020723	BGT
02129		103	02129	2	137102035	A02	三重區民活動中心結構耐震補強工程總工程經費明細如下：	三重區民活動中心結構耐震補強工程總工程經						1020416	BGT
02129		103	02129	2	137102036	036	成德區民活動中心結構耐震補強工程分攤款	成德區民活動中心結構耐震補強工程分攤款		1				1020723	BGT
02129		103	02129	2	137102036	A03	成德區民活動中心結構耐震補強工程總工程經費明細如下：	成德區民活動中心結構耐震補強工程總工程經						1020430	BGT
11111		103	11101	2	717102055	005	士林分局社子派出所新建工程(工程專案管理技術費)	士林分局社子派出所新建工程(工程專案管理		2				1020808	BGT
11111		103	11101	2	717102065	006	萬華分局新建工程(施工費)	萬華分局新建工程(施工費)		1				1020816	BGT
07105		103	07105	1	520204004	908	設施管理委託營運管理費用第2期(103-106)	設施管理委託營運管理費用第2期(103-106)		1			本市負擔總經費之30%。	1021230	BGT
07105		103	07105	2	527601001	172	迪化污水處理廠排氣井功能提升及美化工程	迪化污水處理廠排氣井功能提升及美化工程	029	1				1020430	BGT
07105		103	07105	2	527601001	173	迪化污水處理廠增設放流管工程	迪化污水處理廠增設放流管工程	031	1				1021230	BGT
07105		103	07105	2	527601001	174	內湖污水處理廠二期工程	內湖污水處理廠二期工程	033	1				1021230	BGT
07105		103	07105	2	527601001	175	內湖污水處理廠初沉池設備更新汰換工程及生物池攪拌機設備增設工程	內湖污水處理廠初沉池設備更新汰換工程及生	035	1				1021230	BGT
07105		103	07105	2	527601001	171	臺北市污水下水道分、支管網施作地區規劃案(第4期計畫施作地區)	臺北市污水下水道分、支管網施作地區規劃案	027	1				1021230	BGT
07105		103	07105	2	527601001	104	北投及士林區分管網工程	北投及士林區分管網工程					餘64,352,000元不再編列。	1020429	BGT
07105		103	07105	2	527601001	116	北投及士林區用戶排水設備工程	北投及士林區用戶排水設備工程					餘27,535,948元不再編列。	1020429	BGT
07105		103	07105	2	527601001	128	第2期萬華及中正區分管網工程	第2期萬華及中正區分管網工程			12011502	001		1020429	BGT
07105		103	07105	2	527601001	129	第2期松山及信義區分管網工程	第2期松山及信義區分管網工程			12011502	002		1020429	BGT
07105		103	07105	2	527601001	131	第2期大安及文山區分管網工程	第2期大安及文山區分管網工程			12011502	004	餘59,000元不再編列。	1020429	BGT
07105		103	07105	2	527601001	132	第2期北投及士林區分管網工程	第2期北投及士林區分管網工程			12011502	005	餘3,580,000元不再編列。	1020429	BGT
