pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-17-62	0	02124		101	02124	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	312508	331600	312508	312508	331600	0	0	電腦周邊設備及零組件。									0	355	310	0	0003				1001228	BGT
2-18-51	0	02125		101	02125	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	344250	364000	344250	344250	320000	0	0	電腦周邊設備及零組件。　　　　　　　　　　　　　　　　　									0	355	310	0	0003				1001231	BGT
2-19-51	0	02126		101	02126	2	137104000		0306	001			0	0		年	1		0		0		0	1.00	233556	251200	233556	233556	251200	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001229	BGT
2-20-56	0	02127		101	02127	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	389402	412400	389402	389402	357200	0	0	電腦周邊設備及零組件。									0	355	310	0	0003				1001228	BGT
2-21-65	0	02128		101	02128	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	323620	344000	323620	323620	365000	0	0	電腦周邊設備及零組件(電腦專案)。								議會刪減數。	0	355	310	0	0006				1010101	BGT
2-22-54	0	02129		101	02129	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	219920	234000	219920	219920	210838	0	0	電腦周邊設備及零組件。									0	355	310	0	0003				1001227	BGT
2-23-58	0	02130		101	02130	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	324870	344000	324870	324870	344000	0	0	電腦周邊設備及零組件。										355	310	0	0003				1001229	BGT
2-24-58	0	02131		101	02131	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	434360	462000	434360	434360	446000	0	0	電腦周邊設備及零組件。										355	310	0	0003				1001228	BGT
2-25-56	0	02132		101	02132	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	365276	388800	365276	365276	388800	0	0	電腦周邊設備及零組件。									0	355	310	0	0008				1001228	BGT
3-1-112	0	03101		101	03101	2	137104000		0306	001			0	0		年	1		0		0		0	1.00	364800	606800	364800	364800	300000	0	0	電腦周邊設備及零組件。								$8,000X61部+$1,200X99部	0	355	310	0	0001				1000704	BGT
3-2-26	0	03102		101	03102	2	227104000		0306	003			0	0	0301	年	1		0		0		0	1.00	36500	38500	36500	36500	28000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001229	BGT
3-3-87	0	03103		101	03103	2	227104000		0306	002			0	0		年	1		0		0		0	1.00	322000	412500	322000	322000	211600	0	0	電腦周邊設備及零組件等。								業務需要覈實增列	0	355	310	0	0002				1000730	BGT
3-4-40	0	03111		101	03111	2	137104000		0306	002			0	0		年	1		0		0		0		124000	124000	124000	124000	124000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000411	BGT
3-5-38	0	03112		101	03112	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	146000	146000	146000	146000	150500	0	0	電腦周邊設備及零組件。								核實減列	0	355	310	0	0002				1000505	BGT
3-6-40	0	03113		101	03113	2	137104000		0306	002			0	0		年	1		0		0		0		94000	94000	94000	94000	94000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000504	BGT
3-7-37	0	03114		101	03114	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	194000	194000	194000	194000	179500	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000505	BGT
3-8-39	0	03115		101	03115	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	132388	143000	132388	132388	123500	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001228	BGT
3-9-37	0	03116		101	03116	2	137104000		0306	002			0	0	0303	年	1		0		0		0	1.00	106950	113500	106950	106950	113500	0	0	電腦周邊設備及零組件。								依標準單價調整	0	355	310	0	0003				1001229	BGT
3-10-37	0	03121		101	03121	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	97670	103500	97670	97670	90000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001227	BGT
3-11-36	0	03122		101	03122	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	166000	166000	166000	166000	160000	0	0	電腦周邊設備及零組件。								核實增列。	0	355	310	0	0002				1000504	BGT
3-12-37	0	03123		101	03123	2	137104000		0306	002			0	0		年	1		0		0		0		165000	165000	165000	165000	165000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000505	BGT
3-13-36	0	03124		101	03124	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	169000	169000	169000	169000	150000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000505	BGT
3-14-40	0	03125		101	03125	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	158500	158500	158500	158500	157000	0	0	電腦周邊設備及零組件。								依標準編列	0	355	310	0	0002				1000508	BGT
3-15-40	0	03126		101	03126	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	150870	158500	150870	150870	170500	0	0	電腦周邊設備及零組件。									0	355	310	0	0004				1001209	BGT
4-1-117	0	04101		101	04101	2	140208020		0306	002			0	0		組	1		0		0		0	1.00	430000	486800	430000	430000	272400	0	0	電腦周邊設備及零組件。								依本府規定標準編列。	0	355	310	0	0026				1000712	BGT
4-2-100	0	04102		101	04102	2	140205002		0306	005			0	0		部	30		0		0		0	30.00	47441	2846460	1423230	1423230	0	0	0	汰換網路雷射印表機。								94年購置之網路雷射印表機型號IBM Info1226，計30部，已屆汰換年限且經常故障，亟需汰換		355	310	0	0040				1000712	BGT
4-2-100	0	04102		101	04102	2	140205002		0306	007			0	0		式	1		0		0		0	1.00	5324600	5324600	5324600	5324600	0	0	0	汰換網路設備。								95年以前購置處級路由設備、外點路由設備及處級骨幹交換器16組，已屆汰換年限且傳輸效能不佳影響網路品質，亟需汰換		355	310	0	0041				1000316	BGT
4-2-100	0	04102		101	04102	2	140205002		0306	011			0	0		式	1		0		0		0	1.00	1448843	1940295	1448843	1448843	0	0	0	公文影像處理系統-購置掃描器。								為配合使用公文影像處理系統，將紙本來文轉製為電子型式後做線上簽核作業及以前年度紙本檔案掃描，採購掃描器，以增進公文處理時效，提高稅務行政效率，並節省稽徵成本		355	310	0	0045	0	0	0	1000712	BGT
4-2-101	0	04102		101	04102	2	140205002		0306	012			0	0		式	1		0		0		0	1.00	715000	1320000	715000	715000	0	0	0	房屋稅與地價稅外業清查作業整合系統—購置行動裝置。								運用房屋稅與地價稅外業清查整合系統，結合地方稅平台資訊作業，採購行動裝置，清查人員利用該設備，以資訊技術整合GIS系統功能，與GPS現場即時定位所在地籍圖位置，進行勘查作業，提升清查作業效率，節省勘查稽徵成本，提高稅籍資料的正確性，以加強民眾對稽徵機關的信賴感		355	310	0	0046	0	0	0	1000712	BGT
5-2-125	0	05112		101	05112	2	227104002		0306	002			0	0		年	1		0		0		0	1.00	1338000	1338000	1338000	1338000	1100000	0	0	周邊設備及電腦零組件。									0	355	310	0	0003				1000412	BGT
5-3-127	0	05113		101	05113	2	227104000		0306	003			0	0		年	1		0		0		0	1.00	254000	352000	254000	254000	254000	0	0	電腦周邊設備及零組件（資訊室）。										355	310	0	0018				1000726	BGT
5-4-59	0	05114		101	05114	2	227104000		0306	002			0	0		年	1		0		0		0	1.00	160000	160000	160000	160000	0	0	0	電腦周邊設備及零組件。									0	355	310	1	0003				1000511	BGT
5-5-76	0	05115		101	05115	2	227104000		0306	003			0	0	0304	組	31		0		0		0	31.00	1500	79500	46500	46500	43500	0	0	原有電腦之周邊設備及零組件。								待專案核可	1	355	310	0	0002				1000801	BGT
5-5-76	0	05115		101	05115	2	227104000		0306	004			0	0	0303	組	1		0		0		0	1.00	93802	93802	93802	93802	64000	0	0	新增電腦之周邊設備及零組件。								待專案核可	0	355	310	0	0003				1000512	BGT
5-6-127	0	05116		101	05116	2	227104000		0306	001			0	0		組	10		0		0		0		8000	80000	80000	80000	80000	0	0	電腦周邊設備及零組件(新購)。									0	355	310	0	0001				1000422	BGT
5-6-127	0	05116		101	05116	2	227104000		0306	004			0	0		組	42		0		0		0	42.00	1200	58800	50400	50400	46800	0	0	汰換電腦周邊設備及零組件(原有)。								原電腦設備數量為39部，100年增購10部，共計49部。	0	355	310	0	0002				1000822	BGT
5-7-26	0	05117		101	05117	2	227104000		0306	001			0	0	0303	組	3		0		0		0	3.00	8000	24000	24000	24000	16000	0	0	新購電腦周邊設備及零組件。									1	355	310	0	0001				1000510	BGT
5-7-26	0	05117		101	05117	2	227104000		0306	004			0	0	0304	組	3		0		0		0	3.00	1500	18000	4500	4500	16500	0	0	原有電腦周邊設備及零組件。									1	355	310	0	0003				1000822	BGT
6-1-128	0	06101		101	06101	2	317104000		0306	002			0	0		年	1		0		0		0	1.00	480000	480000	480000	480000	482400	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000311	BGT
6-2-80	0	06102		101	06102	2	317104002		0306	003			0	0		年	1		0		0		0	1.00	150000	150000	150000	150000	0	0	0	電腦周邊設備及零組件。								新汰換電腦8部(每部8000元)，原有電腦58部(每部1500元)	0	355	310	0	0001				1000822	BGT
6-3-59	0	06103		101	06103	2	317104000		0306	002			0	0		組	1		0		0		0	1.00	557200	563600	557200	557200	0	0	0	電腦周邊設備及零組件。								依標準編列。100年汰換30部，101年汰換32部。	0	355	310	0	0002				1000719	BGT
6-4-73	0	06104		101	06104	2	347104000		0306	001			0	0	0304	年	1		0		0		0	1.00	246000	246000	246000	246000	246000	0	0	電腦周邊設備及零組件。									0	355	310	0	0001				1000707	BGT
6-5-121	0	06105		101	06105	2	317104000		0306	002			0	0		年	1		0		0		0	1.00	251600	373600	251600	251600	288500	0	0	電腦周邊設備及零組件。								配合本處員額增加故相關電腦設備購置數量增加，依據本市電腦及相關設備編列基準，增列所需購置之電腦周邊設備及零組件費用。	0	355	310	0	0002				1000719	BGT
7-1-63	0	07101		101	07101	2	327104000		0306	002			0	0		年	1		0		0		0	1.00	490000	519600	490000	490000	488400	0	0	電腦周邊設備及零組件。										355	310	0	0007				1000721	BGT
7-2-86	0	07102		101	07102	2	317104000		0306	002			0	0		年	1		0		0		0	1.00	853600	853600	853600	853600	888000	0	0	電腦周邊設備及零組件。								核實減列	0	355	310	0	0004				1000429	BGT
7-3-86	0	07103		101	07103	2	337104000		0306	002			0	0		年	1		0		0		0	1.00	1143800	1573028	1143800	1143800	933600	0	0	電腦周邊設備及零組件（分批）。								核實增列。	0	355	310	0	0016				1000712	BGT
7-4-123	0	07104		101	07104	2	517104000		0306	002			0	0		年	1		0		0		0	1.00	773171	1550000	773171	773171	773171	0	0	電腦周邊設備及零組件。								109臺*8,000元+565臺*1,200元	0	355	310	0	0022				1000708	BGT
7-5-105	0	07105		101	07105	2	527104000		0306	002			0	0		年	1		0		0		0	1.00	467600	1596800	467600	467600	2290088	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000730	BGT
8-1-76	0	08101		101	08101	2	337104000		0306	002			0	0		年	1		0		0		0	1.00	551200	551200	551200	551200	180500	0	0	電腦周邊設備及零組件。								依本府編列基準編列	0	355	310	0	0002				1000304	BGT
8-3-44	0	08103		101	08103	2	337104000		0306	002			0	0	0304	年	1		0		0		0	1.00	247500	247500	247500	247500	197640	0	0	電腦周邊設備及零組件。								依編列基準編列	0	355	310	0	0002				1000310	BGT
8-4-63	0	08104		101	08104	2	337104000		0306	002			0	0		年	1		0		0		0	1.00	238000	252400	238000	238000	227160	0	0	電腦周邊設備及零組件。								依編審要點編列	0	355	310	0	0002				1000729	BGT
8-5-117	0	08105		101	08105	2	337104000		0306	001			0	0		年	1		0		0		0	1.00	221000	254400	221000	221000	173200	0	0	電腦周邊設備及零組件。								依101年各機關購置電腦及其相關設備編列基準審查表編列，計212部電腦*1200元=254400元	0	355	310	0	0002				1000729	BGT
8-5-118	0	08105		101	08105	2	337104000		0306	006			0	0		式	1		0		0		0	1.00	820000	820000	820000	820000	820000	0	0	汰換公車動態資訊系統監控中心周邊設備及零組件。										355	310	0	0005				1000329	BGT
8-6-64	0	08108		101	08108	2	337104000		0306	002			0	0		年	1		0		0		0	1.00	753160	1008800	753160	753160	753160	0	0	電腦周邊設備及零組件。								覈實增列。		355	310	0	0002				1000705	BGT
9-1-190	0	09101		101	09101	2	437104000		0306	002			0	0		年	1		0		0		0		1116800	1116800	1116800	1116800	1116800	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000315	BGT
9-2-48	0	09102		101	09102	2	437104000		0306	002			0	0		年	1		0		0		0	1.00	249900	335200	249900	249900	269468	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001228	BGT
9-3-55	0	09103		101	09103	2	437104000		0306	002			0	0		年	1		0		0		0	1.00	149830	160000	149830	149830	176000	0	0	電腦周邊設備及零組件。								核實增列。	0	355	310	0	0002				1001227	BGT
9-4-30	0	09104		101	09104	2	437104000		0306	002			0	0		年	1		0		0		0	1.00	126900	126900	126900	126900	126900	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000506	BGT
9-5-20	0	09111		101	09111	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	36924	39000	0301	年	1		0		0		0	1.00	36924	39000	36924	36924	39000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001227	BGT
9-6-20	0	09112		101	09112	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	41500	38500		年	1		0		0		0	1.00	41500	41500	41500	41500	38500	0	0	電腦周邊設備及零組件。								覈實增列。	0	355	310	0	0002				1000506	BGT
9-7-19	0	09113		101	09113	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	6610	32000		年	1		0		0		0	1.00	6610	8000	6610	6610	32000	0	0	電腦周邊設備及零組件。								核實減列。	0	355	310	0	0002				1001212	BGT
9-8-21	0	09114		101	09114	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	39440	41500		年	1		0		0		0	1.00	39440	41500	39440	39440	41500	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1001228	BGT
9-9-20	0	09115		101	09115	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	51000	51000		年	1		0		0		0	1.00	51000	51000	51000	51000	51000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000504	BGT
9-10-22	0	09116		101	09116	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	7040	26000		年	1		0		0		0	1.00	7040	8500	7040	7040	26000	0	0	電腦周邊設備及零組件。								依需求覈實減列	0	355	310	0	0002				1001227	BGT
9-11-20	0	09117		101	09117	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	47592	40800		年	1		0		0		0	1.00	47592	47592	47592	47592	40800	0	0	電腦周邊設備及零組件。								依需求覈實增列	0	355	310	0	0002				1000511	BGT
9-12-21	0	09118		101	09118	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	30000	30000		年	1		0		0		0	1.00	30000	30000	30000	30000	30000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000504	BGT
9-13-19	0	09119		101	09119	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	15000	15000		年	1		0		0		0	1.00	15000	15000	15000	15000	15000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000505	BGT
9-14-20	0	09120		101	09120	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	30514	12297		年	1		0		0		0	1.00	30514	32076	30514	30514	12297	0	0	電腦周邊設備及零組件。								核實增列。	0	355	310	0	0002				1001227	BGT
9-15-20	0	09121		101	09121	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	11500	71500		年	1		0		0		0	1.00	11500	11500	11500	11500	71500	0	0	電腦周邊設備及零組件。								核實減列	0	355	310	0	0002				1000505	BGT
9-16-20	0	09122		101	09122	2	437104000		0306	003	2	辦理托育服務提升兩性就業機會	30980	32500	0304	年	1		0		0		0	1.00	30980	32500	30980	30980	32500	0	0	電腦周邊設備及零組件。									0	355	310	0	0003				1001228	BGT
10-1-93	0	10101		101	10101	2	437104000		0306	002			0	0		年	1		0		0		0	1.00	293200	344400	293200	293200	257972	0	0	電腦周邊設備及零組件。　　　　　　　								依編列標準重新計算	0	355	310	0	0002				1000801	BGT
10-2-58	0	10102		101	10102	2	447104000		0306	002			0	0	0303	年	1		0		0		0	1.00	221000	221000	221000	221000	221000	0	0	電腦周邊設備及零組件。									0	355	310	0	0003				1000321	BGT
10-3-48	0	10103		101	10103	2	447104001		0306	002			0	0		年	1		0		0		0	1.00	190730	226000	190730	190730	226000	0	0	電腦周邊設備及零組件(縮短數位落差促進就業計畫)。									0	355	310	0	0013				1001227	BGT
10-3-47	0	10103		101	10103	2	447104002		0306	001			0	0		年	1		0		0		0	1.00	656400	656400	656400	656400	612000	0	0	電腦周邊設備及零組件。								依101年度臺北市地方總預算各機關購置電腦及其相關設備編列基準審查表編列。	0	355	310	0	0002				1000809	BGT
10-4-38	0	10104		101	10104	2	437104000		0306	002			0	0	0304	組	28		0		0		0	28.00	1500	64500	42000	42000	60000	0	0	電腦周邊設備及零組件。								以28臺*每臺1,500元計列	1	355	310	0	0005				1001219	BGT
10-5-43	0	10105		101	10105	2	437104000		0306	002			0	0		年	1		0		0		0	1.00	186020	271500	186020	186020	0	0	0	電腦周邊設備及零組件。									0	355	310	0	0005				1001219	BGT
11-1-1-107	0	11111		101	11101	2	717104000		0306	003			0	0	0303	組	880		0		0		0	880.00	8000	9800000	7040000	7040000	4536000	0	0	新購電腦周邊設備及零組件。								同上。	0	355	310	1	0003				1000729	BGT
11-1-1-108	0	11111		101	11101	2	717104000		0306	004			0	0	0304	組	3607		0		0		0	3607.00	1200	4328400	4328400	4328400	4532760	0	0	原有電腦周邊設備及零組件、網路設備。								同上。	0	355	310	0	0004				1000408	BGT
11-1-1-108	0	11111		101	11101	2	717104000		0306	010			0	0		套	1		0		0		0	1.00	82000	82000	82000	82000	0	0	0	新購指紋活體掃瞄工作站、印表機更新（刑事鑑識中心）。								1.依據內政部警政署99年12月16日警署刑紋字第0990172013號函辦理。2.目前建置於本局刑事警察大隊之指紋活體掃瞄工作站係於93年內政部警政署配發，已逾使用年限，亟需更新汰換。	0	355	310	0	0008	0	0	0	1000513	BGT
11-1-1-108	0	11111		101	11101	2	717104000		0306	011			0	0		個	12		0		0		0	12.00	15000	180000	180000	180000	0	0	0	新購指紋活體掃瞄工作站不斷電系統（刑事鑑識中心）。								1.依據內政部警政署99年12月16日警署刑紋字第0990172013號函辦理。2.目前本局共計12套指紋活體掃瞄系統，亟需添購不斷電系統，以維持系統正常運作。	0	355	310	0	0009	0	0	0	1000411	BGT
11-1-1-108	0	11111		101	11101	2	717104000		0306	012			0	0		套	3		0		0		0	3.00	1020000	3060000	3060000	3060000	0	0	0	新購指紋活體掃瞄器、指紋活體掃瞄工作站及相關設備（刑事鑑識中心）。								1.目前本局中正第二分局、文山第一分局及文山第二分局無指紋活體掃瞄工作站及相關設備。2.新購指紋活體掃瞄工作站及相關設備共三套，以供本局中正第二分局、文山第一分局及文山第二分局於捺印犯罪嫌疑人指紋卡及進行身分比對用。	0	355	310	0	0010	0	0	0	1000411	BGT
11-1-2-31	0	11121		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		9600	9600	9600	9600	9600	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000318	BGT
11-1-3-31	0	11122		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		49300	49300	49300	49300	49300	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000330	BGT
11-1-4-32	0	11123		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0	1.00	9600	9600	9600	9600	233891	0	0	電腦周邊設備及零組件。								覈實減列	0	355	310	0	0002				1000329	BGT
11-1-6-34	0	11125		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		9600	9600	9600	9600	9600	0	0	電腦周邊設備及零組件。　　　　　									0	355	310	0	0002				1000310	BGT
11-1-7-35	0	11126		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		14400	14400	14400	14400	14400	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000329	BGT
11-1-8-34	0	11127		101	11101	2	717104000		0306	001			0	0		年	1		0		0		0	1.00	229750	341663	229750	229750	20400	0	0	電腦周邊設備及零組件。									0	355	310	0	0001				1000803	BGT
11-1-9-33	0	11128		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0	1.00	14400	19500	14400	14400	19500	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000801	BGT
11-1-10-30	0	11129		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		12000	12000	12000	12000	12000	0	0	電腦周邊設備及零組件。										355	260	0	0002				1000322	BGT
11-1-11-33	0	11130		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		12000	12000	12000	12000	12000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000323	BGT
11-1-12-33	0	11131		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		3600	3600	3600	3600	3600	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000323	BGT
11-1-13-32	0	11132		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		9600	9600	9600	9600	9600	0	0	電腦周邊設備及零組件。										355	310	0	0002				1000311	BGT
11-1-14-32	0	11133		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		6000	6000	6000	6000	6000	0	0	電腦周邊設備及零組件。										355	310	0	0002				1000316	BGT
11-1-16-28	0	11141		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		12000	12000	12000	12000	12000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000311	BGT
11-1-17-33	0	11142		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0	1.00	38400	38400	38400	38400	31200	0	0	電腦周邊設備及零組件。								依標準核實增列。	0	355	310	0	0002				1000328	BGT
11-1-18-51	0	11143		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0	1.00	400000	425000	400000	400000	287301	0	0	電腦周邊設備及零組件。								覈實增列	0	355	310	0	0002				1000726	BGT
11-1-19-32	0	11144		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0	1.00	3600	3600	3600	3600	0	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000411	BGT
11-1-20-23	0	11145		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		4500	4500	4500	4500	4500	0	0	電腦周邊設備及零組件。　									0	355	310	0	0002				1000321	BGT
11-1-21-19	0	11146		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		1200	1200	1200	1200	1200	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000318	BGT
11-1-22-27	0	11147		101	11101	2	717104000		0306	002			0	0		年	1		0		0		0		13500	13500	13500	13500	13500	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				1000321	BGT
12-1-178	0	12101		101	12101	2	457104000		0306	003			0	0		年	1		0		0		0	1.00	838400	938000	838400	838400	838400	0	0	電腦周邊設備及零組件。									0	355	310	0	0021				1000725	BGT
12-2-22	0	12111		101	12111	2	457104000		0306	002			0	0		年	1		0		0		0	1.00	68500	97816	68500	68500	69642	0	0	電腦周邊設備及零組件。									0	355	310	1	0003				1000711	BGT
12-3-22	0	12112		101	12112	2	457104000		0306	002			0	0		年	1		0		0		0	1.00	84000	98091	84000	84000	73692	0	0	電腦周邊設備及零組件。								依業務需要，覈實增列	0	355	310	1	0004				1000712	BGT
12-4-25	0	12113		101	12113	2	457104000		0306	002			0	0		年	1		0		0		0	1.00	104500	115500	104500	104500	87304	0	0	電腦周邊設備及零組件。								依業務需要覈實編列。	0	355	310	0	0003				1000712	BGT
12-5-22	0	12114		101	12114	2	457104000		0306	002			0	0		年	1		0		0		0	1.00	89000	89874	89000	89000	89874	0	0	電腦周邊設備及零組件。								覈實減列	0	355	310	0	0003				1000712	BGT
12-6-25	0	12115		101	12115	2	457104000		0306	002			0	0		年	1		0		0		0	1.00	72000	79464	72000	72000	79464	0	0	電腦周邊設備及零組件。								核實編列	0	355	310	0	0003				1000731	BGT
