pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-19-51	0	02126		101	02126	2	137104000		0306	006			0	0	0301	部	5		0		0		0	5.00	20500	102500	102500	102500	0	0	0	業務需要(考試使用)增購個人電腦5臺（新增）。									1	355	310	1	0005	0	0	0	1000822	BGT
2-20-56	0	02127		101	02127	2	137104000		0306	001			0	0		部	25		0		0		0		20500	512500	512500	512500	512500	0	0	汰換個人電腦。									0	355	310	0	0002				1000324	BGT
2-21-65	0	02128		101	02128	2	137104000		0306	001			0	0		部	30		0		0		0	30.00	20500	615000	615000	615000	594500	0	0	汰換個人電腦(電腦專案)。									0	355	310	0	0005				1000504	BGT
2-22-54	0	02129		101	02129	2	137104000		0306	001			0	0	0301	部	20		0		0		0		20500	410000	410000	410000	410000	0	0	汰換個人電腦。									1	355	310	0	0002				1000404	BGT
2-23-58	0	02130		101	02130	2	137104000		0306	002			0	0		部	25		0		0		0		20500	512500	512500	512500	512500	0	0	汰換個人電腦。										355	310	0	0002				1000309	BGT
2-24-58	0	02131		101	02131	2	137104000		0306	001			0	0		部	40		0		0		0	40.00	20500	820000	820000	820000	820000	0	0	汰換個人電腦。										355	310	0	0002				1000503	BGT
2-25-55	0	02132		101	02132	2	137104000		0306	001			0	0		部	30		0		0		0		20500	615000	615000	615000	615000	0	0	汰換個人電腦。									0	355	310	0	0006				1000323	BGT
3-1-113	0	03101		101	03101	2	137104000		0306	005			0	0	0301	部	27		0		0		0	27.00	20500	1250500	553500	553500	0	0	0	汰換個人電腦。									1	355	310	0	0004	0	0	0	1000707	BGT
3-2-26	0	03102		101	03102	2	227104000		0306	001			0	0	0301	部	3		0		0		0	3.00	20500	102500	61500	61500	41000	0	0	汰換個人電腦。									1	355	310	0	0001				1000720	BGT
3-3-87	0	03103		101	03103	2	227104000		0306	001			0	0	0301	部	35		0		0		0	35.00	20500	1312000	717500	717500	430500	0	0	汰換個人電腦。								業務需要覈實增列	1	355	310	0	0001				1000730	BGT
3-4-40	0	03111		101	03111	2	137104000		0306	001			0	0		部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。									0	355	310	0	0001				1000425	BGT
3-5-38	0	03112		101	03112	2	137104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	205000	205000	205000	205000	0	0	汰換個人電腦。									1	355	310	0	0001				1000505	BGT
3-6-40	0	03113		101	03113	2	137104000		0306	001			0	0	0301	部	20		0		0		0	20.00	20500	410000	410000	410000	410000	0	0	汰換個人電腦。								依府頒標準編列	1	355	310	0	0001				1000510	BGT
3-7-37	0	03114		101	03114	2	137104000		0306	001			0	0	0301	部	13		0		0		0	13.00	20500	266500	266500	266500	184500	0	0	汰換個人電腦。									1	355	310	0	0001				1000505	BGT
3-8-39	0	03115		101	03115	2	137104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	205000	205000	205000	143500	0	0	汰換個人電腦。									1	355	310	0	0001				1000504	BGT
3-9-37	0	03116		101	03116	2	137104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。								依標準單價調整	1	355	310	0	0002				1000509	BGT
3-10-37	0	03121		101	03121	2	137104000		0306	001			0	0	0301	部	6		0		0		0		20500	123000	123000	123000	123000	0	0	汰換個人電腦。									1	355	310	0	0001				1000504	BGT
3-11-36	0	03122		101	03122	2	137104000		0306	001			0	0	0301	部	11		0		0		0	11.00	20500	225500	225500	225500	225500	0	0	汰換個人電腦。									1	355	310	0	0001				1000509	BGT
3-12-37	0	03123		101	03123	2	137104000		0306	001			0	0		部	11		0		0		0	11.00	20500	225500	225500	225500	328000	0	0	汰換個人電腦。								核實減列	0	355	310	0	0001				1000510	BGT
3-13-36	0	03124		101	03124	2	137104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。									1	355	310	0	0001				1000510	BGT
3-14-40	0	03125		101	03125	2	137104000		0306	001			0	0		部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。									0	355	310	0	0001				1000508	BGT
3-15-39	0	03126		101	03126	2	137104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。									1	355	310	0	0003				1000510	BGT
4-1-117	0	04101		101	04101	2	140208020		0306	001			0	0	0301	部	29		0		0		0	29.00	20500	635500	594500	594500	123000	0	0	汰換個人電腦。								採購數量增加。	0	355	310	0	0025				1000712	BGT
4-2-100	0	04102		101	04102	2	140205002		0306	003			0	0		部	200		0		0		0	200.00	14647	4306218	2929400	2929400	0	0	0	汰換個人電腦主機(不含螢幕)。								94年購置之個人電腦IBM S50電腦與95年購置之個人電腦HP dx7200ST，計200部，已屆汰換年限且速度緩慢，影響服務品質，亟需汰換	0	355	310	0	0039				1000712	BGT
5-2-125	0	05112		101	05112	2	227104002		0306	001			0	0		部	150		0		0		0	150.00	20500	3075000	3075000	3075000	2665000	0	0	個人電腦。									0	355	310	0	0002				1000620	BGT
5-3-127	0	05113		101	05113	2	227104000		0306	001			0	0		部	19		0		0		0	19.00	20500	533000	389500	389500	389500	0	0	汰換個人電腦（資訊室）。										355	310	0	0017				1000726	BGT
5-4-59	0	05114		101	05114	2	227104000		0306	001			0	0		部	8		0		0		0	8.00	20500	246000	164000	164000	0	0	0	汰換個人電腦。									0	355	310	0	0002				1000728	BGT
5-5-76	0	05115		101	05115	2	227104000		0306	002			0	0	0301	部	5		0		0		0	5.00	20500	102500	102500	102500	164000	0	0	汰換個人電腦。								待專案核可	1	355	310	0	0001				1000512	BGT
5-6-127	0	05116		101	05116	2	227104000		0306	005			0	0		部	10		0		0		0		20500	205000	205000	205000	205000	0	0	汰換個人電腦。									0	355	310	0	0003				1000422	BGT
5-7-26	0	05117		101	05117	2	227104000		0306	003			0	0	0301	部	3		0		0		0	3.00	20500	82000	61500	61500	41000	0	0	個人電腦。									1	355	310	0	0002				1000801	BGT
6-1-128	0	06101		101	06101	2	317104000		0306	001			0	0	0301	部	27		0		0		0		20500	553500	553500	553500	553500	0	0	汰換個人電腦。									0	355	310	0	0001				1000111	BGT
6-2-80	0	06102		101	06102	2	317104002		0306	013			0	0		部	8	月	12		0		0	8.00×12.00	1600	153600	153600	153600	0	0	0	租賃個人電腦。								100年度新汰換電腦246,000元	0	355	310	0	0004	0	0	0	1000822	BGT
6-3-59	0	06103		101	06103	2	317104000		0306	001			0	0		部	32		0		0		0	32.00	20500	758500	656000	656000	0	0	0	汰換個人電腦。								依標準編列。100年汰換30部，101年汰換32部。	0	355	310	0	0001				1000719	BGT
6-5-121	0	06105		101	06105	2	317104000		0306	001			0	0	0301	部	16		0		0		0	16.00	20500	471500	328000	328000	389500	0	0	新購與汰換個人電腦。								配合本處已屆使用期限之電腦汰換作業及因應員額增加現有電腦設備不敷使用，依據本市電腦及相關設備編列基準，增列所需新購與汰換電腦費用。	0	355	310	0	0001				1000719	BGT
7-1-63	0	07101		101	07101	2	327104000		0306	001			0	0	0301	部	36		0		0		0	36.00	20500	738000	738000	738000	738000	0	0	汰換個人電腦(含筆記型電腦)。									1	355	310	0	0006				1000406	BGT
7-2-86	0	07102		101	07102	2	317104000		0306	001			0	0		部	72		0		0		0	72.00	20500	1148000	1476000	1476000	1476000	0	0	汰換個人電腦。								核實減列	0	355	310	0	0003				1000818	BGT
7-3-86	0	07103		101	07103	2	337104000		0306	001			0	0		部	116		0		0		0	116.00	20500	3136500	2378000	2378000	2009000	0	0	汰換個人電腦（分批）。								核實增列。	0	355	310	0	0015				1000712	BGT
7-4-123	0	07104		101	07104	2	517104000		0306	001			0	0	0301	部	42		0		0		0	42.00	20500	2234500	861000	861000	861000	0	0	汰換個人電腦。									0	355	310	0	0021				1000708	BGT
7-5-105	0	07105		101	07105	2	527104000		0306	001			0	0	0301	部	34		0		0		0	34.00	20500	3403000	697000	697000	697000	0	0	汰換個人電腦。									1	355	310	0	0001				1000730	BGT
8-1-76	0	08101		101	08101	2	337104000		0306	001			0	0	0301	部	35		0		0		0	35.00	20500	1004500	717500	717500	97375	0	0	汰換個人電腦。								100年已達汰換年限之個人電腦編列汰換49台，依本府編列基準編列20,500*49=1,004,500元	0	355	310	0	0001				1000726	BGT
8-3-44	0	08103		101	08103	2	337104000		0306	001			0	0	0301	部	18		0		0		0	18.00	20500	369000	369000	369000	332100	0	0	購置個人電腦。								依編列基準編列	0	355	310	0	0001				1000310	BGT
8-4-63	0	08104		101	08104	2	337104000		0306	001			0	0	0301	部	17		0		0		0	17.00	20500	348500	348500	348500	313650	0	0	汰換個人電腦。								依編審要點編列	1	355	310	0	0001				1000502	BGT
8-5-118	0	08105		101	08105	2	337104000		0306	002			0	0		部	4		0		0		0	4.00	20500	82000	82000	82000	276750	0	0	汰換個人電腦。								汰換95年(含)前購置之電腦4部		355	310	0	0003				1000328	BGT
8-6-64	0	08108		101	08108	2	337104000		0306	001			0	0	0301	部	33		0		0		0	33.00	20500	1250500	676500	676500	662150	0	0	汰換個人電腦。								覈實增列。	1	355	310	0	0001				1000705	BGT
9-1-190	0	09101		101	09101	2	437104000		0306	001			0	0	0301	部	57		0		0		0	57.00	20500	922500	1168500	1168500	922500	0	0	個人電腦。									0	355	310	0	0001				1000708	BGT
9-2-48	0	09102		101	09102	2	437104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	471500	205000	205000	410000	0	0	個人電腦。									1	355	310	0	0001				1000729	BGT
9-3-55	0	09103		101	09103	2	437104000		0306	001			0	0	0301	部	17		0		0		0	17.00	20500	348500	348500	348500	307500	0	0	汰換個人電腦。								核實增列。	1	355	310	0	0001				1000506	BGT
9-4-30	0	09104		101	09104	2	437104000		0306	001			0	0	0301	部	4		0		0		0	4.00	20500	430500	82000	82000	61500	0	0	汰換個人電腦。								依標準編列	1	355	310	0	0001				1000801	BGT
9-5-20	0	09111		101	09111	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	61500	61500	0301	部	3		0		0		0	3.00	20500	61500	61500	61500	61500	0	0	個人電腦。									1	355	310	0	0001				1000805	BGT
9-6-20	0	09112		101	09112	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	41000	41000	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	41000	0	0	個人電腦。									1	355	310	0	0001				1000506	BGT
9-7-19	0	09113		101	09113	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	61500	20500	0301	部	3		0		0		0	3.00	20500	82000	61500	61500	20500	0	0	個人電腦。								核實增列。	1	355	310	0	0001				1000709	BGT
9-8-21	0	09114		101	09114	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	61500	41000	0301	部	3		0		0		0	3.00	20500	61500	61500	61500	41000	0	0	個人電腦。								依需求編列	1	355	310	0	0001				1000506	BGT
9-9-20	0	09115		101	09115	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	82000	82000	0301	部	4		0		0		0	4.00	20500	82000	82000	82000	82000	0	0	個人電腦。									1	355	310	0	0001				1000510	BGT
9-10-22	0	09116		101	09116	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	41000	20500	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	20500	0	0	個人電腦。								依需求編列	1	355	310	0	0001				1000511	BGT
9-10-22	0	09116		101	09116	2	437104000		0306	004	2	辦理托育服務提升兩性就業機會	20500	0		部	1		0		0		0	1.00	20500	20500	20500	20500	0	0	0	筆記型電腦。								依需求編列	0	355	310	0	0004				1000811	BGT
9-11-20	0	09117		101	09117	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	41000	61500	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	61500	0	0	個人電腦。								依需求編列	1	355	310	0	0001				1000511	BGT
9-11-20	0	09117		101	09117	2	437104000		0306	004	2	辦理托育服務提升兩性就業機會	41000	0		部	2		0		0		0	2.00	20500	41000	41000	41000	0	0	0	筆記型電腦。								依需求編列	0	355	310	0	0004				1001227	BGT
9-12-21	0	09118		101	09118	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	41000	41000	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	41000	0	0	個人電腦。									1	355	310	0	0001				1000510	BGT
9-13-19	0	09119		101	09119	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	20500	20500	0301	部	1		0		0		0	1.00	20500	20500	20500	20500	20500	0	0	個人電腦。									1	355	310	0	0001				1000505	BGT
9-14-20	0	09120		101	09120	2	437104000		0306	003	2	辦理托育服務提升兩性就業機會	41000	61500	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	61500	0	0	個人電腦。								核實減列。	1	355	310	0	0003				1001227	BGT
9-15-20	0	09121		101	09121	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	41000	20500	0301	部	2		0		0		0	2.00	20500	41000	41000	41000	20500	0	0	個人電腦。								核實增列	1	355	310	0	0001				1000505	BGT
9-16-20	0	09122		101	09122	2	437104000		0306	001	2	辦理托育服務提升兩性就業機會	20500	20500	0301	部	1		0		0		0	1.00	20500	20500	20500	20500	20500	0	0	個人電腦。									1	355	310	0	0001				1000506	BGT
9-16-20	0	09122		101	09122	2	437104000		0306	002	2	辦理托育服務提升兩性就業機會	20500	20500	0301	部	1		0		0		0	1.00	20500	20500	20500	20500	20500	0	0	筆記型電腦。									1	355	310	0	0002				1000506	BGT
10-1-93	0	10101		101	10101	2	437104000		0306	001			0	0	0301	部	27		0		0		0	27.00	20500	553500	553500	553500	477240	0	0	汰換個人電腦。　　　　　　　　　								依編列標準重新計算	1	355	310	0	0001				1000403	BGT
10-2-58	0	10102		101	10102	2	447104000		0306	001			0	0	0301	部	15		0		0		0	15.00	20500	307500	307500	307500	287000	0	0	汰換個人電腦。								以本處總員額77人之五分之一之編列標準編列之。	0	355	310	0	0002				1000323	BGT
10-3-48	0	10103		101	10103	2	447104001		0306	001			0	0		部	75		0		0		0	75.00	20500	1537500	1537500	1537500	1537500	0	0	個人及教學用電腦汰換(縮短數位落差促進就業計畫)。									0	355	310	0	0012				1000316	BGT
10-4-38	0	10104		101	10104	2	437104000		0306	001			0	0	0301	部	3		0		0		0	3.00	20500	61500	61500	61500	61500	0	0	汰換個人電腦。								汰換91年度之老舊個人電腦	1	355	310	0	0004				1001219	BGT
10-5-43	0	10105		101	10105	2	437104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	307500	205000	205000	0	0	0	汰換個人電腦。								汰換96年購置電腦10臺	1	355	310	0	0004				1001219	BGT
11-1-1-107	0	11111		101	11101	2	717104000		0306	001			0	0	0301	部	875		0		0		0	875.00	20500	25010000	17937500	17937500	11623500	0	0	汰換個人電腦875部。								1.汰換95年度所購875部個人電腦。2.本局100年度個人電腦總數4,827部，資訊人員27人。	0	355	310	0	0001				1000729	BGT
11-1-1-107	0	11111		101	11101	2	717104000		0306	002			0	0	0301	部	5		0		0		0	5.00	20500	102500	102500	102500	0	0	0	新購個人電腦5部。								本局101年員額增加15人，依外勤人機比率，共需增加5部。	0	355	310	1	0002				1000408	BGT
11-1-1-108	0	11111		101	11101	2	717104000		0306	008			0	0		式	1		0		0		0	1.00	4462788	4462788	4462788	4462788	0	0	0	購置備份備援系統更新案。								為提升本局整體資訊服務能力以精進各項警政業務的推動，及將市場成熟之相關科技應用引進勤(業)務支援之運用，於評估己屆使用年限之資料儲存設備相關效能已不敷使用並有資料遺失顧慮後，爰規劃新一代資料保存機制，更新穩定之儲存系統、改善資料備份機制，以使各項業務資料能獲得更妥善的保存，並能於未來虛擬化資料中心發展過程時發揮更高之效益。	0	359	310	0	0006	0	0	0	1000411	BGT
12-1-178	0	12101		101	12101	2	457104000		0306	002			0	0	0301	部	63		0		0		0	63.00	20500	1496500	1291500	1291500	1373500	0	0	汰換個人電腦。									1	355	310	0	0020				1000725	BGT
12-2-22	0	12111		101	12111	2	457104000		0306	001			0	0	0301	部	5		0		0		0	5.00	20500	184500	102500	102500	123000	0	0	汰換個人電腦。									1	355	310	1	0002				1000711	BGT
12-3-22	0	12112		101	12112	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	184500	123000	123000	143500	0	0	汰換個人電腦。								覈實減列	0	355	310	1	0003				1000712	BGT
12-4-25	0	12113		101	12113	2	457104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	266500	164000	164000	184500	0	0	汰換個人電腦。								依業務需要覈實編列。	0	355	310	0	0002				1000712	BGT
12-5-22	0	12114		101	12114	2	457104000		0306	001			0	0	0301	部	7		0		0		0	7.00	20500	205000	143500	143500	143500	0	0	汰換個人電腦。									0	355	310	0	0002				1000712	BGT
12-6-25	0	12115		101	12115	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	123000	123000	123000	123000	0	0	汰換個人電腦。								核實編列	1	355	310	0	0002				1000428	BGT
12-7-23	0	12116		101	12116	2	457104000		0306	001			0	0	0301	部	5		0		0		0	5.00	20500	143500	102500	102500	102500	0	0	汰換個人電腦。									0	355	310	0	0002				1000712	BGT
12-8-23	0	12117		101	12117	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	266500	123000	123000	123000	0	0	汰換個人電腦。								依業務需要覈實編列。	0	355	310	0	0002				1000713	BGT
12-9-23	0	12118		101	12118	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	246000	123000	123000	164000	0	0	汰換個人電腦。								依標準減列。	0	355	310	1	0003				1000708	BGT
12-10-21	0	12119		101	12119	2	457104000		0306	001			0	0	0301	部	5		0		0		0	5.00	20500	143500	102500	102500	102500	0	0	汰換個人電腦。									0	355	310	1	0002				1000708	BGT
12-11-25	0	12120		101	12120	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	246000	123000	123000	123000	0	0	汰換個人電腦。								覈實編列	0	355	310	0	0002				1000713	BGT
12-12-24	0	12121		101	12121	2	457104000		0306	001			0	0	0301	部	9		0		0		0	9.00	20500	225500	184500	184500	205000	0	0	汰換個人電腦。								核實編列	1	355	310	0	0002				1000731	BGT
12-13-22	0	12122		101	12122	2	457104000		0306	001			0	0	0301	部	6		0		0		0	6.00	20500	205000	123000	123000	143500	0	0	汰換個人電腦。　									0	355	310	0	0002				1000714	BGT
13-1-233	0	13101		101	13101	2	527104000		0306	006			0	0	0301	部	91		0		0		0	91.00	20500	5822000	1865500	1865500	0	0	0	汰換個人電腦(資訊小組)。								新購電腦單價20,500元，預計101年度將汰換94年度購置的47台及95年度購置的44台，合計需汰換91臺。	1	355	310	0	0013	0	0	0	1000712	BGT
13-2-32	0	13102		101	13102	2	527104000		0306	001			0	0		部	11		0		0		0	11.00	20500	451000	225500	225500	369000	0	0	汰換個人電腦。								汰換97年以前購電腦	0	355	310	0	0001				1000630	BGT
13-3-52	0	13103		101	13103	2	527104000		0306	001			0	0		部	16		0		0		0	16.00	20500	328000	328000	328000	258300	0	0	汰換個人電腦。								汰換96年度（含）以前個人電腦共16部，編列標準每部單價為2萬500元整，共計如列數。	0	355	310	0	0006				1000513	BGT
13-4-53	0	13104		101	13104	2	527104000		0306	001			0	0	0301	部	17		0		0		0	17.00	20500	348500	348500	348500	313650	0	0	汰換個人電腦。								依本府101年度編列標準核實編列，101年購置個人電腦17部(額度20,500元/台)，共計348,500元。	0	355	310	0	0006				1000512	BGT
13-5-60	0	13105		101	13105	2	527104000		0306	001			0	0	0301	部	21		0		0		0	21.00	20500	430500	430500	430500	387450	0	0	汰換個人電腦。								核實增列。	0	355	310	0	0003				1000512	BGT
14-1-75	0	14101		101	14101	2	347104000		0306	001			0	0		部	35		0		0		0	35.00	20500	1230000	717500	717500	697000	0	0	汰換個人電腦。								核實增列	0	355	310	0	0001				1000729	BGT
14-2-33	0	14102		101	14102	2	347104000		0306	003			0	0		部	22		0		0		0	22.00	20500	471500	451000	451000	164000	0	0	汰換個人電腦。								依標準核實增列¶依業務需要增列		355	310	0	0002				1000801	BGT
14-3-89	0	14103		101	14103	2	327104000		0306	001			0	0	0301	部	67		0		0		0	67.00	20500	1476000	1373500	1373500	1455500	0	0	汰換個人電腦。								核實減列。	0	355	310	0	0001				1000801	BGT
15-1-104	0	15101		101	15101	2	227104000		0306	001			0	0	0301	部	12		0		0		0	12.00	20500	246000	246000	246000	266500	0	0	汰換個人電腦。									1	355	310	0	0001				1000512	BGT
15-2-26	0	15102		101	15102	2	227104000		0306	001			0	0	0301	部	4		0		0		0		20500	82000	82000	82000	82000	0	0	汰換個人電腦。								專案計畫	1	355	310	0	0001				1000309	BGT
15-3-32	0	15103		101	15103	2	227104000		0306	001			0	0	0301	部	3		0		0		0		20500	61500	61500	61500	61500	0	0	汰換個人電腦。								專案計畫	1	355	310	0	0001				1000309	BGT
15-4-66	0	15104		101	15104	2	227104000		0306	001			0	0		部	17		0		0		0	17.00	20500	451000	348500	348500	410000	0	0	汰換個人電腦。									0	355	310	0	0001				1000802	BGT
15-5-38	0	15105		101	15105	2	227104000		0306	001			0	0	0301	部	5		0		0		0	5.00	20500	205000	102500	102500	82000	0	0	汰換個人電腦。								依標準編列	1	355	310	0	0001				1000802	BGT
15-6-40	0	15106		101	15106	2	227104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	164000	164000	164000	164000	0	0	汰換個人電腦。									0	355	310	0	0001				1000315	BGT
15-7-58	0	15107		101	15107	2	227104000		0306	003			0	0	0301	部	11		0		0		0	11.00	20500	246000	225500	225500	225500	0	0	汰換個人電腦。									0	355	310	0	0003				1000801	BGT
16-1-157	0	16101		101	16101	2	137104700		0306	002			0	0	0301	部	117		0		0		0	117.00	20500	4407500	2398500	2398500	0	0	0	汰換個人電腦(分批辦理採購)。								專案	1	355	310	0	0048				1000721	BGT
17-1-59	0	17101		101	17101	2	327104007		0306	001			0	0	0301	部	13		0		0		0	13.00	20500	266500	266500	266500	307500	0	0	汰換個人電腦。									1	355	310	0	0014				1000505	BGT
18-1-116	0	18111		101	18111	2	347104000		0306	001			0	0	0301	部	28		0		0		0	28.00	20500	574000	574000	574000	533000	0	0	汰換個人電腦。								依標準編列並覈實增列2台電腦之汰換。	0	355	310	0	0001				1000804	BGT
18-2-27	0	18112		101	18112	2	227104000		0306	002			0	0	0301	部	7		0		0		0		20500	143500	143500	143500	143500	0	0	汰換個人電腦。									1	355	310	0	0004				1000421	BGT
19-1-84	0	19101		101	19101	2	137104000		0306	001			0	0	0301	部	33		0		0		0	33.00	20500	820000	676500	676500	615000	0	0	汰換個人電腦。								依業務需要核實編列。	1	355	310	0	0001				1000731	BGT
19-2-41	0	19102		101	19102	2	137104000		0306	001			0	0	0301	部	11		0		0		0	11.00	20500	225500	225500	225500	287000	0	0	汰換個人電腦。								汰換2006、2007年購置部分個人電腦。	1	355	310	0	0001				1000608	BGT
19-3-42	0	19111		101	19111	2	137104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	205000	205000	205000	369000	0	0	汰換個人電腦。								依業務需要核實編列	1	355	310	1	0001				1000506	BGT
