times	borg	recid	yearno	orgno	itemno	dno	src0	src1	src2	src3	seqno	srcna	inbasis	inperiod	unit	quantity	unitprice	price	pageno	note	src
1	02112	50	100	02112	1	080102	8	4	1	1	012		行政院原住民族委員會99年12月14日原民教字第0990065863號函核定	100.01.01-100.12.31	年	1	500000	500000	2-12-18	99年度評鑑績優原住民族部落社區大學獎勵金收入。	0800040101
1	02112	54	100	02112	1	080102	8	4	1	1	013		行政院原住民族委員會100年2月15日原民經字第1001006532號函核定	100.01.01-100.12.31	年	1	3750000	3750000	2-12-18	中低收入戶原住民建購、修繕住宅補助計畫暨原住民住宅改善相關業務行政業務費收入。	0800040101
1	02112	58	100	02112	1	080102	8	4	1	1	014		行政院原住民族委員會99年12月9日原民衛字第0990065604號函核定	100.01.01-100.12.31	年	1	515000	515000	2-12-18	「原young乘風展翅工程」臺北都會區原住民青少年職涯輔導成長計畫收入。	0800040101
1	02112	62	100	02112	1	080102	8	4	1	1	015		行政院原住民族委員會100年3月16日原民教字第1001013057號函核定	100.01.01-100.12.31	年	1	150000	150000	2-12-18	辦理原住民族語言推動組織收入。	0800040101
1	02112	66	100	02112	1	080102	8	4	1	1	016		行政院原住民族委員會100年5月18日原民衛字第1001025037號函核定	100.01.01-100.12.31	年	1	150000	150000	2-12-19	辦理就業服務相關業務收入。	0800040101
1	02112	70	100	02112	1	080102	8	4	1	1	017		內政部兒童局100年3月18日童托字第1000054189號函核定	100.01.01-100.12.31	年	1	220000	220000	2-12-19	辦理原住民幼兒就托公私立托兒所托育費用收入。	0800040101
1	02112	74	100	02112	1	080102	8	4	1	1	018		行政院原住民族委員會文化園區管理局100年4月26日原民園展字第1000002075號函核定	100.01.01-100.12.31	年	1	1000000	1000000	2-12-19	原住民文物(化)館改善計畫收入。	0800040101
1	02113	2	100	02113	1	080102	8	5	1	1	001		行政院客家委員會99年4月22日客會文字第09900048571號函同意補助99年度本市國中小學客語傳承及文化推廣計畫	100.01.01-100.12.31	年	1	1353763	1353763	2-13-10	行政院客家委員會補助辦理99年度本市國中小學客語傳承及文化推廣計畫-暑期客家生活體驗營等費用收入。	0800050101
1	02113	8	100	02113	1	080102	8	5	1	1	002		行政院客家委員會99年7月19日客會文字第0990008932號函同意補助2010臺北客家義民嘉年華計畫	100.01.01-100.12.31	年	1	5460000	5460000	2-13-10	行政院客家委員會補助辦理2010年臺北客家義民嘉年華系列等活動費用收入。	0800050101
1	02121	2	100	02121	1	080102	8	45	1	1	001		依內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	18412	18412	2-14-8	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800450101
1	02122	2	100	02122	1	080102	8	46	1	1	001		依據內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	44405	44405	2-15-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800460101
1	02123	2	100	02123	1	080102	8	47	1	1	001		依行政院客家委員會99年7月2日客會文字第0990008194B號函辦理	100.01.01-100.12.31	年	1	158000	158000	2-16-10	行政院客家委員會推行公事客語無障礙環境補助作業要點規定補助收入。	0800470101
1	02123	6	100	02123	1	080102	8	47	1	1	002		依內政部100年5月27日內授中民第1000721288號函辦理。	100.01.01-100.12.31	年	1	28122	28122	2-16-10	依內政部鄉鎮市區調解獎勵金核發要點核算補助收入。	0800470101
1	02124	2	100	02124	1	080102	8	48	1	1	001		依據內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	24741	24741	2-17-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800480101
1	02125	2	100	02125	1	080102	8	49	1	1	001		依據內政部100年5月27日內授中民字第10000721288號函辦理。	100.01.01-100.12.31	年	1	38076	38076	2-18-10	依內政部鄉鎮市區調解獎勵金核發要點之補助收入。	0800490101
1	02126	2	100	02126	1	080102	8	50	1	1	001		依據中央對直轄市及縣（市）政府補助辦法及行政院客家委員會99年2月5日客會文字第0990001950V號函辦理。	100.01.01-100.12.31	式	1	5000	5000	2-19-10	行政院客家委員會補助辦理行政中心電梯客語播音建置計畫補助收入。	0800500101
1	02126	8	100	02126	1	080102	8	50	1	1	002		依據中央對直轄市及縣（市）政府補助辦法及行政院客家委員會99年7月2日客會文字第0990008194C號函辦理。	100.01.01-100.12.31	式	1	150000	150000	2-19-10	行政院客家委員會補助辦理推行區政簡介客語無障礙計畫補助收入。	0800500101
1	02126	14	100	02126	1	080102	8	50	1	1	003		依據中央對直轄市及縣（市）政府補助辦法及內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	式	1	37069	37069	2-19-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800500101
1	02127	2	100	02127	1	080102	8	51	1	1	001		依據內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	40233	40233	2-20-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800510101
1	02128	2	100	02128	1	080102	8	6	1	1	001		依內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	34695	34695	2-21-10	依「內政部鄉鎮市區調解獎勵金核發要點」之補助收入34,695元。	0800060101
1	02129	2	100	02129	1	080102	8	7	1	1	001		依內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	24698	24698	2-22-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800070101
1	02130	2	100	02130	1	080102	8	8	1	1	001		依內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	42319	42319	2-23-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800080101
1	02131	2	100	02131	1	080102	8	52	1	1	001		依內政部100.5.27內授中民字第1000721288號函辦理	100.01.01-100.12.31	年	1	22080	22080	2-24-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800520101
1	02132	2	100	02132	1	080102	8	53	1	1	001		依內政部100年5月27日內授中民字第1000721288號函辦理。	100.01.01-100.12.31	年	1	22224	22224	2-25-10	依內政部鄉鎮市區調解獎勵金核發要點核算之補助收入。	0800530101
1	03101	2	100	03101	1	080102	8	9	1	1	001		交通部觀光局100.5.27觀旅字第1000017000號函。	100.01.01-100.12.31	式	1	2677540	2677540	3-1-10	交通部觀光局補助本府辦理「2011臺北燈節」收入。	0800090101
1	03101	6	100	03101	1	080102	8	9	1	1	002		內政部入出國及移民署100.3.28移署移輔世字第10000492307號函。	100.01.01-100.12.31	式	1	550000	550000	3-1-10	內政部入出國及移民署補助辦理新移民生活適應輔導事宜活動補助收入。	0800090101
1	03101	10	100	03101	1	080102	8	9	1	1	003		內政部100.1.20內授中民字第1000722523號函。	100.01.01-100.12.31	式	1	21900000	21900000	3-1-10	內政部「村里集會所活動中心興建及修繕四年專案計畫」補助本府辦理「區民活動中心整體改善計畫」收入。	0800090101
1	03101	2	100	03101	1	090101	9	1	1	1	001		台灣電力股份有限公司100.2.18.電密公字第10001001841號函。	100.01.01-100.12.31	式	1	1000000	1000000	3-1-12	台灣電力股份有限公司捐助本府辦理「2011臺北燈節」收入。	0900010101
1	03101	6	100	03101	1	090101	9	1	1	1	002		台灣中油股份有限公司工業關係處100.1.24關處發字第010001240930號函。	100.01.01-100.12.31	式	1	1000000	1000000	3-1-12	台灣中油股份有限公司捐助本府辦理「2011臺北燈節」收入。	0900010101
1	04101	2	100	04101	1	010901	1	1	2	1	001		依中央統籌分配稅款分配辦法第12條規定辦理。	100.01.01-100.12.31	年	1	100727920	100727920	4-1-14	行政院核定本府勞工局等機關辦理「希望就業專案」，經費總計100,727,920元，係以特別統籌分配稅款撥付本府辦理。	0100010201
1	04101	2	100	04101	1	080101	8	11	1	1	001		依行政院99年9月9日院授主忠六字第0990005639A號函辦理。	100.01.01-100.12.31	年	1	57554882	57554882	4-1-16	100年度中央補助本府之教師專案退休補助經費，依本府教育局100年10月12日北市教人字第10043648000號函預估退休人數及所需經費預算，按補助比率50%編列。	0800110101
1	04101	8	100	04101	1	080101	8	11	1	1	002		「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵作業要點」。	100.01.01-100.12.31	年	1	123500	123500	4-1-16	行政院頒發本府99年度第1季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800110101
1	04101	13	100	04101	1	080101	8	11	1	1	003		「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵作業要點」。	100.01.01-100.12.31	年	1	114864236	114864236	4-1-16	行政院頒發本府99年度第2季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800110101
1	04101	18	100	04101	1	080101	8	11	1	1	004		「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵作業要點」。	100.01.01-100.12.31	年	1	92475612	92475612	4-1-16	行政院頒發本府99年度第3季「擴大鼓勵地方政府辦理促進民間參與公共建設案件獎勵金」收入。	0800110101
1	04101	2	100	04101	1	080102	8	11	1	2	001		財政部99.12.23台財庫中字第09903378530號函核定。	100.01.01-100.12.31	年	1	7653000	7653000	4-1-18	財政部核定撥付100年度菸品健康福利捐供私劣菸品查緝經費。	0800110102
1	04102	2	100	04102	1	010501	1	2	4	1	001		房屋稅條例及臺北市房屋稅徵收自治條例。	100.01.01-100.12.31	年	1	268260000	268260000	4-2-12	因房地產景氣、都市更新效益及新建房屋數量成長，追加預算數268,260,000元。	0100020401
1	05111	2	100	05111	1	080102	8	12	1	1	001		教育部100年2月15日臺國（一）字第1000024488A號函。	100.01.01-100.12.31	年	1	50411440	50411440	5-1-17	100年度公立國中小校舍第1階段「詳細評估」。	0800120101
1	05111	6	100	05111	1	080102	8	12	1	1	002		教育部100年1月21日臺國（一）字第1000009926A號函。	100.01.01-100.12.31	年	1	40500000	40500000	5-1-17	100年度老舊校舍拆除整建計畫。	0800120101
1	05111	10	100	05111	1	080102	8	12	1	1	003		教育部100年1月4日臺國（一）字第1000000122A號函。	100.01.01-100.12.31	年	1	17250278	17250278	5-1-17	100年度第2階段公立國中小校舍「補強工程(含設計監造)」。	0800120101
1	05111	14	100	05111	1	080102	8	12	1	1	004		教育部100年3月9日臺國（一）字第1000032611號函。	100.01.01-100.12.31	年	1	56946174	56946174	5-1-17	100年度第1階段公立國中小校舍「補強工程(含監造)」。	0800120101
1	05111	18	100	05111	1	080102	8	12	1	1	005		教育部100年3月30日臺國（一）字第1000050792號函。	100.01.01-100.12.31	年	1	100000	100000	5-1-17	100年度補強設計審查點－三民國小。	0800120101
1	05111	22	100	05111	1	080102	8	12	1	1	006		內政部99年11月26日內授營道字第0990810207號函。	100.01.01-100.12.31	年	1	11500000	11500000	5-1-17	100年度「既有市區道路景觀與人本環境改善計畫」－五常國小及大同國小。	0800120101
1	05111	26	100	05111	1	080102	8	12	1	1	007		交通部100年2月8日交安字第10000010661號函。	100.01.01-100.12.31	年	1	1800000	1800000	5-1-17	交通部院頒「道路交通秩序及交通安全改進方案」之「加強道路交通安全教育」。	0800120101
1	05111	30	100	05111	1	080102	8	12	1	1	008		教育部99年10月29日台國（一）字第0990171406號函。	100.01.01-100.12.31	年	1	7214876	7214876	5-1-17	補助99學年度第1學期國民中小學學生無力繳交代收代辦費經費 。	0800120101
1	05111	34	100	05111	1	080102	8	12	1	1	009		教育部100年4月6日臺國（一）字第1000047780號函。	100.01.01-100.12.31	年	1	7943462	7943462	5-1-18	補助99學年度第2學期國民中小學學生無力繳交代收代辦費經費。	0800120101
1	05111	38	100	05111	1	080102	8	12	1	1	010		教育部100年3月3日臺國(四)字第1000033191號函。	100.01.01-100.12.31	年	1	897372	897372	5-1-18	補助國中小增置專長教師方案進用人員99年度專案年終工作獎金。	0800120101
1	05111	42	100	05111	1	080102	8	12	1	1	011		教育部99年7月14日台體（二）字第0990119128A號函。	100.01.01-100.12.31	年	1	288530800	288530800	5-1-18	追加教育部「99年加強補助國民教育計畫經費」，辦理擴大補助國民中小學學生午餐費及學校設施改善。	0800120101
1	05111	46	100	05111	1	080102	8	12	1	1	012		教育部99年12月2日臺體（二）字第0990202788A號函。	100.01.01-100.12.31	年	1	7873221	7873221	5-1-18	追加教育部99年度補助「改善國民中小學用水設施」經費。	0800120101
1	05111	50	100	05111	1	080102	8	12	1	1	013		教育部99年12月3日臺體（二）字第0990201198A號函。	100.01.01-100.12.31	年	1	10982200	10982200	5-1-18	追加教育部99年度補助「改善國民中小學廚房建設備」經費。	0800120101
1	05111	54	100	05111	1	080102	8	12	1	1	014		教育部99年12月7日臺體（二）字第0990202046A號函。	100.01.01-100.12.31	年	1	8599028	8599028	5-1-18	追加教育部99年度補助「改善國民中小學健康中心設備」經費。	0800120101
1	05111	58	100	05111	1	080102	8	12	1	1	015		教育部99年8月6日台體(二)字第0990135711A號函。	100.01.01-100.12.31	年	1	26172000	26172000	5-1-18	追加教育部99年度補助貧困學生午餐費經費。	0800120101
1	05111	62	100	05111	1	080102	8	12	1	1	016		教育部99年11月19日臺體（一）字第0990201332A號函。	100.01.01-100.12.31	年	1	1194000	1194000	5-1-18	追加教育部補助充實體育班訓練設施經費。	0800120101
1	05111	66	100	05111	1	080102	8	12	1	1	017		教育部99年11月19日臺體（一）字第0990202363A號函。	100.01.01-100.12.31	年	1	793000	793000	5-1-18	追加教育部補助國民中小學充實學校棒球運動代表隊訓練器材及設備經費。	0800120101
1	05111	70	100	05111	1	080102	8	12	1	1	018		教育部99年11月29日臺體（一）字第0990205283A號函。	100.01.01-100.12.31	年	1	2779900	2779900	5-1-19	追加教育部補助國民中小學充實學校棒球運動代表隊訓練器材及設備經費。	0800120101
1	05111	74	100	05111	1	080102	8	12	1	1	019		教育部99年11月17日臺體（三）字第0990200225J號函。	100.01.01-100.12.31	年	1	1978000	1978000	5-1-19	追加教育部補助國民中小學足球場地整修及購置資本門器材設施經費。	0800120101
1	05111	78	100	05111	1	080102	8	12	1	1	020		經濟部能源局99年7月5日能技字第09900134950號函。	100.01.01-100.12.31	年	1	7998200	7998200	5-1-19	追加經濟部能源局補助本市辦理99年¶度「振興經濟擴大公共建設投資計畫-補助地方自治團體行政機關公共建築太陽¶光電示範設置」－福星國小「補助地方自治團體行政機關公共建築太陽光電示¶範設置」所需經費。	0800120101
1	05112	2	100	05112	1	080102	8	13	1	1	001		依教育部100年2月8日臺社(三)字第1000019358B號函辦理。	100.01.01-100.12.31	年	1	4572090	4572090	5-2-12	教育部補助收入4,572,090元，辦理「100年度閱讀推廣與館藏充實補助專案計畫」。	0800130101
1	05112	6	100	05112	1	080102	8	13	1	1	002		依教育部100年4月28日臺社(三)字第1000052393B號函辦理。	100.01.01-100.12.31	年	1	7766000	7766000	5-2-12	教育部補助收入7,766,000元，辦理「100年度閱讀環境與設備升級實施計畫」。	0800130101
1	05112	10	100	05112	1	080102	8	13	1	1	003		依內政部營建署100年3月24日營署建管字第10029045322號函辦理。	100.01.01-100.12.31	年	1	200000	200000	5-2-12	內政部營建署補助收入200,000元，辦理「100年度加強綠建築推動工作計畫」。	0800130101
1	05116	2	100	05116	1	080102	8	14	1	1	001		行政院體育委員會100年3月16日體委競字第10000082341號函。	100.01.01-100.12.31	式	1	10000000	10000000	5-6-12	100年度行政院體育委員會補助辦理社會甲組棒球隊組訓計畫收入。	0800140101
1	05116	6	100	05116	1	080102	8	14	1	1	010		行政院體育委員會99年10月22日體委國字第09900259561號函。	100.01.01-100.12.31	式	1	1840974	1840974	5-6-12	99年度行政院體育委員會補助本市申辦亞洲綜合性運動賽會計畫。	0800140101
1	05116	10	100	05116	1	080102	8	14	1	1	011		行政院公共工程委員會100年1月17日工程促字第10000022710號函。	100.01.01-100.12.31	式	1	1500000	1500000	5-6-12	100年度行政院公共工程委員會補助本市臺北北投運動中心ROT案前置作業計畫。	0800140101
1	05116	14	100	05116	1	080102	8	14	1	1	014		行政院體育委員會100年5月27日工體委競字第10000143582號函。	100.01.01-100.12.31	式	1	5200000	5200000	5-6-12	100年度行政院體育委員會補助設置棒球基層訓練站計畫收入。	0800140101
1	05116	18	100	05116	1	080102	8	14	1	1	015		行政院體育委員會99年7月8日體委設字第0990015094號函。	100.01.01-100.12.31	式	1	21632924	21632924	5-6-12	100年度行政院體育委員會補助本市各河濱公園運動場區及天母運動場區修繕工程計畫。	0800140101
1	05116	22	100	05116	1	080102	8	14	1	1	016		行政院體育委員會100年1月4日體委設字第1000001916號函。	100.01.01-100.12.31	式	1	25000000	25000000	5-6-12	100年度行政院體育委員會補助本市第一屆世界少年棒球錦標賽各場地修繕工程計畫。	0800140101
1	05116	26	100	05116	1	080102	8	14	1	1	017		行政院體育委員會100年6月20日工體委競字第1000015874D號函。	100.01.01-100.12.31	式	1	360000	360000	5-6-12	基層運動選手訓練站區域性對抗賽計畫收入。	0800140101
1	05117	2	100	05117	1	080102	8	15	1	1	001		教育部99.11.11臺社(二)字第0990194596A號函補助99學年度第1學期夜光天使點燈專案計畫輔導及訪視費用。	100.01.01-100.12.31	年	1	96000	96000	5-7-8	教育部補助99學年度第1學期夜光天使點燈專案計畫輔導及訪視費用。	0800150101
1	05117	8	100	05117	1	080102	8	15	1	1	002		教育部100.3.21臺社(二)字第1000045172B號函補助99學年度第2學期夜光天使點燈專案計畫辦理據點經費。	100.01.01-100.12.31	年	1	680000	680000	5-7-8	教育部補助99學年度第2學期夜光天使點燈專案計畫辦理據點經費。	0800150101
1	06101	2	100	06101	1	080102	8	16	1	1	001		經濟部水利署100.2.24經水政字第10051038270號函	100.01.01-100.12.31	式	1	350000	350000	6-1-12	經濟部水利署補助辦理地下水管制區縣市政府違法水井處置實施計畫。	0800160101
1	06101	6	100	06101	1	080102	8	16	1	1	002		行政院農業委員會100.5.12農輔字第1000050560號函	100.01.01-100.12.31	式	1	500000	500000	6-1-12	行政院農業委員會補助辦理發展農村社區農業產業文化活動計畫。	0800160101
1	06102	2	100	06102	1	080102	8	17	1	1	001		依據中央對直轄市及縣(市)政府補助辦法與行政院農業委員會99年6月30日農牧字第0990041410號函辦理。	100.01.01-100.12.31	年	1	631200	631200	6-2-12	行政院農業委員會補助辦理公立動物收容所及管制設備改善計畫-追加1收入。	0800170101
1	06102	8	100	06102	1	080102	8	17	1	1	002		依據中央對直轄市及縣(市)政府補助辦法與行政院農業委員會100年3月30日農牧字第1000040665號函辦理。	100.01.01-100.12.31	年	1	979000	979000	6-2-12	行政院農業委員會補助辦理推動動物保護計畫收入。	0800170101
1	06102	14	100	06102	1	080102	8	17	1	1	003		依據中央對直轄市及縣(市)政府補助辦法與行政院農業委員會100年2月24日農牧字第1000040437號函辦理。	100.01.01-100.12.31	年	1	300000	300000	6-2-12	行政院農業委員會補助辦理飼料登記證核發及管理計畫收入。	0800170101
1	06102	20	100	06102	1	080102	8	17	1	1	004		依據中央對直轄市及縣(市)政府補助辦法與內政部營建署99年12月22日營署都字第0990820468號函辦理。	100.01.01-100.12.31	年	1	150000	150000	6-2-12	內政部營建署補助辦理臺北市國家級濕地監測復育計畫收入。	0800170101
1	06103	2	100	06103	1	080102	8	18	1	1	001		依據行政院農業委員會100年3月31日農糧字第1000110437號函辦理。	100.01.01-100.12.31	式	1	84213000	84213000	6-3-12	行政院農業委員會農糧署補助臺北花卉批發市場遷建計畫收入。	0800180101
1	06103	6	100	06103	1	080102	8	18	1	1	002		依據經濟部99年8月26日經授中字第09937501720號函及100年5月20日經中四字第10001261870號函辦理。	100.01.01-100.12.31	式	1	18412472	18412472	6-3-12	經濟部配合中央振興經濟擴大公共建設投資補助辦法傳統零售市場更新改善計畫收入。	0800180101
1	06104	2	100	06104	1	080102	8	19	1	1	001		經濟部99.7.16經授企字第09920390750號函	100.01.01-100.12.31	年	1	5000000	5000000	6-4-10		0800190101
1	06105	2	100	06105	1	080102	8	54	1	1	001		中央對直轄市及縣(市)政府補助辦法(行政院農業委員會99.12.10農授水保字第0991833815號)	100.01.01-100.12.31	式	1	3500000	3500000	6-5-12	行政院農業委員會核發98年度山坡地保育利用管理工作績效考核績優機關獎金。	0800540101
1	06105	8	100	06105	1	080102	8	54	1	1	002		中央對直轄市及縣(市)政府補助辦法(交通部觀光局99.8.31觀技字第0994000904號)	100.01.01-100.12.31	式	1	14997502	14997502	6-5-12	交通部觀光局補助辦理重要觀光景點建設計畫。	0800540101
1	07103	2	100	07103	1	090101	9	5	1	1	001		依都市更新條例第53條及本府98年6月8日府授都新字第09830640100號函會議紀錄辦理。	100.01.01-100.12.31	年	1	15296533	15296533	7-3-10	都市更新實施者捐獻收入，依土地公告現¶值加計二成並加上工作費計算。	0900050101
1	07105	2	100	07105	1	080102	8	23	1	1	001		依據內政部營建署100年2月24日營署水字第1002903340號函辦理	100.01.01-100.12.31	年	1	160000000	160000000	7-5-12	追加內政部營建署配合中央振興經濟擴大公共建設特別預算補助本市污水下水道分管網工程完成地區賡續辦理用戶排水設備工程收入如列數。	0800230101
1	07105	7	100	07105	1	080102	8	23	1	1	002		依據行政院公共工程委員會100年1月17日工程促字第10000022710號函辦理	100.01.01-100.12.31	年	1	750000	750000	7-5-12	追加行政院公共工程委員會「100年度機關辦理促進民間參與公共建設案件前置作業費用第1批核定補助案」辦理本市民生污水處理廠土地活化開發BOT案可行性評估收入如列數。	0800230101
1	08104	2	100	08104	1	080102	8	25	1	1	001		依內政部99年11月26日內授營道字第0990810207號函辦理。	100.01.01-100.12.31	式	1	2000000	2000000	8-4-10	內政部營建署補助辦理「既有市區道路景觀與人本環境改善計畫」之「臺北市自行車綱要計畫」收入。	0800250101
1	08105	2	100	08105	1	080102	8	26	1	1	001		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部99年10月5日交路字第0990055332號函辦理。	100.01.01-100.12.31	年	1	870000	870000	8-5-15	交通部公路總局「99年度公路公共運輸發展計畫」補助本市計程車排班定點化計畫收入。	0800260101
1	08105	8	100	08105	1	080102	8	26	1	1	002		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部99年11月22日交路字第0990011073號函辦理。	099.12.01-100.12.31	年	1	170000000	170000000	8-5-15	交通部公路總局「99年度公路公共運輸發展計畫」補助本市低地板公車補貼計畫補助款收入。	0800260101
1	08105	14	100	08105	1	080102	8	26	1	1	003		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部99年7月16日交路字第09900066391號函辦理。	099.10.01-100.12.31	年	1	192000000	192000000	8-5-15	交通部公路總局「99年度公路公共運輸發展計畫」補助本市油電混合動力低地板公車及低地板公車補貼計畫補助款收入。	0800260101
1	08105	20	100	08105	1	080102	8	26	1	1	004		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部99年7月16日交路字第09900066391號函辦理。	099.12.01-100.01.31	年	1	10000000	10000000	8-5-15	交通部公路總局「99年度公路公共運輸發展計畫」補助本市服務性路線或偏遠、離島地區民眾基本運輸服務補貼款收入。	0800260101
1	08105	26	100	08105	1	080102	8	26	1	1	005		依據中央對直轄市及縣(市)政府補助辦法辦理及交通部100年1月20日路監運字第1000002206號函辦理	100.01.20-100.12.31	年	1	1260000	1260000	8-5-15	配合公路客運車輛移撥管轄，交通部公路總局補助辦理先進大眾運輸系統建置經費補貼款收入。	0800260101
1	09101	2	100	09101	1	080102	8	27	1	1	001		依據中央對直轄市及縣(市)政府補助辦法暨內政部100.5.12內授中社字第1000717920號函辦理。	100.01.01-100.12.31	年	1	126555	126555	9-1-19	內政部補助辦理身心障礙者復康巴士服務油價差額補助計畫之補助收入。	0800270101
1	09101	8	100	09101	1	080102	8	27	1	1	002		依據中央對直轄市及縣(市)政府補助辦法暨內政部100.3.30台內社字第10000466471號函辦理。	100.01.01-100.12.31	年	1	1960000	1960000	9-1-19	內政部補助辦理全面推廣國際健康功能與身心障礙分類系統(ICF)新制實驗計畫之補助收入。	0800270101
1	09101	14	100	09101	1	080102	8	27	1	1	003		依據中央對直轄市及縣(市)政府補助辦法暨內政部100.2.14台內社字第1000031370號函辦理。	100.01.01-100.12.31	年	1	12650000	12650000	9-1-19	內政部補助中低收入老人裝置假牙實施計畫之補助收入。	0800270101
1	09101	20	100	09101	1	080102	8	27	1	1	004		依據內政部99.12.23台內社字第0990235455號函及100.2.25台內社字第1000030051號函等辦理。	100.01.01-100.12.31	年	1	112780000	112780000	9-1-19	內政部補助辦理長期照顧整合計畫之補助收入(含99年度7,000,000元及100年度105,780,000元)。	0800270101
1	09101	26	100	09101	1	080102	8	27	1	1	005		依據中央對直轄市及縣(市)政府補助辦法暨內政部100.5.11台內社字第10000649072號函辦理。	100.01.01-100.12.31	年	1	145000	145000	9-1-19	內政部補助信義區五全里辦公處辦理建立社區照顧關懷據點之補助收入。	0800270101
1	09101	32	100	09101	1	080102	8	27	1	1	006		依據內政部99.6.14內授中社字第0990715735號函及99.8.12內授中社字第0990016473號函等辦理。	100.01.01-100.12.31	年	1	4580000	4580000	9-1-19	內政部補助辦理老人福利設施修繕及充實設備專案計畫之補助收入(含99年度2,550,000元及100年度2,030,000元)。	0800270101
