pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-11-14	0	02111		101	02111	1	340101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	執行秘書特別費。									0	274	122	0	0032				1000730	BGT
2-12-28	0	02112		101	02112	1	130101002		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	主任委員特別費。									0	274	122	0	0030				1000330	BGT
2-13-25	0	02113		101	02113	1	220101002		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	主任委員特別費。									0	274	122	0	0054				1000509	BGT
2-14-27	0	02121		101	02121	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0045				1000504	BGT
2-15-31	0	02122		101	02122	1	130101002		0221	001			0	0		月	12		0		0		0	12.00	26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0064	0	0	0	1000411	BGT
2-16-30	0	02123		101	02123	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0054				1000408	BGT
2-17-39	0	02124		101	02124	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0058				1000316	BGT
2-18-25	0	02125		101	02125	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0061				1000413	BGT
2-19-29	0	02126		101	02126	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0062				1000502	BGT
2-20-28	0	02127		101	02127	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0052				1000323	BGT
2-21-35	0	02128		101	02128	1	130101020		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0053				1000304	BGT
2-22-32	0	02129		101	02129	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0053				1000404	BGT
2-23-32	0	02130		101	02130	1	130101002		0221	001			0	0		人	1	月	12		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0054				1000309	BGT
2-24-32	0	02131		101	02131	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0058				1000303	BGT
2-25-32	0	02132		101	02132	1	130101002		0221	001			0	0		月	12		0		0		0		26000	312000	312000	312000	312000	0	0	區長特別費。									0	274	122	0	0057				1000322	BGT
3-1-46	0	03101		101	03101	1	130101002		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0055				1000216	BGT
3-1-47	0	03101		101	03101	1	130101002		0221	002			0	0		月	12	人	2		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0056				1000216	BGT
3-2-14	0	03102		101	03102	1	220101002		0221	001			0	0		月	12		0		0		0		5000	60000	60000	60000	60000	0	0	執行秘書特別費。									0	274	122	0	0032				1000505	BGT
3-3-47	0	03103		101	03103	1	220101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0074				1000505	BGT
3-4-30	0	03111		101	03111	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				1000411	BGT
3-5-30	0	03112		101	03112	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0040				1000414	BGT
3-6-30	0	03113		101	03113	1	130101002		0221	001			0	0		月	12		0		0		0		11000	132000	132000	132000	132000	0	0	主任特別費。									0	274	122	0	0037				1000504	BGT
3-7-28	0	03114		101	03114	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0040				1000421	BGT
3-8-30	0	03115		101	03115	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				1000504	BGT
3-9-28	0	03116		101	03116	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				1000503	BGT
3-10-26	0	03121		101	03121	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0042				1000504	BGT
3-11-26	0	03122		101	03122	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0039				1000504	BGT
3-12-28	0	03123		101	03123	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0047				1000505	BGT
3-13-26	0	03124		101	03124	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0040				1000425	BGT
3-14-30	0	03125		101	03125	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				1000508	BGT
3-15-28	0	03126		101	03126	1	130101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				1000505	BGT
4-1-70	0	04101		101	04101	1	140101020		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0062				1000311	BGT
4-1-70	0	04101		101	04101	1	140101020		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0063				1000311	BGT
4-2-65	0	04102		101	04102	1	140101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0058				1000304	BGT
5-2-37	0	05112		101	05112	1	220101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	館長特別費。									0	274	122	0	0060				1000222	BGT
5-3-45	0	05113		101	05113	1	220101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	園長特別費。									0	274	122	0	0057				1000416	BGT
5-4-31	0	05114		101	05114	1	220101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	館長特別費。									0	274	122	0	0055				1000324	BGT
5-5-31	0	05115		101	05115	1	220101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	主任特別費。									0	274	122	0	0055				1000411	BGT
5-6-39	0	05116		101	05116	1	220101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0053				1000422	BGT
5-7-13	0	05117		101	05117	1	220101002		0221	001			0	0		月	12		0		0		0		5000	60000	60000	60000	60000	0	0	主任特別費。										274	122	0	0023				1000510	BGT
6-1-72	0	06101		101	06101	1	310101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0072				1000111	BGT
6-1-73	0	06101		101	06101	1	310101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0073				1000111	BGT
6-2-36	0	06102		101	06102	1	310101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0046				1000324	BGT
6-3-39	0	06103		101	06103	1	310101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0080	0	0	0	1000427	BGT
6-4-40	0	06104		101	06104	1	340101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0054				1000302	BGT
6-5-61	0	06105		101	06105	1	310101002		0221	001			0	0		人	1	月	12		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0071				1000324	BGT
7-1-31	0	07101		101	07101	1	320101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0055				1000406	BGT
7-1-32	0	07101		101	07101	1	320101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0056				1000406	BGT
7-2-51	0	07102		101	07102	1	310101002		0221	001			0	0		月	12		0		0		0	12.00	20000	240000	240000	240000	240000	0	0	處長特別費。								核實編列		274	122	0	0058				1000324	BGT
7-3-51	0	07103		101	07103	1	330101002		0221	001			0	0		人	1	月	12		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0047				1000110	BGT
7-4-73	0	07104		101	07104	1	510101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0079				1000304	BGT
7-5-51	0	07105		101	07105	1	520101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0108				1000312	BGT
8-1-35	0	08101		101	08101	1	330101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0067				1000301	BGT
8-1-35	0	08101		101	08101	1	330101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0068				1000301	BGT
8-4-32	0	08104		101	08104	1	330101002		0221	001			0	0		人	1	月	12		0		0		20000	240000	240000	240000	240000	0	0	處長特別費。									0	274	122	0	0059				1000408	BGT
8-5-66	0	08105		101	08105	1	330101002		0221	001			0	0		人	1	月	12		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0060				1000321	BGT
8-6-28	0	08108		101	08108	1	330101020		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	所長特別費。									0	274	122	0	0060				1000218	BGT
9-1-64	0	09101		101	09101	1	430101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0095				1000225	BGT
9-1-64	0	09101		101	09101	1	430101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0096				1000225	BGT
9-2-24	0	09102		101	09102	1	430101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	院長特別費。									0	274	122	0	0069				1000224	BGT
9-3-25	0	09103		101	09103	1	430101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	院長特別費。									0	274	122	0	0051				1000118	BGT
9-4-18	0	09104		101	09104	1	430101002		0221	001			0	0		人	1	月	12		0		0		17000	204000	204000	204000	204000	0	0	主任特別費。									0	274	122	0	0034				1000309	BGT
9-5-11	0	09111		101	09111	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0026				1000805	BGT
9-6-11	0	09112		101	09112	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0019				1000506	BGT
9-7-11	0	09113		101	09113	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0020				1000505	BGT
9-8-11	0	09114		101	09114	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0020				1000316	BGT
9-9-11	0	09115		101	09115	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0020				1000504	BGT
9-10-13	0	09116		101	09116	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0019				1000317	BGT
9-11-11	0	09117		101	09117	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0020				1000411	BGT
9-12-11	0	09118		101	09118	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0021				1000504	BGT
9-13-11	0	09119		101	09119	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0019				1000505	BGT
9-14-11	0	09120		101	09120	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0021				1000805	BGT
9-15-11	0	09121		101	09121	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。　　　　　　　　　　　　　　　　　　　　　　　　　　　　									0	274	122	0	0020				1000505	BGT
9-16-11	0	09122		101	09122	1	430101002		0221	001	2	辦理托育服務提升兩性就業機會	60000	60000		月	12		0		0		0	12.00	5000	60000	60000	60000	60000	0	0	所長特別費。									0	274	122	0	0020				1000316	BGT
10-1-46	0	10101		101	10101	1	430101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0086				1000316	BGT
10-1-46	0	10101		101	10101	1	430101002		0221	002			0	0		人	1	月	12		0		0		26000	312000	312000	312000	312000	0	0	副局長特別費。									0	274	122	0	0087				1000316	BGT
10-2-26	0	10102		101	10102	1	440101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0057				1000309	BGT
10-3-24	0	10103		101	10103	1	440101002		0221	001			0	0		月	12		0		0		0	12.00	17000	204000	204000	204000	204000	0	0	主任特別費。									0	274	122	0	0065				1000323	BGT
10-4-19	0	10104		101	10104	1	430101020		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0051				1000320	BGT
10-5-22	0	10105		101	10105	1	430101020		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	處長特別費。									0	274	122	0	0061				1000320	BGT
11-1-1-36	0	11111		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0022				1000330	BGT
11-1-1-36	0	11111		101	11101	1	710101002		0221	002			0	0		人	3	月	12		0		0		26000	936000	936000	936000	936000	0	0	副局長特別費。									0	274	122	0	0023				1000330	BGT
11-1-2-16	0	11121		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000318	BGT
11-1-3-16	0	11122		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000330	BGT
11-1-4-16	0	11123		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000321	BGT
11-1-5-16	0	11124		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0015				1000323	BGT
11-1-6-16	0	11125		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000310	BGT
11-1-7-17	0	11126		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0016				1000328	BGT
11-1-8-16	0	11127		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000331	BGT
11-1-9-16	0	11128		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0015				1000321	BGT
11-1-10-16	0	11129		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000322	BGT
11-1-11-16	0	11130		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									2	274	122	0	0017				1000323	BGT
11-1-12-16	0	11131		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000323	BGT
11-1-13-16	0	11132		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000311	BGT
11-1-14-16	0	11133		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0016				1000316	BGT
11-1-15-16	0	11134		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	分局長特別費。									0	274	122	0	0017				1000322	BGT
11-1-16-14	0	11141		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0018				1000311	BGT
11-1-17-18	0	11142		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0017				1000315	BGT
11-1-18-26	0	11143		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		14000	168000	168000	168000	168000	0	0	大隊長特別費。									0	274	122	0	0017				1000310	BGT
11-1-19-13	0	11144		101	11101	1	710101002		0221	001			0	0		人	1	月	12		0		0		11000	132000	132000	132000	132000	0	0	隊長特別費。									0	274	122	0	0019				1000310	BGT
11-1-20-12	0	11145		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	隊長特別費。									0	274	122	0	0017				1000321	BGT
11-1-21-8	0	11146		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0	12.00	11000	168000	132000	132000	132000	0	0	隊長特別費。									0	274	122	0	0017				1000801	BGT
11-1-22-12	0	11147		101	11101	1	710101002		0221	001			0	0		月	12		0		0		0		8000	96000	96000	96000	96000	0	0	隊長特別費。									0	274	122	0	0018				1000321	BGT
12-1-58	0	12101		101	12101	1	450101002		0221	001			0	0		人	1	月	12		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0073				1000211	BGT
12-1-58	0	12101		101	12101	1	450101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0074				1000211	BGT
12-2-12	0	12111		101	12111	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0036				1000329	BGT
12-3-12	0	12112		101	12112	1	450101020		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0034				1000328	BGT
12-4-15	0	12113		101	12113	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0046				1000403	BGT
12-5-12	0	12114		101	12114	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0034				1000324	BGT
12-6-12	0	12115		101	12115	1	450101020		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				1000403	BGT
12-7-12	0	12116		101	12116	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0043				1000324	BGT
12-8-12	0	12117		101	12117	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0038				1000402	BGT
12-9-12	0	12118		101	12118	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				1000328	BGT
12-10-12	0	12119		101	12119	1	450101020		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				1000328	BGT
12-11-12	0	12120		101	12120	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0041				1000403	BGT
12-12-12	0	12121		101	12121	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0046				1000403	BGT
12-13-12	0	12122		101	12122	1	450101002		0221	001			0	0		人	1	月	12		0		0		8000	96000	96000	96000	96000	0	0	主任特別費。									0	274	122	0	0035				1000406	BGT
13-1-70	0	13101		101	13101	1	520101002		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0063				1000302	BGT
13-1-70	0	13101		101	13101	1	520101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0064				1000302	BGT
13-2-18	0	13102		101	13102	1	520101002		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	大隊長特別費。									0	274	122	0	0052				1000425	BGT
13-3-29	0	13103		101	13103	1	520101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	廠長特別費。									0	274	122	0	0037				1000318	BGT
13-4-30	0	13104		101	13104	1	520101002		0221	001			0	0		月	12		0		0		0		17000	204000	204000	204000	204000	0	0	廠長特別費。									0	274	122	0	0043				1000428	BGT
13-5-36	0	13105		101	13105	1	520101020		0221	001			0	0		月	12		0		0		0		20000	240000	240000	240000	240000	0	0	廠長特別費。									0	274	122	0	0034				1000420	BGT
14-1-45	0	14101		101	14101	1	340101002		0221	001			0	0		月	12		0		0		0		53000	636000	636000	636000	636000	0	0	局長特別費。									0	274	122	0	0051				1000329	BGT
14-1-45	0	14101		101	14101	1	340101002		0221	002			0	0		人	2	月	12		0		0		26000	624000	624000	624000	624000	0	0	副局長特別費。									0	274	122	0	0052				1000329	BGT
