pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-1-10	1	02101		100	02101	1	130401002		0214	001			0	0		人次	-6		0		0		0	-6.00	2000	0	-12000	-12000	0	0	0	外聘專家學者出席專案會議，年度訪評工作及重要防救災等會議出席費。									0	240	380	0	0014	0	0	0	1000705	BGT
2-1-10	1	02101		100	02101	1	130401002		0215	001			0	0		年	-1		0		0		0	-1.00	300000	0	-300000	-300000	0	0	0	各類防災資料及宣導品等費用。									0	250	380	0	0015	0	0	0	1000705	BGT
2-1-10	1	02101		100	02101	1	130401002		0225	001			0	0		天	-5		0		0		0	-5.00	1550	0	-7750	-7750	0	0	0	市外出差旅費。									0	283	380	0	0016	0	0	0	1000705	BGT
2-7-7	1	02107		100	02107	1	123901000		0230	001			0	0		年	1		0		0		0	1.00	2599888	0	2599888	2599888	0	0	0	市政公共服務網路宣導委託服務案。									0	289	310	0	0001				1000519	BGT
	1	02110		100	02110	1	123902000		0204	001			0	0		月	12		0		0		0	12.00	900	0	10800	10800	12000	0	0	查緝私劣菸品業務郵資。										208	122	0	0001				1000624	BGT
	1	02110		100	02110	1	123902000		0204	002			0	0		月	12		0		0		0	12.00	900	0	10800	10800	24000	0	0	查緝私劣菸品業務電話通訊費。										209	122	0	0002	0	0	0	1000711	BGT
	1	02110		100	02110	1	123902000		0215	001			0	0		年	1		0		0		0	1.00	10000	0	10000	10000	5000	0	0	查緝私劣菸品業務用攝影機電池。										250	122	0	0003	0	0	0	1000624	BGT
	1	02110		100	02110	1	123902000		0218	001			0	0		年	1		0		0		0	1.00	20000	0	20000	20000	20000	0	0	查緝私劣菸品業務資訊系統相關耗材。										256	122	0	0004	0	0	0	1000624	BGT
	1	02110		100	02110	1	123902000		0220	001			0	0		年	1		0		0		0	1.00	100000	0	100000	100000	100000	0	0	辦理查緝私劣菸品業務相關宣導活動及宣導品之製作等費用。										265	122	0	0005	0	0	0	1000624	BGT
	1	02110		100	02110	1	123902000		0225	001			0	0		人	8	天	3	次	2		0	8.00×3.00×2.00	1550	0	74400	74400	186000	0	0	觀摩其他績優縣市實務查緝技巧及意見交流等相關差旅費。										283	122	0	0006	0	0	0	1000624	BGT
	1	02110		100	02110	2	128302000		0306	001			0	0		臺	6		0		0		0	6.00	20500	0	123000	123000	0	0	0	個人電腦。										355	260	0	0001	0	0	0	1000624	BGT
	1	02110		100	02110	2	128302000		0306	002			0	0		臺	1		0		0		0	1.00	45000	0	45000	45000	180000	0	0	筆記型電腦。										355	260	0	0002	0	0	0	1000624	BGT
	1	02110		100	02110	2	128302000		0306	003			0	0		年	1		0		0		0	1.00	66000	0	66000	66000	45400	0	0	電腦周邊設備及零組件(含燒錄機、隨身碟、錄音筆、掃瞄器、網路及通訊設備等)。										355	260	0	0003	0	0	0	1000624	BGT
	1	02110		100	02110	2	128302000		0307	001			0	0		臺	2		0		0		0	2.00	20000	0	40000	40000	20000	0	0	高階數位相機。										361	260	0	0004	0	0	0	1000624	BGT
	1	02110		100	02110	2	128302000		0307	002			0	0		臺	2		0		0		0	2.00	50000	0	100000	100000	37000	0	0	高階高畫質數位攝影機。										361	260	0	0005	0	0	0	1000624	BGT
2-12-21	1	02112		100	02112	1	133902001		0220	001	'		0	0		年	1		0		0		0	1.00	40000	0	40000	40000	0	0	0	辦理原住民技術士獎勵金業務所需文具等費用。										272	122	0	0001	0	0	0	1000609	BGT
2-12-21	1	02112		100	02112	1	133902002		0414	001	'		0	0		年	1		0		0		0	1.00	300000	0	300000	300000	0	0	0	辦理臺北市原住民族部落大學教師研習活動等費用。										440	122	0	0002	0	0	0	1000609	BGT
2-12-21	1	02112		100	02112	1	133902003		0220	001			0	0		年	1		0		0		0	1.00	15000	0	15000	15000	0	0	0	辦理業務所需雜支。										272	122	0	0003	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902003		0401	001			0	0		年	1		0		0		0	1.00	1561600	0	1561600	1561600	0	0	0	補助民間團體辦理原住民家庭暨婦女服務中心業務。										402	122	0	0004	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0204	001			0	0		人	2	月	12		0		0	2.00×12.00	600	0	14400	14400	0	0	0	辦理人力訪查、就業服務宣導等業務所需通訊費用。										209	122	0	0005	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0210	001			0	0		人	2	月	12		0		0	2.00×12.00	3000	0	72000	72000	0	0	0	外勤油料費。										229	122	0	0006	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0215	001			0	0		人	2	年	1		0		0	2.00×1.00	20461	0	40922	40922	0	0	0	辦理就業服務業務所需文具用品。										250	122	0	0007	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0220	001			0	0		年	1		0		0		0	1.00	186400	0	186400	186400	0	0	0	辦理人力訪查、就業服務宣導活動費。										272	122	0	0008	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0225	001			0	0		人	2	月	12		0		0	2.00×12.00	2500	0	60000	60000	0	0	0	國內市外出差旅費。										283	122	0	0009	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902004		0232	001			0	0		年	1		0		0		0	1.00	833278	0	833278	833278	0	0	0	僱用原住民就業服務臨時人員2人酬金。										292	122	0	0010	0	0	0	1000608	BGT
2-12-22	1	02112		100	02112	1	133902005		0232	001			0	0		年	1		0		0		0	1.00	892800	0	892800	892800	0	0	0	辦理凱達格蘭文化館策展規劃及解說臨時人員2名酬金。										292	122	0	0011				1000608	BGT
2-12-23	1	02112		100	02112	1	133902006		0220	001			0	0		年	1		0		0		0	1.00	680000	0	680000	680000	0	0	0	國宅出租業務費及推動原住民社區婦女工作坊費用。										272	122	0	0012	0	0	0	1000608	BGT
2-12-23	1	02112		100	02112	1	133902006		0232	001			0	0		年	1		0		0		0	1.00	445500	0	445500	445500	0	0	0	原住民住宅輔導工作臨時人員酬金。										292	122	0	0013	0	0	0	1000608	BGT
2-12-23	1	02112		100	02112	1	133902007		0214	001			0	0		節	1000		0		0		0	1000.00	800	0	800000	800000	0	0	0	辦理臺北市部落社區大學講師鐘點費。										242	122	0	0014				1000608	BGT
2-12-23	1	02112		100	02112	1	133902007		0220	001			0	0		年	1		0		0		0	1.00	710000	0	710000	710000	0	0	0	辦理臺北市部落社區大學成果展及部落遊學文化採集。										272	122	0	0015	0	0	0	1000608	BGT
2-12-23	1	02112		100	02112	1	133902008		0214	001			0	0		節	750		0		0		0	750.00	800	0	600000	600000	0	0	0	辦理原住民族語言推廣師資鐘點費。										242	122	0	0016	0	0	0	1000608	BGT
2-12-23	1	02112		100	02112	1	133902008		0220	001			0	0		年	1		0		0		0	1.00	1000000	0	1000000	1000000	0	0	0	辦理原住民語言學習、推展及活動經費。										272	122	0	0017	0	0	0	1000608	BGT
2-12-23	1	02112		100	02112	1	133902008		0220	002			0	0		年	1		0		0		0	1.00	850000	0	850000	850000	0	0	0	辦理原住民文化慶典系列活動及其他配套措施。										272	122	0	0018	0	0	0	1000609	BGT
2-12-23	1	02112		100	02112	1	133902008		0220	003			0	0		年	1		0		0		0	1.00	200000	0	200000	200000	0	0	0	辦理推動文化館展示、收藏、教育訓練、藝文展演活動經費。										272	122	0	0019	0	0	0	1000608	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	004			0	0		年	1		0		0		0	1.00	700000	0	700000	700000	0	0	0	輔導原住民參加職業技能訓練與就業服務，提升專業技術及就業競爭力。										272	122	0	0020	0	0	0	1000802	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	005			0	0		年	1		0		0		0	1.00	940000	0	940000	940000	0	0	0	辦理原住民產業發展及推廣行銷活動。										272	122	0	0021	0	0	0	1000610	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	006			0	0		年	1		0		0		0	1.00	462000	0	462000	462000	0	0	0	辦理原住民婦女溝通平台及原住民人民、團體溝通平台等費用。										272	122	0	0022	0	0	0	1000608	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	007			0	0		年	1		0		0		0	1.00	235000	0	235000	235000	0	0	0	推動原住民健康促進講座、全民健康保險自付保險費補助、原住民相關醫療保障措施福利等宣導。										272	122	0	0023	0	0	0	1000608	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	008			0	0		年	1		0		0		0	1.00	100000	0	100000	100000	0	0	0	充實都市原住民資訊服務網路。										272	122	0	0024	0	0	0	1000608	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	009			0	0		年	1		0		0		0	1.00	650000	0	650000	650000	0	0	0	辦理青少年升學輔導及課後輔導方案。										272	122	0	0025	0	0	0	1000609	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	010			0	0		年	1		0		0		0	1.00	50000	0	50000	50000	0	0	0	辦理原住民綜合發展基金貸款各項業務經費。										272	122	0	0026	0	0	0	1000610	BGT
2-12-24	1	02112		100	02112	1	133902008		0220	011			0	0		年	1		0		0		0	1.00	10000	0	10000	10000	0	0	0	辦理原住民經濟事業貸款逾期戶財產調查及訴訟費用。										272	122	0	0027	0	0	0	1000610	BGT
2-12-24	1	02112		100	02112	1	133902008		0401	001			0	0		年	1		0		0		0	1.00	500000	0	500000	500000	0	0	0	補助國內團體辦理加強原住民家庭及社會教育推廣活動。										402	122	0	0028	0	0	0	1000608	BGT
2-12-24	1	02112		100	02112	1	133902008		0406	001			0	0		年	1		0		0		0	1.00	420000	0	420000	420000	0	0	0	補助急難救助特別慰問金。										426	122	0	0029	0	0	0	1000608	BGT
2-12-25	1	02112		100	02112	1	133902008		0414	001			0	0		年	1		0		0		0	1.00	620000	0	620000	620000	0	0	0	補助年滿3歲至入國小前之幼兒就托公私立案托兒所或幼稚園托育補助費。										440	122	0	0030	0	0	0	1000608	BGT
2-12-25	1	02112		100	02112	1	133902008		0414	002			0	0		年	1		0		0		0	1.00	215000	0	215000	215000	0	0	0	增進原住民風險管理能力、辦理法律補助案件。										440	122	0	0031	0	0	0	1000608	BGT
2-12-25	1	02112		100	02112	1	133902009		0220	001			0	0		年	1		0		0		0	1.00	1500000	0	1500000	1500000	0	0	0	辦理原住民族創意藝品展與產業推廣等費用。										272	122	0	0032	0	0	0	1000608	BGT
2-12-25	1	02112		100	02112	1	133902012		0401	002	'		0	0		年	1		0		0		0	1.00	1500000	0	1500000	1500000	0	0	0	補助原住民團體藝文展演活動等費用。										402	122	0	0033	0	0	0	1000609	BGT
2-12-25	1	02112		100	02112	1	133902013		0220	001			0	0		年	1		0		0		0	1.00	350000	0	350000	350000	0	0	0	辦理原住民職業訓練計畫。										272	122	0	0034	0	0	0	1000802	BGT
2-12-25	1	02112		100	02112	1	133902014		0414	001			0	0		年	1		0		0		0	1.00	500000	0	500000	500000	0	0	0	辦理臺北市原住民族部落大學觀摩及研討會等費用。										440	122	0	0035	0	0	0	1000609	BGT
2-12-26	1	02112		100	02112	1	133902015		0220	001			0	0		年	1		0		0		0	1.00	250000	0	250000	250000	0	0	0	各區公所辦理住宅業務所需雜支。										272	122	0	0036	0	0	0	1000608	BGT
2-12-26	1	02112		100	02112	1	133902015		0406	001			0	0		戶	10		0		0		0	10.00	200000	0	2000000	2000000	0	0	0	補助中低收入戶原住民購屋補助。										419	122	0	0037	0	0	0	1000608	BGT
2-12-26	1	02112		100	02112	1	133902015		0406	002			0	0		戶	15		0		0		0	15.00	100000	0	1500000	1500000	0	0	0	補助中低收入戶原住民修繕補助。										419	122	0	0038	0	0	0	1000608	BGT
2-12-26	1	02112		100	02112	1	133902016		0414	001			0	0		年	1		0		0		0	1.00	515000	0	515000	515000	0	0	0	補助辦理成長團體、職涯講座等費用。										440	122	0	0039	0	0	0	1000608	BGT
2-12-26	1	02112		100	02112	1	133902017		0414	001			0	0		年	1		0		0		0	1.00	220000	0	220000	220000	0	0	0	辦理原住民幼兒就托公私立托兒所托育費。										440	122	0	0040	0	0	0	1000608	BGT
2-12-27	1	02112		100	02112	1	133902018		0220	001			0	0		年	1		0		0		0	1.00	1000000	0	1000000	1000000	0	0	0	辦理田調文化採集及展覽等費用。										272	122	0	0041	0	0	0	1000609	BGT
2-12-27	1	02112		100	02112	1	133902019		0220	001			0	0		年	1		0		0		0	1.00	150000	0	150000	150000	0	0	0	辦理原住民族語言推動組織各項會議及業務訪視、文具等費用。										272	122	0	0042	0	0	0	1000608	BGT
2-12-27	1	02112		100	02112	1	133902020		0220	001			0	0		年	1		0		0		0	1.00	150000	0	150000	150000	0	0	0	辦理原住民取得技術士證照獎勵金業務及就業服務相關宣導活動等相關費用。										272	122	0	0043	0	0	0	1000609	BGT
2-13-11	1	02113		100	02113	1	223902000		0220	001			0	0		年	1		0		0		0	1.00	1353763	0	1353763	1353763	0	0	0	辦理99年度本市國中小學客語傳承及文化推廣計畫-暑期客家生活體驗營。										272	122	0	0001				1000428	BGT
2-13-11	1	02113		100	02113	1	223902000		0220	002			0	0		年	1		0		0		0	1.00	5460000	0	5460000	5460000	0	0	0	辦理2010年臺北客家義民嘉年華系列等活動費用。										272	122	0	0002	0	0	0	1000428	BGT
2-14-9	1	02121		100	02121	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	4206	0	4206	4206	15000	0	0	調解業務用電話費。										209	122	0	0001				1000601	BGT
2-14-9	1	02121		100	02121	1	133902001		0204	002			0	0		年	1		0		0		0	1.00	4206	0	4206	4206	15000	0	0	郵寄開會通知單等郵資。										208	122	0	0002	0	0	0	1000601	BGT
2-14-9	1	02121		100	02121	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	10000	0	10000	10000	13316	0	0	加強調解業務用文具及相關物品等。										250	122	0	0003	0	0	0	1000601	BGT
2-15-11	1	02122		100	02122	1	133902001		0204	001			0	0		月	1		0		0		0	1.00	405	0	405	405	5984	0	0	郵寄開會通知單等郵資。									0	208	122	0	0001				1000609	BGT
2-15-11	1	02122		100	02122	1	133902001		0215	001			0	0		式	1		0		0		0	1.00	44000	0	44000	44000	0	0	0	調解會宣導品（滑鼠墊、面紙及文具用品等）。									0	250	122	0	0002	0	0	0	1000609	BGT
2-16-11	1	02123		100	02123	1	133902003		0214	001			0	0	1503	節	4		0		0		0	4.00	1600	0	6400	6400	0	0	0	客語培訓研習課程講師鐘點費。									1	242	122	0	0001				1000519	BGT
2-16-11	1	02123		100	02123	1	133902003		0214	002			0	0		人次	1139		0		0		0	1139.00	110	0	125290	125290	0	0	0	志工餐點及交通補助。									0	248	122	0	0002	0	0	0	1000519	BGT
2-16-11	1	02123		100	02123	1	133902003		0220	001			0	0		式	1		0		0		0	1.00	26310	0	26310	26310	0	0	0	辦理志工相關業務雜支等。									0	272	122	0	0003	0	0	0	1000519	BGT
2-16-11	1	02123		100	02123	1	133902004		0220	001	'		0	0		年	1		0		0		0	1.00	28122	0	28122	28122	0	0	0	加強調解業務宣導文宣品。									0	272	122	0	0004	0	0	0	1000607	BGT
2-17-11	1	02124		100	02124	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	10000	0	10000	10000	0	0	0	郵寄開會通知單等郵資。										208	122	0	0001	0	0	0	1000609	BGT
2-17-11	1	02124		100	02124	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	5421	0	5421	5421	0	0	0	調解業務用文具紙張。										250	122	0	0002				1000609	BGT
2-17-11	1	02124		100	02124	1	133902001		0220	001	'		0	0		年	1		0		0		0	1.00	5000	0	5000	5000	0	0	0	宣導調解業務資料、海報印製費。										261	122	0	0003	0	0	0	1000609	BGT
2-17-11	1	02124		100	02124	1	133902001		0220	002			0	0		月	6	次	4		0		0	6.00×4.00	180	0	4320	4320	0	0	0	調解委員會開會費。										272	122	0	0004	0	0	0	1000609	BGT
2-18-11	1	02125		100	02125	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	12076	0	12076	12076	10815	0	0	郵寄開會通知單等郵資。										208	122	0	0001	0	0	0	1000610	BGT
2-18-11	1	02125		100	02125	1	133902001		0214	001			0	0		節	10		0		0		0	10.00	1600	0	16000	16000	16000	0	0	辦理法律講座鐘點費。										242	122	0	0002	0	0	0	1000610	BGT
2-18-11	1	02125		100	02125	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	5000	0	5000	5000	17000	0	0	加強調解業務用文具及相關物品等。										250	122	0	0003	0	0	0	1000610	BGT
2-18-11	1	02125		100	02125	1	133902001		0220	001			0	0		年	1		0		0		0	1.00	5000	0	5000	5000	10000	0	0	加強宣導調解業務資料印製費。										261	122	0	0004	0	0	0	1000610	BGT
2-19-11	1	02126		100	02126	1	133902001		0220	001			0	0		式	1		0		0		0	1.00	5000	0	5000	5000	0	0	0	本區行政大樓裝設客語播音。										272	122	0	0001				1000602	BGT
2-19-11	1	02126		100	02126	1	133902001		0220	002			0	0		式	1		0		0		0	1.00	150000	0	150000	150000	0	0	0	製作本所區政簡介客語無障礙計畫宣導影片。										272	122	0	0002	0	0	0	1000602	BGT
2-19-11	1	02126		100	02126	1	133902002		0220	001	'		0	0		式	1		0		0		0	1.00	37069	0	37069	37069	0	0	0	推展調解業務用經費。										261	122	0	0003	0	0	0	1000609	BGT
2-20-11	1	02127		100	02127	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	24793	0	24793	24793	0	0	0	推展調解業務用相關物品。									0	250	122	1	0001				1000608	BGT
2-20-11	1	02127		100	02127	1	133902001		0220	001			0	0		人	20	件	1		0		0	20.00×1.00	375	0	7500	7500	0	0	0	調解業務相關人員背心。									0	270	122	1	0002				1000608	BGT
2-20-11	1	02127		100	02127	1	133902001		0220	002			0	0		人	20	件	1		0		0	20.00×1.00	397	0	7940	7940	0	0	0	調解業務相關人員外套。									0	270	122	1	0003	0	0	0	1000608	BGT
2-21-11	1	02128		100	02128	1	132801000		0220	001	'		0	0		式	1		0		0		0	1.00	11656	0	11656	11656	0	0	0	希望就業專案所需資料影印費、文具費等其他行政業務支出。									0	261	122	0	0001	0	0	0	1000609	BGT
2-21-11	1	02128		100	02128	1	132801000		0232	001	'		0	0		式	1		0		0		0	1.00	233127	0	233127	233127	0	0	0	希望就業專案所需進用臨時人員薪津。									0	292	122	0	0002	0	0	0	1000609	BGT
2-21-12	1	02128		100	02128	1	133902001		0215	001			0	0		件	20		0		0		0	20.00	900	0	18000	18000	0	0	0	調解委員會背心(外套式)。									0	251	122	0	0001				1000603	BGT
2-21-12	1	02128		100	02128	1	133902001		0215	002			0	0		月	12		0		0		0	12.00	240	0	2880	2880	0	0	0	調解委員開會用文具紙張書籍等。									0	250	122	0	0002	0	0	0	1000603	BGT
2-21-12	1	02128		100	02128	1	133902001		0220	001			0	0		年	1		0		0		0	1.00	13815	0	13815	13815	0	0	0	調解宣導、開會及環境佈置等費用。									0	267	122	0	0003	0	0	0	1000607	BGT
2-22-11	1	02129		100	02129	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	3818	0	3818	3818	9760	0	0	郵寄開會通知單等郵資。										208	122	0	0001				1000606	BGT
2-22-11	1	02129		100	02129	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	20880	0	20880	20880	22250	0	0	調解業務用文具及相關物品、背心等費用。										251	122	0	0002	0	0	0	1000606	BGT
2-23-11	1	02130		100	02130	1	133902001		0220	001			0	0		年	1		0		0		0	1.00	27319	0	27319	27319	30000	0	0	調解業務宣導費用。										272	122	0	0001				1000614	BGT
2-23-11	1	02130		100	02130	1	133902001		0220	002			0	0		件	15		0		0		0	15.00	1000	0	15000	15000	0	0	0	調解委員制服。										270	122	0	0002	0	0	0	1000614	BGT
2-24-11	1	02131		100	02131	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	14730	0	14730	14730	0	0	0	郵寄開會通知單等郵資。										208	122	0	0001				1000608	BGT
2-24-11	1	02131		100	02131	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	7350	0	7350	7350	0	0	0	加強宣導調解業務用物品。										251	122	0	0002				1000608	BGT
2-25-11	1	02132		100	02132	1	133902001		0204	001			0	0		年	1		0		0		0	1.00	6000	0	6000	6000	0	0	0	調解業務用郵寄開會通知單等郵資。								依據預算法第79條與各級地方政府墊付款處理要點第5點規定辦理。		208	122	0	0001				1000602	BGT
2-25-11	1	02132		100	02132	1	133902001		0215	001			0	0		年	1		0		0		0	1.00	16224	0	16224	16224	0	0	0	加強調解業務用文具及相關物品等。								依據預算法第79條與各級地方政府墊付款處理要點第5點規定辦理。		251	122	0	0002				1000602	BGT
3-1-18	1	03101		100	03101	1	133901001		0220	001			0	0		式	1		0		0		0	1.00	991851	0	991851	991851	0	0	0	各次分區重大市政建設成果宣導摺頁編印經費。									0	272	122	0	0001				1000524	BGT
3-1-14	1	03101		100	03101	1	133902001		0220	001			0	0		式	1		0		0		0	1.00	2677540	0	2677540	2677540	0	0	0	支應臺北燈節整體規劃執行委託服務部分經費。										259	122	0	0001				1000531	BGT
3-1-14	1	03101		100	03101	1	133902002		0108	001	'		0	0		年	1		0		0		0	1.00	14000	0	14000	14000	0	0	0	趕辦地籍清理加班費。										130	111	0	0002	0	0	0	1000513	BGT
3-1-14	1	03101		100	03101	1	133902002		0220	001			0	0		式	1		0		0		0	1.00	10000	0	10000	10000	0	0	0	辦理地籍清理相關業務之宣導費。										272	122	0	0003	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	001			0	0		節	31		0		0		0	31.00	1600	0	49600	49600	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。										242	122	0	0004	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	002			0	0		節	80		0		0		0	80.00	1400	0	112000	112000	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。										242	122	0	0005	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	003			0	0		節	17		0		0		0	17.00	1200	0	20400	20400	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。										242	122	0	0006	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	004			0	0		節	70		0		0		0	70.00	700	0	49000	49000	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（內聘）。										242	122	0	0007	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	005			0	0		節	23		0		0		0	23.00	1600	0	36800	36800	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。										242	122	0	0008	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	006			0	0		節	84		0		0		0	84.00	1400	0	117600	117600	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。										242	122	0	0009	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	007			0	0		節	15		0		0		0	15.00	1200	0	18000	18000	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。										242	122	0	0010	0	0	0	1000513	BGT
3-1-15	1	03101		100	03101	1	133902003		0214	008			0	0		節	3		0		0		0	3.00	800	0	2400	2400	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（內聘）。										242	122	0	0011	0	0	0	1000513	BGT
